Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Volksunie,,22947,Furnes-Dixmude-Ostende,1968,chambre-des-représentants
Communist,,1531,Furnes-Dixmude-Ostende,1968,chambre-des-représentants
PVV/PLP,,24891,Furnes-Dixmude-Ostende,1968,chambre-des-représentants
BSP/PSB,3.0,75021,Gand-Eeklo,1968,chambre-des-représentants
PSC/CVP,5.0,124320,Gand-Eeklo,1968,chambre-des-représentants
Volksunie,2.0,52467,Gand-Eeklo,1968,chambre-des-représentants
Communist,,4718,Gand-Eeklo,1968,chambre-des-représentants
PVV/PLP,3.0,64199,Gand-Eeklo,1968,chambre-des-représentants
SOC.BEW.VL,,1027,Gand-Eeklo,1968,chambre-des-représentants
BSP/PSB,1.0,27245,Hasselt,1968,chambre-des-représentants
PSC/CVP,3.0,64953,Hasselt,1968,chambre-des-représentants
Volksunie,1.0,23774,Hasselt,1968,chambre-des-représentants
PVV/PLP,1.0,21603,Hasselt,1968,chambre-des-représentants
RW,,5046,Huy-Waremme,1968,chambre-des-représentants
BSP/PSB,2.0,40501,Huy-Waremme,1968,chambre-des-représentants
PSC/CVP,1.0,17434,Huy-Waremme,1968,chambre-des-représentants
Communist,,5705,Huy-Waremme,1968,chambre-des-représentants
PVV/PLP,1.0,20831,Huy-Waremme,1968,chambre-des-représentants
RW,2.0,36285,Liège,1968,chambre-des-représentants
BSP/PSB,5.0,119813,Liège,1968,chambre-des-représentants
PSC/CVP,2.0,49996,Liège,1968,chambre-des-représentants
TRAV.WAL,,1185,Liège,1968,chambre-des-représentants
Communist,1.0,30807,Liège,1968,chambre-des-représentants
PVV/PLP,4.0,86176,Liège,1968,chambre-des-représentants
F.U.POP,,572,Liège,1968,chambre-des-représentants
PSC/CVP,3.0,70675,Louvain,1968,chambre-des-représentants
Volksunie,1.0,23719,Louvain,1968,chambre-des-représentants
FDF,,212812,Louvain,1968,chambre-des-représentants
Communist,,2583,Louvain,1968,chambre-des-représentants
PVV/PLP,2.0,56433,Louvain,1968,chambre-des-représentants
BSP,2.0,58700,Louvain,1968,chambre-des-représentants
VL.KOM,,702,Louvain,1968,chambre-des-représentants
BSP/PSB,2.0,47812,Malines,1968,chambre-des-représentants
PSC/CVP,2.0,65471,Malines,1968,chambre-des-représentants
Volksunie,1.0,24934,Malines,1968,chambre-des-représentants
Communist,,1757,Malines,1968,chambre-des-représentants
PVV/PLP,1.0,21313,Malines,1968,chambre-des-représentants
RW,,8592,Mons,1968,chambre-des-représentants
BSP/PSB,3.0,57140,Mons,1968,chambre-des-représentants
PSC/CVP,1.0,22106,Mons,1968,chambre-des-représentants
KOM(WAL),,421,Mons,1968,chambre-des-représentants
Communist,1.0,17327,Mons,1968,chambre-des-représentants
PVV/PLP,1.0,29787,Mons,1968,chambre-des-représentants
RW,1.0,20643,Namur,1968,chambre-des-représentants
BSP/PSB,2.0,39476,Namur,1968,chambre-des-représentants
PSC/CVP,1.0,26920,Namur,1968,chambre-des-représentants
PVV/PLP,1.0,35638,Namur,1968,chambre-des-représentants
PCB,,3632,Namur,1968,chambre-des-représentants
RJB,,161,Namur,1968,chambre-des-représentants
RW,,2991,Neufchâteau-Virton,1968,chambre-des-représentants
BSP/PSB,,11568,Neufchâteau-Virton,1968,chambre-des-représentants
PSC/CVP,1.0,23831,Neufchâteau-Virton,1968,chambre-des-représentants
PVV/PLP,1.0,13638,Neufchâteau-Virton,1968,chambre-des-représentants
BSP/PSB,1.0,35171,Nivelles,1968,chambre-des-représentants
PSC/CVP,,18360,Nivelles,1968,chambre-des-représentants
TRAV.WAL,,229,Nivelles,1968,chambre-des-représentants
FDF,1.0,23765,Nivelles,1968,chambre-des-représentants
Communist,,5348,Nivelles,1968,chambre-des-représentants
PVV/PLP,3.0,40151,Nivelles,1968,chambre-des-représentants
KOM(PEK),,334,Nivelles,1968,chambre-des-représentants
SH,,198,Nivelles,1968,chambre-des-représentants
BSP/PSB,1.0,28465,Roulers-Tielt,1968,chambre-des-représentants
PSC/CVP,3.0,59790,Roulers-Tielt,1968,chambre-des-représentants
Volksunie,1.0,26874,Roulers-Tielt,1968,chambre-des-représentants
PVV/PLP,,6276,Roulers-Tielt,1968,chambre-des-représentants
BSP/PSB,1.0,25430,Saint-Nicolas,1968,chambre-des-représentants
PSC/CVP,2.0,46421,Saint-Nicolas,1968,chambre-des-représentants
Volksunie,1.0,26329,Saint-Nicolas,1968,chambre-des-représentants
Communist,,1366,Saint-Nicolas,1968,chambre-des-représentants
PVV/PLP,,11517,Saint-Nicolas,1968,chambre-des-représentants
RW,,7314,Soignies,1968,chambre-des-représentants
BSP/PSB,1.0,35305,Soignies,1968,chambre-des-représentants
PSC/CVP,1.0,14901,Soignies,1968,chambre-des-représentants
TRAV.WAL,,464,Soignies,1968,chambre-des-représentants
Communist,1.0,6552,Soignies,1968,chambre-des-représentants
PVV/PLP,1.0,20205,Soignies,1968,chambre-des-représentants
BSP/PSB,1.0,28565,Termonde,1968,chambre-des-représentants
PSC/CVP,2.0,38560,Termonde,1968,chambre-des-représentants
Volksunie,1.0,16312,Termonde,1968,chambre-des-représentants
Communist,,1886,Termonde,1968,chambre-des-représentants
PVV/PLP,,14187,Termonde,1968,chambre-des-représentants
RW,,7323,Thuin,1968,chambre-des-représentants
BSP/PSB,1.0,24544,Thuin,1968,chambre-des-représentants
PSC/CVP,,13259,Thuin,1968,chambre-des-représentants
KOM(WAL),,148,Thuin,1968,chambre-des-représentants
TRAV.WAL,,289,Thuin,1968,chambre-des-représentants
TRAV.IND.,,78,Thuin,1968,chambre-des-représentants
Communist,,5685,Thuin,1968,chambre-des-représentants
PVV/PLP,2.0,19022,Thuin,1968,chambre-des-représentants
BSP/PSB,1.0,22323,Tongres-Maaseik,1968,chambre-des-représentants
PSC/CVP,4.0,82267,Tongres-Maaseik,1968,chambre-des-représentants
Volksunie,1.0,20990,Tongres-Maaseik,1968,chambre-des-représentants
PVV/PLP,1.0,20368,Tongres-Maaseik,1968,chambre-des-représentants
RLiège,,1933,Tongres-Maaseik,1968,chambre-des-représentants
RW,1.0,8835,Tournai-Ath-Mouscron,1968,chambre-des-représentants
BSP/PSB,2.0,54543,Tournai-Ath-Mouscron,1968,chambre-des-représentants
PSC/CVP,2.0,39100,Tournai-Ath-Mouscron,1968,chambre-des-représentants
TRAV.WAL,,611,Tournai-Ath-Mouscron,1968,chambre-des-représentants
Communist,,16713,Tournai-Ath-Mouscron,1968,chambre-des-représentants
PVV/PLP,2.0,45841,Tournai-Ath-Mouscron,1968,chambre-des-représentants
BSP/PSB,1.0,32979,Turnhout,1968,chambre-des-représentants
PSC/CVP,5.0,82758,Turnhout,1968,chambre-des-représentants
Volksunie,1.0,24305,Turnhout,1968,chambre-des-représentants
Communist,,1237,Turnhout,1968,chambre-des-représentants
PVV/PLP,,17165,Turnhout,1968,chambre-des-représentants
RW,,8830,Verviers,1968,chambre-des-représentants
BSP/PSB,2.0,30446,Verviers,1968,chambre-des-représentants
PSC/CVP,1.0,43694,Verviers,1968,chambre-des-représentants
Communist,,4296,Verviers,1968,chambre-des-représentants
PVV/PLP,1.0,39258,Verviers,1968,chambre-des-représentants
DIERENBES.,,1608,Verviers,1968,chambre-des-représentants
BSP/PSB,,13507,Ypres,1968,chambre-des-représentants
PSC/CVP,1.0,25360,Ypres,1968,chambre-des-représentants
Volksunie,,9375,Ypres,1968,chambre-des-représentants
PVV/PLP,1.0,10003,Ypres,1968,chambre-des-représentants
