Parti,Nombre de sièges,Nombre de voix,district,date,election
VU,1.0,5922,Izegem,1965,conseils-provinciaux
PSC,1.0,5331,Jumet,1965,conseils-provinciaux
PSB,2.0,14764,Jumet,1965,conseils-provinciaux
PLP,1.0,9477,Jumet,1965,conseils-provinciaux
Communist,1.0,3986,Jumet,1965,conseils-provinciaux
FW,1.0,5541,Jumet,1965,conseils-provinciaux
CW,,1130,Jumet,1965,conseils-provinciaux
AUTRE,,439,Jumet,1965,conseils-provinciaux
PSC,1.0,7749,La Louvière,1965,conseils-provinciaux
PSB,3.0,20670,La Louvière,1965,conseils-provinciaux
PLP,1.0,8483,La Louvière,1965,conseils-provinciaux
Communist,1.0,6228,La Louvière,1965,conseils-provinciaux
FW,,1104,La Louvière,1965,conseils-provinciaux
CW,,166,La Louvière,1965,conseils-provinciaux
AUTRE,,776,La Louvière,1965,conseils-provinciaux
PSC,2.0,4702,La Roche-en-Ardenne,1965,conseils-provinciaux
PSB,,953,La Roche-en-Ardenne,1965,conseils-provinciaux
PLP,1.0,2257,La Roche-en-Ardenne,1965,conseils-provinciaux
CVP,3.0,28979,Ledeberg,1965,conseils-provinciaux
BSP,2.0,15952,Ledeberg,1965,conseils-provinciaux
PVV,2.0,14414,Ledeberg,1965,conseils-provinciaux
Communist,,840,Ledeberg,1965,conseils-provinciaux
VU,1.0,7383,Ledeberg,1965,conseils-provinciaux
PSC,3.0,16822,Liège,1965,conseils-provinciaux
PSB,4.0,21925,Liège,1965,conseils-provinciaux
PLP,5.0,30376,Liège,1965,conseils-provinciaux
Communist,1.0,8778,Liège,1965,conseils-provinciaux
PWT,,4188,Liège,1965,conseils-provinciaux
PCW,,735,Liège,1965,conseils-provinciaux
AUTRE,,380,Liège,1965,conseils-provinciaux
CVP,5.0,40589,Lierre,1965,conseils-provinciaux
BSP,2.0,20107,Lierre,1965,conseils-provinciaux
PVV,1.0,10477,Lierre,1965,conseils-provinciaux
VU,1.0,10661,Lierre,1965,conseils-provinciaux
CVP,2.0,10170,Looz,1965,conseils-provinciaux
BSP,1.0,4682,Looz,1965,conseils-provinciaux
PVV,1.0,3955,Looz,1965,conseils-provinciaux
VU,,689,Looz,1965,conseils-provinciaux
CVP-PSC,2.0,33195,Louvain,1965,conseils-provinciaux
PSB/BSP,2.0,22932,Louvain,1965,conseils-provinciaux
PLP/PVV,2.0,20174,Louvain,1965,conseils-provinciaux
Communist,,1309,Louvain,1965,conseils-provinciaux
VFD,,379,Louvain,1965,conseils-provinciaux
VU,,5776,Louvain,1965,conseils-provinciaux
CVP,3.0,9284,Maaseik,1965,conseils-provinciaux
BSP,,1082,Maaseik,1965,conseils-provinciaux
PVV,1.0,3335,Maaseik,1965,conseils-provinciaux
VU,,1438,Maaseik,1965,conseils-provinciaux
CVP,3.0,9408,Maasmechelen,1965,conseils-provinciaux
BSP,1.0,2711,Maasmechelen,1965,conseils-provinciaux
PVV,1.0,4223,Maasmechelen,1965,conseils-provinciaux
VU,,1663,Maasmechelen,1965,conseils-provinciaux
CVP,3.0,31103,Malines,1965,conseils-provinciaux
BSP,3.0,27267,Malines,1965,conseils-provinciaux
PVV,1.0,10856,Malines,1965,conseils-provinciaux
Communist,,1451,Malines,1965,conseils-provinciaux
VU,1.0,7816,Malines,1965,conseils-provinciaux
ANDERE,,870,Malines,1965,conseils-provinciaux
PSC,2.0,5758,Marche-en-Famenne,1965,conseils-provinciaux
PSB,2.0,4158,Marche-en-Famenne,1965,conseils-provinciaux
PLP,2.0,4300,Marche-en-Famenne,1965,conseils-provinciaux
CVP,3.0,21632,Menen,1965,conseils-provinciaux
BSP,2.0,13471,Menen,1965,conseils-provinciaux
PVV,1.0,3905,Menen,1965,conseils-provinciaux
Communist,,739,Menen,1965,conseils-provinciaux
VU,,3762,Menen,1965,conseils-provinciaux
CVP,5.0,31306,Mol,1965,conseils-provinciaux
BSP,1.0,12047,Mol,1965,conseils-provinciaux
PVV,,5033,Mol,1965,conseils-provinciaux
VU,1.0,6084,Mol,1965,conseils-provinciaux
CVP-PSC,1.0,15764,Molenbeek-Saint-Jean,1965,conseils-provinciaux
PSB/BSP,2.0,22878,Molenbeek-Saint-Jean,1965,conseils-provinciaux
PLP/PVV,2.0,25703,Molenbeek-Saint-Jean,1965,conseils-provinciaux
Communist,,3460,Molenbeek-Saint-Jean,1965,conseils-provinciaux
PTB/BTP,,256,Molenbeek-Saint-Jean,1965,conseils-provinciaux
VFD,,715,Molenbeek-Saint-Jean,1965,conseils-provinciaux
FDF,1.0,5534,Molenbeek-Saint-Jean,1965,conseils-provinciaux
UF,,447,Molenbeek-Saint-Jean,1965,conseils-provinciaux
PN/NP,,233,Molenbeek-Saint-Jean,1965,conseils-provinciaux
BC/CB,,1496,Molenbeek-Saint-Jean,1965,conseils-provinciaux
VU,,2237,Molenbeek-Saint-Jean,1965,conseils-provinciaux
PSC,1.0,8109,Mons,1965,conseils-provinciaux
PSB,3.0,17380,Mons,1965,conseils-provinciaux
PLP,1.0,10375,Mons,1965,conseils-provinciaux
Communist,1.0,6925,Mons,1965,conseils-provinciaux
FW,,510,Mons,1965,conseils-provinciaux
CW,,547,Mons,1965,conseils-provinciaux
AUTRE,,2332,Mons,1965,conseils-provinciaux
PSC,2.0,17567,Mouscron,1965,conseils-provinciaux
PSB,2.0,12965,Mouscron,1965,conseils-provinciaux
PLP,1.0,6339,Mouscron,1965,conseils-provinciaux
Communist,,1750,Mouscron,1965,conseils-provinciaux
FW,,1130,Mouscron,1965,conseils-provinciaux
PSC,6.0,19162,Namur,1965,conseils-provinciaux
PSB,5.0,16609,Namur,1965,conseils-provinciaux
PLP,4.0,16037,Namur,1965,conseils-provinciaux
RDW,2.0,5453,Namur,1965,conseils-provinciaux
AUTRE,,884,Namur,1965,conseils-provinciaux
CVP,4.0,16082,Neerpelt,1965,conseils-provinciaux
BSP,1.0,3964,Neerpelt,1965,conseils-provinciaux
PVV,1.0,2475,Neerpelt,1965,conseils-provinciaux
VU,,1606,Neerpelt,1965,conseils-provinciaux
PSC,4.0,8912,Neufchâteau,1965,conseils-provinciaux
PSB,1.0,3006,Neufchâteau,1965,conseils-provinciaux
PLP,2.0,4263,Neufchâteau,1965,conseils-provinciaux
CVP-PSC,1.0,12225,Nivelles,1965,conseils-provinciaux
PSB/BSP,2.0,19404,Nivelles,1965,conseils-provinciaux
PLP/PVV,1.0,16807,Nivelles,1965,conseils-provinciaux
Communist,,4660,Nivelles,1965,conseils-provinciaux
BC/CB,,890,Nivelles,1965,conseils-provinciaux
FDW,,1817,Nivelles,1965,conseils-provinciaux
UTI/UOT,,1087,Nivelles,1965,conseils-provinciaux
CVP,4.0,23460,Ostende,1965,conseils-provinciaux
BSP,3.0,18237,Ostende,1965,conseils-provinciaux
PVV,2.0,15574,Ostende,1965,conseils-provinciaux
Communist,,1661,Ostende,1965,conseils-provinciaux
VU,1.0,8188,Ostende,1965,conseils-provinciaux
CVP,2.0,15262,Oudenaarde,1965,conseils-provinciaux
BSP,1.0,6425,Oudenaarde,1965,conseils-provinciaux
PVV,1.0,7643,Oudenaarde,1965,conseils-provinciaux
VU,,2396,Oudenaarde,1965,conseils-provinciaux
PSC,1.0,8202,Péruwelz,1965,conseils-provinciaux
PSB,2.0,16135,Péruwelz,1965,conseils-provinciaux
PLP,1.0,9211,Péruwelz,1965,conseils-provinciaux
Communist,,3847,Péruwelz,1965,conseils-provinciaux
CVP,3.0,9179,Peer,1965,conseils-provinciaux
BSP,1.0,1378,Peer,1965,conseils-provinciaux
PVV,,2011,Peer,1965,conseils-provinciaux
VU,,1207,Peer,1965,conseils-provinciaux
PSC,2.0,6217,Phillippeville,1965,conseils-provinciaux
PSB,1.0,4204,Phillippeville,1965,conseils-provinciaux
PLP,1.0,3868,Phillippeville,1965,conseils-provinciaux
RDW,,667,Phillippeville,1965,conseils-provinciaux
CVP,1.0,8852,Poperinge,1965,conseils-provinciaux
BSP,,2761,Poperinge,1965,conseils-provinciaux
PVV,1.0,5088,Poperinge,1965,conseils-provinciaux
VU,,1843,Poperinge,1965,conseils-provinciaux
CVP,2.0,13660,Renaix,1965,conseils-provinciaux
BSP,1.0,10364,Renaix,1965,conseils-provinciaux
PVV,1.0,10795,Renaix,1965,conseils-provinciaux
Communist,,743,Renaix,1965,conseils-provinciaux
VU,,2233,Renaix,1965,conseils-provinciaux
CVP,3.0,19700,Roulers,1965,conseils-provinciaux
BSP,1.0,8446,Roulers,1965,conseils-provinciaux
PVV,,2411,Roulers,1965,conseils-provinciaux
Communist,,234,Roulers,1965,conseils-provinciaux
VU,1.0,7755,Roulers,1965,conseils-provinciaux
CVP-PSC,2.0,23536,Saint-Gilles,1965,conseils-provinciaux
PSB/BSP,3.0,32772,Saint-Gilles,1965,conseils-provinciaux
PLP/PVV,3.0,38964,Saint-Gilles,1965,conseils-provinciaux
Communist,,5438,Saint-Gilles,1965,conseils-provinciaux
PTB/BTP,,327,Saint-Gilles,1965,conseils-provinciaux
VFD,,564,Saint-Gilles,1965,conseils-provinciaux
FDF,1.0,12182,Saint-Gilles,1965,conseils-provinciaux
UF,,830,Saint-Gilles,1965,conseils-provinciaux
PN/NP,,291,Saint-Gilles,1965,conseils-provinciaux
BC/CB,,1698,Saint-Gilles,1965,conseils-provinciaux
VU,,2010,Saint-Gilles,1965,conseils-provinciaux
Pcath/CathP,,607,Saint-Gilles,1965,conseils-provinciaux
CVP-PSC,2.0,24380,Saint-Josse,1965,conseils-provinciaux
PSB/BSP,2.0,17201,Saint-Josse,1965,conseils-provinciaux
PLP/PVV,3.0,34818,Saint-Josse,1965,conseils-provinciaux
Communist,,3024,Saint-Josse,1965,conseils-provinciaux
VFD,,721,Saint-Josse,1965,conseils-provinciaux
FDF,1.0,12702,Saint-Josse,1965,conseils-provinciaux
UF,,737,Saint-Josse,1965,conseils-provinciaux
PN/NP,,215,Saint-Josse,1965,conseils-provinciaux
BC/CB,,1304,Saint-Josse,1965,conseils-provinciaux
PSI SOP,,218,Saint-Josse,1965,conseils-provinciaux
VU,,2336,Saint-Josse,1965,conseils-provinciaux
CVP,3.0,21694,Saint-Nicolas,1965,conseils-provinciaux
BSP,1.0,13571,Saint-Nicolas,1965,conseils-provinciaux
PVV,1.0,8021,Saint-Nicolas,1965,conseils-provinciaux
Communist,2.0,831,Saint-Nicolas,1965,conseils-provinciaux
VU,1.0,8338,Saint-Nicolas,1965,conseils-provinciaux
PSC,1.0,9214,Saint-Nicolas,1965,conseils-provinciaux
PSB,5.0,29263,Saint-Nicolas,1965,conseils-provinciaux
PLP,2.0,11422,Saint-Nicolas,1965,conseils-provinciaux
PWT,,2779,Saint-Nicolas,1965,conseils-provinciaux
PCW,,524,Saint-Nicolas,1965,conseils-provinciaux
CVP,3.0,12505,Saint-Trond,1965,conseils-provinciaux
BSP,2.0,5619,Saint-Trond,1965,conseils-provinciaux
PVV,1.0,5247,Saint-Trond,1965,conseils-provinciaux
VU,,1930,Saint-Trond,1965,conseils-provinciaux
ANDERE,,337,Saint-Trond,1965,conseils-provinciaux
CVP-PSC,2.0,19742,Schaerbeek,1965,conseils-provinciaux
PSB/BSP,2.0,23442,Schaerbeek,1965,conseils-provinciaux
PLP/PVV,2.0,29174,Schaerbeek,1965,conseils-provinciaux
Communist,,3597,Schaerbeek,1965,conseils-provinciaux
PTB/BTP,,410,Schaerbeek,1965,conseils-provinciaux
