Parti,Nombre de sièges,Nombre de voix,canton,date,election
GROEN,,2551,Canton d'Aarschot,2014,chambre-des-représentants
VLAAMS BELANG,,2144,Canton d'Aarschot,2014,chambre-des-représentants
FDF,,42,Canton d'Aarschot,2014,chambre-des-représentants
OpenVld,,8297,Canton d'Aarschot,2014,chambre-des-représentants
SP.A,,4129,Canton d'Aarschot,2014,chambre-des-représentants
N-VA,,10152,Canton d'Aarschot,2014,chambre-des-représentants
CD&V,,6724,Canton d'Aarschot,2014,chambre-des-représentants
PVDA+,,744,Canton d'Aarschot,2014,chambre-des-représentants
ROSSEM,,173,Canton d'Aarschot,2014,chambre-des-représentants
PP,,45,Canton d'Aarschot,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,66,Canton d'Aarschot,2014,chambre-des-représentants
GROEN,,5280,Canton d'Alost,2014,chambre-des-représentants
VLAAMS BELANG,,5928,Canton d'Alost,2014,chambre-des-représentants
open vld,,13423,Canton d'Alost,2014,chambre-des-représentants
SP.A,,9118,Canton d'Alost,2014,chambre-des-représentants
N-VA,,30718,Canton d'Alost,2014,chambre-des-représentants
CD&V,,13042,Canton d'Alost,2014,chambre-des-représentants
PVDA+,,1441,Canton d'Alost,2014,chambre-des-représentants
R.O.S.S.E.M.,,213,Canton d'Alost,2014,chambre-des-représentants
Piratenpartij,,614,Canton d'Alost,2014,chambre-des-représentants
SD&P,,1409,Canton d'Alost,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,114,Canton d'Alost,2014,chambre-des-représentants
PVGW,,66,Canton d'Alost,2014,chambre-des-représentants
MR,,5518,Canton d'Andenne,2014,chambre-des-représentants
FDF,,621,Canton d'Andenne,2014,chambre-des-représentants
ECOLO,,2592,Canton d'Andenne,2014,chambre-des-représentants
PS,,7518,Canton d'Andenne,2014,chambre-des-représentants
CDH,,2741,Canton d'Andenne,2014,chambre-des-représentants
Parti Populaire,,1055,Canton d'Andenne,2014,chambre-des-représentants
PTB-GO!,,1302,Canton d'Andenne,2014,chambre-des-représentants
MG,,27,Canton d'Andenne,2014,chambre-des-représentants
LA DROITE,,327,Canton d'Andenne,2014,chambre-des-représentants
DEBOUT LES BELGES,,489,Canton d'Andenne,2014,chambre-des-représentants
R.W.F.,,121,Canton d'Andenne,2014,chambre-des-représentants
B.U.B.- Belg.Unie ,,95,Canton d'Andenne,2014,chambre-des-représentants
FW,,45,Canton d'Andenne,2014,chambre-des-représentants
NWA,,74,Canton d'Andenne,2014,chambre-des-représentants
NATION,,106,Canton d'Andenne,2014,chambre-des-représentants
Vox Populi Belgica,,111,Canton d'Andenne,2014,chambre-des-représentants
MR,,10746,Canton d'Anderlecht,2014,chambre-des-représentants
VLAAMS BELANG,,1044,Canton d'Anderlecht,2014,chambre-des-représentants
FDF,,3709,Canton d'Anderlecht,2014,chambre-des-représentants
open vld,,1620,Canton d'Anderlecht,2014,chambre-des-représentants
ECOLO,,4135,Canton d'Anderlecht,2014,chambre-des-représentants
PS,,16286,Canton d'Anderlecht,2014,chambre-des-représentants
SP.A,,1496,Canton d'Anderlecht,2014,chambre-des-représentants
NVA,,2204,Canton d'Anderlecht,2014,chambre-des-représentants
CDH,,5405,Canton d'Anderlecht,2014,chambre-des-représentants
CD&V,,1276,Canton d'Anderlecht,2014,chambre-des-représentants
Parti Populaire,,1346,Canton d'Anderlecht,2014,chambre-des-représentants
PTB*PVDA-GO !,,1856,Canton d'Anderlecht,2014,chambre-des-représentants
MG,,66,Canton d'Anderlecht,2014,chambre-des-représentants
LA DROITE,,355,Canton d'Anderlecht,2014,chambre-des-représentants
DEBOUT LES BELGES!,,1726,Canton d'Anderlecht,2014,chambre-des-représentants
GAUCHES COMMUNES,,147,Canton d'Anderlecht,2014,chambre-des-représentants
NATION,,242,Canton d'Anderlecht,2014,chambre-des-représentants
Agora Erasmus,,50,Canton d'Anderlecht,2014,chambre-des-représentants
Parti Libertarien,,74,Canton d'Anderlecht,2014,chambre-des-représentants
Égalitaires ! ,,114,Canton d'Anderlecht,2014,chambre-des-représentants
LaLutte-DeStrijd,,29,Canton d'Anderlecht,2014,chambre-des-représentants
ISLAM,,1724,Canton d'Anderlecht,2014,chambre-des-représentants
MR,,2467,Canton d'Antoing,2014,chambre-des-représentants
FDF,,164,Canton d'Antoing,2014,chambre-des-représentants
ECOLO,,763,Canton d'Antoing,2014,chambre-des-représentants
PS,,5482,Canton d'Antoing,2014,chambre-des-représentants
CDH,,1637,Canton d'Antoing,2014,chambre-des-représentants
Parti Populaire,,260,Canton d'Antoing,2014,chambre-des-représentants
PTB-GO !,,411,Canton d'Antoing,2014,chambre-des-représentants
MG,,60,Canton d'Antoing,2014,chambre-des-représentants
LA DROITE,,116,Canton d'Antoing,2014,chambre-des-représentants
DEBOUT LES BELGES,,233,Canton d'Antoing,2014,chambre-des-représentants
NWA,,16,Canton d'Antoing,2014,chambre-des-représentants
RassemblementWalon,,21,Canton d'Antoing,2014,chambre-des-représentants
Faire place Nette,,181,Canton d'Antoing,2014,chambre-des-représentants
P+,,7,Canton d'Antoing,2014,chambre-des-représentants
NATION,,145,Canton d'Antoing,2014,chambre-des-représentants
B.U.B.,,8,Canton d'Antoing,2014,chambre-des-représentants
Lutte Ouvrière,,62,Canton d'Antoing,2014,chambre-des-représentants
WALLONIE D'ABORD,,71,Canton d'Antoing,2014,chambre-des-représentants
MGJOD,,6,Canton d'Antoing,2014,chambre-des-représentants
PIRATE,,149,Canton d'Antoing,2014,chambre-des-représentants
R.W.F.,,19,Canton d'Antoing,2014,chambre-des-représentants
FW,,16,Canton d'Antoing,2014,chambre-des-représentants
GROEN,,39214,Canton d'Anvers,2014,chambre-des-représentants
VLAAMS BELANG,,21852,Canton d'Anvers,2014,chambre-des-représentants
OpenVld,,24926,Canton d'Anvers,2014,chambre-des-représentants
SP.A,,46643,Canton d'Anvers,2014,chambre-des-représentants
N-VA,,97384,Canton d'Anvers,2014,chambre-des-représentants
CD&V,,24518,Canton d'Anvers,2014,chambre-des-représentants
PVDA+,,25067,Canton d'Anvers,2014,chambre-des-représentants
R.O.S.S.E.M.,,629,Canton d'Anvers,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,378,Canton d'Anvers,2014,chambre-des-représentants
Piratenpartij,,2782,Canton d'Anvers,2014,chambre-des-représentants
GROEN,,1697,Canton d'Arendonk,2014,chambre-des-représentants
VLAAMS BELANG,,1859,Canton d'Arendonk,2014,chambre-des-représentants
OpenVld,,2312,Canton d'Arendonk,2014,chambre-des-représentants
SP.A,,2213,Canton d'Arendonk,2014,chambre-des-représentants
N-VA,,12093,Canton d'Arendonk,2014,chambre-des-représentants
CD&V,,7825,Canton d'Arendonk,2014,chambre-des-représentants
PVDA+,,470,Canton d'Arendonk,2014,chambre-des-représentants
R.O.S.S.E.M.,,63,Canton d'Arendonk,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,38,Canton d'Arendonk,2014,chambre-des-représentants
Piratenpartij,,194,Canton d'Arendonk,2014,chambre-des-représentants
MR,,5808,Canton d'Arlon,2014,chambre-des-représentants
FDF,,492,Canton d'Arlon,2014,chambre-des-représentants
ECOLO,,2778,Canton d'Arlon,2014,chambre-des-représentants
PS,,4827,Canton d'Arlon,2014,chambre-des-représentants
CDH,,6883,Canton d'Arlon,2014,chambre-des-représentants
Parti Populaire,,880,Canton d'Arlon,2014,chambre-des-représentants
PTB-GO!,,473,Canton d'Arlon,2014,chambre-des-représentants
MG,,124,Canton d'Arlon,2014,chambre-des-représentants
LA DROITE,,347,Canton d'Arlon,2014,chambre-des-représentants
DEBOUT LES BELGES,,476,Canton d'Arlon,2014,chambre-des-représentants
R.W.F.,,106,Canton d'Arlon,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,144,Canton d'Arlon,2014,chambre-des-représentants
GROEN,,6154,Canton d'Asse,2014,chambre-des-représentants
VLAAMS BELANG,,3775,Canton d'Asse,2014,chambre-des-représentants
FDF,,1860,Canton d'Asse,2014,chambre-des-représentants
OpenVld,,28751,Canton d'Asse,2014,chambre-des-représentants
SP.A,,8460,Canton d'Asse,2014,chambre-des-représentants
N-VA,,28151,Canton d'Asse,2014,chambre-des-représentants
CD&V,,14346,Canton d'Asse,2014,chambre-des-représentants
PVDA+,,1158,Canton d'Asse,2014,chambre-des-représentants
ROSSEM,,145,Canton d'Asse,2014,chambre-des-représentants
PP,,275,Canton d'Asse,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,360,Canton d'Asse,2014,chambre-des-représentants
GROEN,,1020,Canton d'Assenede,2014,chambre-des-représentants
VLAAMS BELANG,,1185,Canton d'Assenede,2014,chambre-des-représentants
open vld,,3082,Canton d'Assenede,2014,chambre-des-représentants
SP.A,,2960,Canton d'Assenede,2014,chambre-des-représentants
N-VA,,4578,Canton d'Assenede,2014,chambre-des-représentants
CD&V,,2737,Canton d'Assenede,2014,chambre-des-représentants
PVDA+,,1860,Canton d'Assenede,2014,chambre-des-représentants
R.O.S.S.E.M.,,61,Canton d'Assenede,2014,chambre-des-représentants
Piratenpartij,,116,Canton d'Assenede,2014,chambre-des-représentants
SD&P,,9,Canton d'Assenede,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,28,Canton d'Assenede,2014,chambre-des-représentants
PVGW,,15,Canton d'Assenede,2014,chambre-des-représentants
MR,,4087,Canton d'Ath,2014,chambre-des-représentants
FDF,,392,Canton d'Ath,2014,chambre-des-représentants
