Parti,Nombre de sièges,Nombre de voix,province,date,election
Socialistische Partij/ P,5.0,150789,Anvers,1949,sénat
KPB/PCB,,26760,Anvers,1949,sénat
PSC/CVP,9.0,384268,Anvers,1949,sénat
Parti Liberale/Liberale,2.0,85042,Anvers,1949,sénat
A,,7670,Anvers,1949,sénat
b,,554,Anvers,1949,sénat
Vlaamse Concentratie,,22272,Anvers,1949,sénat
Socialistische Partij/ P,6.0,301620,Brabant,1949,sénat
KPB/PCB,2.0,86781,Brabant,1949,sénat
PSC/CVP,9.0,411205,Brabant,1949,sénat
Parti Liberale/Liberale,5.0,242764,Brabant,1949,sénat
Parti dUnite Wallonne,,3224,Brabant,1949,sénat
Isolé,,1215,Brabant,1949,sénat
Union commerçants,,5507,Brabant,1949,sénat
Classes Moyennes,,1293,Brabant,1949,sénat
Indépendants,,20357,Brabant,1949,sénat
Socialistische Partij/ P,3.0,130204,Flandre occidentale,1949,sénat
KPB/PCB,,19272,Flandre occidentale,1949,sénat
PSC/CVP,8.0,332335,Flandre occidentale,1949,sénat
Parti Liberale/Liberale,1.0,69802,Flandre occidentale,1949,sénat
Vlaamse Concentratie,,12269,Flandre occidentale,1949,sénat
Onafhankelijken,,386,Flandre occidentale,1949,sénat
Socialistische Partij/ P,4.0,173059,Flandre orientale,1949,sénat
KPB/PCB,,31832,Flandre orientale,1949,sénat
PSC/CVP,9.0,383499,Flandre orientale,1949,sénat
Parti Liberale/Liberale,2.0,107005,Flandre orientale,1949,sénat
Vlaamse Concentratie,,31514,Flandre orientale,1949,sénat
Onafhankelijken,,3640,Flandre orientale,1949,sénat
Socialistische Partij/ P,8.0,313571,Hainaut,1949,sénat
KPB/PCB,2.0,111367,Hainaut,1949,sénat
PSC/CVP,4.0,186360,Hainaut,1949,sénat
Parti Liberale/Liberale,2.0,100264,Hainaut,1949,sénat
Classes Moyennes,,21879,Hainaut,1949,sénat
Socialistische Partij/ P,5.0,215033,Liège,1949,sénat
KPB/PCB,1.0,74649,Liège,1949,sénat
PSC/CVP,4.0,183504,Liège,1949,sénat
Parti Liberale/Liberale,2.0,87350,Liège,1949,sénat
Parti dUnite Wallonne,,1786,Liège,1949,sénat
Classes Moyennes,,14130,Liège,1949,sénat
Socialistische Partij/ P,,30091,Limbourg,1949,sénat
KPB/PCB,,3015,Limbourg,1949,sénat
PSC/CVP,5.0,162845,Limbourg,1949,sénat
Parti Liberale/Liberale,,21982,Limbourg,1949,sénat
Socialistische Partij/ P,,22668,Luxembourg,1949,sénat
KPB/PCB,,6052,Luxembourg,1949,sénat
PSC/CVP,3.0,74743,Luxembourg,1949,sénat
Parti Liberale/Liberale,,20325,Luxembourg,1949,sénat
Socialistische Partij/ P,2.0,73100,Namur,1949,sénat
KPB/PCB,,17481,Namur,1949,sénat
PSC/CVP,3.0,89794,Namur,1949,sénat
Parti Liberale/Liberale,,27996,Namur,1949,sénat
A,,5709,Namur,1949,sénat
