Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Socialistische Partij/ P,4.0,150789,Anvers,1949,sénat
KPB/PCB,,22104,Anvers,1949,sénat
PSC/CVP,5.0,208492,Anvers,1949,sénat
Parti Liberale/Liberale,1.0,60555,Anvers,1949,sénat
A,,7670,Anvers,1949,sénat
b,,554,Anvers,1949,sénat
Vlaamse Concentratie,,17458,Anvers,1949,sénat
Socialistische Partij/ P,,22668,Arlon,1949,sénat
KPB/PCB,,6052,Arlon,1949,sénat
PSC/CVP,3.0,74743,Arlon,1949,sénat
Parti Liberale/Liberale,,20325,Arlon,1949,sénat
Socialistische Partij/ P,1.0,44840,Audenarde - Alost,1949,sénat
KPB/PCB,,15555,Audenarde - Alost,1949,sénat
PSC/CVP,2.0,102326,Audenarde - Alost,1949,sénat
Parti Liberale/Liberale,1.0,42708,Audenarde - Alost,1949,sénat
Vlaamse Concentratie,,8827,Audenarde - Alost,1949,sénat
Socialistische Partij/ P,1.0,30544,Bruges,1949,sénat
KPB/PCB,,2044,Bruges,1949,sénat
PSC/CVP,1.0,61262,Bruges,1949,sénat
Parti Liberale/Liberale,,15681,Bruges,1949,sénat
Vlaamse Concentratie,,4079,Bruges,1949,sénat
Onafhankelijken,,386,Bruges,1949,sénat
Socialistische Partij/ P,5.0,210761,Bruxelles-Hal-Vilvorde,1949,sénat
KPB/PCB,1.0,67245,Bruxelles-Hal-Vilvorde,1949,sénat
PSC/CVP,6.0,287214,Bruxelles-Hal-Vilvorde,1949,sénat
Parti Liberale/Liberale,4.0,182502,Bruxelles-Hal-Vilvorde,1949,sénat
Parti dUnite Wallonne,,2757,Bruxelles-Hal-Vilvorde,1949,sénat
Isolé,,1215,Bruxelles-Hal-Vilvorde,1949,sénat
Union commerçants,,5507,Bruxelles-Hal-Vilvorde,1949,sénat
Indépendants,,16249,Bruxelles-Hal-Vilvorde,1949,sénat
Socialistische Partij/ P,3.0,151133,Charleroi-Thuin,1949,sénat
KPB/PCB,1.0,50662,Charleroi-Thuin,1949,sénat
PSC/CVP,2.0,81673,Charleroi-Thuin,1949,sénat
Parti Liberale/Liberale,1.0,44202,Charleroi-Thuin,1949,sénat
Classes Moyennes,,7075,Charleroi-Thuin,1949,sénat
Socialistische Partij/ P,1.0,52854,Courtrai-Ypres,1949,sénat
KPB/PCB,,12625,Courtrai-Ypres,1949,sénat
PSC/CVP,3.0,132449,Courtrai-Ypres,1949,sénat
Parti Liberale/Liberale,1.0,30345,Courtrai-Ypres,1949,sénat
Socialistische Partij/ P,,24555,Furnes-Dixmude-Ostende,1949,sénat
KPB/PCB,,3126,Furnes-Dixmude-Ostende,1949,sénat
PSC/CVP,2.0,58795,Furnes-Dixmude-Ostende,1949,sénat
Parti Liberale/Liberale,,20060,Furnes-Dixmude-Ostende,1949,sénat
Vlaamse Concentratie,,3755,Furnes-Dixmude-Ostende,1949,sénat
Socialistische Partij/ P,2.0,79945,Gand-Eeklo,1949,sénat
KPB/PCB,,9062,Gand-Eeklo,1949,sénat
PSC/CVP,4.0,166243,Gand-Eeklo,1949,sénat
Parti Liberale/Liberale,1.0,43117,Gand-Eeklo,1949,sénat
Vlaamse Concentratie,,12433,Gand-Eeklo,1949,sénat
Onafhankelijken,,3640,Gand-Eeklo,1949,sénat
Socialistische Partij/ P,,30091,Hasselt,1949,sénat
KPB/PCB,,3015,Hasselt,1949,sénat
PSC/CVP,5.0,162845,Hasselt,1949,sénat
Parti Liberale/Liberale,,21982,Hasselt,1949,sénat
Socialistische Partij/ P,2.0,41955,Huy-Waremme,1949,sénat
KPB/PCB,,12078,Huy-Waremme,1949,sénat
PSC/CVP,,31020,Huy-Waremme,1949,sénat
Parti Liberale/Liberale,,16882,Huy-Waremme,1949,sénat
Classes Moyennes,,3153,Huy-Waremme,1949,sénat
Socialistische Partij/ P,3.0,139953,Liège,1949,sénat
KPB/PCB,1.0,51477,Liège,1949,sénat
