Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,7527,Aarschot,1991,conseils-provinciaux
SP,,7675,Aarschot,1991,conseils-provinciaux
PVV,,6931,Aarschot,1991,conseils-provinciaux
AGALEV,,2714,Aarschot,1991,conseils-provinciaux
VU,,2176,Aarschot,1991,conseils-provinciaux
VLAAMS BLOK,,2706,Aarschot,1991,conseils-provinciaux
PVDA,,185,Aarschot,1991,conseils-provinciaux
REGEBO,,352,Aarschot,1991,conseils-provinciaux
CVP,,17722,Alost,1991,conseils-provinciaux
SP,,16887,Alost,1991,conseils-provinciaux
PVV,,17182,Alost,1991,conseils-provinciaux
AGALEV,,6005,Alost,1991,conseils-provinciaux
VU,,7807,Alost,1991,conseils-provinciaux
VLAAMS BLOK,,8965,Alost,1991,conseils-provinciaux
V.D.,,3447,Alost,1991,conseils-provinciaux
PSC,,4034,Andenne,1991,conseils-provinciaux
PS,,8815,Andenne,1991,conseils-provinciaux
PRL,,3191,Andenne,1991,conseils-provinciaux
ECOLO,,2971,Andenne,1991,conseils-provinciaux
CVP,,8090,Anderlecht,1991,conseils-provinciaux
SP,,4573,Anderlecht,1991,conseils-provinciaux
PVV,,5797,Anderlecht,1991,conseils-provinciaux
AGALEV,,2845,Anderlecht,1991,conseils-provinciaux
VU,,5512,Anderlecht,1991,conseils-provinciaux
VLAAMS BLOK,,6023,Anderlecht,1991,conseils-provinciaux
PSC,,3181,Anderlecht,1991,conseils-provinciaux
PS,,12543,Anderlecht,1991,conseils-provinciaux
PRL,,12013,Anderlecht,1991,conseils-provinciaux
ECOLO,,7265,Anderlecht,1991,conseils-provinciaux
FDF/PPW,,6760,Anderlecht,1991,conseils-provinciaux
UDRT/RA,,362,Anderlecht,1991,conseils-provinciaux
FN-NF,,5673,Anderlecht,1991,conseils-provinciaux
PTB-PVA,,315,Anderlecht,1991,conseils-provinciaux
PSC,,2114,Antoing,1991,conseils-provinciaux
PS,,5878,Antoing,1991,conseils-provinciaux
PRL,,2193,Antoing,1991,conseils-provinciaux
ECOLO,,1862,Antoing,1991,conseils-provinciaux
CVP,,45716,Anvers,1991,conseils-provinciaux
SP,,60907,Anvers,1991,conseils-provinciaux
PVV,,43637,Anvers,1991,conseils-provinciaux
AGALEV,,35374,Anvers,1991,conseils-provinciaux
VU,,20958,Anvers,1991,conseils-provinciaux
VLAAMS BLOK,,89433,Anvers,1991,conseils-provinciaux
PVDA,,4987,Anvers,1991,conseils-provinciaux
REGEBO,,3668,Anvers,1991,conseils-provinciaux
B.E.B,,2407,Anvers,1991,conseils-provinciaux
VCD/PCS,,1299,Anvers,1991,conseils-provinciaux
CVP,,9734,Arendonk,1991,conseils-provinciaux
SP,,4013,Arendonk,1991,conseils-provinciaux
PVV,,4691,Arendonk,1991,conseils-provinciaux
AGALEV,,2248,Arendonk,1991,conseils-provinciaux
VU,,2080,Arendonk,1991,conseils-provinciaux
VLAAMS BLOK,,1987,Arendonk,1991,conseils-provinciaux
PVDA,,122,Arendonk,1991,conseils-provinciaux
REGEBO,,183,Arendonk,1991,conseils-provinciaux
PSC,,4679,Arlon,1991,conseils-provinciaux
PS,,4817,Arlon,1991,conseils-provinciaux
PRL,,4428,Arlon,1991,conseils-provinciaux
ECOLO,,3111,Arlon,1991,conseils-provinciaux
CVP,,13695,Asse,1991,conseils-provinciaux
SP,,6835,Asse,1991,conseils-provinciaux
PVV,,13092,Asse,1991,conseils-provinciaux
AGALEV,,4540,Asse,1991,conseils-provinciaux
VU,,7828,Asse,1991,conseils-provinciaux
VLAAMS BLOK,,7246,Asse,1991,conseils-provinciaux
PSC,,138,Asse,1991,conseils-provinciaux
PS,,555,Asse,1991,conseils-provinciaux
PRL,,474,Asse,1991,conseils-provinciaux
ECOLO,,525,Asse,1991,conseils-provinciaux
FDF/PPW,,196,Asse,1991,conseils-provinciaux
PTB-PVA,,134,Asse,1991,conseils-provinciaux
B.E.B,,118,Asse,1991,conseils-provinciaux
PVCS,,75,Asse,1991,conseils-provinciaux
CVP,,5374,Assenede,1991,conseils-provinciaux
SP,,4021,Assenede,1991,conseils-provinciaux
PVV,,3533,Assenede,1991,conseils-provinciaux
AGALEV,,1436,Assenede,1991,conseils-provinciaux
VU,,1419,Assenede,1991,conseils-provinciaux
VLAAMS BLOK,,1125,Assenede,1991,conseils-provinciaux
PVDA,,649,Assenede,1991,conseils-provinciaux
PSC,,2036,Ath,1991,conseils-provinciaux
PS,,8632,Ath,1991,conseils-provinciaux
PRL,,3597,Ath,1991,conseils-provinciaux
ECOLO,,1679,Ath,1991,conseils-provinciaux
PTB,,65,Ath,1991,conseils-provinciaux
B.E.B,,126,Ath,1991,conseils-provinciaux
PSC,,2744,Aubel,1991,conseils-provinciaux
PS,,1891,Aubel,1991,conseils-provinciaux
PRL,,1110,Aubel,1991,conseils-provinciaux
ECOLO,,850,Aubel,1991,conseils-provinciaux
PTB,,17,Aubel,1991,conseils-provinciaux
B.E.B,,54,Aubel,1991,conseils-provinciaux
LISTE13,,169,Aubel,1991,conseils-provinciaux
CVP,,8528,Audenarde,1991,conseils-provinciaux
SP,,4868,Audenarde,1991,conseils-provinciaux
PVV,,8953,Audenarde,1991,conseils-provinciaux
AGALEV,,1931,Audenarde,1991,conseils-provinciaux
VU,,1416,Audenarde,1991,conseils-provinciaux
VLAAMS BLOK,,1200,Audenarde,1991,conseils-provinciaux
CVP,,2626,Avelgem,1991,conseils-provinciaux
SP,,1990,Avelgem,1991,conseils-provinciaux
PVV,,1455,Avelgem,1991,conseils-provinciaux
AGALEV,,459,Avelgem,1991,conseils-provinciaux
VU,,241,Avelgem,1991,conseils-provinciaux
VLAAMS BLOK,,391,Avelgem,1991,conseils-provinciaux
PVDA,,34,Avelgem,1991,conseils-provinciaux
SRD,,19,Avelgem,1991,conseils-provinciaux
PSC,,4780,Aywaille,1991,conseils-provinciaux
PS,,7425,Aywaille,1991,conseils-provinciaux
PRL,,6532,Aywaille,1991,conseils-provinciaux
ECOLO,,3985,Aywaille,1991,conseils-provinciaux
FDF/PPW,,879,Aywaille,1991,conseils-provinciaux
POS,,113,Aywaille,1991,conseils-provinciaux
PSC,,6053,Bassenge,1991,conseils-provinciaux
PS,,9815,Bassenge,1991,conseils-provinciaux
PRL,,4300,Bassenge,1991,conseils-provinciaux
ECOLO,,2969,Bassenge,1991,conseils-provinciaux
FDF/PPW,,382,Bassenge,1991,conseils-provinciaux
PTB,,160,Bassenge,1991,conseils-provinciaux
PSC,,4405,Bastogne,1991,conseils-provinciaux
PS,,903,Bastogne,1991,conseils-provinciaux
PRL,,2643,Bastogne,1991,conseils-provinciaux
ECOLO,,676,Bastogne,1991,conseils-provinciaux
FN,,138,Bastogne,1991,conseils-provinciaux
IP-GCT,,379,Bastogne,1991,conseils-provinciaux
PSC,,2913,Beaumont,1991,conseils-provinciaux
PS,,2106,Beaumont,1991,conseils-provinciaux
PRL,,2354,Beaumont,1991,conseils-provinciaux
ECOLO,,794,Beaumont,1991,conseils-provinciaux
RW,,64,Beaumont,1991,conseils-provinciaux
PTB,,31,Beaumont,1991,conseils-provinciaux
PSC,,2206,Beauraing,1991,conseils-provinciaux
PS,,2774,Beauraing,1991,conseils-provinciaux
PRL,,1902,Beauraing,1991,conseils-provinciaux
ECOLO,,789,Beauraing,1991,conseils-provinciaux
PTB,,29,Beauraing,1991,conseils-provinciaux
PSC,,1610,Beloeil,1991,conseils-provinciaux
PS,,7531,Beloeil,1991,conseils-provinciaux
PRL,,3023,Beloeil,1991,conseils-provinciaux
ECOLO,,2131,Beloeil,1991,conseils-provinciaux
PTB,,57,Beloeil,1991,conseils-provinciaux
B.E.B,,151,Beloeil,1991,conseils-provinciaux
CVP,,16557,Beringen,1991,conseils-provinciaux
SP,,15389,Beringen,1991,conseils-provinciaux
PVV,,8484,Beringen,1991,conseils-provinciaux
AGALEV,,5228,Beringen,1991,conseils-provinciaux
VU,,6454,Beringen,1991,conseils-provinciaux
VLAAMS BLOK,,9308,Beringen,1991,conseils-provinciaux
PVDA,,338,Beringen,1991,conseils-provinciaux
CVP,,8942,Beveren,1991,conseils-provinciaux
SP,,4830,Beveren,1991,conseils-provinciaux
PVV,,3937,Beveren,1991,conseils-provinciaux
AGALEV,,2994,Beveren,1991,conseils-provinciaux
VU,,3703,Beveren,1991,conseils-provinciaux
VLAAMS BLOK,,4304,Beveren,1991,conseils-provinciaux
PVDA,,191,Beveren,1991,conseils-provinciaux
REGEBO,,129,Beveren,1991,conseils-provinciaux
B.E.B,,126,Beveren,1991,conseils-provinciaux
CVP,,6495,Bilzen,1991,conseils-provinciaux
SP,,4906,Bilzen,1991,conseils-provinciaux
PVV,,4048,Bilzen,1991,conseils-provinciaux
AGALEV,,1087,Bilzen,1991,conseils-provinciaux
VU,,6166,Bilzen,1991,conseils-provinciaux
VLAAMS BLOK,,1526,Bilzen,1991,conseils-provinciaux
PSC,,5319,Binche,1991,conseils-provinciaux
PS,,16140,Binche,1991,conseils-provinciaux
PRL,,5124,Binche,1991,conseils-provinciaux
ECOLO,,5339,Binche,1991,conseils-provinciaux
RW,,429,Binche,1991,conseils-provinciaux
PC,,456,Binche,1991,conseils-provinciaux
PTB,,194,Binche,1991,conseils-provinciaux
PCN,,87,Binche,1991,conseils-provinciaux
PEECB,,92,Binche,1991,conseils-provinciaux
CVP,,9404,Boom,1991,conseils-provinciaux
SP,,10773,Boom,1991,conseils-provinciaux
PVV,,4954,Boom,1991,conseils-provinciaux
VU,,1932,Boom,1991,conseils-provinciaux
VLAAMS BLOK,,7399,Boom,1991,conseils-provinciaux
PVDA,,642,Boom,1991,conseils-provinciaux
REGEBO,,775,Boom,1991,conseils-provinciaux
B.E.B,,222,Boom,1991,conseils-provinciaux
VCD/PCS,,141,Boom,1991,conseils-provinciaux
PSC,,1103,Bouillon,1991,conseils-provinciaux
PS,,943,Bouillon,1991,conseils-provinciaux
PRL,,1132,Bouillon,1991,conseils-provinciaux
ECOLO,,285,Bouillon,1991,conseils-provinciaux
PCN,,8,Bouillon,1991,conseils-provinciaux
PSC,,5496,Boussu,1991,conseils-provinciaux
PS,,19997,Boussu,1991,conseils-provinciaux
PRL,,3382,Boussu,1991,conseils-provinciaux
ECOLO,,6587,Boussu,1991,conseils-provinciaux
FDF/PPW,,392,Boussu,1991,conseils-provinciaux
PC,,691,Boussu,1991,conseils-provinciaux
PTB,,190,Boussu,1991,conseils-provinciaux
CVP,,3859,Brakel,1991,conseils-provinciaux
SP,,3575,Brakel,1991,conseils-provinciaux
PVV,,3829,Brakel,1991,conseils-provinciaux
AGALEV,,770,Brakel,1991,conseils-provinciaux
VU,,1048,Brakel,1991,conseils-provinciaux
VLAAMS BLOK,,678,Brakel,1991,conseils-provinciaux
CVP,,16207,Brecht,1991,conseils-provinciaux
SP,,6628,Brecht,1991,conseils-provinciaux
PVV,,7985,Brecht,1991,conseils-provinciaux
AGALEV,,6176,Brecht,1991,conseils-provinciaux
VU,,3426,Brecht,1991,conseils-provinciaux
VLAAMS BLOK,,7631,Brecht,1991,conseils-provinciaux
PVDA,,389,Brecht,1991,conseils-provinciaux
REGEBO,,383,Brecht,1991,conseils-provinciaux
B.E.B,,367,Brecht,1991,conseils-provinciaux
VCD/PCS,,240,Brecht,1991,conseils-provinciaux
CVP,,6701,Bree,1991,conseils-provinciaux
SP,,2024,Bree,1991,conseils-provinciaux
PVV,,2596,Bree,1991,conseils-provinciaux
AGALEV,,1553,Bree,1991,conseils-provinciaux
VU,,10214,Bree,1991,conseils-provinciaux
VLAAMS BLOK,,915,Bree,1991,conseils-provinciaux
CVP,,47311,Bruges,1991,conseils-provinciaux
SP,,35097,Bruges,1991,conseils-provinciaux
PVV,,31391,Bruges,1991,conseils-provinciaux
AGALEV,,19128,Bruges,1991,conseils-provinciaux
VU,,14723,Bruges,1991,conseils-provinciaux
VLAAMS BLOK,,13592,Bruges,1991,conseils-provinciaux
PVDA,,935,Bruges,1991,conseils-provinciaux
B.E.B,,1551,Bruges,1991,conseils-provinciaux
CVP,,2723,Bruxelles,1991,conseils-provinciaux
SP,,1331,Bruxelles,1991,conseils-provinciaux
PVV,,2125,Bruxelles,1991,conseils-provinciaux
AGALEV,,1071,Bruxelles,1991,conseils-provinciaux
VU,,1519,Bruxelles,1991,conseils-provinciaux
VLAAMS BLOK,,2466,Bruxelles,1991,conseils-provinciaux
PSC,,8578,Bruxelles,1991,conseils-provinciaux
PS,,7088,Bruxelles,1991,conseils-provinciaux
PRL,,11657,Bruxelles,1991,conseils-provinciaux
ECOLO,,6364,Bruxelles,1991,conseils-provinciaux
FDF/PPW,,5264,Bruxelles,1991,conseils-provinciaux
UDRT/RA,,256,Bruxelles,1991,conseils-provinciaux
FN-NF,,4905,Bruxelles,1991,conseils-provinciaux
SAP/POS,,173,Bruxelles,1991,conseils-provinciaux
PTB-PVA,,336,Bruxelles,1991,conseils-provinciaux
PSC,,1182,Celles,1991,conseils-provinciaux
PS,,1944,Celles,1991,conseils-provinciaux
PRL,,1486,Celles,1991,conseils-provinciaux
ECOLO,,557,Celles,1991,conseils-provinciaux
FNBB,,22,Celles,1991,conseils-provinciaux
PTB,,13,Celles,1991,conseils-provinciaux
B.E.B,,44,Celles,1991,conseils-provinciaux
PSC,,10776,Châtelet,1991,conseils-provinciaux
PS,,21924,Châtelet,1991,conseils-provinciaux
PRL,,6466,Châtelet,1991,conseils-provinciaux
ECOLO,,7206,Châtelet,1991,conseils-provinciaux
RW,,507,Châtelet,1991,conseils-provinciaux
PC,,560,Châtelet,1991,conseils-provinciaux
PTB,,452,Châtelet,1991,conseils-provinciaux
PCN,,297,Châtelet,1991,conseils-provinciaux
PSC,,18478,Charleroi,1991,conseils-provinciaux
PS,,46939,Charleroi,1991,conseils-provinciaux
PRL,,14195,Charleroi,1991,conseils-provinciaux
ECOLO,,17368,Charleroi,1991,conseils-provinciaux
RW,,1105,Charleroi,1991,conseils-provinciaux
FN,,5276,Charleroi,1991,conseils-provinciaux
PC,,1551,Charleroi,1991,conseils-provinciaux
PTB,,906,Charleroi,1991,conseils-provinciaux
ROSSUM,,510,Charleroi,1991,conseils-provinciaux
PCN,,424,Charleroi,1991,conseils-provinciaux
LCBCV,,190,Charleroi,1991,conseils-provinciaux
PSC,,815,Chièvres,1991,conseils-provinciaux
PS,,2450,Chièvres,1991,conseils-provinciaux
PRL,,2159,Chièvres,1991,conseils-provinciaux
ECOLO,,536,Chièvres,1991,conseils-provinciaux
PTB,,16,Chièvres,1991,conseils-provinciaux
B.E.B,,50,Chièvres,1991,conseils-provinciaux
PSC,,2724,Chimay,1991,conseils-provinciaux
PS,,1889,Chimay,1991,conseils-provinciaux
PRL,,3095,Chimay,1991,conseils-provinciaux
ECOLO,,934,Chimay,1991,conseils-provinciaux
RW,,37,Chimay,1991,conseils-provinciaux
PTB,,27,Chimay,1991,conseils-provinciaux
PSC,,5799,Ciney,1991,conseils-provinciaux
PS,,5962,Ciney,1991,conseils-provinciaux
PRL,,4051,Ciney,1991,conseils-provinciaux
ECOLO,,1618,Ciney,1991,conseils-provinciaux
PSC,,3122,Comines-Warneton,1991,conseils-provinciaux
PS,,1873,Comines-Warneton,1991,conseils-provinciaux
PRL,,2098,Comines-Warneton,1991,conseils-provinciaux
ECOLO,,1666,Comines-Warneton,1991,conseils-provinciaux
PTB,,49,Comines-Warneton,1991,conseils-provinciaux
CVP,,30531,Courtrai,1991,conseils-provinciaux
SP,,16297,Courtrai,1991,conseils-provinciaux
PVV,,15961,Courtrai,1991,conseils-provinciaux
AGALEV,,9324,Courtrai,1991,conseils-provinciaux
VU,,8063,Courtrai,1991,conseils-provinciaux
VLAAMS BLOK,,6385,Courtrai,1991,conseils-provinciaux
PVDA,,528,Courtrai,1991,conseils-provinciaux
SRD,,375,Courtrai,1991,conseils-provinciaux
PSC,,4134,Couvin,1991,conseils-provinciaux
PS,,3835,Couvin,1991,conseils-provinciaux
PRL,,2013,Couvin,1991,conseils-provinciaux
ECOLO,,1361,Couvin,1991,conseils-provinciaux
CVP,,8182,Deinze,1991,conseils-provinciaux
SP,,4595,Deinze,1991,conseils-provinciaux
PVV,,7145,Deinze,1991,conseils-provinciaux
AGALEV,,2387,Deinze,1991,conseils-provinciaux
VU,,2496,Deinze,1991,conseils-provinciaux
VLAAMS BLOK,,1327,Deinze,1991,conseils-provinciaux
PVDA,,106,Deinze,1991,conseils-provinciaux
N.V.,,94,Deinze,1991,conseils-provinciaux
CVP,,2914,Destelbergen,1991,conseils-provinciaux
SP,,1664,Destelbergen,1991,conseils-provinciaux
PVV,,3815,Destelbergen,1991,conseils-provinciaux
AGALEV,,1269,Destelbergen,1991,conseils-provinciaux
VU,,972,Destelbergen,1991,conseils-provinciaux
VLAAMS BLOK,,992,Destelbergen,1991,conseils-provinciaux
PVDA,,46,Destelbergen,1991,conseils-provinciaux
N.V.,,63,Destelbergen,1991,conseils-provinciaux
CVP,,10253,Diest,1991,conseils-provinciaux
SP,,9576,Diest,1991,conseils-provinciaux
PVV,,8023,Diest,1991,conseils-provinciaux
AGALEV,,2697,Diest,1991,conseils-provinciaux
VU,,2177,Diest,1991,conseils-provinciaux
VLAAMS BLOK,,3875,Diest,1991,conseils-provinciaux
PVDA,,221,Diest,1991,conseils-provinciaux
REGEBO,,350,Diest,1991,conseils-provinciaux
