Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,2.0,30117,Alost,1898,chambre-des-représentants
christ democr,1.0,22962,Alost,1898,chambre-des-représentants
Links Cartel Gauche,1.0,17724,Alost,1898,chambre-des-représentants
Cath/Kath,1.0,15389,Ath,1898,chambre-des-représentants
Social,,6917,Ath,1898,chambre-des-représentants
Liberal/Liberaal,1.0,12914,Ath,1898,chambre-des-représentants
Cath/Kath,3.0,18589,Audenarde,1898,chambre-des-représentants
Social,,2719,Audenarde,1898,chambre-des-représentants
Liberal/Liberaal,,10469,Audenarde,1898,chambre-des-représentants
autres/andere,,9845,Audenarde,1898,chambre-des-représentants
Cath/Kath,2.0,34012,Charleroi,1898,chambre-des-représentants
Social,4.0,66714,Charleroi,1898,chambre-des-représentants
Liberal/Liberaal,2.0,21676,Charleroi,1898,chambre-des-représentants
Cath/Kath,1.0,1,Eeklo,1898,chambre-des-représentants
Cath/Kath,5.0,56098,Gand,1898,chambre-des-représentants
Social,2.0,22646,Gand,1898,chambre-des-représentants
Liberal/Liberaal,2.0,16520,Gand,1898,chambre-des-représentants
autres/andere,,9978,Gand,1898,chambre-des-représentants
Cath/Kath,3.0,3,Hasselt,1898,chambre-des-représentants
Cath/Kath,,13714,Huy,1898,chambre-des-représentants
CARTEL LIB/ soc,2.0,18806,Huy,1898,chambre-des-représentants
Cath/Kath,3.0,37004,Liège,1898,chambre-des-représentants
Liberal/Liberaal,2.0,25748,Liège,1898,chambre-des-représentants
CARTEL LIB/ soc,6.0,62421,Liège,1898,chambre-des-représentants
autres/andere,,2900,Liège,1898,chambre-des-représentants
Cath/Kath,1.0,10709,Maaseik,1898,chambre-des-représentants
Liberal/Liberaal,,2713,Maaseik,1898,chambre-des-représentants
Cath/Kath,1.0,17930,Mons,1898,chambre-des-représentants
Social,3.0,43168,Mons,1898,chambre-des-représentants
Liberal/Liberaal,2.0,22816,Mons,1898,chambre-des-représentants
Cath/Kath,3.0,19473,Saint-Nicolas,1898,chambre-des-représentants
Social,,2754,Saint-Nicolas,1898,chambre-des-représentants
autres/andere,1.0,26171,Saint-Nicolas,1898,chambre-des-représentants
Cath/Kath,,16212,Soignies,1898,chambre-des-représentants
Social,3.0,21805,Soignies,1898,chambre-des-représentants
Liberal/Liberaal,,15259,Soignies,1898,chambre-des-représentants
Cath/Kath,2.0,20352,Termonde,1898,chambre-des-représentants
Social,,2803,Termonde,1898,chambre-des-représentants
autres/andere,1.0,13499,Termonde,1898,chambre-des-représentants
Cath/Kath,1.0,15997,Thuin,1898,chambre-des-représentants
Social,2.0,17689,Thuin,1898,chambre-des-représentants
Liberal/Liberaal,,13672,Thuin,1898,chambre-des-représentants
autres/andere,,729,Thuin,1898,chambre-des-représentants
Cath/Kath,2.0,11530,Tongres,1898,chambre-des-représentants
Diss. Kath.,,15804,Tongres,1898,chambre-des-représentants
Social,,1793,Tongres,1898,chambre-des-représentants
Cath/Kath,2.0,24950,Tournai,1898,chambre-des-représentants
Social,,6418,Tournai,1898,chambre-des-représentants
Liberal/Liberaal,2.0,22932,Tournai,1898,chambre-des-représentants
Cath/Kath,2.0,23836,Verviers,1898,chambre-des-représentants
Social,1.0,18085,Verviers,1898,chambre-des-représentants
Liberal/Liberaal,1.0,13083,Verviers,1898,chambre-des-représentants
Cath/Kath,2.0,11363,Waremme,1898,chambre-des-représentants
CARTEL LIB/ soc,,10720,Waremme,1898,chambre-des-représentants
