Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Volksunie,,1107,Furnes,1961,conseils-provinciaux
Socialist,10.0,80902,Gand,1961,conseils-provinciaux
CVP,17.0,139102,Gand,1961,conseils-provinciaux
Liberal,4.0,34502,Gand,1961,conseils-provinciaux
Communist,,3332,Gand,1961,conseils-provinciaux
Volksunie,2.0,20154,Gand,1961,conseils-provinciaux
PROGR FRONT,,136,Gand,1961,conseils-provinciaux
Socialist,7.0,29054,Hasselt,1961,conseils-provinciaux
CVP,18.0,77257,Hasselt,1961,conseils-provinciaux
Liberal,3.0,15806,Hasselt,1961,conseils-provinciaux
Volksunie,1.0,6664,Hasselt,1961,conseils-provinciaux
Socialist,5.0,29837,Huy,1961,conseils-provinciaux
PSC,2.0,15858,Huy,1961,conseils-provinciaux
Liberal,1.0,5714,Huy,1961,conseils-provinciaux
Communist,,3128,Huy,1961,conseils-provinciaux
AUTRE,,2763,Huy,1961,conseils-provinciaux
Socialist,27.0,172416,Liège,1961,conseils-provinciaux
PSC,14.0,86693,Liège,1961,conseils-provinciaux
Liberal,6.0,39966,Liège,1961,conseils-provinciaux
Communist,4.0,28520,Liège,1961,conseils-provinciaux
AUTRE,,10436,Liège,1961,conseils-provinciaux
Socialist,5.0,61392,Louvain,1961,conseils-provinciaux
PSC/CVP,7.0,88644,Louvain,1961,conseils-provinciaux
Liberal,3.0,45704,Louvain,1961,conseils-provinciaux
Communist,,1290,Louvain,1961,conseils-provinciaux
Volksunie,,5990,Louvain,1961,conseils-provinciaux
UNI/NUO,,250,Louvain,1961,conseils-provinciaux
Socialist,1.0,7317,Maaseik,1961,conseils-provinciaux
CVP,12.0,44898,Maaseik,1961,conseils-provinciaux
Liberal,,4666,Maaseik,1961,conseils-provinciaux
Volksunie,,2476,Maaseik,1961,conseils-provinciaux
ANDERE,,2883,Maaseik,1961,conseils-provinciaux
Socialist,6.0,54003,Malines,1961,conseils-provinciaux
CVP,10.0,82332,Malines,1961,conseils-provinciaux
Liberal,1.0,14857,Malines,1961,conseils-provinciaux
Communist,,961,Malines,1961,conseils-provinciaux
Volksunie,1.0,11248,Malines,1961,conseils-provinciaux
Socialist,3.0,6494,Marche-en-Famenne,1961,conseils-provinciaux
PSC,6.0,12884,Marche-en-Famenne,1961,conseils-provinciaux
Liberal,1.0,4015,Marche-en-Famenne,1961,conseils-provinciaux
Socialist,11.0,69974,Mons,1961,conseils-provinciaux
PSC,4.0,31505,Mons,1961,conseils-provinciaux
Liberal,,10801,Mons,1961,conseils-provinciaux
Communist,2.0,18467,Mons,1961,conseils-provinciaux
PART INDEPENDANTS,2.0,16387,Mons,1961,conseils-provinciaux
Socialist,17.0,57824,Namur,1961,conseils-provinciaux
PSC,14.0,49004,Namur,1961,conseils-provinciaux
Liberal,5.0,17383,Namur,1961,conseils-provinciaux
Communist,,3492,Namur,1961,conseils-provinciaux
AUTRE,,1970,Namur,1961,conseils-provinciaux
Socialist,3.0,6969,Neufchâteau,1961,conseils-provinciaux
PSC,8.0,18648,Neufchâteau,1961,conseils-provinciaux
Liberal,2.0,4690,Neufchâteau,1961,conseils-provinciaux
Indépendants,,606,Neufchâteau,1961,conseils-provinciaux
Socialist,5.0,55815,Nivelles,1961,conseils-provinciaux
PSC/CVP,3.0,33861,Nivelles,1961,conseils-provinciaux
Liberal,1.0,16488,Nivelles,1961,conseils-provinciaux
Communist,,5953,Nivelles,1961,conseils-provinciaux
UNI/NUO,,1666,Nivelles,1961,conseils-provinciaux
RN/NB,,823,Nivelles,1961,conseils-provinciaux
PI/OP,,3364,Nivelles,1961,conseils-provinciaux
Socialist,4.0,24426,Ostende,1961,conseils-provinciaux
CVP,4.0,26688,Ostende,1961,conseils-provinciaux
Liberal,1.0,10141,Ostende,1961,conseils-provinciaux
Volksunie,,3169,Ostende,1961,conseils-provinciaux
LIBERAL DISSID,,3269,Ostende,1961,conseils-provinciaux
Socialist,4.0,12772,Philippeville,1961,conseils-provinciaux
PSC,5.0,14832,Philippeville,1961,conseils-provinciaux
Liberal,1.0,4189,Philippeville,1961,conseils-provinciaux
Communist,,366,Philippeville,1961,conseils-provinciaux
AUTRE,,309,Philippeville,1961,conseils-provinciaux
Socialist,3.0,19538,Roeselare,1961,conseils-provinciaux
CVP,7.0,51124,Roeselare,1961,conseils-provinciaux
Liberal,,3234,Roeselare,1961,conseils-provinciaux
Volksunie,,4004,Roeselare,1961,conseils-provinciaux
Socialist,4.0,30422,Saint-Nicolas,1961,conseils-provinciaux
CVP,9.0,64270,Saint-Nicolas,1961,conseils-provinciaux
Liberal,,7947,Saint-Nicolas,1961,conseils-provinciaux
Communist,,1346,Saint-Nicolas,1961,conseils-provinciaux
Volksunie,,7953,Saint-Nicolas,1961,conseils-provinciaux
Socialist,7.0,49837,Soignies,1961,conseils-provinciaux
PSC,3.0,23501,Soignies,1961,conseils-provinciaux
Liberal,1.0,10208,Soignies,1961,conseils-provinciaux
Communist,1.0,6827,Soignies,1961,conseils-provinciaux
PART INDEPENDANTS,,4066,Soignies,1961,conseils-provinciaux
Socialist,3.0,27108,Termonde,1961,conseils-provinciaux
CVP,7.0,51985,Termonde,1961,conseils-provinciaux
Liberal,1.0,13304,Termonde,1961,conseils-provinciaux
Communist,,1495,Termonde,1961,conseils-provinciaux
Volksunie,,6076,Termonde,1961,conseils-provinciaux
ANDERE,,201,Termonde,1961,conseils-provinciaux
Socialist,6.0,34456,Thuin,1961,conseils-provinciaux
PSC,4.0,22918,Thuin,1961,conseils-provinciaux
Liberal,,7999,Thuin,1961,conseils-provinciaux
Communist,,5934,Thuin,1961,conseils-provinciaux
PART INDEPENDANTS,,3998,Thuin,1961,conseils-provinciaux
Socialist,1.0,7416,Tielt,1961,conseils-provinciaux
CVP,5.0,33106,Tielt,1961,conseils-provinciaux
Liberal,,1870,Tielt,1961,conseils-provinciaux
Volksunie,,2026,Tielt,1961,conseils-provinciaux
Socialist,3.0,15560,Tongres,1961,conseils-provinciaux
CVP,13.0,51334,Tongres,1961,conseils-provinciaux
Liberal,2.0,10095,Tongres,1961,conseils-provinciaux
Volksunie,,3182,Tongres,1961,conseils-provinciaux
Socialist,5.0,35002,Tournai,1961,conseils-provinciaux
PSC,4.0,28815,Tournai,1961,conseils-provinciaux
Liberal,2.0,13887,Tournai,1961,conseils-provinciaux
Communist,,7044,Tournai,1961,conseils-provinciaux
AUTRE,,2670,Tournai,1961,conseils-provinciaux
Socialist,4.0,31614,Turnhout,1961,conseils-provinciaux
CVP,13.0,105695,Turnhout,1961,conseils-provinciaux
Liberal,,8830,Turnhout,1961,conseils-provinciaux
Communist,,233,Turnhout,1961,conseils-provinciaux
Volksunie,,5465,Turnhout,1961,conseils-provinciaux
Socialist,8.0,44620,Verviers,1961,conseils-provinciaux
PSC,11.0,62782,Verviers,1961,conseils-provinciaux
Liberal,2.0,15048,Verviers,1961,conseils-provinciaux
Communist,,3566,Verviers,1961,conseils-provinciaux
AUTRE,,6546,Verviers,1961,conseils-provinciaux
Socialist,3.0,7505,Virton,1961,conseils-provinciaux
PSC,5.0,11608,Virton,1961,conseils-provinciaux
Liberal,1.0,3970,Virton,1961,conseils-provinciaux
Indépendants,,209,Virton,1961,conseils-provinciaux
Socialist,3.0,21418,Waremme,1961,conseils-provinciaux
PSC,2.0,13565,Waremme,1961,conseils-provinciaux
Liberal,1.0,7004,Waremme,1961,conseils-provinciaux
Communist,,873,Waremme,1961,conseils-provinciaux
AUTRE,,1451,Waremme,1961,conseils-provinciaux
Socialist,2.0,17041,Ypres,1961,conseils-provinciaux
CVP,5.0,37487,Ypres,1961,conseils-provinciaux
Liberal,2.0,13694,Ypres,1961,conseils-provinciaux
Volksunie,,2292,Ypres,1961,conseils-provinciaux
