Parti,Nombre de sièges,Nombre de voix,commune,date,election
PS,16.0,4258,Anderlues,1976,conseils-communaux
RW,3.0,1086,Anderlues,1976,conseils-communaux
PCB,,287,Anderlues,1976,conseils-communaux
PS,2.0,664,Anhee,1976,conseils-communaux
NC,,345,Anhee,1976,conseils-communaux
IC Colot,1.0,2369,Anhee,1976,conseils-communaux
IC Guill,3.0,716,Anhee,1976,conseils-communaux
PSC,5.0,2711,Ans,1976,conseils-communaux
PS,19.0,8934,Ans,1976,conseils-communaux
PCB,,850,Ans,1976,conseils-communaux
EC,3.0,2041,Ans,1976,conseils-communaux
UDC,,849,Ans,1976,conseils-communaux
PS,4.0,697,Anthisnes,1976,conseils-communaux
IC,4.0,630,Anthisnes,1976,conseils-communaux
RC,5.0,790,Anthisnes,1976,conseils-communaux
PS,12.0,2749,Antoing,1976,conseils-communaux
PCB,,380,Antoing,1976,conseils-communaux
IC,5.0,1406,Antoing,1976,conseils-communaux
UC,2.0,825,Antoing,1976,conseils-communaux
VU,9.0,54880,Anvers,1976,conseils-communaux
PVV,6.0,37176,Anvers,1976,conseils-communaux
CVP,18.0,105819,Anvers,1976,conseils-communaux
SP,21.0,119739,Anvers,1976,conseils-communaux
KPB,,8294,Anvers,1976,conseils-communaux
PVDA,,7568,Anvers,1976,conseils-communaux
KARTEL,1.0,13409,Anvers,1976,conseils-communaux
DIVERSEN,,3370,Anvers,1976,conseils-communaux
VU,1.0,645,Anzegem,1976,conseils-communaux
SP,2.0,1221,Anzegem,1976,conseils-communaux
GB,8.0,2870,Anzegem,1976,conseils-communaux
GEM BEL,12.0,4188,Anzegem,1976,conseils-communaux
CVP,13.0,3720,Ardooie,1976,conseils-communaux
Inspraak76,8.0,2600,Ardooie,1976,conseils-communaux
VU,1.0,527,Arendonk,1976,conseils-communaux
PVV,2.0,788,Arendonk,1976,conseils-communaux
CVP,11.0,2894,Arendonk,1976,conseils-communaux
SP,7.0,1984,Arendonk,1976,conseils-communaux
BVA,,108,Arendonk,1976,conseils-communaux
PSC,9.0,4864,Arlon,1976,conseils-communaux
PRL,6.0,3176,Arlon,1976,conseils-communaux
PS,7.0,3751,Arlon,1976,conseils-communaux
UDC,5.0,2691,Arlon,1976,conseils-communaux
PVV,2.0,498,As,1976,conseils-communaux
CVP,9.0,1614,As,1976,conseils-communaux
SP,3.0,664,As,1976,conseils-communaux
TRUYEN,3.0,719,As,1976,conseils-communaux
VU,5.0,3170,Asse,1976,conseils-communaux
CVP,13.0,6699,Asse,1976,conseils-communaux
SP,3.0,1882,Asse,1976,conseils-communaux
V B,4.0,2776,Asse,1976,conseils-communaux
ZELLIK,2.0,1644,Asse,1976,conseils-communaux
GB-RB,,739,Asse,1976,conseils-communaux
VU,2.0,1056,Assenede,1976,conseils-communaux
CVP,12.0,4316,Assenede,1976,conseils-communaux
SP,2.0,1183,Assenede,1976,conseils-communaux
GB,7.0,2544,Assenede,1976,conseils-communaux
IC,,97,Assesse,1976,conseils-communaux
UGA,1.0,1694,Assesse,1976,conseils-communaux
U7,6.0,1229,Assesse,1976,conseils-communaux
PSC,4.0,2566,Ath,1976,conseils-communaux
PS,13.0,7356,Ath,1976,conseils-communaux
RW,1.0,1381,Ath,1976,conseils-communaux
PCB,,514,Ath,1976,conseils-communaux
UGR,9.0,5002,Ath,1976,conseils-communaux
Meyer J,1.0,904,Attert,1976,conseils-communaux
Peter R,5.0,869,Attert,1976,conseils-communaux
PS,11.0,3657,Aubange,1976,conseils-communaux
IC,3.0,1478,Aubange,1976,conseils-communaux
PGN,11.0,3677,Aubange,1976,conseils-communaux
Otten,1.0,275,Aubel,1976,conseils-communaux
Baltus,11.0,1281,Aubel,1976,conseils-communaux
Nizet,,161,Aubel,1976,conseils-communaux
Ruwet,1.0,315,Aubel,1976,conseils-communaux
VU,1.0,1227,Audenarde,1976,conseils-communaux
PVV,10.0,6382,Audenarde,1976,conseils-communaux
CVP,13.0,8088,Audenarde,1976,conseils-communaux
SP,5.0,3243,Audenarde,1976,conseils-communaux
SA,,469,Audenarde,1976,conseils-communaux
PSC,3.0,2173,Auderghem,1976,conseils-communaux
PS,4.0,2852,Auderghem,1976,conseils-communaux
PCB-KPB,,565,Auderghem,1976,conseils-communaux
FDF,16.0,9059,Auderghem,1976,conseils-communaux
PL-LP,1.0,1565,Auderghem,1976,conseils-communaux
KARTEL,2.0,1980,Auderghem,1976,conseils-communaux
LB,5.0,3263,Auderghem,1976,conseils-communaux
PVV,5.0,1807,Avelgem,1976,conseils-communaux
CVP,9.0,2701,Avelgem,1976,conseils-communaux
SP,5.0,1753,Avelgem,1976,conseils-communaux
PRL,1.0,402,Awans,1976,conseils-communaux
PS,8.0,1806,Awans,1976,conseils-communaux
CN,7.0,1617,Awans,1976,conseils-communaux
PVS,,140,Awans,1976,conseils-communaux
L Lenoir,1.0,366,Awans,1976,conseils-communaux
PSC,5.0,1317,Aywaille,1976,conseils-communaux
PS,5.0,1285,Aywaille,1976,conseils-communaux
PCB,,109,Aywaille,1976,conseils-communaux
UC,6.0,1682,Aywaille,1976,conseils-communaux
Intco,3.0,938,Aywaille,1976,conseils-communaux
PS,1.0,246,Baelen,1976,conseils-communaux
RC,2.0,319,Baelen,1976,conseils-communaux
CN,1.0,254,Baelen,1976,conseils-communaux
UNION,7.0,928,Baelen,1976,conseils-communaux
CVP,5.0,436,Baerle-Duc,1976,conseils-communaux
LEESTMANS,6.0,438,Baerle-Duc,1976,conseils-communaux
LOOTS,,105,Baerle-Duc,1976,conseils-communaux
VU,1.0,868,Balen,1976,conseils-communaux
CVP,7.0,3025,Balen,1976,conseils-communaux
SP,5.0,2421,Balen,1976,conseils-communaux
CBD,9.0,3557,Balen,1976,conseils-communaux
CDB,3.0,1621,Balen,1976,conseils-communaux
PSC,9.0,2332,Bassenge,1976,conseils-communaux
PS,6.0,1533,Bassenge,1976,conseils-communaux
IC,4.0,1254,Bassenge,1976,conseils-communaux
RCW,,130,Bassenge,1976,conseils-communaux
SEPHUP,,47,Bassenge,1976,conseils-communaux
PSC,1.0,3610,Bastogne,1976,conseils-communaux
PRL,7.0,2268,Bastogne,1976,conseils-communaux
PS,1.0,773,Bastogne,1976,conseils-communaux
NNC,,265,Bastogne,1976,conseils-communaux
PSC,6.0,1370,Beaumont,1976,conseils-communaux
PRL,6.0,1316,Beaumont,1976,conseils-communaux
PS,5.0,1228,Beaumont,1976,conseils-communaux
NC,6.0,1641,Beauraing,1976,conseils-communaux
UDC,5.0,1305,Beauraing,1976,conseils-communaux
IC Sud F,8.0,1999,Beauraing,1976,conseils-communaux
UNION COM,1.0,2024,Beauvechain,1976,conseils-communaux
RNC,2.0,655,Beauvechain,1976,conseils-communaux
AELC,2.0,570,Beauvechain,1976,conseils-communaux
CVP,18.0,5994,Beernem,1976,conseils-communaux
SP,2.0,1202,Beernem,1976,conseils-communaux
GB,3.0,1352,Beernem,1976,conseils-communaux
SP,2.0,782,Beerse,1976,conseils-communaux
VP,3.0,1228,Beerse,1976,conseils-communaux
BV,9.0,2814,Beerse,1976,conseils-communaux
G,7.0,2244,Beerse,1976,conseils-communaux
VU,4.0,2210,Beersel,1976,conseils-communaux
PVV,3.0,1777,Beersel,1976,conseils-communaux
CVP,11.0,5210,Beersel,1976,conseils-communaux
SP,3.0,1647,Beersel,1976,conseils-communaux
GB-RB,4.0,2271,Beersel,1976,conseils-communaux
Sermon W,,27,Beersel,1976,conseils-communaux
CVP,9.0,2243,Begijnendijk,1976,conseils-communaux
SP,,419,Begijnendijk,1976,conseils-communaux
MGB,10.0,2429,Begijnendijk,1976,conseils-communaux
CVP,5.0,1066,Bekkevoort,1976,conseils-communaux
FB,3.0,804,Bekkevoort,1976,conseils-communaux
GEM BEL,3.0,719,Bekkevoort,1976,conseils-communaux
EL,6.0,1350,Bekkevoort,1976,conseils-communaux
PSC,2.0,1191,Beloeil,1976,conseils-communaux
PRL,8.0,2986,Beloeil,1976,conseils-communaux
PS,13.0,4284,Beloeil,1976,conseils-communaux
RW,,316,Beloeil,1976,conseils-communaux
PCB,,550,Beloeil,1976,conseils-communaux
PSC,,677,Berchem-Sainte-Agathe,1976,conseils-communaux
PS,4.0,1903,Berchem-Sainte-Agathe,1976,conseils-communaux
PRL,1.0,1095,Berchem-Sainte-Agathe,1976,conseils-communaux
FDF,9.0,3667,Berchem-Sainte-Agathe,1976,conseils-communaux
VLAAMS,2.0,1365,Berchem-Sainte-Agathe,1976,conseils-communaux
LBG,9.0,3826,Berchem-Sainte-Agathe,1976,conseils-communaux
VU,3.0,2161,Beringen,1976,conseils-communaux
PVV,4.0,2745,Beringen,1976,conseils-communaux
CVP,14.0,7275,Beringen,1976,conseils-communaux
SP,4.0,2849,Beringen,1976,conseils-communaux
PVDA,,102,Beringen,1976,conseils-communaux
KA-LIJST,4.0,2818,Beringen,1976,conseils-communaux
VCD Jef,,46,Beringen,1976,conseils-communaux
VU,1.0,658,Berlaar,1976,conseils-communaux
CVP,6.0,1837,Berlaar,1976,conseils-communaux
SP,7.0,2156,Berlaar,1976,conseils-communaux
LAMBRECHS,7.0,2104,Berlaar,1976,conseils-communaux
VU,,597,Berlare,1976,conseils-communaux
CVP,12.0,3988,Berlare,1976,conseils-communaux
Gem Bel76,9.0,3305,Berlare,1976,conseils-communaux
PS,6.0,1026,Berloz,1976,conseils-communaux
IC,5.0,771,Berloz,1976,conseils-communaux
PS,,4282,Bernissart,1976,conseils-communaux
PCB,1.0,500,Bernissart,1976,conseils-communaux
ICR,6.0,1746,Bernissart,1976,conseils-communaux
VU,,381,Bertem,1976,conseils-communaux
CVP,8.0,1828,Bertem,1976,conseils-communaux
SP,1.0,505,Bertem,1976,conseils-communaux
GB,8.0,2017,Bertem,1976,conseils-communaux
LCD,,79,Bertem,1976,conseils-communaux
IC,3.0,465,Bertogne,1976,conseils-communaux
UC,5.0,721,Bertogne,1976,conseils-communaux
NGC,3.0,466,Bertogne,1976,conseils-communaux
IC,,35,Bertrix,1976,conseils-communaux
UNION,9.0,2026,Bertrix,1976,conseils-communaux
EDP,7.0,1573,Bertrix,1976,conseils-communaux
ACCS,3.0,980,Bertrix,1976,conseils-communaux
PTB,,182,Bertrix,1976,conseils-communaux
VU,7.0,5478,Beveren,1976,conseils-communaux
PVV,1.0,1417,Beveren,1976,conseils-communaux
CVP,20.0,13542,Beveren,1976,conseils-communaux
SP,3.0,3126,Beveren,1976,conseils-communaux
PVDA,,221,Beveren,1976,conseils-communaux
GEMBEL,2.0,2197,Beveren,1976,conseils-communaux
PS,15.0,4528,Beyne-Heusay,1976,conseils-communaux
AC,6.0,1866,Beyne-Heusay,1976,conseils-communaux
Ren Cont,1.0,992,Bièvre,1976,conseils-communaux
INTCOM,5.0,858,Bièvre,1976,conseils-communaux
Com Nouv,1.0,279,Bièvre,1976,conseils-communaux
L Bourg,,10,Bièvre,1976,conseils-communaux
CVP,7.0,896,Biévène,1976,conseils-communaux
PVV-SP,2.0,338,Biévène,1976,conseils-communaux
VU,1.0,448,Bierbeek,1976,conseils-communaux
PVV,5.0,1380,Bierbeek,1976,conseils-communaux
CVP,9.0,2058,Bierbeek,1976,conseils-communaux
SP,2.0,684,Bierbeek,1976,conseils-communaux
PVV,3.0,2207,Bilzen,1976,conseils-communaux
CVP,15.0,7614,Bilzen,1976,conseils-communaux
SP,5.0,3221,Bilzen,1976,conseils-communaux
NIEUW,4.0,2778,Bilzen,1976,conseils-communaux
PSC,8.0,4968,Binche,1976,conseils-communaux
PRL,3.0,2134,Binche,1976,conseils-communaux
PS,18.0,9657,Binche,1976,conseils-communaux
RW,2.0,1507,Binche,1976,conseils-communaux
PCB,,913,Binche,1976,conseils-communaux
PVV,6.0,2481,Blankenberge,1976,conseils-communaux
SP,9.0,3600,Blankenberge,1976,conseils-communaux
NB,,313,Blankenberge,1976,conseils-communaux
BVP,8.0,3534,Blankenberge,1976,conseils-communaux
PSC,7.0,1880,Blegny,1976,conseils-communaux
PS,10.0,2808,Blegny,1976,conseils-communaux
PCB,,128,Blegny,1976,conseils-communaux
IC,2.0,704,Blegny,1976,conseils-communaux
RC,,367,Blegny,1976,conseils-communaux
PVV,,366,Bocholt,1976,conseils-communaux
SP,2.0,652,Bocholt,1976,conseils-communaux
GEM BEL,3.0,1081,Bocholt,1976,conseils-communaux
CD,16.0,3883,Bocholt,1976,conseils-communaux
VU,4.0,1337,Boechout,1976,conseils-communaux
CVP,8.0,2354,Boechout,1976,conseils-communaux
SP,2.0,736,Boechout,1976,conseils-communaux
GEM BEL,7.0,1986,Boechout,1976,conseils-communaux
VU,2.0,1076,Bonheiden,1976,conseils-communaux
CVP,12.0,3976,Bonheiden,1976,conseils-communaux
SP,1.0,850,Bonheiden,1976,conseils-communaux
GEM BEL 76,6.0,2373,Bonheiden,1976,conseils-communaux
FVP,,16,Bonheiden,1976,conseils-communaux
VU,,416,Boom,1976,conseils-communaux
PVV,1.0,906,Boom,1976,conseils-communaux
CVP,12.0,5069,Boom,1976,conseils-communaux
SP,12.0,5133,Boom,1976,conseils-communaux
VU,2.0,760,Boortmeerbeek,1976,conseils-communaux
CVP,5.0,1465,Boortmeerbeek,1976,conseils-communaux
SP,6.0,1792,Boortmeerbeek,1976,conseils-communaux
CENTRUM,6.0,1897,Boortmeerbeek,1976,conseils-communaux
OP D BEECK,,201,Boortmeerbeek,1976,conseils-communaux
PVV,5.0,1586,Borgloon,1976,conseils-communaux
CVP,7.0,2197,Borgloon,1976,conseils-communaux
SP,5.0,1836,Borgloon,1976,conseils-communaux
VCD,4.0,1488,Borgloon,1976,conseils-communaux
VU,1.0,1043,Bornem,1976,conseils-communaux
PVV,,545,Bornem,1976,conseils-communaux
CVP,19.0,7631,Bornem,1976,conseils-communaux
SP,5.0,2624,Bornem,1976,conseils-communaux
VU,6.0,1448,Borsbeek,1976,conseils-communaux
CVP,7.0,1827,Borsbeek,1976,conseils-communaux
SP,3.0,965,Borsbeek,1976,conseils-communaux
V B,1.0,564,Borsbeek,1976,conseils-communaux
IC76,4.0,994,Bouillon,1976,conseils-communaux
RB,2.0,559,Bouillon,1976,conseils-communaux
USR,1.0,2086,Bouillon,1976,conseils-communaux
RIS,,189,Bouillon,1976,conseils-communaux
VU,,131,Bourg-Léopold,1976,conseils-communaux
PVV,4.0,1399,Bourg-Léopold,1976,conseils-communaux
CVP,9.0,2770,Bourg-Léopold,1976,conseils-communaux
SP,8.0,2702,Bourg-Léopold,1976,conseils-communaux
BB,2.0,1103,Bourg-Léopold,1976,conseils-communaux
PS,19.0,7869,Boussu,1976,conseils-communaux
PCB,4.0,2260,Boussu,1976,conseils-communaux
UC,4.0,1957,Boussu,1976,conseils-communaux
VU,,223,Boutersem,1976,conseils-communaux
PVV,4.0,1141,Boutersem,1976,conseils-communaux
CVP,9.0,2047,Boutersem,1976,conseils-communaux
SP,4.0,1033,Boutersem,1976,conseils-communaux
PSC,8.0,3894,Braine-l' Alleud,1976,conseils-communaux
RW,3.0,2047,Braine-l' Alleud,1976,conseils-communaux
PRL-IB,7.0,3532,Braine-l' Alleud,1976,conseils-communaux
PS,1.0,1252,Braine-l' Alleud,1976,conseils-communaux
IC,,395,Braine-l' Alleud,1976,conseils-communaux
RP-RPW,8.0,3887,Braine-l' Alleud,1976,conseils-communaux
PS,7.0,1953,Braine-le-Château,1976,conseils-communaux
IC,3.0,919,Braine-le-Château,1976,conseils-communaux
RB76,7.0,1751,Braine-le-Château,1976,conseils-communaux
PRL,7.0,2706,Braine-le-Comte,1976,conseils-communaux
PS,10.0,3575,Braine-le-Comte,1976,conseils-communaux
RW,1.0,926,Braine-le-Comte,1976,conseils-communaux
IC76,5.0,1919,Braine-le-Comte,1976,conseils-communaux
CN,2.0,1258,Braine-le-Comte,1976,conseils-communaux
PS,7.0,1661,Braives,1976,conseils-communaux
Vivre Ensemble,8.0,1810,Braives,1976,conseils-communaux
VU,1.0,817,Brakel,1976,conseils-communaux
CVP,10.0,4263,Brakel,1976,conseils-communaux
SP,3.0,1478,Brakel,1976,conseils-communaux
DECROO,9.0,3787,Brakel,1976,conseils-communaux
VU,5.0,3105,Brasschaat,1976,conseils-communaux
PVV,2.0,1674,Brasschaat,1976,conseils-communaux
CVP,11.0,5551,Brasschaat,1976,conseils-communaux
SP,4.0,2314,Brasschaat,1976,conseils-communaux
A.B.C.,4.0,2688,Brasschaat,1976,conseils-communaux
CENTR. B,3.0,2041,Brasschaat,1976,conseils-communaux
P.B.B.,,715,Brasschaat,1976,conseils-communaux
VU,1.0,762,Brecht,1976,conseils-communaux
PVV,1.0,632,Brecht,1976,conseils-communaux
CVP,14.0,4532,Brecht,1976,conseils-communaux
SP,2.0,1067,Brecht,1976,conseils-communaux
V.B.L.,5.0,2098,Brecht,1976,conseils-communaux
WELZIJN,,248,Brecht,1976,conseils-communaux
AMADA,,93,Brecht,1976,conseils-communaux
CVP,6.0,1938,Bredene,1976,conseils-communaux
SP,5.0,1705,Bredene,1976,conseils-communaux
ACVB,10.0,2770,Bredene,1976,conseils-communaux
PVV,1.0,710,Bree,1976,conseils-communaux
CVP,9.0,2924,Bree,1976,conseils-communaux
SP,,449,Bree,1976,conseils-communaux
JONG,13.0,4357,Bree,1976,conseils-communaux
PS,,550,Brugelette,1976,conseils-communaux
PCB,,183,Brugelette,1976,conseils-communaux
IRB,2.0,438,Brugelette,1976,conseils-communaux
ICB,7.0,981,Brugelette,1976,conseils-communaux
RB76,,49,Brugelette,1976,conseils-communaux
CVP,22.0,34118,Bruges,1976,conseils-communaux
SP,13.0,20052,Bruges,1976,conseils-communaux
PVDA,,568,Bruges,1976,conseils-communaux
BVV,2.0,4711,Bruges,1976,conseils-communaux
BP,,727,Bruges,1976,conseils-communaux
VU-CD,10.0,16316,Bruges,1976,conseils-communaux
ONAF,,2319,Bruges,1976,conseils-communaux
PS,8.0,2040,Brunehaut,1976,conseils-communaux
UDP,,195,Brunehaut,1976,conseils-communaux
PVS,5.0,1270,Brunehaut,1976,conseils-communaux
ICDC,6.0,1573,Brunehaut,1976,conseils-communaux
PS,8.0,13105,Bruxelles,1976,conseils-communaux
PCB-KPB,1.0,2778,Bruxelles,1976,conseils-communaux
FDF,15.0,21441,Bruxelles,1976,conseils-communaux
PL-LP,9.0,13326,Bruxelles,1976,conseils-communaux
Mergam,,1498,Bruxelles,1976,conseils-communaux
PSC/CVP,13.0,19824,Bruxelles,1976,conseils-communaux
LTB,3.0,6055,Bruxelles,1976,conseils-communaux
PTB-PVA,,564,Bruxelles,1976,conseils-communaux
VU,3.0,1290,Buggenhout,1976,conseils-communaux
PVV,1.0,851,Buggenhout,1976,conseils-communaux
CVP,15.0,4722,Buggenhout,1976,conseils-communaux
SP,4.0,1630,Buggenhout,1976,conseils-communaux
UGI,8.0,1395,Bullange,1976,conseils-communaux
IGB,5.0,1068,Bullange,1976,conseils-communaux
NGL,4.0,803,Bullange,1976,conseils-communaux
PSC,2.0,369,Burdinne,1976,conseils-communaux
PS,3.0,447,Burdinne,1976,conseils-communaux
Intcom76,6.0,670,Burdinne,1976,conseils-communaux
GSCB,,19,Burdinne,1976,conseils-communaux
CN,,53,Burdinne,1976,conseils-communaux
SCI,,30,Burdinne,1976,conseils-communaux
Dollendorf,6.0,1116,Burg-Reuland,1976,conseils-communaux
GREVEN,5.0,861,Burg-Reuland,1976,conseils-communaux
Calles,2.0,425,Burg-Reuland,1976,conseils-communaux
UDG,9.0,1469,Butgenbach,1976,conseils-communaux
ADNG,3.0,661,Butgenbach,1976,conseils-communaux
LCWN,2.0,487,Butgenbach,1976,conseils-communaux
LCBE,1.0,404,Butgenbach,1976,conseils-communaux
PSC,9.0,1792,Celles,1976,conseils-communaux
PRL,3.0,796,Celles,1976,conseils-communaux
PS,5.0,1241,Celles,1976,conseils-communaux
PSC,5.0,922,Cerfontaine,1976,conseils-communaux
PSC-PLP,1.0,1787,Cerfontaine,1976,conseils-communaux
PSC,7.0,3984,Châtelet,1976,conseils-communaux
PRL,,875,Châtelet,1976,conseils-communaux
PS,24.0,12707,Châtelet,1976,conseils-communaux
RW,2.0,1982,Châtelet,1976,conseils-communaux
PCB,,942,Châtelet,1976,conseils-communaux
PS,16.0,4247,Chapelle-lez-Herlaimont,1976,conseils-communaux
PCB,,493,Chapelle-lez-Herlaimont,1976,conseils-communaux
UNION,7.0,2085,Chapelle-lez-Herlaimont,1976,conseils-communaux
PSC,8.0,19666,Charleroi,1976,conseils-communaux
PRL,5.0,13903,Charleroi,1976,conseils-communaux
PS,27.0,62929,Charleroi,1976,conseils-communaux
RW,10.0,24566,Charleroi,1976,conseils-communaux
PCB,1.0,5655,Charleroi,1976,conseils-communaux
DIVERS 76,,1004,Charleroi,1976,conseils-communaux
PTB,,404,Charleroi,1976,conseils-communaux
PS,2.0,435,Chastre,1976,conseils-communaux
IC76,1.0,1219,Chastre,1976,conseils-communaux
CN,4.0,738,Chastre,1976,conseils-communaux
UC,,81,Chastre,1976,conseils-communaux
PRL,1.0,960,Chaudfontaine,1976,conseils-communaux
PS,8.0,3565,Chaudfontaine,1976,conseils-communaux
PCB,,436,Chaudfontaine,1976,conseils-communaux
UC,15.0,5749,Chaudfontaine,1976,conseils-communaux
RW,1.0,966,Chaudfontaine,1976,conseils-communaux
LCL,,563,Chaudfontaine,1976,conseils-communaux
CN,1.0,1702,Chaumont-Gistoux,1976,conseils-communaux
UC,,198,Chaumont-Gistoux,1976,conseils-communaux
UP,5.0,1081,Chaumont-Gistoux,1976,conseils-communaux
UCBD,,213,Chaumont-Gistoux,1976,conseils-communaux
PS,8.0,1840,Chièvres,1976,conseils-communaux
USC,9.0,2197,Chièvres,1976,conseils-communaux
LIDEMO,,118,Chièvres,1976,conseils-communaux
PIC,2.0,913,Chimay,1976,conseils-communaux
PRL-PS,1.0,534,Chimay,1976,conseils-communaux
UAG,7.0,1975,Chimay,1976,conseils-communaux
RR,9.0,2414,Chimay,1976,conseils-communaux
PS,4.0,836,Chiny,1976,conseils-communaux
EIC,5.0,1170,Chiny,1976,conseils-communaux
RC,6.0,1188,Chiny,1976,conseils-communaux
NC,9.0,3285,Ciney,1976,conseils-communaux
UC76,1.0,5185,Ciney,1976,conseils-communaux
IC,9.0,1312,Clavier,1976,conseils-communaux
Rass Progr,3.0,564,Clavier,1976,conseils-communaux
AC,1.0,334,Clavier,1976,conseils-communaux
L Nicolay,,63,Clavier,1976,conseils-communaux
PS,17.0,7551,Colfontaine,1976,conseils-communaux
PCB,3.0,1655,Colfontaine,1976,conseils-communaux
UPC,7.0,3721,Colfontaine,1976,conseils-communaux
PS,9.0,1577,Comblain-au-Pont,1976,conseils-communaux
GDP,,307,Comblain-au-Pont,1976,conseils-communaux
MPC,6.0,1236,Comblain-au-Pont,1976,conseils-communaux
PSC,11.0,4445,Comines,1976,conseils-communaux
PS,6.0,2637,Comines,1976,conseils-communaux
IC,8.0,3432,Comines,1976,conseils-communaux
SCD,,128,Comines,1976,conseils-communaux
PSC,3.0,2159,Courcelles,1976,conseils-communaux
PRL,3.0,1897,Courcelles,1976,conseils-communaux
PS,18.0,9194,Courcelles,1976,conseils-communaux
RW,3.0,1946,Courcelles,1976,conseils-communaux
PCB,4.0,2403,Courcelles,1976,conseils-communaux
PSC,7.0,1642,Court-Saint-Etienne,1976,conseils-communaux
PS,7.0,1725,Court-Saint-Etienne,1976,conseils-communaux
PRL,3.0,925,Court-Saint-Etienne,1976,conseils-communaux
VU,4.0,6366,Courtrai,1976,conseils-communaux
PVV,4.0,6341,Courtrai,1976,conseils-communaux
CVP,25.0,28021,Courtrai,1976,conseils-communaux
SP,8.0,9859,Courtrai,1976,conseils-communaux
KPB,,641,Courtrai,1976,conseils-communaux
PVDA,,422,Courtrai,1976,conseils-communaux
AGIR,1.0,4852,Couvin,1976,conseils-communaux
Ent 14 Com,9.0,3461,Couvin,1976,conseils-communaux
PS,6.0,862,Crisnée,1976,conseils-communaux
UPC,5.0,666,Crisnée,1976,conseils-communaux
PSC,5.0,917,Dalhem,1976,conseils-communaux
PS,3.0,552,Dalhem,1976,conseils-communaux
UIC,3.0,684,Dalhem,1976,conseils-communaux
UP,3.0,577,Dalhem,1976,conseils-communaux
RW,1.0,322,Dalhem,1976,conseils-communaux
VU,,412,Damme,1976,conseils-communaux
CVP,17.0,4384,Damme,1976,conseils-communaux
SP,1.0,594,Damme,1976,conseils-communaux
OL,3.0,1216,Damme,1976,conseils-communaux
IC,1.0,478,Daverdisse,1976,conseils-communaux
CN,1.0,228,Daverdisse,1976,conseils-communaux
Liste11,3.0,361,Daverdisse,1976,conseils-communaux
VU,,380,De Haan,1976,conseils-communaux
SP,1.0,524,De Haan,1976,conseils-communaux
LB,10.0,2418,De Haan,1976,conseils-communaux
VOLKS B,8.0,1942,De Haan,1976,conseils-communaux
VU,1.0,451,De Pinte,1976,conseils-communaux
PVV,3.0,924,De Pinte,1976,conseils-communaux
