Parti,Nombre de sièges,Nombre de voix,province,date,election
CVP,16.0,424781,Anvers,1977,chambre-des-représentants
BSP,8.0,220419,Anvers,1977,chambre-des-représentants
PVV,3.0,99891,Anvers,1977,chambre-des-représentants
AGALEV,,2435,Anvers,1977,chambre-des-représentants
VU,6.0,159370,Anvers,1977,chambre-des-représentants
RW,,414,Anvers,1977,chambre-des-représentants
KPB/PCB,,13595,Anvers,1977,chambre-des-représentants
AMADA,,10215,Anvers,1977,chambre-des-représentants
RAL,,3455,Anvers,1977,chambre-des-représentants
VFP,,967,Anvers,1977,chambre-des-représentants
KAGANO,,884,Anvers,1977,chambre-des-représentants
VOP,,443,Anvers,1977,chambre-des-représentants
VB77,,377,Anvers,1977,chambre-des-représentants
CVP,10.0,247181,Brabant,1977,chambre-des-représentants
BSP,6.0,94374,Brabant,1977,chambre-des-représentants
PVV,3.0,90841,Brabant,1977,chambre-des-représentants
VU,4.0,113955,Brabant,1977,chambre-des-représentants
PSC,5.0,134270,Brabant,1977,chambre-des-représentants
PSB,,145771,Brabant,1977,chambre-des-représentants
FDF-RW,11.0,263104,Brabant,1977,chambre-des-représentants
KPB/PCB,1.0,28399,Brabant,1977,chambre-des-représentants
AMADA,,4732,Brabant,1977,chambre-des-représentants
TPO,,200,Brabant,1977,chambre-des-représentants
RAL,,828,Brabant,1977,chambre-des-représentants
LRT-RAL,,3127,Brabant,1977,chambre-des-représentants
PP,,169,Brabant,1977,chambre-des-représentants
CPC/URB,,1547,Brabant,1977,chambre-des-représentants
ECOLOG,,11839,Brabant,1977,chambre-des-représentants
FNP,,994,Brabant,1977,chambre-des-représentants
FFF,,2099,Brabant,1977,chambre-des-représentants
PFU,,1514,Brabant,1977,chambre-des-représentants
PRLW-PL,4.0,92178,Brabant,1977,chambre-des-représentants
UB,,1083,Brabant,1977,chambre-des-représentants
CVP,11.0,287560,Flandre occidentale,1977,chambre-des-représentants
BSP,6.0,157598,Flandre occidentale,1977,chambre-des-représentants
PVV,3.0,80701,Flandre occidentale,1977,chambre-des-représentants
VU,3.0,100973,Flandre occidentale,1977,chambre-des-représentants
KPB/PCB,,6174,Flandre occidentale,1977,chambre-des-représentants
AMADA,,2052,Flandre occidentale,1977,chambre-des-représentants
RAL,,916,Flandre occidentale,1977,chambre-des-représentants
CVP,12.0,330391,Flandre orientale,1977,chambre-des-représentants
BSP,6.0,170755,Flandre orientale,1977,chambre-des-représentants
PVV,6.0,159406,Flandre orientale,1977,chambre-des-représentants
VU,5.0,132618,Flandre orientale,1977,chambre-des-représentants
RW,,186,Flandre orientale,1977,chambre-des-représentants
KPB/PCB,,12569,Flandre orientale,1977,chambre-des-représentants
AMADA,,3554,Flandre orientale,1977,chambre-des-représentants
RAL,,2779,Flandre orientale,1977,chambre-des-représentants
PSC,7.0,149295,Hainaut,1977,chambre-des-représentants
PLPW,,5220,Hainaut,1977,chambre-des-représentants
PRLW,5.0,108418,Hainaut,1977,chambre-des-représentants
RW,3.0,67612,Hainaut,1977,chambre-des-représentants
LRT,,1768,Hainaut,1977,chambre-des-représentants
ECOLOG-PBNZ,,4321,Hainaut,1977,chambre-des-représentants
TPO,,1014,Hainaut,1977,chambre-des-représentants
PCB/UDP,,51930,Hainaut,1977,chambre-des-représentants
PORT,,175,Hainaut,1977,chambre-des-représentants
UC-MEUNIER,,199,Hainaut,1977,chambre-des-représentants
PSB-BSP,15.0,303966,Hainaut,1977,chambre-des-représentants
POE,,152,Hainaut,1977,chambre-des-représentants
EW,,605,Hainaut,1977,chambre-des-représentants
PSC-CSP,6.0,138361,Liège,1977,chambre-des-représentants
RW,1.0,39351,Liège,1977,chambre-des-représentants
PRLW/PRF,4.0,107015,Liège,1977,chambre-des-représentants
LRT,,1137,Liège,1977,chambre-des-représentants
TPO,,766,Liège,1977,chambre-des-représentants
PSB-BSP,10.0,223650,Liège,1977,chambre-des-représentants
PCB,1.0,32169,Liège,1977,chambre-des-représentants
UCMLB,,222,Liège,1977,chambre-des-représentants
PCBML,,533,Liège,1977,chambre-des-représentants
ECOLOGIQUE,,777,Liège,1977,chambre-des-représentants
PDB,,7735,Liège,1977,chambre-des-représentants
CVP,7.0,170844,Limbourg,1977,chambre-des-représentants
BSP,3.0,82367,Limbourg,1977,chambre-des-représentants
PVV,2.0,45078,Limbourg,1977,chambre-des-représentants
VU,2.0,52651,Limbourg,1977,chambre-des-représentants
KPB/PCB,,1673,Limbourg,1977,chambre-des-représentants
AMADA,,2366,Limbourg,1977,chambre-des-représentants
RAL,,584,Limbourg,1977,chambre-des-représentants
RLiège,,1421,Limbourg,1977,chambre-des-représentants
PSC,3.0,59680,Luxembourg,1977,chambre-des-représentants
PRLW,1.0,30477,Luxembourg,1977,chambre-des-représentants
PSB-RW,1.0,33598,Luxembourg,1977,chambre-des-représentants
PSC,3.0,63449,Namur,1977,chambre-des-représentants
PRLW,2.0,52301,Namur,1977,chambre-des-représentants
RW,,25210,Namur,1977,chambre-des-représentants
PSB-BSP,3.0,74516,Namur,1977,chambre-des-représentants
PCB,,4935,Namur,1977,chambre-des-représentants
ECOLO,,3834,Namur,1977,chambre-des-représentants
