Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
CVP,2.0,56877,Alost,1977,chambre-des-représentants
BSP,2.0,37950,Alost,1977,chambre-des-représentants
PVV,1.0,37129,Alost,1977,chambre-des-représentants
VU,1.0,29006,Alost,1977,chambre-des-représentants
KPB/PCB,,2842,Alost,1977,chambre-des-représentants
AMADA,,211,Alost,1977,chambre-des-représentants
RAL,,744,Alost,1977,chambre-des-représentants
CVP,9.0,238723,Anvers,1977,chambre-des-représentants
BSP,6.0,143870,Anvers,1977,chambre-des-représentants
PVV,2.0,55825,Anvers,1977,chambre-des-représentants
AGALEV,,2435,Anvers,1977,chambre-des-représentants
VU,3.0,100953,Anvers,1977,chambre-des-représentants
KPB/PCB,,10209,Anvers,1977,chambre-des-représentants
AMADA,,8020,Anvers,1977,chambre-des-représentants
RAL,,2796,Anvers,1977,chambre-des-représentants
VFP,,967,Anvers,1977,chambre-des-représentants
KAGANO,,884,Anvers,1977,chambre-des-représentants
VOP,,443,Anvers,1977,chambre-des-représentants
VB77,,215,Anvers,1977,chambre-des-représentants
PSC,1.0,30636,Arlon-Marche-Bastogne,1977,chambre-des-représentants
PRLW,1.0,17768,Arlon-Marche-Bastogne,1977,chambre-des-représentants
PSB-RW,1.0,20355,Arlon-Marche-Bastogne,1977,chambre-des-représentants
CVP,1.0,25908,Audenarde,1977,chambre-des-représentants
BSP,,15085,Audenarde,1977,chambre-des-représentants
PVV,1.0,23661,Audenarde,1977,chambre-des-représentants
VU,1.0,6150,Audenarde,1977,chambre-des-représentants
RW,,186,Audenarde,1977,chambre-des-représentants
KPB/PCB,,552,Audenarde,1977,chambre-des-représentants
CVP,2.0,65855,Bruges,1977,chambre-des-représentants
BSP,2.0,43007,Bruges,1977,chambre-des-représentants
PVV,1.0,15876,Bruges,1977,chambre-des-représentants
VU,,22363,Bruges,1977,chambre-des-représentants
KPB/PCB,,1383,Bruges,1977,chambre-des-représentants
AMADA,,588,Bruges,1977,chambre-des-représentants
RAL,,313,Bruges,1977,chambre-des-représentants
CVP,6.0,147253,Bruxelles,1977,chambre-des-représentants
BSP,5.0,39007,Bruxelles,1977,chambre-des-représentants
PVV,2.0,43274,Bruxelles,1977,chambre-des-représentants
VU,3.0,79388,Bruxelles,1977,chambre-des-représentants
PSC,4.0,96123,Bruxelles,1977,chambre-des-représentants
PSB,,99444,Bruxelles,1977,chambre-des-représentants
FDF-RW,10.0,233517,Bruxelles,1977,chambre-des-représentants
KPB/PCB,1.0,20614,Bruxelles,1977,chambre-des-représentants
AMADA,,3420,Bruxelles,1977,chambre-des-représentants
LRT-RAL,,2801,Bruxelles,1977,chambre-des-représentants
CPC/URB,,1410,Bruxelles,1977,chambre-des-représentants
ECOLOG,,8404,Bruxelles,1977,chambre-des-représentants
FNP,,994,Bruxelles,1977,chambre-des-représentants
FFF,,2099,Bruxelles,1977,chambre-des-représentants
PFU,,1514,Bruxelles,1977,chambre-des-représentants
PRLW-PL,2.0,62418,Bruxelles,1977,chambre-des-représentants
UB,,1083,Bruxelles,1977,chambre-des-représentants
PSC,2.0,44042,Charleroi,1977,chambre-des-représentants
PLPW,,5220,Charleroi,1977,chambre-des-représentants
PRLW,1.0,28955,Charleroi,1977,chambre-des-représentants
RW,2.0,27299,Charleroi,1977,chambre-des-représentants
LRT,,531,Charleroi,1977,chambre-des-représentants
ECOLOG-PBNZ,,495,Charleroi,1977,chambre-des-représentants
TPO,,764,Charleroi,1977,chambre-des-représentants
PCB/UDP,,15013,Charleroi,1977,chambre-des-représentants
PORT,,175,Charleroi,1977,chambre-des-représentants
UC-MEUNIER,,199,Charleroi,1977,chambre-des-représentants
PSB-BSP,5.0,105816,Charleroi,1977,chambre-des-représentants
POE,,152,Charleroi,1977,chambre-des-représentants
EW,,605,Charleroi,1977,chambre-des-représentants
CVP,3.0,76012,Courtrai,1977,chambre-des-représentants
BSP,1.0,44325,Courtrai,1977,chambre-des-représentants
PVV,1.0,18740,Courtrai,1977,chambre-des-représentants
VU,1.0,20991,Courtrai,1977,chambre-des-représentants
KPB/PCB,,1593,Courtrai,1977,chambre-des-représentants
AMADA,,629,Courtrai,1977,chambre-des-représentants
RAL,,266,Courtrai,1977,chambre-des-représentants
PSC,1.0,24087,Dinant-Philippeville,1977,chambre-des-représentants
PRLW,1.0,26648,Dinant-Philippeville,1977,chambre-des-représentants
RW,,7140,Dinant-Philippeville,1977,chambre-des-représentants
PSB-BSP,1.0,21326,Dinant-Philippeville,1977,chambre-des-représentants
PCB,,1157,Dinant-Philippeville,1977,chambre-des-représentants
ECOLO,,829,Dinant-Philippeville,1977,chambre-des-représentants
CVP,2.0,47479,Furnes-Dixmude-Ostende,1977,chambre-des-représentants
BSP,1.0,31655,Furnes-Dixmude-Ostende,1977,chambre-des-représentants
PVV,1.0,26816,Furnes-Dixmude-Ostende,1977,chambre-des-représentants
VU,1.0,23642,Furnes-Dixmude-Ostende,1977,chambre-des-représentants
KPB/PCB,,2053,Furnes-Dixmude-Ostende,1977,chambre-des-représentants
AMADA,,372,Furnes-Dixmude-Ostende,1977,chambre-des-représentants
RAL,,337,Furnes-Dixmude-Ostende,1977,chambre-des-représentants
CVP,5.0,142674,Gand-Eeklo,1977,chambre-des-représentants
BSP,2.0,68132,Gand-Eeklo,1977,chambre-des-représentants
PVV,3.0,68536,Gand-Eeklo,1977,chambre-des-représentants
VU,2.0,53947,Gand-Eeklo,1977,chambre-des-représentants
KPB/PCB,,6138,Gand-Eeklo,1977,chambre-des-représentants
AMADA,,1954,Gand-Eeklo,1977,chambre-des-représentants
RAL,,1674,Gand-Eeklo,1977,chambre-des-représentants
CVP,3.0,79776,Hasselt,1977,chambre-des-représentants
BSP,2.0,47677,Hasselt,1977,chambre-des-représentants
PVV,1.0,21498,Hasselt,1977,chambre-des-représentants
VU,1.0,23391,Hasselt,1977,chambre-des-représentants
KPB/PCB,,841,Hasselt,1977,chambre-des-représentants
AMADA,,1369,Hasselt,1977,chambre-des-représentants
RAL,,584,Hasselt,1977,chambre-des-représentants
PSC-CSP,1.0,23939,Huy-Waremme,1977,chambre-des-représentants
RW,,4991,Huy-Waremme,1977,chambre-des-représentants
PRLW/PRF,,12407,Huy-Waremme,1977,chambre-des-représentants
PSB-BSP,2.0,45190,Huy-Waremme,1977,chambre-des-représentants
PCB,,3696,Huy-Waremme,1977,chambre-des-représentants
ECOLOGIQUE,,777,Huy-Waremme,1977,chambre-des-représentants
PSC-CSP,3.0,70925,Liège,1977,chambre-des-représentants
RW,1.0,26552,Liège,1977,chambre-des-représentants
PRLW/PRF,3.0,61366,Liège,1977,chambre-des-représentants
LRT,,886,Liège,1977,chambre-des-représentants
TPO,,766,Liège,1977,chambre-des-représentants
PSB-BSP,6.0,144700,Liège,1977,chambre-des-représentants
PCB,1.0,25057,Liège,1977,chambre-des-représentants
UCMLB,,222,Liège,1977,chambre-des-représentants
PCBML,,533,Liège,1977,chambre-des-représentants
CVP,4.0,99928,Louvain,1977,chambre-des-représentants
BSP,3.0,55367,Louvain,1977,chambre-des-représentants
PVV,1.0,47081,Louvain,1977,chambre-des-représentants
VU,1.0,33446,Louvain,1977,chambre-des-représentants
FDF-RW,,3803,Louvain,1977,chambre-des-représentants
KPB/PCB,,2990,Louvain,1977,chambre-des-représentants
AMADA,,1312,Louvain,1977,chambre-des-représentants
RAL,,828,Louvain,1977,chambre-des-représentants
PRLW-PL,,623,Louvain,1977,chambre-des-représentants
