Parti,Nombre de sièges,Nombre de voix,province,date,election
Cath/Kath,18.0,89450,Anvers,1896,chambre-des-représentants
Socialist,,9216,Anvers,1896,chambre-des-représentants
Liberal/Liberaal,,52454,Anvers,1896,chambre-des-représentants
andere/autres,,12270,Anvers,1896,chambre-des-représentants
Cath/Kath,28.0,153191,Brabant,1896,chambre-des-représentants
Socialist,,113606,Brabant,1896,chambre-des-représentants
soc rad,,73077,Brabant,1896,chambre-des-représentants
Liberal/Liberaal,,63410,Brabant,1896,chambre-des-représentants
Cath/Kath,18.0,144787,Flandre occidentale,1896,chambre-des-représentants
Socialist,,20294,Flandre occidentale,1896,chambre-des-représentants
Liberal/Liberaal,,37863,Flandre occidentale,1896,chambre-des-représentants
andere/autres,,20047,Flandre occidentale,1896,chambre-des-représentants
Cath/Kath,4.0,41908,Luxembourg,1896,chambre-des-représentants
Socialist,,658,Luxembourg,1896,chambre-des-représentants
Liberal/Liberaal,1.0,33397,Luxembourg,1896,chambre-des-représentants
Cath/Kath,4.0,63205,Namur,1896,chambre-des-représentants
Socialist,,6486,Namur,1896,chambre-des-représentants
Liberal/Liberaal,,6439,Namur,1896,chambre-des-représentants
CARTEL LIB/ soc,4.0,49614,Namur,1896,chambre-des-représentants
