Parti,Nombre de sièges,Nombre de voix,province,date,election
CVP,5.0,253649,Anvers,1991,sénat
SP,3.0,185151,Anvers,1991,sénat
PVV,3.0,163199,Anvers,1991,sénat
AGALEV,1.0,98197,Anvers,1991,sénat
VU,1.0,90244,Anvers,1991,sénat
VLAAMS BLOK,3.0,180299,Anvers,1991,sénat
PVDA/PTB,,8264,Anvers,1991,sénat
ROSSEM,1.0,68427,Anvers,1991,sénat
REGEBO,,6013,Anvers,1991,sénat
B.E.B,,4001,Anvers,1991,sénat
CVP,4.0,173998,Brabant,1991,sénat
SP,3.0,134148,Brabant,1991,sénat
PVV,3.0,127999,Brabant,1991,sénat
AGALEV,1.0,45493,Brabant,1991,sénat
VU,1.0,67454,Brabant,1991,sénat
VLAAMS BLOK,1.0,68612,Brabant,1991,sénat
PSC,1.0,78600,Brabant,1991,sénat
PS,3.0,156622,Brabant,1991,sénat
PRL,4.0,179897,Brabant,1991,sénat
ECOLO,2.0,85175,Brabant,1991,sénat
RW,,937,Brabant,1991,sénat
FDF/PPW,1.0,74634,Brabant,1991,sénat
RAD/UDRT,,2209,Brabant,1991,sénat
FN,,41953,Brabant,1991,sénat
SAP/POS,,1532,Brabant,1991,sénat
PVDA/PTB,,4090,Brabant,1991,sénat
ROSSEM,,31215,Brabant,1991,sénat
ROSSUM,,1076,Brabant,1991,sénat
REGEBO,,2398,Brabant,1991,sénat
B.E.B,,6321,Brabant,1991,sénat
PFN/PCN,,1539,Brabant,1991,sénat
CVP,4.0,220278,Flandre occidentale,1991,sénat
SP,3.0,150539,Flandre occidentale,1991,sénat
PVV,2.0,140081,Flandre occidentale,1991,sénat
AGALEV,1.0,63025,Flandre occidentale,1991,sénat
VU,1.0,66572,Flandre occidentale,1991,sénat
VLAAMS BLOK,,42638,Flandre occidentale,1991,sénat
PVDA/PTB,,2860,Flandre occidentale,1991,sénat
ROSSEM,,41469,Flandre occidentale,1991,sénat
B.E.B,,1123,Flandre occidentale,1991,sénat
CVP,4.0,240171,Flandre orientale,1991,sénat
SP,3.0,158796,Flandre orientale,1991,sénat
PVV,4.0,209935,Flandre orientale,1991,sénat
AGALEV,1.0,71267,Flandre orientale,1991,sénat
VU,1.0,83157,Flandre orientale,1991,sénat
VLAAMS BLOK,1.0,87233,Flandre orientale,1991,sénat
PVDA/PTB,,4078,Flandre orientale,1991,sénat
ROSSEM,,41433,Flandre orientale,1991,sénat
REGEBO,,3739,Flandre orientale,1991,sénat
B.E.B,,16039,Flandre orientale,1991,sénat
N.V.,,640,Flandre orientale,1991,sénat
V.D.,,4228,Flandre orientale,1991,sénat
PSC,3.0,158734,Hainaut,1991,sénat
PS,7.0,301524,Hainaut,1991,sénat
PRL,2.0,119125,Hainaut,1991,sénat
ECOLO,2.0,100452,Hainaut,1991,sénat
RW,,2504,Hainaut,1991,sénat
FDF/PPW,,3051,Hainaut,1991,sénat
FN,,10167,Hainaut,1991,sénat
FNBB,,1197,Hainaut,1991,sénat
PC,,6552,Hainaut,1991,sénat
SAP/POS,,1808,Hainaut,1991,sénat
PVDA/PTB,,3953,Hainaut,1991,sénat
B.E.B,,1664,Hainaut,1991,sénat
PFN/PCN,,792,Hainaut,1991,sénat
PSC,3.0,118884,Liège,1991,sénat
PS,5.0,230951,Liège,1991,sénat
PRL,2.0,114729,Liège,1991,sénat
ECOLO,2.0,82417,Liège,1991,sénat
FDF/PPW,,8341,Liège,1991,sénat
FN,,8756,Liège,1991,sénat
SAP/POS,,2139,Liège,1991,sénat
PVDA/PTB,,3654,Liège,1991,sénat
UCD,,1387,Liège,1991,sénat
CVP,3.0,140603,Limbourg,1991,sénat
SP,2.0,101640,Limbourg,1991,sénat
PVV,1.0,72328,Limbourg,1991,sénat
AGALEV,1.0,36378,Limbourg,1991,sénat
VU,1.0,57746,Limbourg,1991,sénat
VLAAMS BLOK,,35699,Limbourg,1991,sénat
PVDA/PTB,,2985,Limbourg,1991,sénat
ROSSEM,,13508,Limbourg,1991,sénat
PSC,1.0,47034,Luxembourg,1991,sénat
PS,1.0,37272,Luxembourg,1991,sénat
PRL,,34655,Luxembourg,1991,sénat
ECOLO,,17415,Luxembourg,1991,sénat
PVDA/PTB,,452,Luxembourg,1991,sénat
B.E.B,,1145,Luxembourg,1991,sénat
PFN/PCN,,446,Luxembourg,1991,sénat
PSC,1.0,80709,Namur,1991,sénat
PS,2.0,87767,Namur,1991,sénat
PRL,1.0,48156,Namur,1991,sénat
ECOLO,,38224,Namur,1991,sénat
SAP/POS,,1006,Namur,1991,sénat
PVDA/PTB,,1418,Namur,1991,sénat
