Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,7314,Aarschot,1991,sénat
SP,,8426,Aarschot,1991,sénat
PVV,,6892,Aarschot,1991,sénat
AGALEV,,1957,Aarschot,1991,sénat
VU,,1921,Aarschot,1991,sénat
VLAAMS BLOK,,2167,Aarschot,1991,sénat
PVDA/PTB,,148,Aarschot,1991,sénat
ROSSEM,,1689,Aarschot,1991,sénat
REGEBO,,124,Aarschot,1991,sénat
CVP,,15876,Alost,1991,sénat
SP,,14643,Alost,1991,sénat
PVV,,17537,Alost,1991,sénat
AGALEV,,5261,Alost,1991,sénat
VU,,7535,Alost,1991,sénat
VLAAMS BLOK,,8565,Alost,1991,sénat
PVDA/PTB,,219,Alost,1991,sénat
ROSSEM,,4546,Alost,1991,sénat
REGEBO,,498,Alost,1991,sénat
V.D.,,2919,Alost,1991,sénat
PSC,,4894,Andenne,1991,sénat
PS,,8709,Andenne,1991,sénat
PRL,,2420,Andenne,1991,sénat
ECOLO,,2725,Andenne,1991,sénat
SAP/POS,,59,Andenne,1991,sénat
PVDA/PTB,,93,Andenne,1991,sénat
CVP,,9697,Anderlecht,1991,sénat
SP,,3818,Anderlecht,1991,sénat
PVV,,5652,Anderlecht,1991,sénat
AGALEV,,2236,Anderlecht,1991,sénat
VU,,5536,Anderlecht,1991,sénat
VLAAMS BLOK,,5467,Anderlecht,1991,sénat
PSC,,3184,Anderlecht,1991,sénat
PS,,14037,Anderlecht,1991,sénat
PRL,,11347,Anderlecht,1991,sénat
ECOLO,,6126,Anderlecht,1991,sénat
FDF/PPW,,5919,Anderlecht,1991,sénat
RAD/UDRT,,201,Anderlecht,1991,sénat
FN,,5371,Anderlecht,1991,sénat
SAP/POS,,130,Anderlecht,1991,sénat
PVDA/PTB,,240,Anderlecht,1991,sénat
ROSSEM,,1637,Anderlecht,1991,sénat
REGEBO,,131,Anderlecht,1991,sénat
B.E.B,,327,Anderlecht,1991,sénat
PFN/PCN,,153,Anderlecht,1991,sénat
PSC,,1888,Antoing,1991,sénat
PS,,6071,Antoing,1991,sénat
PRL,,2506,Antoing,1991,sénat
ECOLO,,1642,Antoing,1991,sénat
FNBB,,78,Antoing,1991,sénat
SAP/POS,,45,Antoing,1991,sénat
PVDA/PTB,,41,Antoing,1991,sénat
B.E.B,,67,Antoing,1991,sénat
CVP,,43672,Anvers,1991,sénat
SP,,63201,Anvers,1991,sénat
PVV,,43426,Anvers,1991,sénat
AGALEV,,28577,Anvers,1991,sénat
VU,,23900,Anvers,1991,sénat
VLAAMS BLOK,,79235,Anvers,1991,sénat
PVDA/PTB,,3619,Anvers,1991,sénat
ROSSEM,,19858,Anvers,1991,sénat
REGEBO,,2203,Anvers,1991,sénat
B.E.B,,2248,Anvers,1991,sénat
CVP,,10133,Arendonk,1991,sénat
SP,,3874,Arendonk,1991,sénat
PVV,,3560,Arendonk,1991,sénat
AGALEV,,2091,Arendonk,1991,sénat
VU,,2112,Arendonk,1991,sénat
VLAAMS BLOK,,1855,Arendonk,1991,sénat
PVDA/PTB,,126,Arendonk,1991,sénat
ROSSEM,,1114,Arendonk,1991,sénat
REGEBO,,83,Arendonk,1991,sénat
PSC,,4253,Arlon,1991,sénat
PS,,5339,Arlon,1991,sénat
PRL,,3928,Arlon,1991,sénat
ECOLO,,2787,Arlon,1991,sénat
PVDA/PTB,,64,Arlon,1991,sénat
B.E.B,,155,Arlon,1991,sénat
PFN/PCN,,46,Arlon,1991,sénat
CVP,,15831,Asse,1991,sénat
SP,,7197,Asse,1991,sénat
PVV,,12527,Asse,1991,sénat
