Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
CVP,1.0,58231,Alost-Audenarde,1991,sénat
SP,1.0,52266,Alost-Audenarde,1991,sénat
PVV,2.0,69482,Alost-Audenarde,1991,sénat
AGALEV,,15233,Alost-Audenarde,1991,sénat
VU,,20799,Alost-Audenarde,1991,sénat
VLAAMS BLOK,,20650,Alost-Audenarde,1991,sénat
PVDA/PTB,,656,Alost-Audenarde,1991,sénat
ROSSEM,,11463,Alost-Audenarde,1991,sénat
REGEBO,,1023,Alost-Audenarde,1991,sénat
V.D.,,4228,Alost-Audenarde,1991,sénat
CVP,2.0,111741,Anvers,1991,sénat
SP,2.0,106523,Anvers,1991,sénat
PVV,1.0,95486,Anvers,1991,sénat
AGALEV,1.0,58611,Anvers,1991,sénat
VU,1.0,52040,Anvers,1991,sénat
VLAAMS BLOK,2.0,126423,Anvers,1991,sénat
PVDA/PTB,,5621,Anvers,1991,sénat
ROSSEM,1.0,39171,Anvers,1991,sénat
REGEBO,,3840,Anvers,1991,sénat
B.E.B,,4001,Anvers,1991,sénat
PSC,1.0,47034,Arlon,1991,sénat
PS,1.0,37272,Arlon,1991,sénat
PRL,,34655,Arlon,1991,sénat
ECOLO,,17415,Arlon,1991,sénat
PVDA/PTB,,452,Arlon,1991,sénat
B.E.B,,1145,Arlon,1991,sénat
PFN/PCN,,446,Arlon,1991,sénat
CVP,1.0,49595,Bruges,1991,sénat
SP,1.0,34953,Bruges,1991,sénat
PVV,1.0,32872,Bruges,1991,sénat
AGALEV,,18269,Bruges,1991,sénat
VU,,13893,Bruges,1991,sénat
VLAAMS BLOK,,11713,Bruges,1991,sénat
PVDA/PTB,,668,Bruges,1991,sénat
ROSSEM,,13322,Bruges,1991,sénat
B.E.B,,1123,Bruges,1991,sénat
CVP,3.0,109778,Bruxelles,1991,sénat
SP,1.0,47482,Bruxelles,1991,sénat
PVV,1.0,71082,Bruxelles,1991,sénat
AGALEV,1.0,24443,Bruxelles,1991,sénat
VU,1.0,42133,Bruxelles,1991,sénat
VLAAMS BLOK,1.0,47548,Bruxelles,1991,sénat
PSC,1.0,44505,Bruxelles,1991,sénat
PS,2.0,105481,Bruxelles,1991,sénat
PRL,3.0,122966,Bruxelles,1991,sénat
ECOLO,1.0,55129,Bruxelles,1991,sénat
FDF/PPW,1.0,66668,Bruxelles,1991,sénat
RAD/UDRT,,1471,Bruxelles,1991,sénat
FN,,34452,Bruxelles,1991,sénat
SAP/POS,,1201,Bruxelles,1991,sénat
PVDA/PTB,,2257,Bruxelles,1991,sénat
ROSSEM,,17422,Bruxelles,1991,sénat
REGEBO,,1150,Bruxelles,1991,sénat
B.E.B,,4855,Bruxelles,1991,sénat
PFN/PCN,,1197,Bruxelles,1991,sénat
PSC,2.0,82546,Charleroi-Thuin,1991,sénat
PS,2.0,121197,Charleroi-Thuin,1991,sénat
PRL,1.0,46592,Charleroi-Thuin,1991,sénat
ECOLO,1.0,39957,Charleroi-Thuin,1991,sénat
RW,,2504,Charleroi-Thuin,1991,sénat
FN,,10167,Charleroi-Thuin,1991,sénat
PC,,3605,Charleroi-Thuin,1991,sénat
SAP/POS,,750,Charleroi-Thuin,1991,sénat
PVDA/PTB,,1922,Charleroi-Thuin,1991,sénat
PFN/PCN,,792,Charleroi-Thuin,1991,sénat
CVP,1.0,81793,Courtrai-Ypres,1991,sénat
SP,1.0,55038,Courtrai-Ypres,1991,sénat
PVV,1.0,42153,Courtrai-Ypres,1991,sénat
AGALEV,,21461,Courtrai-Ypres,1991,sénat
VU,1.0,22037,Courtrai-Ypres,1991,sénat
VLAAMS BLOK,,13027,Courtrai-Ypres,1991,sénat
PVDA/PTB,,1043,Courtrai-Ypres,1991,sénat
ROSSEM,,12958,Courtrai-Ypres,1991,sénat
CVP,1.0,37433,Furnes-Dixmude-Ostende,1991,sénat
SP,,33519,Furnes-Dixmude-Ostende,1991,sénat
PVV,,37186,Furnes-Dixmude-Ostende,1991,sénat
AGALEV,1.0,12590,Furnes-Dixmude-Ostende,1991,sénat
VU,,14368,Furnes-Dixmude-Ostende,1991,sénat
VLAAMS BLOK,,11590,Furnes-Dixmude-Ostende,1991,sénat
PVDA/PTB,,641,Furnes-Dixmude-Ostende,1991,sénat
ROSSEM,,8142,Furnes-Dixmude-Ostende,1991,sénat
CVP,1.0,103076,Gand-Eeklo,1991,sénat
SP,1.0,61571,Gand-Eeklo,1991,sénat
PVV,1.0,88563,Gand-Eeklo,1991,sénat
AGALEV,1.0,36900,Gand-Eeklo,1991,sénat
VU,1.0,33773,Gand-Eeklo,1991,sénat
VLAAMS BLOK,1.0,34029,Gand-Eeklo,1991,sénat
PVDA/PTB,,2126,Gand-Eeklo,1991,sénat
ROSSEM,,16298,Gand-Eeklo,1991,sénat
REGEBO,,1745,Gand-Eeklo,1991,sénat
B.E.B,,1639,Gand-Eeklo,1991,sénat
N.V.,,640,Gand-Eeklo,1991,sénat
CVP,3.0,140603,Hasselt,1991,sénat
SP,2.0,101640,Hasselt,1991,sénat
PVV,1.0,72328,Hasselt,1991,sénat
AGALEV,1.0,36378,Hasselt,1991,sénat
VU,1.0,57746,Hasselt,1991,sénat
VLAAMS BLOK,,35699,Hasselt,1991,sénat
PVDA/PTB,,2985,Hasselt,1991,sénat
ROSSEM,,13508,Hasselt,1991,sénat
PSC,1.0,18592,Huy-Waremme,1991,sénat
PS,1.0,50920,Huy-Waremme,1991,sénat
PRL,,17818,Huy-Waremme,1991,sénat
ECOLO,,12559,Huy-Waremme,1991,sénat
SAP/POS,,444,Huy-Waremme,1991,sénat
PVDA/PTB,,609,Huy-Waremme,1991,sénat
PSC,1.0,55164,Liège,1991,sénat
PS,3.0,139445,Liège,1991,sénat
PRL,1.0,62211,Liège,1991,sénat
ECOLO,2.0,47825,Liège,1991,sénat
FDF/PPW,,8341,Liège,1991,sénat
FN,,8756,Liège,1991,sénat
SAP/POS,,1133,Liège,1991,sénat
PVDA/PTB,,2224,Liège,1991,sénat
UCD,,1387,Liège,1991,sénat
CVP,1.0,64220,Louvain,1991,sénat
SP,2.0,86666,Louvain,1991,sénat
PVV,2.0,56917,Louvain,1991,sénat
AGALEV,,21050,Louvain,1991,sénat
VU,,25321,Louvain,1991,sénat
VLAAMS BLOK,,21064,Louvain,1991,sénat
PVDA/PTB,,1287,Louvain,1991,sénat
ROSSEM,,13793,Louvain,1991,sénat
REGEBO,,1248,Louvain,1991,sénat
CVP,3.0,141908,Malines-Turnhout,1991,sénat
SP,1.0,78628,Malines-Turnhout,1991,sénat
PVV,2.0,67713,Malines-Turnhout,1991,sénat
AGALEV,,39586,Malines-Turnhout,1991,sénat
VU,,38204,Malines-Turnhout,1991,sénat
VLAAMS BLOK,1.0,53876,Malines-Turnhout,1991,sénat
PVDA/PTB,,2643,Malines-Turnhout,1991,sénat
ROSSEM,,29256,Malines-Turnhout,1991,sénat
REGEBO,,2173,Malines-Turnhout,1991,sénat
PSC,1.0,42184,Mons-Soignies,1991,sénat
PS,3.0,108292,Mons-Soignies,1991,sénat
PRL,1.0,36700,Mons-Soignies,1991,sénat
ECOLO,,34913,Mons-Soignies,1991,sénat
FDF/PPW,,3051,Mons-Soignies,1991,sénat
PC,,2947,Mons-Soignies,1991,sénat
SAP/POS,,598,Mons-Soignies,1991,sénat
PVDA/PTB,,1410,Mons-Soignies,1991,sénat
PSC,1.0,80709,Namur,1991,sénat
PS,2.0,87767,Namur,1991,sénat
PRL,1.0,48156,Namur,1991,sénat
ECOLO,,38224,Namur,1991,sénat
SAP/POS,,1006,Namur,1991,sénat
PVDA/PTB,,1418,Namur,1991,sénat
PSC,,34095,Nivelles,1991,sénat
PS,1.0,51141,Nivelles,1991,sénat
PRL,1.0,56931,Nivelles,1991,sénat
ECOLO,1.0,30046,Nivelles,1991,sénat
RW,,937,Nivelles,1991,sénat
FDF/PPW,,7966,Nivelles,1991,sénat
RAD/UDRT,,738,Nivelles,1991,sénat
FN,,7501,Nivelles,1991,sénat
SAP/POS,,331,Nivelles,1991,sénat
PVDA/PTB,,546,Nivelles,1991,sénat
ROSSUM,,1076,Nivelles,1991,sénat
B.E.B,,1466,Nivelles,1991,sénat
PFN/PCN,,342,Nivelles,1991,sénat
CVP,1.0,51457,Roulers-Tielt,1991,sénat
SP,1.0,27029,Roulers-Tielt,1991,sénat
PVV,,27870,Roulers-Tielt,1991,sénat
AGALEV,,10705,Roulers-Tielt,1991,sénat
VU,,16274,Roulers-Tielt,1991,sénat
VLAAMS BLOK,,6308,Roulers-Tielt,1991,sénat
PVDA/PTB,,508,Roulers-Tielt,1991,sénat
ROSSEM,,7047,Roulers-Tielt,1991,sénat
CVP,2.0,78864,Termonde-Saint-Nicolas,1991,sénat
SP,1.0,44959,Termonde-Saint-Nicolas,1991,sénat
PVV,1.0,51890,Termonde-Saint-Nicolas,1991,sénat
AGALEV,,19134,Termonde-Saint-Nicolas,1991,sénat
VU,,28585,Termonde-Saint-Nicolas,1991,sénat
VLAAMS BLOK,,32554,Termonde-Saint-Nicolas,1991,sénat
PVDA/PTB,,1296,Termonde-Saint-Nicolas,1991,sénat
ROSSEM,,13672,Termonde-Saint-Nicolas,1991,sénat
REGEBO,,971,Termonde-Saint-Nicolas,1991,sénat
PSC,,34004,Tournai-Ath-Mouscron,1991,sénat
PS,2.0,72035,Tournai-Ath-Mouscron,1991,sénat
PRL,,35833,Tournai-Ath-Mouscron,1991,sénat
ECOLO,1.0,25582,Tournai-Ath-Mouscron,1991,sénat
FNBB,,1197,Tournai-Ath-Mouscron,1991,sénat
SAP/POS,,460,Tournai-Ath-Mouscron,1991,sénat
PVDA/PTB,,621,Tournai-Ath-Mouscron,1991,sénat
B.E.B,,1664,Tournai-Ath-Mouscron,1991,sénat
PS/SP,1.0,40586,Verviers,1991,sénat
PRL/PFF,1.0,34700,Verviers,1991,sénat
PSC,1.0,45128,Verviers,1991,sénat
ECOLO,,22033,Verviers,1991,sénat
SAP/POS,,562,Verviers,1991,sénat
PVDA/PTB,,821,Verviers,1991,sénat
