Parti,Nombre de sièges,Nombre de voix,district,date,election
PLP,1.0,7277,Binche,1971,conseils-provinciaux
PCB,,3255,Binche,1971,conseils-provinciaux
PSC,2.0,7046,Binche,1971,conseils-provinciaux
RW,1.0,8506,Binche,1971,conseils-provinciaux
PSB,2.0,17274,Binche,1971,conseils-provinciaux
CVP,3.0,26295,Boom,1971,conseils-provinciaux
BSP,2.0,20923,Boom,1971,conseils-provinciaux
PVV,1.0,8204,Boom,1971,conseils-provinciaux
VU,1.0,14150,Boom,1971,conseils-provinciaux
Communist,,1503,Boom,1971,conseils-provinciaux
CVP,5.0,45020,Borgerhout,1971,conseils-provinciaux
BSP,5.0,51760,Borgerhout,1971,conseils-provinciaux
PVV,2.0,21051,Borgerhout,1971,conseils-provinciaux
BEL. Neringd.,,503,Borgerhout,1971,conseils-provinciaux
VU,5.0,44971,Borgerhout,1971,conseils-provinciaux
Communist,,5515,Borgerhout,1971,conseils-provinciaux
KAGANO,,1507,Borgerhout,1971,conseils-provinciaux
ONAFH.,,331,Borgerhout,1971,conseils-provinciaux
PLP,1.0,3026,Bouillon,1971,conseils-provinciaux
PSC,2.0,5109,Bouillon,1971,conseils-provinciaux
RW,1.0,2481,Bouillon,1971,conseils-provinciaux
PSB,1.0,2948,Bouillon,1971,conseils-provinciaux
PLP,1.0,7061,Boussu,1971,conseils-provinciaux
PCB,1.0,6487,Boussu,1971,conseils-provinciaux
PSC,1.0,7495,Boussu,1971,conseils-provinciaux
RW,,4844,Boussu,1971,conseils-provinciaux
PSB,4.0,24415,Boussu,1971,conseils-provinciaux
CVP,2.0,7728,Bree,1971,conseils-provinciaux
BSP,1.0,1329,Bree,1971,conseils-provinciaux
PVV,,1352,Bree,1971,conseils-provinciaux
VU,,3034,Bree,1971,conseils-provinciaux
CVP,8.0,58350,Bruges,1971,conseils-provinciaux
BSP,5.0,32467,Bruges,1971,conseils-provinciaux
PVV,2.0,19185,Bruges,1971,conseils-provinciaux
VU,3.0,22670,Bruges,1971,conseils-provinciaux
Communist,,1230,Bruges,1971,conseils-provinciaux
PLP/PVV,1.0,5813,Bruxelles,1971,conseils-provinciaux
PCB,,3168,Bruxelles,1971,conseils-provinciaux
Volksunie,,5159,Bruxelles,1971,conseils-provinciaux
PLP BX,1.0,9591,Bruxelles,1971,conseils-provinciaux
PSC,1.0,13446,Bruxelles,1971,conseils-provinciaux
FDF-RW,3.0,27456,Bruxelles,1971,conseils-provinciaux
PSB,2.0,11849,Bruxelles,1971,conseils-provinciaux
BSP,,2077,Bruxelles,1971,conseils-provinciaux
LIB,,1688,Bruxelles,1971,conseils-provinciaux
UNION CONSOMM,,300,Bruxelles,1971,conseils-provinciaux
PLP,1.0,6728,Châtelet,1971,conseils-provinciaux
PCB,,2485,Châtelet,1971,conseils-provinciaux
PSC,1.0,9593,Châtelet,1971,conseils-provinciaux
RW,3.0,16882,Châtelet,1971,conseils-provinciaux
PSB,4.0,25491,Châtelet,1971,conseils-provinciaux
PLP,1.0,8569,Charleroi,1971,conseils-provinciaux
PCB,,4041,Charleroi,1971,conseils-provinciaux
PSC,1.0,8985,Charleroi,1971,conseils-provinciaux
RW,4.0,25842,Charleroi,1971,conseils-provinciaux
PSB,4.0,28413,Charleroi,1971,conseils-provinciaux
PLP,1.0,4420,Ciney,1971,conseils-provinciaux
PSC,3.0,7348,Ciney,1971,conseils-provinciaux
RW,1.0,4338,Ciney,1971,conseils-provinciaux
PSB,1.0,4803,Ciney,1971,conseils-provinciaux
CVP,5.0,35218,Courtrai,1971,conseils-provinciaux
BSP,2.0,17050,Courtrai,1971,conseils-provinciaux
PVV,1.0,9460,Courtrai,1971,conseils-provinciaux
VU,2.0,10936,Courtrai,1971,conseils-provinciaux
ANDERE,,854,Courtrai,1971,conseils-provinciaux
CVP,2.0,20455,Deinze,1971,conseils-provinciaux
BSP,1.0,6858,Deinze,1971,conseils-provinciaux
PVV,1.0,9256,Deinze,1971,conseils-provinciaux
VU,1.0,11028,Deinze,1971,conseils-provinciaux
Communist,,558,Deinze,1971,conseils-provinciaux
Volksunie,1.0,9962,Diest,1971,conseils-provinciaux
BSP,1.0,18724,Diest,1971,conseils-provinciaux
PVV,2.0,18732,Diest,1971,conseils-provinciaux
BCP,,1278,Diest,1971,conseils-provinciaux
CVP,2.0,25371,Diest,1971,conseils-provinciaux
Brabantse Belangen,,988,Diest,1971,conseils-provinciaux
PLP,2.0,5795,Dinant,1971,conseils-provinciaux
PSC,2.0,8395,Dinant,1971,conseils-provinciaux
RW,2.0,6689,Dinant,1971,conseils-provinciaux
PSB,2.0,6053,Dinant,1971,conseils-provinciaux
PLP,1.0,7481,Dison,1971,conseils-provinciaux
PCB,,1255,Dison,1971,conseils-provinciaux
PSC,3.0,20854,Dison,1971,conseils-provinciaux
RW,1.0,6164,Dison,1971,conseils-provinciaux
PSB,3.0,13232,Dison,1971,conseils-provinciaux
CUW,,3843,Dison,1971,conseils-provinciaux
CVP,2.0,10163,Dixsmude,1971,conseils-provinciaux
BSP,,4126,Dixsmude,1971,conseils-provinciaux
PVV,1.0,4403,Dixsmude,1971,conseils-provinciaux
VU,1.0,7437,Dixsmude,1971,conseils-provinciaux
PLP,1.0,5350,Dour,1971,conseils-provinciaux
PCB,,4573,Dour,1971,conseils-provinciaux
PSC,1.0,7007,Dour,1971,conseils-provinciaux
RW,1.0,4696,Dour,1971,conseils-provinciaux
PSB,2.0,17817,Dour,1971,conseils-provinciaux
CVP,3.0,20562,Eeklo,1971,conseils-provinciaux
BSP,1.0,9246,Eeklo,1971,conseils-provinciaux
PVV,1.0,8125,Eeklo,1971,conseils-provinciaux
VU,1.0,8788,Eeklo,1971,conseils-provinciaux
Communist,,547,Eeklo,1971,conseils-provinciaux
STORM,,1156,Eeklo,1971,conseils-provinciaux
PLP,,2329,Eghezée,1971,conseils-provinciaux
PCB,,98,Eghezée,1971,conseils-provinciaux
PSC,1.0,2573,Eghezée,1971,conseils-provinciaux
RW,1.0,2757,Eghezée,1971,conseils-provinciaux
PSB,1.0,3993,Eghezée,1971,conseils-provinciaux
CVP,5.0,44657,Ekeren,1971,conseils-provinciaux
BSP,3.0,25342,Ekeren,1971,conseils-provinciaux
PVV,1.0,13822,Ekeren,1971,conseils-provinciaux
VU,3.0,26883,Ekeren,1971,conseils-provinciaux
Communist,,3000,Ekeren,1971,conseils-provinciaux
CVP,3.0,23321,Evergem,1971,conseils-provinciaux
BSP,1.0,9981,Evergem,1971,conseils-provinciaux
PVV,1.0,7298,Evergem,1971,conseils-provinciaux
VU,1.0,11847,Evergem,1971,conseils-provinciaux
Communist,,979,Evergem,1971,conseils-provinciaux
PLP,1.0,8220,Fexhe-Slens,1971,conseils-provinciaux
PCB,,2160,Fexhe-Slens,1971,conseils-provinciaux
PSC,2.0,9378,Fexhe-Slens,1971,conseils-provinciaux
RW,1.0,6784,Fexhe-Slens,1971,conseils-provinciaux
PSB,2.0,13469,Fexhe-Slens,1971,conseils-provinciaux
PLP,1.0,9827,Fléron,1971,conseils-provinciaux
PCB,,3221,Fléron,1971,conseils-provinciaux
PSC,2.0,9466,Fléron,1971,conseils-provinciaux
RW,2.0,10084,Fléron,1971,conseils-provinciaux
PSB,3.0,19131,Fléron,1971,conseils-provinciaux
RPW,,676,Fléron,1971,conseils-provinciaux
PLP,1.0,3608,Florennes,1971,conseils-provinciaux
PSC,2.0,5093,Florennes,1971,conseils-provinciaux
RW,1.0,3487,Florennes,1971,conseils-provinciaux
PSB,1.0,4641,Florennes,1971,conseils-provinciaux
PLP,1.0,3957,Florenville,1971,conseils-provinciaux
PSC,2.0,5382,Florenville,1971,conseils-provinciaux
PSB,2.0,2884,Florenville,1971,conseils-provinciaux
AUTRE,,152,Florenville,1971,conseils-provinciaux
PLP,1.0,6472,Fontaine-l'Evêque,1971,conseils-provinciaux
PCB,,4790,Fontaine-l'Evêque,1971,conseils-provinciaux
PSC,1.0,7160,Fontaine-l'Evêque,1971,conseils-provinciaux
RW,2.0,13374,Fontaine-l'Evêque,1971,conseils-provinciaux
PSB,3.0,21594,Fontaine-l'Evêque,1971,conseils-provinciaux
AUTRE,,373,Fontaine-l'Evêque,1971,conseils-provinciaux
PLP,1.0,3719,Fosses-la-Ville,1971,conseils-provinciaux
PCB,,582,Fosses-la-Ville,1971,conseils-provinciaux
PSC,2.0,7051,Fosses-la-Ville,1971,conseils-provinciaux
RW,2.0,5448,Fosses-la-Ville,1971,conseils-provinciaux
PSB,4.0,11949,Fosses-la-Ville,1971,conseils-provinciaux
CVP,2.0,10038,Furnes,1971,conseils-provinciaux
BSP,1.0,6977,Furnes,1971,conseils-provinciaux
PVV,,4654,Furnes,1971,conseils-provinciaux
VU,1.0,5117,Furnes,1971,conseils-provinciaux
CVP,4.0,28973,Gand,1971,conseils-provinciaux
BSP,5.0,31487,Gand,1971,conseils-provinciaux
PVV,2.0,22523,Gand,1971,conseils-provinciaux
VU,2.0,17990,Gand,1971,conseils-provinciaux
Communist,,3157,Gand,1971,conseils-provinciaux
PROGRES FR,,839,Gand,1971,conseils-provinciaux
PLP,1.0,3725,Gembloux,1971,conseils-provinciaux
PCB,,252,Gembloux,1971,conseils-provinciaux
PSC,1.0,3386,Gembloux,1971,conseils-provinciaux
RW,1.0,4913,Gembloux,1971,conseils-provinciaux
PSB,2.0,5823,Gembloux,1971,conseils-provinciaux
CVP,4.0,12723,Genk,1971,conseils-provinciaux
BSP,1.0,4201,Genk,1971,conseils-provinciaux
PVV,1.0,1461,Genk,1971,conseils-provinciaux
VU,1.0,6343,Genk,1971,conseils-provinciaux
CVP,2.0,16149,Grammont,1971,conseils-provinciaux
BSP,2.0,14419,Grammont,1971,conseils-provinciaux
PVV,1.0,9077,Grammont,1971,conseils-provinciaux
VU,1.0,7039,Grammont,1971,conseils-provinciaux
Communist,,1611,Grammont,1971,conseils-provinciaux
PLP/PVV,1.0,17205,Hal,1971,conseils-provinciaux
PCB,,799,Hal,1971,conseils-provinciaux
Volksunie,1.0,11114,Hal,1971,conseils-provinciaux
PSC,2.0,19666,Hal,1971,conseils-provinciaux
FDF-RW,,2326,Hal,1971,conseils-provinciaux
PSB,,5891,Hal,1971,conseils-provinciaux
BSP,1.0,6320,Hal,1971,conseils-provinciaux
CHP,,334,Hal,1971,conseils-provinciaux
CVP,3.0,17698,Harelbeke,1971,conseils-provinciaux
BSP,1.0,9020,Harelbeke,1971,conseils-provinciaux
PVV,,2522,Harelbeke,1971,conseils-provinciaux
VU,,3472,Harelbeke,1971,conseils-provinciaux
ANDERE,,258,Harelbeke,1971,conseils-provinciaux
CVP,4.0,16958,Hasselt,1971,conseils-provinciaux
BSP,2.0,11278,Hasselt,1971,conseils-provinciaux
PVV,1.0,5194,Hasselt,1971,conseils-provinciaux
VU,1.0,7116,Hasselt,1971,conseils-provinciaux
CVP,3.0,29377,Herentals,1971,conseils-provinciaux
BSP,1.0,9516,Herentals,1971,conseils-provinciaux
PVV,1.0,10643,Herentals,1971,conseils-provinciaux
VU,1.0,9845,Herentals,1971,conseils-provinciaux
CVP,2.0,8651,Herk-la-Ville,1971,conseils-provinciaux
BSP,1.0,4032,Herk-la-Ville,1971,conseils-provinciaux
PVV,,2224,Herk-la-Ville,1971,conseils-provinciaux
VU,1.0,3638,Herk-la-Ville,1971,conseils-provinciaux
ANDERE,,773,Herk-la-Ville,1971,conseils-provinciaux
PLP,2.0,9452,Herstal,1971,conseils-provinciaux
PCB,,4081,Herstal,1971,conseils-provinciaux
PSC,1.0,8070,Herstal,1971,conseils-provinciaux
RW,2.0,12640,Herstal,1971,conseils-provinciaux
PSB,4.0,22514,Herstal,1971,conseils-provinciaux
RPW,,704,Herstal,1971,conseils-provinciaux
PLP,1.0,8702,Huy,1971,conseils-provinciaux
PCB,,3185,Huy,1971,conseils-provinciaux
PSC,1.0,9161,Huy,1971,conseils-provinciaux
RW,1.0,8963,Huy,1971,conseils-provinciaux
PSB,5.0,23292,Huy,1971,conseils-provinciaux
CVP,2.0,16176,Ieper,1971,conseils-provinciaux
BSP,2.0,11138,Ieper,1971,conseils-provinciaux
PVV,1.0,5542,Ieper,1971,conseils-provinciaux
VU,1.0,7786,Ieper,1971,conseils-provinciaux
PLP/PVV,1.0,6137,Ixelles,1971,conseils-provinciaux
PCB,,2627,Ixelles,1971,conseils-provinciaux
Volksunie,,4239,Ixelles,1971,conseils-provinciaux
PLP BX,1.0,14350,Ixelles,1971,conseils-provinciaux
PSC,1.0,13896,Ixelles,1971,conseils-provinciaux
FDF-RW,3.0,38631,Ixelles,1971,conseils-provinciaux
PSB,1.0,8906,Ixelles,1971,conseils-provinciaux
BSP,,1738,Ixelles,1971,conseils-provinciaux
LIB,,2080,Ixelles,1971,conseils-provinciaux
CVP,3.0,18813,Izegem,1971,conseils-provinciaux
BSP,1.0,9001,Izegem,1971,conseils-provinciaux
PVV,,3897,Izegem,1971,conseils-provinciaux
VU,1.0,8430,Izegem,1971,conseils-provinciaux
PLP,1.0,4343,Jumet,1971,conseils-provinciaux
PCB,,3111,Jumet,1971,conseils-provinciaux
PSC,1.0,4950,Jumet,1971,conseils-provinciaux
RW,2.0,15045,Jumet,1971,conseils-provinciaux
PSB,2.0,12509,Jumet,1971,conseils-provinciaux
PLP,,4089,La Louvière,1971,conseils-provinciaux
PCB,1.0,4979,La Louvière,1971,conseils-provinciaux
PSC,1.0,8505,La Louvière,1971,conseils-provinciaux
RW,1.0,7051,La Louvière,1971,conseils-provinciaux
PSB,3.0,19567,La Louvière,1971,conseils-provinciaux
PLP,1.0,1428,La Roche-en-Ardenne,1971,conseils-provinciaux
PSC,2.0,4593,La Roche-en-Ardenne,1971,conseils-provinciaux
RW,,782,La Roche-en-Ardenne,1971,conseils-provinciaux
PSB,,981,La Roche-en-Ardenne,1971,conseils-provinciaux
PLP,3.0,16313,Liège,1971,conseils-provinciaux
PCB,1.0,4559,Liège,1971,conseils-provinciaux
PSC,2.0,14194,Liège,1971,conseils-provinciaux
RW,3.0,18176,Liège,1971,conseils-provinciaux
PSB,4.0,20245,Liège,1971,conseils-provinciaux
RPW,,535,Liège,1971,conseils-provinciaux
PVB,,1665,Liège,1971,conseils-provinciaux
CVP,4.0,34697,Lierre,1971,conseils-provinciaux
BSP,2.0,17587,Lierre,1971,conseils-provinciaux
PVV,1.0,10817,Lierre,1971,conseils-provinciaux
VU,2.0,22163,Lierre,1971,conseils-provinciaux
LVV,,729,Lierre,1971,conseils-provinciaux
CVP,3.0,22724,Lochristi,1971,conseils-provinciaux
BSP,1.0,14779,Lochristi,1971,conseils-provinciaux
PVV,2.0,16139,Lochristi,1971,conseils-provinciaux
VU,2.0,13256,Lochristi,1971,conseils-provinciaux
Communist,,1035,Lochristi,1971,conseils-provinciaux
CVP,2.0,9465,Looz,1971,conseils-provinciaux
BSP,1.0,5229,Looz,1971,conseils-provinciaux
PVV,1.0,3992,Looz,1971,conseils-provinciaux
VU,,1651,Looz,1971,conseils-provinciaux
Volksunie,1.0,13687,Louvain,1971,conseils-provinciaux
BSP,2.0,22331,Louvain,1971,conseils-provinciaux
PVV,1.0,18565,Louvain,1971,conseils-provinciaux
BCP,,1144,Louvain,1971,conseils-provinciaux
CVP,2.0,26373,Louvain,1971,conseils-provinciaux
FDF,,2889,Louvain,1971,conseils-provinciaux
Brabantse Belangen,,3034,Louvain,1971,conseils-provinciaux
CVP,2.0,9493,Maaseik,1971,conseils-provinciaux
BSP,,1977,Maaseik,1971,conseils-provinciaux
PVV,1.0,4148,Maaseik,1971,conseils-provinciaux
VU,1.0,3523,Maaseik,1971,conseils-provinciaux
CVP,2.0,6836,Maasmechelen,1971,conseils-provinciaux
BSP,1.0,3315,Maasmechelen,1971,conseils-provinciaux
PVV,1.0,2751,Maasmechelen,1971,conseils-provinciaux
VU,1.0,2962,Maasmechelen,1971,conseils-provinciaux
Dem.eenheid,,1042,Maasmechelen,1971,conseils-provinciaux
CVP,3.0,27919,Malines,1971,conseils-provinciaux
BSP,2.0,25099,Malines,1971,conseils-provinciaux
PVV,1.0,7978,Malines,1971,conseils-provinciaux
VU,2.0,14604,Malines,1971,conseils-provinciaux
Communist,,1356,Malines,1971,conseils-provinciaux
LVV,,2380,Malines,1971,conseils-provinciaux
PLP,1.0,2857,Marche-en-Famenne,1971,conseils-provinciaux
PSC,2.0,5627,Marche-en-Famenne,1971,conseils-provinciaux
RW,1.0,2856,Marche-en-Famenne,1971,conseils-provinciaux
PSB,2.0,4112,Marche-en-Famenne,1971,conseils-provinciaux
CVP,2.0,18022,Menen,1971,conseils-provinciaux
BSP,2.0,12965,Menen,1971,conseils-provinciaux
PVV,1.0,4298,Menen,1971,conseils-provinciaux
VU,1.0,8108,Menen,1971,conseils-provinciaux
ANDERE,,468,Menen,1971,conseils-provinciaux
CVP,5.0,28230,Mol,1971,conseils-provinciaux
BSP,1.0,13653,Mol,1971,conseils-provinciaux
PVV,,5218,Mol,1971,conseils-provinciaux
VU,1.0,12012,Mol,1971,conseils-provinciaux
PLP/PVV,,2167,Molenbeek-Saint-Jean,1971,conseils-provinciaux
PCB,,2606,Molenbeek-Saint-Jean,1971,conseils-provinciaux
Volksunie,,5298,Molenbeek-Saint-Jean,1971,conseils-provinciaux
PLP BX,1.0,8279,Molenbeek-Saint-Jean,1971,conseils-provinciaux
PSC,1.0,13090,Molenbeek-Saint-Jean,1971,conseils-provinciaux
FDF-RW,2.0,23632,Molenbeek-Saint-Jean,1971,conseils-provinciaux
PSB,2.0,24703,Molenbeek-Saint-Jean,1971,conseils-provinciaux
BSP,,1459,Molenbeek-Saint-Jean,1971,conseils-provinciaux
LIB,,806,Molenbeek-Saint-Jean,1971,conseils-provinciaux
PLP,1.0,8167,Mons,1971,conseils-provinciaux
PCB,1.0,6987,Mons,1971,conseils-provinciaux
PSC,1.0,7242,Mons,1971,conseils-provinciaux
RW,1.0,5104,Mons,1971,conseils-provinciaux
PSB,2.0,18452,Mons,1971,conseils-provinciaux
PLP,1.0,6042,Mouscron,1971,conseils-provinciaux
PCB,,3166,Mouscron,1971,conseils-provinciaux
PSC,2.0,13572,Mouscron,1971,conseils-provinciaux
RW,,4355,Mouscron,1971,conseils-provinciaux
PSB,2.0,11539,Mouscron,1971,conseils-provinciaux
PLP,3.0,9965,Namur,1971,conseils-provinciaux
PCB,,1354,Namur,1971,conseils-provinciaux
PSC,5.0,15611,Namur,1971,conseils-provinciaux
RW,5.0,19271,Namur,1971,conseils-provinciaux
PSB,4.0,15370,Namur,1971,conseils-provinciaux
CVP,3.0,14269,Neerpelt,1971,conseils-provinciaux
BSP,1.0,6391,Neerpelt,1971,conseils-provinciaux
PVV,1.0,1832,Neerpelt,1971,conseils-provinciaux
VU,1.0,4770,Neerpelt,1971,conseils-provinciaux
PLP,2.0,4049,Neufchâteau,1971,conseils-provinciaux
PSC,4.0,8431,Neufchâteau,1971,conseils-provinciaux
RW,,1729,Neufchâteau,1971,conseils-provinciaux
PSB,1.0,2370,Neufchâteau,1971,conseils-provinciaux
PCB,,2608,Nivelles,1971,conseils-provinciaux
PSC,1.0,10867,Nivelles,1971,conseils-provinciaux
PSB,1.0,16582,Nivelles,1971,conseils-provinciaux
LIB,,665,Nivelles,1971,conseils-provinciaux
PLP,,9688,Nivelles,1971,conseils-provinciaux
RW,2.0,19862,Nivelles,1971,conseils-provinciaux
URB,,310,Nivelles,1971,conseils-provinciaux
CVP,3.0,19246,Ostende,1971,conseils-provinciaux
BSP,3.0,19098,Ostende,1971,conseils-provinciaux
PVV,2.0,15047,Ostende,1971,conseils-provinciaux
VU,2.0,15696,Ostende,1971,conseils-provinciaux
Communist,,1634,Ostende,1971,conseils-provinciaux
CVP,2.0,14164,Oudenaarde,1971,conseils-provinciaux
BSP,1.0,5805,Oudenaarde,1971,conseils-provinciaux
PVV,1.0,7643,Oudenaarde,1971,conseils-provinciaux
VU,,3161,Oudenaarde,1971,conseils-provinciaux
PLP,1.0,8672,Péruwelz,1971,conseils-provinciaux
PCB,,3186,Péruwelz,1971,conseils-provinciaux
PSC,1.0,5604,Péruwelz,1971,conseils-provinciaux
RW,,3713,Péruwelz,1971,conseils-provinciaux
PSB,2.0,15093,Péruwelz,1971,conseils-provinciaux
CVP,2.0,7770,Peer,1971,conseils-provinciaux
BSP,1.0,2192,Peer,1971,conseils-provinciaux
PVV,,2134,Peer,1971,conseils-provinciaux
VU,1.0,3845,Peer,1971,conseils-provinciaux
PLP,1.0,2952,Phillippeville,1971,conseils-provinciaux
PSC,1.0,4438,Phillippeville,1971,conseils-provinciaux
RW,,2504,Phillippeville,1971,conseils-provinciaux
PSB,2.0,4785,Phillippeville,1971,conseils-provinciaux
AUTRE,,215,Phillippeville,1971,conseils-provinciaux
CVP,2.0,8229,Poperinge,1971,conseils-provinciaux
BSP,,3440,Poperinge,1971,conseils-provinciaux
PVV,,3167,Poperinge,1971,conseils-provinciaux
VU,,3219,Poperinge,1971,conseils-provinciaux
CVP,2.0,12970,Renaix,1971,conseils-provinciaux
BSP,1.0,9852,Renaix,1971,conseils-provinciaux
PVV,1.0,10307,Renaix,1971,conseils-provinciaux
VU,,2562,Renaix,1971,conseils-provinciaux
BSP S,,2160,Renaix,1971,conseils-provinciaux
CVP,2.0,17337,Roulers,1971,conseils-provinciaux
BSP,1.0,8342,Roulers,1971,conseils-provinciaux
PVV,,3145,Roulers,1971,conseils-provinciaux
VU,2.0,10869,Roulers,1971,conseils-provinciaux
PCB,,4301,Saint-Gilles,1971,conseils-provinciaux
Volksunie,,5020,Saint-Gilles,1971,conseils-provinciaux
PLP BX,1.0,16041,Saint-Gilles,1971,conseils-provinciaux
PSC,2.0,19082,Saint-Gilles,1971,conseils-provinciaux
FDF-RW,4.0,45355,Saint-Gilles,1971,conseils-provinciaux
PSB,2.0,21996,Saint-Gilles,1971,conseils-provinciaux
BSP,,1466,Saint-Gilles,1971,conseils-provinciaux
LIB,,2249,Saint-Gilles,1971,conseils-provinciaux
PFB,,310,Saint-Gilles,1971,conseils-provinciaux
PLP/PVV,,2821,Saint-Josse,1971,conseils-provinciaux
PCB,,2174,Saint-Josse,1971,conseils-provinciaux
Volksunie,1.0,6586,Saint-Josse,1971,conseils-provinciaux
PLP BX,1.0,10285,Saint-Josse,1971,conseils-provinciaux
PSC,1.0,18688,Saint-Josse,1971,conseils-provinciaux
FDF-RW,4.0,46503,Saint-Josse,1971,conseils-provinciaux
PSB,1.0,13739,Saint-Josse,1971,conseils-provinciaux
BSP,,1538,Saint-Josse,1971,conseils-provinciaux
LIB,,1511,Saint-Josse,1971,conseils-provinciaux
CVP,2.0,20313,Saint-Nicolas,1971,conseils-provinciaux
BSP,2.0,13356,Saint-Nicolas,1971,conseils-provinciaux
PVV,1.0,7911,Saint-Nicolas,1971,conseils-provinciaux
VU,1.0,10964,Saint-Nicolas,1971,conseils-provinciaux
Communist,,1193,Saint-Nicolas,1971,conseils-provinciaux
PLP,1.0,6955,Saint-Nicolas,1971,conseils-provinciaux
PCB,1.0,4360,Saint-Nicolas,1971,conseils-provinciaux
PSC,1.0,8337,Saint-Nicolas,1971,conseils-provinciaux
RW,2.0,8730,Saint-Nicolas,1971,conseils-provinciaux
PSB,5.0,30410,Saint-Nicolas,1971,conseils-provinciaux
RPW,,815,Saint-Nicolas,1971,conseils-provinciaux
CVP,2.0,11308,Saint-Trond,1971,conseils-provinciaux
BSP,2.0,7848,Saint-Trond,1971,conseils-provinciaux
PVV,1.0,4752,Saint-Trond,1971,conseils-provinciaux
VU,1.0,2914,Saint-Trond,1971,conseils-provinciaux
PLP/PVV,,3532,Schaerbeek,1971,conseils-provinciaux
PCB,,2210,Schaerbeek,1971,conseils-provinciaux
Volksunie,1.0,7120,Schaerbeek,1971,conseils-provinciaux
PLP BX,,7805,Schaerbeek,1971,conseils-provinciaux
PSC,2.0,14524,Schaerbeek,1971,conseils-provinciaux
FDF-RW,3.0,35014,Schaerbeek,1971,conseils-provinciaux
PSB,1.0,14518,Schaerbeek,1971,conseils-provinciaux
BSP,,4469,Schaerbeek,1971,conseils-provinciaux
LIB,,1336,Schaerbeek,1971,conseils-provinciaux
PLP,1.0,3645,Seraing,1971,conseils-provinciaux
PCB,1.0,4676,Seraing,1971,conseils-provinciaux
PSC,1.0,3353,Seraing,1971,conseils-provinciaux
RW,1.0,7248,Seraing,1971,conseils-provinciaux
PSB,3.0,17181,Seraing,1971,conseils-provinciaux
RPW,,341,Seraing,1971,conseils-provinciaux
PLP,1.0,7629,Soignies,1971,conseils-provinciaux
PCB,,1885,Soignies,1971,conseils-provinciaux
PSC,1.0,8047,Soignies,1971,conseils-provinciaux
RW,1.0,6422,Soignies,1971,conseils-provinciaux
PSB,2.0,16546,Soignies,1971,conseils-provinciaux
PLP,2.0,12099,Spa,1971,conseils-provinciaux
PCB,,1443,Spa,1971,conseils-provinciaux
PSC,3.0,14358,Spa,1971,conseils-provinciaux
