Parti,Nombre de sièges,Nombre de voix,canton,date,election
Volksunie,,2798,Aarschot,1971,conseils-provinciaux
BSP,,5192,Aarschot,1971,conseils-provinciaux
PVV,,5103,Aarschot,1971,conseils-provinciaux
BCP,,490,Aarschot,1971,conseils-provinciaux
CVP,,9485,Aarschot,1971,conseils-provinciaux
Brabantse Belangen,,223,Aarschot,1971,conseils-provinciaux
CVP,,18983,Alost,1971,conseils-provinciaux
BSP,,13519,Alost,1971,conseils-provinciaux
PVV,,14664,Alost,1971,conseils-provinciaux
VU,,11934,Alost,1971,conseils-provinciaux
Communist,,2111,Alost,1971,conseils-provinciaux
PLP/PVV,,2660,Anderlecht,1971,conseils-provinciaux
PCB,,2627,Anderlecht,1971,conseils-provinciaux
Volksunie,,7548,Anderlecht,1971,conseils-provinciaux
PLP BX,,6064,Anderlecht,1971,conseils-provinciaux
PSC,,14895,Anderlecht,1971,conseils-provinciaux
FDF-RW,,18639,Anderlecht,1971,conseils-provinciaux
PSB,,29841,Anderlecht,1971,conseils-provinciaux
BSP,,2522,Anderlecht,1971,conseils-provinciaux
LIB,,1573,Anderlecht,1971,conseils-provinciaux
CVP,,36273,Anvers,1971,conseils-provinciaux
BSP,,59325,Anvers,1971,conseils-provinciaux
PVV,,21972,Anvers,1971,conseils-provinciaux
BEL. Neringd.,,882,Anvers,1971,conseils-provinciaux
VU,,32774,Anvers,1971,conseils-provinciaux
Communist,,7830,Anvers,1971,conseils-provinciaux
PROGRESISTEN,,362,Anvers,1971,conseils-provinciaux
KAGANO,,774,Anvers,1971,conseils-provinciaux
BRABO 72,,536,Anvers,1971,conseils-provinciaux
CVP,,8750,Arendonk,1971,conseils-provinciaux
BSP,,3132,Arendonk,1971,conseils-provinciaux
PVV,,920,Arendonk,1971,conseils-provinciaux
VU,,3345,Arendonk,1971,conseils-provinciaux
PLP/PVV,,7245,Asse,1971,conseils-provinciaux
PCB,,521,Asse,1971,conseils-provinciaux
Volksunie,,7403,Asse,1971,conseils-provinciaux
PSC,,15731,Asse,1971,conseils-provinciaux
FDF-RW,,334,Asse,1971,conseils-provinciaux
PSB,,630,Asse,1971,conseils-provinciaux
BSP,,4386,Asse,1971,conseils-provinciaux
LIB,,359,Asse,1971,conseils-provinciaux
CVP,,5732,Assenede,1971,conseils-provinciaux
BSP,,5030,Assenede,1971,conseils-provinciaux
PVV,,1486,Assenede,1971,conseils-provinciaux
VU,,2868,Assenede,1971,conseils-provinciaux
Communist,,147,Assenede,1971,conseils-provinciaux
STORM,,39,Assenede,1971,conseils-provinciaux
CVP,,9529,Audenarde,1971,conseils-provinciaux
BSP,,4812,Audenarde,1971,conseils-provinciaux
PVV,,5616,Audenarde,1971,conseils-provinciaux
VU,,2340,Audenarde,1971,conseils-provinciaux
CVP,,20728,Berchem,1971,conseils-provinciaux
BSP,,15955,Berchem,1971,conseils-provinciaux
PVV,,10490,Berchem,1971,conseils-provinciaux
BEL. Neringd.,,185,Berchem,1971,conseils-provinciaux
VU,,19509,Berchem,1971,conseils-provinciaux
Communist,,1982,Berchem,1971,conseils-provinciaux
KAGANO,,512,Berchem,1971,conseils-provinciaux
ONAFH.,,107,Berchem,1971,conseils-provinciaux
CVP,,18923,Beringen,1971,conseils-provinciaux
BSP,,7008,Beringen,1971,conseils-provinciaux
PVV,,5201,Beringen,1971,conseils-provinciaux
VU,,7918,Beringen,1971,conseils-provinciaux
ANDERE,,496,Beringen,1971,conseils-provinciaux
CVP,,8382,Beveren,1971,conseils-provinciaux
BSP,,2446,Beveren,1971,conseils-provinciaux
PVV,,806,Beveren,1971,conseils-provinciaux
VU,,5707,Beveren,1971,conseils-provinciaux
Communist,,199,Beveren,1971,conseils-provinciaux
CVP,,9033,Bilzen,1971,conseils-provinciaux
BSP,,2089,Bilzen,1971,conseils-provinciaux
PVV,,2211,Bilzen,1971,conseils-provinciaux
VU,,5026,Bilzen,1971,conseils-provinciaux
CVP,,10849,Boom,1971,conseils-provinciaux
BSP,,14432,Boom,1971,conseils-provinciaux
PVV,,3929,Boom,1971,conseils-provinciaux
VU,,3428,Boom,1971,conseils-provinciaux
Communist,,683,Boom,1971,conseils-provinciaux
CVP,,24292,Borgerhout,1971,conseils-provinciaux
BSP,,35805,Borgerhout,1971,conseils-provinciaux
PVV,,10561,Borgerhout,1971,conseils-provinciaux
BEL. Neringd.,,318,Borgerhout,1971,conseils-provinciaux
VU,,25462,Borgerhout,1971,conseils-provinciaux
Communist,,3533,Borgerhout,1971,conseils-provinciaux
KAGANO,,995,Borgerhout,1971,conseils-provinciaux
ONAFH.,,224,Borgerhout,1971,conseils-provinciaux
CVP,,4100,Brakel,1971,conseils-provinciaux
BSP,,3040,Brakel,1971,conseils-provinciaux
PVV,,3970,Brakel,1971,conseils-provinciaux
VU,,753,Brakel,1971,conseils-provinciaux
BSP S,,106,Brakel,1971,conseils-provinciaux
CVP,,15943,Brecht,1971,conseils-provinciaux
BSP,,4469,Brecht,1971,conseils-provinciaux
PVV,,2133,Brecht,1971,conseils-provinciaux
VU,,4740,Brecht,1971,conseils-provinciaux
Communist,,496,Brecht,1971,conseils-provinciaux
CVP,,7728,Bree,1971,conseils-provinciaux
BSP,,1329,Bree,1971,conseils-provinciaux
PVV,,1352,Bree,1971,conseils-provinciaux
VU,,3034,Bree,1971,conseils-provinciaux
PLP/PVV,,5813,Bruxelles,1971,conseils-provinciaux
PCB,,3168,Bruxelles,1971,conseils-provinciaux
Volksunie,,5159,Bruxelles,1971,conseils-provinciaux
PLP BX,,9591,Bruxelles,1971,conseils-provinciaux
PSC,,13446,Bruxelles,1971,conseils-provinciaux
FDF-RW,,27456,Bruxelles,1971,conseils-provinciaux
PSB,,11849,Bruxelles,1971,conseils-provinciaux
BSP,,2077,Bruxelles,1971,conseils-provinciaux
LIB,,1688,Bruxelles,1971,conseils-provinciaux
UNION CONSOMM,,300,Bruxelles,1971,conseils-provinciaux
CVP,,7650,Deinze,1971,conseils-provinciaux
BSP,,3742,Deinze,1971,conseils-provinciaux
PVV,,3272,Deinze,1971,conseils-provinciaux
VU,,4884,Deinze,1971,conseils-provinciaux
Communist,,289,Deinze,1971,conseils-provinciaux
Volksunie,,3564,Diest,1971,conseils-provinciaux
BSP,,5857,Diest,1971,conseils-provinciaux
PVV,,8791,Diest,1971,conseils-provinciaux
BCP,,405,Diest,1971,conseils-provinciaux
CVP,,8272,Diest,1971,conseils-provinciaux
