Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,3.0,33339,Alost,1900,chambre-des-représentants
Social,,3189,Alost,1900,chambre-des-représentants
Liberal/Liberaal,,7430,Alost,1900,chambre-des-représentants
christ democr,1.0,10717,Alost,1900,chambre-des-représentants
Cath/Kath,6.0,64607,Anvers,1900,chambre-des-représentants
Social,1.0,13161,Anvers,1900,chambre-des-représentants
Liberal/Liberaal,4.0,43290,Anvers,1900,chambre-des-représentants
christ democr,,5046,Anvers,1900,chambre-des-représentants
DISSIDENT,,309,Anvers,1900,chambre-des-représentants
FANTAISIST,,192,Anvers,1900,chambre-des-représentants
Cath/Kath,2.0,22830,Arlon-Marche-Bastogne,1900,chambre-des-représentants
Social,,1469,Arlon-Marche-Bastogne,1900,chambre-des-représentants
Liberal/Liberaal,1.0,15417,Arlon-Marche-Bastogne,1900,chambre-des-représentants
ONAFH,,268,Arlon-Marche-Bastogne,1900,chambre-des-représentants
Cath/Kath,2.0,18558,Audenarde,1900,chambre-des-représentants
Liberal/Liberaal,1.0,11385,Audenarde,1900,chambre-des-représentants
ONAFH,,1354,Audenarde,1900,chambre-des-représentants
Cath/Kath,2.0,25265,Bruges,1900,chambre-des-représentants
Social,,633,Bruges,1900,chambre-des-représentants
Liberal/Liberaal,1.0,11281,Bruges,1900,chambre-des-représentants
christ democr,,4011,Bruges,1900,chambre-des-représentants
Cath/Kath,8.0,89964,Bruxelles,1900,chambre-des-représentants
Social,5.0,59389,Bruxelles,1900,chambre-des-représentants
Liberal/Liberaal,3.0,32383,Bruxelles,1900,chambre-des-représentants
christ democr,,10178,Bruxelles,1900,chambre-des-représentants
ONAFH,,9818,Bruxelles,1900,chambre-des-représentants
RADICAL,2.0,24185,Bruxelles,1900,chambre-des-représentants
commercants/handelaars,,1552,Bruxelles,1900,chambre-des-représentants
commercants/handelaars2,,2538,Bruxelles,1900,chambre-des-représentants
ouvriers/werkers,,1141,Bruxelles,1900,chambre-des-représentants
Cath/Kath,2.0,36286,Charleroi,1900,chambre-des-représentants
Social,5.0,76008,Charleroi,1900,chambre-des-représentants
Liberal/Liberaal,1.0,18048,Charleroi,1900,chambre-des-représentants
ONAFH,,670,Charleroi,1900,chambre-des-représentants
Cath/Kath,3.0,35403,Courtrai,1900,chambre-des-représentants
Social,,3176,Courtrai,1900,chambre-des-représentants
Liberal/Liberaal,1.0,11626,Courtrai,1900,chambre-des-représentants
christ democr,,4595,Courtrai,1900,chambre-des-représentants
Cath/Kath,2.0,28180,Dinant-Philippeville,1900,chambre-des-représentants
Social,1.0,16487,Dinant-Philippeville,1900,chambre-des-représentants
Liberal/Liberaal,1.0,11098,Dinant-Philippeville,1900,chambre-des-représentants
christ democr,,918,Dinant-Philippeville,1900,chambre-des-représentants
Cath/Kath,3.0,30790,Furnes-Dixmude-Ostende,1900,chambre-des-représentants
Liberal/Liberaal,1.0,14451,Furnes-Dixmude-Ostende,1900,chambre-des-représentants
christ democr,,1077,Furnes-Dixmude-Ostende,1900,chambre-des-représentants
Cath/Kath,6.0,71125,Gand-Eeklo,1900,chambre-des-représentants
Social,2.0,20963,Gand-Eeklo,1900,chambre-des-représentants
Liberal/Liberaal,2.0,31181,Gand-Eeklo,1900,chambre-des-représentants
christ democr,,6296,Gand-Eeklo,1900,chambre-des-représentants
Cath/Kath,3.0,22595,Hasselt,1900,chambre-des-représentants
Liberal/Liberaal,,5852,Hasselt,1900,chambre-des-représentants
christ democr,,1322,Hasselt,1900,chambre-des-représentants
Cath/Kath,1.0,21159,Huy-Waremme,1900,chambre-des-représentants
Social,2.0,21689,Huy-Waremme,1900,chambre-des-représentants
Liberal/Liberaal,1.0,13640,Huy-Waremme,1900,chambre-des-représentants
Cath/Kath,3.0,37271,Liège,1900,chambre-des-représentants
Social,6.0,63952,Liège,1900,chambre-des-représentants
Liberal/Liberaal,2.0,25230,Liège,1900,chambre-des-représentants
RADICAL,,9655,Liège,1900,chambre-des-représentants
commercants/handelaars,,1842,Liège,1900,chambre-des-représentants
Cath/Kath,4.0,42543,Louvain,1900,chambre-des-représentants
Social,1.0,11640,Louvain,1900,chambre-des-représentants
Diss. Social,,408,Louvain,1900,chambre-des-représentants
Liberal/Liberaal,1.0,17000,Louvain,1900,chambre-des-représentants
christ democr,,1620,Louvain,1900,chambre-des-représentants
Agriculteurs/boeren,,486,Louvain,1900,chambre-des-représentants
Cath/Kath,3.0,35075,Malines,1900,chambre-des-représentants
Social,,2264,Malines,1900,chambre-des-représentants
Liberal/Liberaal,1.0,15974,Malines,1900,chambre-des-représentants
ONAFH,,719,Malines,1900,chambre-des-représentants
DISSIDENT,,667,Malines,1900,chambre-des-représentants
Cath/Kath,2.0,21242,Mons,1900,chambre-des-représentants
Social,3.0,42451,Mons,1900,chambre-des-représentants
Diss. Social,,1624,Mons,1900,chambre-des-représentants
Liberal/Liberaal,1.0,20237,Mons,1900,chambre-des-représentants
christ democr,,401,Mons,1900,chambre-des-représentants
Cath/Kath,2.0,31571,Namur,1900,chambre-des-représentants
Social,1.0,25272,Namur,1900,chambre-des-représentants
Liberal/Liberaal,1.0,13154,Namur,1900,chambre-des-représentants
Cath/Kath,1.0,21013,Neufchâteau-Virton,1900,chambre-des-représentants
Social,,1976,Neufchâteau-Virton,1900,chambre-des-représentants
Liberal/Liberaal,1.0,13943,Neufchâteau-Virton,1900,chambre-des-représentants
Cath/Kath,2.0,25203,Nivelles,1900,chambre-des-représentants
Social,1.0,20924,Nivelles,1900,chambre-des-représentants
Diss. Social,,188,Nivelles,1900,chambre-des-représentants
Liberal/Liberaal,1.0,15579,Nivelles,1900,chambre-des-représentants
Cath/Kath,4.0,43310,Roulers-Tielt,1900,chambre-des-représentants
Liberal/Liberaal,,6940,Roulers-Tielt,1900,chambre-des-représentants
ONAFH,,959,Roulers-Tielt,1900,chambre-des-représentants
Cath/Kath,4.0,34744,Saint-Nicolas,1900,chambre-des-représentants
Social,,2662,Saint-Nicolas,1900,chambre-des-représentants
Liberal/Liberaal,,7807,Saint-Nicolas,1900,chambre-des-représentants
ONAFH,,555,Saint-Nicolas,1900,chambre-des-représentants
Cath/Kath,1.0,18362,Soignies,1900,chambre-des-représentants
Social,1.0,22732,Soignies,1900,chambre-des-représentants
Liberal/Liberaal,1.0,13437,Soignies,1900,chambre-des-représentants
ONAFH,,242,Soignies,1900,chambre-des-représentants
Cath/Kath,3.0,24432,Termonde,1900,chambre-des-représentants
Liberal/Liberaal,,5782,Termonde,1900,chambre-des-représentants
christ democr,,4287,Termonde,1900,chambre-des-représentants
ONAFH,,2317,Termonde,1900,chambre-des-représentants
Cath/Kath,1.0,18617,Thuin,1900,chambre-des-représentants
Social,1.0,17308,Thuin,1900,chambre-des-représentants
Liberal/Liberaal,1.0,12722,Thuin,1900,chambre-des-représentants
christ democr,,508,Thuin,1900,chambre-des-représentants
Cath/Kath,3.0,26943,Tongres-Maaseik,1900,chambre-des-représentants
Diss. Kath.,,8854,Tongres-Maaseik,1900,chambre-des-représentants
Social,,841,Tongres-Maaseik,1900,chambre-des-représentants
Liberal/Liberaal,,5333,Tongres-Maaseik,1900,chambre-des-représentants
Cath/Kath,3.0,40552,Tournai-Ath-Mouscron,1900,chambre-des-représentants
Social,1.0,13506,Tournai-Ath-Mouscron,1900,chambre-des-représentants
Liberal/Liberaal,2.0,36832,Tournai-Ath-Mouscron,1900,chambre-des-représentants
Cath/Kath,3.0,30710,Turnhout,1900,chambre-des-représentants
Liberal/Liberaal,,7542,Turnhout,1900,chambre-des-représentants
christ democr,,1117,Turnhout,1900,chambre-des-représentants
Cath/Kath,2.0,19332,Verviers,1900,chambre-des-représentants
Diss. Kath.,,3697,Verviers,1900,chambre-des-représentants
Social,1.0,19325,Verviers,1900,chambre-des-représentants
Liberal/Liberaal,1.0,12128,Verviers,1900,chambre-des-représentants
Cath/Kath,2.0,22924,Ypres,1900,chambre-des-représentants
Diss. Kath.,,4382,Ypres,1900,chambre-des-représentants
Social,,278,Ypres,1900,chambre-des-représentants
Liberal/Liberaal,1.0,8237,Ypres,1900,chambre-des-représentants
