Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,7453,Aarschot,1995,parlement-flamand
SP,,6910,Aarschot,1995,parlement-flamand
VLD,,7560,Aarschot,1995,parlement-flamand
AGALEV,,1898,Aarschot,1995,parlement-flamand
VU,,3033,Aarschot,1995,parlement-flamand
VLAAMS BLOK,,2936,Aarschot,1995,parlement-flamand
PVDA-AE,,96,Aarschot,1995,parlement-flamand
BANAAN,,339,Aarschot,1995,parlement-flamand
HOERA,,149,Aarschot,1995,parlement-flamand
N.W.P.,,67,Aarschot,1995,parlement-flamand
W.O.W.,,153,Aarschot,1995,parlement-flamand
WOW,,227,Aarschot,1995,parlement-flamand
UF,,43,Aarschot,1995,parlement-flamand
CVP,,17708,Alost,1995,parlement-flamand
SP,,14526,Alost,1995,parlement-flamand
VLD,,20001,Alost,1995,parlement-flamand
AGALEV,,3893,Alost,1995,parlement-flamand
VU,,9107,Alost,1995,parlement-flamand
VLAAMS BLOK,,9193,Alost,1995,parlement-flamand
VVP,,145,Alost,1995,parlement-flamand
PVDA-AE,,247,Alost,1995,parlement-flamand
B.E.B,,142,Alost,1995,parlement-flamand
BANAAN,,783,Alost,1995,parlement-flamand
HOERA,,270,Alost,1995,parlement-flamand
W.O.W.,,491,Alost,1995,parlement-flamand
WOW,,245,Alost,1995,parlement-flamand
CVP,,38498,Anvers,1995,parlement-flamand
SP,,62839,Anvers,1995,parlement-flamand
VLD,,40197,Anvers,1995,parlement-flamand
AGALEV,,29111,Anvers,1995,parlement-flamand
VU,,16825,Anvers,1995,parlement-flamand
VLAAMS BLOK,,79357,Anvers,1995,parlement-flamand
VVP,,445,Anvers,1995,parlement-flamand
PVDA-AE,,4045,Anvers,1995,parlement-flamand
B.E.B,,768,Anvers,1995,parlement-flamand
UNIE,,567,Anvers,1995,parlement-flamand
BANAAN,,2338,Anvers,1995,parlement-flamand
HOERA,,1207,Anvers,1995,parlement-flamand
N.W.P.,,374,Anvers,1995,parlement-flamand
W.O.W.,,795,Anvers,1995,parlement-flamand
WOW,,6286,Anvers,1995,parlement-flamand
D,,310,Anvers,1995,parlement-flamand
A.O.V.,,188,Anvers,1995,parlement-flamand
W.I.T.,,878,Anvers,1995,parlement-flamand
PSP,,536,Anvers,1995,parlement-flamand
RVM,,328,Anvers,1995,parlement-flamand
BEBEL,,365,Anvers,1995,parlement-flamand
CVP,,9166,Arendonk,1995,parlement-flamand
SP,,3793,Arendonk,1995,parlement-flamand
VLD,,3869,Arendonk,1995,parlement-flamand
AGALEV,,1681,Arendonk,1995,parlement-flamand
VU,,3928,Arendonk,1995,parlement-flamand
VLAAMS BLOK,,2354,Arendonk,1995,parlement-flamand
VVP,,50,Arendonk,1995,parlement-flamand
PVDA-AE,,80,Arendonk,1995,parlement-flamand
B.E.B,,54,Arendonk,1995,parlement-flamand
BANAAN,,138,Arendonk,1995,parlement-flamand
HOERA,,106,Arendonk,1995,parlement-flamand
N.W.P.,,26,Arendonk,1995,parlement-flamand
W.O.W.,,154,Arendonk,1995,parlement-flamand
WOW,,151,Arendonk,1995,parlement-flamand
D,,33,Arendonk,1995,parlement-flamand
CVP,,22000,Asse,1995,parlement-flamand
SP,,10320,Asse,1995,parlement-flamand
VLD,,21798,Asse,1995,parlement-flamand
AGALEV,,5132,Asse,1995,parlement-flamand
VU,,9009,Asse,1995,parlement-flamand
VLAAMS BLOK,,10519,Asse,1995,parlement-flamand
VVP,,364,Asse,1995,parlement-flamand
