Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,7482,Aarschot,1995,sénat
SP,,8291,Aarschot,1995,sénat
VLD,,7291,Aarschot,1995,sénat
AGALEV,,1556,Aarschot,1995,sénat
VU,,2449,Aarschot,1995,sénat
VLAAMS BLOK,,2709,Aarschot,1995,sénat
VVP,,51,Aarschot,1995,sénat
PVDA-AE,,114,Aarschot,1995,sénat
HOERA,,183,Aarschot,1995,sénat
WOW,,226,Aarschot,1995,sénat
BANAAN,,306,Aarschot,1995,sénat
W.O.W.,,105,Aarschot,1995,sénat
N.W.P.,,55,Aarschot,1995,sénat
D,,64,Aarschot,1995,sénat
CVP,,17519,Alost,1995,sénat
SP,,15640,Alost,1995,sénat
VLD,,19769,Alost,1995,sénat
AGALEV,,3282,Alost,1995,sénat
VU,,8458,Alost,1995,sénat
VLAAMS BLOK,,9074,Alost,1995,sénat
VVP,,205,Alost,1995,sénat
PVDA-AE,,239,Alost,1995,sénat
HOERA,,379,Alost,1995,sénat
WOW,,467,Alost,1995,sénat
BANAAN,,751,Alost,1995,sénat
W.O.W.,,236,Alost,1995,sénat
N.W.P.,,35,Alost,1995,sénat
D,,120,Alost,1995,sénat
PSC,,3181,Andenne,1995,sénat
PS,,8680,Andenne,1995,sénat
ECOLO,,2130,Andenne,1995,sénat
PRL-FDF,,4260,Andenne,1995,sénat
PTB,,81,Andenne,1995,sénat
VLAAMS,,145,Andenne,1995,sénat
PDB,,51,Andenne,1995,sénat
PCN,,62,Andenne,1995,sénat
SAMUEL,,224,Andenne,1995,sénat
G.U.,,66,Andenne,1995,sénat
CVP,,2953,Anderlecht,1995,sénat
SP,,2878,Anderlecht,1995,sénat
VLD,,2129,Anderlecht,1995,sénat
AGALEV,,577,Anderlecht,1995,sénat
VU,,892,Anderlecht,1995,sénat
VLAAMS BLOK,,4146,Anderlecht,1995,sénat
VVP,,75,Anderlecht,1995,sénat
PSC,,3044,Anderlecht,1995,sénat
PS,,9743,Anderlecht,1995,sénat
ECOLO,,4505,Anderlecht,1995,sénat
PRL-FDF,,15202,Anderlecht,1995,sénat
PTB,,210,Anderlecht,1995,sénat
PVDA-AE,,73,Anderlecht,1995,sénat
VLAAMS,,484,Anderlecht,1995,sénat
PDB,,213,Anderlecht,1995,sénat
PCN,,149,Anderlecht,1995,sénat
SAMUEL,,267,Anderlecht,1995,sénat
G.U.,,207,Anderlecht,1995,sénat
HOERA,,86,Anderlecht,1995,sénat
WOW,,175,Anderlecht,1995,sénat
BANAAN,,243,Anderlecht,1995,sénat
W.O.W.,,109,Anderlecht,1995,sénat
N.W.P.,,43,Anderlecht,1995,sénat
D,,133,Anderlecht,1995,sénat
PSC,,2302,Antoing,1995,sénat
PS,,5385,Antoing,1995,sénat
ECOLO,,1073,Antoing,1995,sénat
PRL-FDF,,2347,Antoing,1995,sénat
PTB,,59,Antoing,1995,sénat
VLAAMS,,80,Antoing,1995,sénat
PDB,,51,Antoing,1995,sénat
PCN,,38,Antoing,1995,sénat
SAMUEL,,92,Antoing,1995,sénat
G.U.,,52,Antoing,1995,sénat
CVP,,42540,Anvers,1995,sénat
SP,,65418,Anvers,1995,sénat
VLD,,42987,Anvers,1995,sénat
AGALEV,,25491,Anvers,1995,sénat
VU,,17265,Anvers,1995,sénat
VLAAMS BLOK,,74861,Anvers,1995,sénat
VVP,,433,Anvers,1995,sénat
PVDA-AE,,3966,Anvers,1995,sénat
HOERA,,2056,Anvers,1995,sénat
WOW,,3347,Anvers,1995,sénat
BANAAN,,2584,Anvers,1995,sénat
W.O.W.,,4552,Anvers,1995,sénat
N.W.P.,,320,Anvers,1995,sénat
D,,694,Anvers,1995,sénat
CVP,,9751,Arendonk,1995,sénat
SP,,4294,Arendonk,1995,sénat
VLD,,3775,Arendonk,1995,sénat
AGALEV,,1499,Arendonk,1995,sénat
VU,,2655,Arendonk,1995,sénat
VLAAMS BLOK,,2486,Arendonk,1995,sénat
VVP,,42,Arendonk,1995,sénat
PVDA-AE,,79,Arendonk,1995,sénat
HOERA,,129,Arendonk,1995,sénat
WOW,,188,Arendonk,1995,sénat
BANAAN,,162,Arendonk,1995,sénat
W.O.W.,,109,Arendonk,1995,sénat
N.W.P.,,15,Arendonk,1995,sénat
D,,57,Arendonk,1995,sénat
PSC,,5978,Arlon,1995,sénat
PS,,3743,Arlon,1995,sénat
ECOLO,,2002,Arlon,1995,sénat
PRL-FDF,,4158,Arlon,1995,sénat
PTB,,51,Arlon,1995,sénat
VLAAMS,,122,Arlon,1995,sénat
PDB,,53,Arlon,1995,sénat
PCN,,46,Arlon,1995,sénat
SAMUEL,,204,Arlon,1995,sénat
G.U.,,66,Arlon,1995,sénat
CVP,,20562,Asse,1995,sénat
SP,,10044,Asse,1995,sénat
VLD,,19930,Asse,1995,sénat
AGALEV,,3432,Asse,1995,sénat
VU,,9041,Asse,1995,sénat
VLAAMS BLOK,,9862,Asse,1995,sénat
VVP,,249,Asse,1995,sénat
PSC,,584,Asse,1995,sénat
PS,,1244,Asse,1995,sénat
ECOLO,,951,Asse,1995,sénat
PRL-FDF,,3227,Asse,1995,sénat
PTB,,32,Asse,1995,sénat
PVDA-AE,,175,Asse,1995,sénat
VLAAMS,,526,Asse,1995,sénat
PDB,,80,Asse,1995,sénat
PCN,,41,Asse,1995,sénat
SAMUEL,,42,Asse,1995,sénat
G.U.,,59,Asse,1995,sénat
HOERA,,347,Asse,1995,sénat
WOW,,387,Asse,1995,sénat
BANAAN,,472,Asse,1995,sénat
W.O.W.,,183,Asse,1995,sénat
N.W.P.,,53,Asse,1995,sénat
D,,111,Asse,1995,sénat
CVP,,4176,Assenede,1995,sénat
SP,,4370,Assenede,1995,sénat
VLD,,3657,Assenede,1995,sénat
AGALEV,,874,Assenede,1995,sénat
VU,,1505,Assenede,1995,sénat
VLAAMS BLOK,,1353,Assenede,1995,sénat
VVP,,28,Assenede,1995,sénat
PVDA-AE,,592,Assenede,1995,sénat
HOERA,,62,Assenede,1995,sénat
WOW,,180,Assenede,1995,sénat
BANAAN,,133,Assenede,1995,sénat
W.O.W.,,64,Assenede,1995,sénat
N.W.P.,,10,Assenede,1995,sénat
D,,32,Assenede,1995,sénat
PSC,,1965,Ath,1995,sénat
PS,,8059,Ath,1995,sénat
ECOLO,,1269,Ath,1995,sénat
PRL-FDF,,4173,Ath,1995,sénat
PTB,,75,Ath,1995,sénat
VLAAMS,,107,Ath,1995,sénat
PDB,,45,Ath,1995,sénat
PCN,,46,Ath,1995,sénat
SAMUEL,,143,Ath,1995,sénat
G.U.,,99,Ath,1995,sénat
PSC,,2782,Aubel,1995,sénat
PS,,2330,Aubel,1995,sénat
ECOLO,,931,Aubel,1995,sénat
PRL-FDF,,1591,Aubel,1995,sénat
PTB,,23,Aubel,1995,sénat
VLAAMS,,39,Aubel,1995,sénat
PDB,,25,Aubel,1995,sénat
PCN,,10,Aubel,1995,sénat
SAMUEL,,30,Aubel,1995,sénat
G.U.,,20,Aubel,1995,sénat
CVP,,8525,Audenarde,1995,sénat
SP,,4756,Audenarde,1995,sénat
VLD,,8271,Audenarde,1995,sénat
AGALEV,,1146,Audenarde,1995,sénat
VU,,1547,Audenarde,1995,sénat
VLAAMS BLOK,,1536,Audenarde,1995,sénat
VVP,,37,Audenarde,1995,sénat
PVDA-AE,,70,Audenarde,1995,sénat
HOERA,,107,Audenarde,1995,sénat
WOW,,76,Audenarde,1995,sénat
BANAAN,,207,Audenarde,1995,sénat
W.O.W.,,38,Audenarde,1995,sénat
N.W.P.,,15,Audenarde,1995,sénat
D,,34,Audenarde,1995,sénat
CVP,,2254,Avelgem,1995,sénat
SP,,1922,Avelgem,1995,sénat
VLD,,1567,Avelgem,1995,sénat
AGALEV,,269,Avelgem,1995,sénat
VU,,292,Avelgem,1995,sénat
VLAAMS BLOK,,478,Avelgem,1995,sénat
VVP,,12,Avelgem,1995,sénat
PVDA-AE,,33,Avelgem,1995,sénat
HOERA,,21,Avelgem,1995,sénat
WOW,,35,Avelgem,1995,sénat
BANAAN,,56,Avelgem,1995,sénat
W.O.W.,,15,Avelgem,1995,sénat
N.W.P.,,6,Avelgem,1995,sénat
D,,13,Avelgem,1995,sénat
PSC,,4624,Aywaille,1995,sénat
PS,,8005,Aywaille,1995,sénat
ECOLO,,3163,Aywaille,1995,sénat
PRL-FDF,,7566,Aywaille,1995,sénat
PTB,,101,Aywaille,1995,sénat
VLAAMS,,135,Aywaille,1995,sénat
PDB,,69,Aywaille,1995,sénat
PCN,,99,Aywaille,1995,sénat
SAMUEL,,207,Aywaille,1995,sénat
G.U.,,182,Aywaille,1995,sénat
PSC,,6341,Bassenge,1995,sénat
PS,,8161,Bassenge,1995,sénat
ECOLO,,2564,Bassenge,1995,sénat
PRL-FDF,,5543,Bassenge,1995,sénat
PTB,,183,Bassenge,1995,sénat
VLAAMS,,217,Bassenge,1995,sénat
PDB,,80,Bassenge,1995,sénat
PCN,,86,Bassenge,1995,sénat
SAMUEL,,173,Bassenge,1995,sénat
G.U.,,106,Bassenge,1995,sénat
PSC,,4202,Bastogne,1995,sénat
PS,,905,Bastogne,1995,sénat
ECOLO,,736,Bastogne,1995,sénat
PRL-FDF,,2833,Bastogne,1995,sénat
PTB,,13,Bastogne,1995,sénat
VLAAMS,,45,Bastogne,1995,sénat
PDB,,24,Bastogne,1995,sénat
PCN,,14,Bastogne,1995,sénat
SAMUEL,,114,Bastogne,1995,sénat
G.U.,,29,Bastogne,1995,sénat
PSC,,2437,Beaumont,1995,sénat
PS,,2191,Beaumont,1995,sénat
ECOLO,,605,Beaumont,1995,sénat
PRL-FDF,,2934,Beaumont,1995,sénat
PTB,,44,Beaumont,1995,sénat
VLAAMS,,57,Beaumont,1995,sénat
PDB,,21,Beaumont,1995,sénat
PCN,,29,Beaumont,1995,sénat
SAMUEL,,148,Beaumont,1995,sénat
G.U.,,30,Beaumont,1995,sénat
PSC,,1864,Beauraing,1995,sénat
PS,,2336,Beauraing,1995,sénat
ECOLO,,614,Beauraing,1995,sénat
PRL-FDF,,2158,Beauraing,1995,sénat
