Parti,Nombre de sièges,Nombre de voix,canton,date,election
GROEN,,3267,Canton d'Aarschot,2014,parlement-européen
VLAAMS BELANG,,2597,Canton d'Aarschot,2014,parlement-européen
open vld,,7827,Canton d'Aarschot,2014,parlement-européen
SP.A,,4118,Canton d'Aarschot,2014,parlement-européen
N-VA,,8920,Canton d'Aarschot,2014,parlement-européen
CD&V,,7348,Canton d'Aarschot,2014,parlement-européen
PVDA+,,746,Canton d'Aarschot,2014,parlement-européen
GROEN,,6610,Canton d'Alost,2014,parlement-européen
VLAAMS BELANG,,6792,Canton d'Alost,2014,parlement-européen
open vld,,17460,Canton d'Alost,2014,parlement-européen
SP.A,,9364,Canton d'Alost,2014,parlement-européen
N-VA,,25790,Canton d'Alost,2014,parlement-européen
CD&V,,13949,Canton d'Alost,2014,parlement-européen
PVDA+,,1334,Canton d'Alost,2014,parlement-européen
MR,,5835,Canton d'Andenne,2014,parlement-européen
FDF,,534,Canton d'Andenne,2014,parlement-européen
ECOLO,,3013,Canton d'Andenne,2014,parlement-européen
PS,,6782,Canton d'Andenne,2014,parlement-européen
CDH,,2470,Canton d'Andenne,2014,parlement-européen
Parti Populaire,,1431,Canton d'Andenne,2014,parlement-européen
PTB-GO!,,1302,Canton d'Andenne,2014,parlement-européen
Stand Up USE,,60,Canton d'Andenne,2014,parlement-européen
MG,,32,Canton d'Andenne,2014,parlement-européen
VEGA,,149,Canton d'Andenne,2014,parlement-européen
LA DROITE,,405,Canton d'Andenne,2014,parlement-européen
DEBOUT LES BELGES,,546,Canton d'Andenne,2014,parlement-européen
MR,,10861,Canton d'Anderlecht,2014,parlement-européen
FDF,,2759,Canton d'Anderlecht,2014,parlement-européen
ECOLO,,5295,Canton d'Anderlecht,2014,parlement-européen
PS,,15998,Canton d'Anderlecht,2014,parlement-européen
CDH,,5091,Canton d'Anderlecht,2014,parlement-européen
Parti Populaire,,1933,Canton d'Anderlecht,2014,parlement-européen
PTB-GO!,,2140,Canton d'Anderlecht,2014,parlement-européen
Stand Up USE,,100,Canton d'Anderlecht,2014,parlement-européen
MG,,68,Canton d'Anderlecht,2014,parlement-européen
VEGA,,240,Canton d'Anderlecht,2014,parlement-européen
LA DROITE,,537,Canton d'Anderlecht,2014,parlement-européen
DEBOUT LES BELGES,,2344,Canton d'Anderlecht,2014,parlement-européen
GROEN,,925,Canton d'Anderlecht,2014,parlement-européen
VB,,721,Canton d'Anderlecht,2014,parlement-européen
open vld,,2942,Canton d'Anderlecht,2014,parlement-européen
SP.A,,1275,Canton d'Anderlecht,2014,parlement-européen
N-VA,,1656,Canton d'Anderlecht,2014,parlement-européen
CD&V,,1200,Canton d'Anderlecht,2014,parlement-européen
PVDA+,,139,Canton d'Anderlecht,2014,parlement-européen
MR,,2744,Canton d'Antoing,2014,parlement-européen
FDF,,207,Canton d'Antoing,2014,parlement-européen
ECOLO,,1185,Canton d'Antoing,2014,parlement-européen
PS,,4802,Canton d'Antoing,2014,parlement-européen
CDH,,1380,Canton d'Antoing,2014,parlement-européen
Parti Populaire,,483,Canton d'Antoing,2014,parlement-européen
PTB-GO!,,487,Canton d'Antoing,2014,parlement-européen
Stand Up USE,,24,Canton d'Antoing,2014,parlement-européen
MG,,71,Canton d'Antoing,2014,parlement-européen
VEGA,,27,Canton d'Antoing,2014,parlement-européen
LA DROITE,,293,Canton d'Antoing,2014,parlement-européen
DEBOUT LES BELGES,,374,Canton d'Antoing,2014,parlement-européen
GROEN,,46089,Canton d'Anvers,2014,parlement-européen
VLAAMS BELANG,,24554,Canton d'Anvers,2014,parlement-européen
open vld,,37178,Canton d'Anvers,2014,parlement-européen
SP.A,,49053,Canton d'Anvers,2014,parlement-européen
N-VA,,79667,Canton d'Anvers,2014,parlement-européen
CD&V,,29319,Canton d'Anvers,2014,parlement-européen
PVDA+,,19470,Canton d'Anvers,2014,parlement-européen
GROEN,,2088,Canton d'Arendonk,2014,parlement-européen
VLAAMS BELANG,,2084,Canton d'Arendonk,2014,parlement-européen
open vld,,3278,Canton d'Arendonk,2014,parlement-européen
SP.A,,2316,Canton d'Arendonk,2014,parlement-européen
N-VA,,10241,Canton d'Arendonk,2014,parlement-européen
CD&V,,8606,Canton d'Arendonk,2014,parlement-européen
PVDA+,,390,Canton d'Arendonk,2014,parlement-européen
MR,,5568,Canton d'Arlon,2014,parlement-européen
FDF,,405,Canton d'Arlon,2014,parlement-européen
ECOLO,,3028,Canton d'Arlon,2014,parlement-européen
PS,,3777,Canton d'Arlon,2014,parlement-européen
CDH,,4509,Canton d'Arlon,2014,parlement-européen
Parti Populaire,,1081,Canton d'Arlon,2014,parlement-européen
PTB-GO!,,425,Canton d'Arlon,2014,parlement-européen
Stand Up USE,,50,Canton d'Arlon,2014,parlement-européen
MG,,112,Canton d'Arlon,2014,parlement-européen
VEGA,,85,Canton d'Arlon,2014,parlement-européen
LA DROITE,,294,Canton d'Arlon,2014,parlement-européen
DEBOUT LES BELGES,,424,Canton d'Arlon,2014,parlement-européen
GROEN,,9001,Canton d'Asse,2014,parlement-européen
VLAAMS BELANG,,4728,Canton d'Asse,2014,parlement-européen
open vld,,28626,Canton d'Asse,2014,parlement-européen
SP.A,,8407,Canton d'Asse,2014,parlement-européen
N-VA,,24704,Canton d'Asse,2014,parlement-européen
CD&V,,16883,Canton d'Asse,2014,parlement-européen
PVDA+,,1045,Canton d'Asse,2014,parlement-européen
GROEN,,1212,Canton d'Assenede,2014,parlement-européen
VLAAMS BELANG,,1301,Canton d'Assenede,2014,parlement-européen
open vld,,4259,Canton d'Assenede,2014,parlement-européen
SP.A,,2707,Canton d'Assenede,2014,parlement-européen
N-VA,,3677,Canton d'Assenede,2014,parlement-européen
CD&V,,2924,Canton d'Assenede,2014,parlement-européen
PVDA+,,1613,Canton d'Assenede,2014,parlement-européen
MR,,4490,Canton d'Ath,2014,parlement-européen
FDF,,375,Canton d'Ath,2014,parlement-européen
ECOLO,,2192,Canton d'Ath,2014,parlement-européen
PS,,6703,Canton d'Ath,2014,parlement-européen
CDH,,1499,Canton d'Ath,2014,parlement-européen
Parti Populaire,,1287,Canton d'Ath,2014,parlement-européen
PTB-GO!,,559,Canton d'Ath,2014,parlement-européen
Stand Up USE,,38,Canton d'Ath,2014,parlement-européen
MG,,102,Canton d'Ath,2014,parlement-européen
VEGA,,96,Canton d'Ath,2014,parlement-européen
LA DROITE,,214,Canton d'Ath,2014,parlement-européen
DEBOUT LES BELGES,,419,Canton d'Ath,2014,parlement-européen
MR,,2815,Canton d'Aubel,2014,parlement-européen
FDF,,158,Canton d'Aubel,2014,parlement-européen
