Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Unité walonne,,786,Charleroi,1949,chambre-des-représentants
Socialistische Partij/ P,2.0,38498,Courtrai,1949,chambre-des-représentants
KPB/PCB,,9876,Courtrai,1949,chambre-des-représentants
PSC/CVP,4.0,82393,Courtrai,1949,chambre-des-représentants
Parti Liberale/Liberale,,14080,Courtrai,1949,chambre-des-représentants
Vlaamse Concentratie,,17762,Courtrai,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,23352,Dinant-Philippeville,1949,chambre-des-représentants
KPB/PCB,,5013,Dinant-Philippeville,1949,chambre-des-représentants
PSC/CVP,3.0,40799,Dinant-Philippeville,1949,chambre-des-représentants
Parti Liberale/Liberale,,12098,Dinant-Philippeville,1949,chambre-des-représentants
onafh/isolés,,731,Dinant-Philippeville,1949,chambre-des-représentants
Onafh. Partij,,343,Dinant-Philippeville,1949,chambre-des-représentants
Nat Belg Verzameling,,2151,Dinant-Philippeville,1949,chambre-des-représentants
Socialistische Partij/ P,,24807,Furnes-Dixmude-Ostende,1949,chambre-des-représentants
KPB/PCB,,3250,Furnes-Dixmude-Ostende,1949,chambre-des-représentants
PSC/CVP,,58466,Furnes-Dixmude-Ostende,1949,chambre-des-représentants
Parti Liberale/Liberale,,21262,Furnes-Dixmude-Ostende,1949,chambre-des-représentants
Vlaamse Concentratie,,3664,Furnes-Dixmude-Ostende,1949,chambre-des-représentants
Socialistische Partij/ P,4.0,81365,Gand-Eeklo,1949,chambre-des-représentants
KPB/PCB,,8905,Gand-Eeklo,1949,chambre-des-représentants
PSC/CVP,7.0,167842,Gand-Eeklo,1949,chambre-des-représentants
Parti Liberale/Liberale,2.0,43128,Gand-Eeklo,1949,chambre-des-représentants
Vlaamse Concentratie,,12392,Gand-Eeklo,1949,chambre-des-représentants
onafh/isolés,,3885,Gand-Eeklo,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,15890,Hasselt,1949,chambre-des-représentants
KPB/PCB,,1138,Hasselt,1949,chambre-des-représentants
PSC/CVP,4.0,72459,Hasselt,1949,chambre-des-représentants
Parti Liberale/Liberale,,13556,Hasselt,1949,chambre-des-représentants
Socialistische Partij/ P,2.0,42445,Huy-Waremme,1949,chambre-des-représentants
KPB/PCB,,12299,Huy-Waremme,1949,chambre-des-représentants
PSC/CVP,1.0,31482,Huy-Waremme,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,17007,Huy-Waremme,1949,chambre-des-représentants
Middenstand/Classes Moye,,2967,Huy-Waremme,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,140613,Liège,1949,chambre-des-représentants
KPB/PCB,3.0,52086,Liège,1949,chambre-des-représentants
PSC/CVP,3.0,87875,Liège,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,53499,Liège,1949,chambre-des-représentants
Middenstand/Classes Moye,,7087,Liège,1949,chambre-des-représentants
onafh/isolés,,661,Liège,1949,chambre-des-représentants
Unité walonne,,1235,Liège,1949,chambre-des-représentants
Socialistische Partij/ P,2.0,49680,Louvain,1949,chambre-des-représentants
KPB/PCB,,4896,Louvain,1949,chambre-des-représentants
PSC/CVP,4.0,89855,Louvain,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,36133,Louvain,1949,chambre-des-représentants
Vlaamse Concentratie,,2336,Louvain,1949,chambre-des-représentants
Union commerçants,,1195,Louvain,1949,chambre-des-représentants
Onafh. Partij,,1857,Louvain,1949,chambre-des-représentants
Socialistische Partij/ P,2.0,44905,Malines,1949,chambre-des-représentants
KPB/PCB,,3478,Malines,1949,chambre-des-représentants
PSC/CVP,4.0,80018,Malines,1949,chambre-des-représentants
Parti Liberale/Liberale,,18993,Malines,1949,chambre-des-représentants
Vlaamse Concentratie,,3641,Malines,1949,chambre-des-représentants
Socialistische Partij/ P,3.0,71085,Mons,1949,chambre-des-représentants
KPB/PCB,1.0,29320,Mons,1949,chambre-des-représentants
PSC/CVP,2.0,32811,Mons,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,17393,Mons,1949,chambre-des-représentants
Middenstand/Classes Moye,,6000,Mons,1949,chambre-des-représentants
Socialistische Partij/ P,3.0,50224,Namur,1949,chambre-des-représentants
KPB/PCB,,10954,Namur,1949,chambre-des-représentants
PSC/CVP,2.0,50941,Namur,1949,chambre-des-représentants
Parti Liberale/Liberale,,14636,Namur,1949,chambre-des-représentants
Nat Belg Verzameling,,3926,Namur,1949,chambre-des-représentants
Socialistische Partij/ P,,11063,Neufchâteau-Virton,1949,chambre-des-représentants
KPB/PCB,,2415,Neufchâteau-Virton,1949,chambre-des-représentants
PSC/CVP,3.0,33814,Neufchâteau-Virton,1949,chambre-des-représentants
Parti Liberale/Liberale,,9145,Neufchâteau-Virton,1949,chambre-des-représentants
Socialistische Partij/ P,2.0,42248,Nivelles,1949,chambre-des-représentants
KPB/PCB,,14795,Nivelles,1949,chambre-des-représentants
PSC/CVP,2.0,32705,Nivelles,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,23613,Nivelles,1949,chambre-des-représentants
Unité walonne,,521,Nivelles,1949,chambre-des-représentants
Onafh. Partij,,2521,Nivelles,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,22059,Roulers-Tielt,1949,chambre-des-représentants
KPB/PCB,,1516,Roulers-Tielt,1949,chambre-des-représentants
PSC/CVP,4.0,80086,Roulers-Tielt,1949,chambre-des-représentants
Parti Liberale/Liberale,,3776,Roulers-Tielt,1949,chambre-des-représentants
Vlaamse Concentratie,,4814,Roulers-Tielt,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,26303,Saint-Nicolas,1949,chambre-des-représentants
KPB/PCB,,2988,Saint-Nicolas,1949,chambre-des-représentants
PSC/CVP,3.0,65567,Saint-Nicolas,1949,chambre-des-représentants
Parti Liberale/Liberale,,8539,Saint-Nicolas,1949,chambre-des-représentants
Vlaamse Concentratie,,4600,Saint-Nicolas,1949,chambre-des-représentants
Socialistische Partij/ P,3.0,47888,Soignies,1949,chambre-des-représentants
KPB/PCB,,12793,Soignies,1949,chambre-des-représentants
PSC/CVP,1.0,23920,Soignies,1949,chambre-des-représentants
Parti Liberale/Liberale,,13385,Soignies,1949,chambre-des-représentants
Middenstand/Classes Moye,,3616,Soignies,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,22864,Termonde,1949,chambre-des-représentants
KPB/PCB,,3712,Termonde,1949,chambre-des-représentants
PSC/CVP,2.0,48924,Termonde,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,13091,Termonde,1949,chambre-des-représentants
Vlaamse Concentratie,,6534,Termonde,1949,chambre-des-représentants
Socialistische Partij/ P,2.0,30066,Thuin,1949,chambre-des-représentants
KPB/PCB,1.0,10759,Thuin,1949,chambre-des-représentants
PSC/CVP,1.0,24320,Thuin,1949,chambre-des-représentants
Parti Liberale/Liberale,,11473,Thuin,1949,chambre-des-représentants
Middenstand/Classes Moye,,2436,Thuin,1949,chambre-des-représentants
Unité walonne,,147,Thuin,1949,chambre-des-représentants
Socialistische Partij/ P,,14127,Tongres-Maaseik,1949,chambre-des-représentants
KPB/PCB,,1902,Tongres-Maaseik,1949,chambre-des-représentants
PSC/CVP,6.0,90277,Tongres-Maaseik,1949,chambre-des-représentants
Parti Liberale/Liberale,,8715,Tongres-Maaseik,1949,chambre-des-représentants
Vlaamse Concentratie,,3649,Tongres-Maaseik,1949,chambre-des-représentants
Socialistische Partij/ P,2.0,43582,Tournai-Ath,1949,chambre-des-représentants
KPB/PCB,1.0,18849,Tournai-Ath,1949,chambre-des-représentants
PSC/CVP,2.0,46940,Tournai-Ath,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,27877,Tournai-Ath,1949,chambre-des-représentants
Middenstand/Classes Moye,,5420,Tournai-Ath,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,23381,Turnhout,1949,chambre-des-représentants
KPB/PCB,,1117,Turnhout,1949,chambre-des-représentants
PSC/CVP,5.0,95704,Turnhout,1949,chambre-des-représentants
Parti Liberale/Liberale,,6419,Turnhout,1949,chambre-des-représentants
Middenstand/Classes Moye,,1706,Turnhout,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,33595,Verviers,1949,chambre-des-représentants
KPB/PCB,,11084,Verviers,1949,chambre-des-représentants
PSC/CVP,4.0,65895,Verviers,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,16995,Verviers,1949,chambre-des-représentants
Middenstand/Classes Moye,,3995,Verviers,1949,chambre-des-représentants
Unité walonne,,580,Verviers,1949,chambre-des-représentants
Socialistische Partij/ P,1.0,11609,Ypres,1949,chambre-des-représentants
KPB/PCB,,2229,Ypres,1949,chambre-des-représentants
PSC/CVP,1.0,40191,Ypres,1949,chambre-des-représentants
Parti Liberale/Liberale,1.0,15670,Ypres,1949,chambre-des-représentants
