Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Liberal/Liberaal,1.0,8591,Dinant-Philippeville,1919,chambre-des-représentants
Middenstand,,1423,Dinant-Philippeville,1919,chambre-des-représentants
Cath/Kath,2.0,14883,Furnes-Dixmude-Ostende,1919,chambre-des-représentants
Social,1.0,5294,Furnes-Dixmude-Ostende,1919,chambre-des-représentants
Liberal/Liberaal,2.0,9760,Furnes-Dixmude-Ostende,1919,chambre-des-représentants
Frontpartij,,3273,Furnes-Dixmude-Ostende,1919,chambre-des-représentants
andere/autres,,1149,Furnes-Dixmude-Ostende,1919,chambre-des-représentants
Cath/Kath,5.0,46963,Gand-Eeklo,1919,chambre-des-représentants
Social,3.0,34417,Gand-Eeklo,1919,chambre-des-représentants
Liberal/Liberaal,3.0,18155,Gand-Eeklo,1919,chambre-des-représentants
Frontpartij,1.0,9436,Gand-Eeklo,1919,chambre-des-représentants
andere/autres,,3237,Gand-Eeklo,1919,chambre-des-représentants
Cath/Kath,2.0,16123,Hasselt,1919,chambre-des-représentants
Cath 2,,4707,Hasselt,1919,chambre-des-représentants
Social,,1496,Hasselt,1919,chambre-des-représentants
Liberal/Liberaal,1.0,5140,Hasselt,1919,chambre-des-représentants
Cath/Kath,1.0,13134,Huy-Waremme,1919,chambre-des-représentants
Social,3.0,24447,Huy-Waremme,1919,chambre-des-représentants
Liberal/Liberaal,,9218,Huy-Waremme,1919,chambre-des-représentants
andere/autres,,1046,Huy-Waremme,1919,chambre-des-représentants
Cath/Kath,3.0,26750,Liège,1919,chambre-des-représentants
Social,7.0,74984,Liège,1919,chambre-des-représentants
Liberal/Liberaal,3.0,24557,Liège,1919,chambre-des-représentants
andere/autres,,4966,Liège,1919,chambre-des-représentants
Cath/Kath,3.0,25304,Louvain,1919,chambre-des-représentants
Social,2.0,16915,Louvain,1919,chambre-des-représentants
Liberal/Liberaal,2.0,10205,Louvain,1919,chambre-des-représentants
Frontpartij,,2936,Louvain,1919,chambre-des-représentants
Middenstand,,1127,Louvain,1919,chambre-des-représentants
rennaissance nationale,,4917,Louvain,1919,chambre-des-représentants
andere/autres,,1819,Louvain,1919,chambre-des-représentants
Cath/Kath,3.0,22134,Malines,1919,chambre-des-représentants
Cath 2,,2538,Malines,1919,chambre-des-représentants
Social,2.0,14359,Malines,1919,chambre-des-représentants
Liberal/Liberaal,,6350,Malines,1919,chambre-des-représentants
Frontpartij,,2346,Malines,1919,chambre-des-représentants
Middenstand,,1465,Malines,1919,chambre-des-représentants
Cath/Kath,1.0,13972,Mons,1919,chambre-des-représentants
Social,5.0,44653,Mons,1919,chambre-des-représentants
Liberal/Liberaal,1.0,9255,Mons,1919,chambre-des-représentants
andere/autres,,803,Mons,1919,chambre-des-représentants
Cath/Kath,2.0,18988,Namur,1919,chambre-des-représentants
Social,3.0,25463,Namur,1919,chambre-des-représentants
Liberal/Liberaal,,7775,Namur,1919,chambre-des-représentants
andere/autres,,332,Namur,1919,chambre-des-représentants
Cath/Kath,1.0,11545,Neufchâteau-Virton,1919,chambre-des-représentants
Social,1.0,6164,Neufchâteau-Virton,1919,chambre-des-représentants
Liberal/Liberaal,1.0,6855,Neufchâteau-Virton,1919,chambre-des-représentants
Cath/Kath,1.0,13185,Nivelles,1919,chambre-des-représentants
Social,2.0,22937,Nivelles,1919,chambre-des-représentants
Liberal/Liberaal,1.0,10646,Nivelles,1919,chambre-des-représentants
Cath/Kath,4.0,27675,Roulers-Tielt,1919,chambre-des-représentants
Social,1.0,6383,Roulers-Tielt,1919,chambre-des-représentants
Liberal/Liberaal,,1346,Roulers-Tielt,1919,chambre-des-représentants
Middenstand,,1672,Roulers-Tielt,1919,chambre-des-représentants
Cath/Kath,3.0,23790,Saint-Nicolas,1919,chambre-des-représentants
Social,1.0,9131,Saint-Nicolas,1919,chambre-des-représentants
Liberal/Liberaal,,3488,Saint-Nicolas,1919,chambre-des-représentants
Frontpartij,,4463,Saint-Nicolas,1919,chambre-des-représentants
andere/autres,,613,Saint-Nicolas,1919,chambre-des-représentants
Cath/Kath,1.0,10058,Soignies,1919,chambre-des-représentants
Social,2.0,25770,Soignies,1919,chambre-des-représentants
Liberal/Liberaal,1.0,8109,Soignies,1919,chambre-des-représentants
andere/autres,,971,Soignies,1919,chambre-des-représentants
Cath/Kath,2.0,17428,Termonde,1919,chambre-des-représentants
Social,2.0,8477,Termonde,1919,chambre-des-représentants
Liberal/Liberaal,,4568,Termonde,1919,chambre-des-représentants
christ democr,,487,Termonde,1919,chambre-des-représentants
Frontpartij,,765,Termonde,1919,chambre-des-représentants
rennaissance nationale,,657,Termonde,1919,chambre-des-représentants
Cath/Kath,1.0,9290,Thuin,1919,chambre-des-représentants
Social,2.0,16678,Thuin,1919,chambre-des-représentants
Liberal/Liberaal,,7999,Thuin,1919,chambre-des-représentants
andere/autres,,643,Thuin,1919,chambre-des-représentants
Cath/Kath,3.0,23632,Tongres-Maaseik,1919,chambre-des-représentants
Cath 2,,3059,Tongres-Maaseik,1919,chambre-des-représentants
Social,,2534,Tongres-Maaseik,1919,chambre-des-représentants
Liberal/Liberaal,1.0,8248,Tongres-Maaseik,1919,chambre-des-représentants
christ democr,,628,Tongres-Maaseik,1919,chambre-des-représentants
Cath/Kath,2.0,21587,Tournai-Ath-Mouscron,1919,chambre-des-représentants
Social,2.0,26498,Tournai-Ath-Mouscron,1919,chambre-des-représentants
Liberal/Liberaal,2.0,16447,Tournai-Ath-Mouscron,1919,chambre-des-représentants
Cath/Kath,11.0,24709,Turnhout,1919,chambre-des-représentants
Cath 2,,186,Turnhout,1919,chambre-des-représentants
Social,8.0,4966,Turnhout,1919,chambre-des-représentants
Liberal/Liberaal,4.0,3274,Turnhout,1919,chambre-des-représentants
Frontpartij,1.0,3013,Turnhout,1919,chambre-des-représentants
Middenstand,,329,Turnhout,1919,chambre-des-représentants
SOC 2,,1181,Turnhout,1919,chambre-des-représentants
rennaissance nationale,,2921,Turnhout,1919,chambre-des-représentants
andere/autres,,795,Turnhout,1919,chambre-des-représentants
Cath/Kath,2.0,15181,Verviers,1919,chambre-des-représentants
Social,2.0,17127,Verviers,1919,chambre-des-représentants
Liberal/Liberaal,1.0,7909,Verviers,1919,chambre-des-représentants
andere/autres,,3171,Verviers,1919,chambre-des-représentants
Cath/Kath,2.0,8785,Ypres,1919,chambre-des-représentants
Social,,2691,Ypres,1919,chambre-des-représentants
Liberal/Liberaal,1.0,2623,Ypres,1919,chambre-des-représentants
Frontpartij,,3392,Ypres,1919,chambre-des-représentants
andere/autres,,428,Ypres,1919,chambre-des-représentants
