Parti,Nombre de sièges,Nombre de voix,commune,date,election
CVP,9.0,3791,Dilsen,1988,conseils-communaux
VU,5.0,2188,Dilsen,1988,conseils-communaux
PVV,6.0,2702,Dilsen,1988,conseils-communaux
PS,8.0,2705,Dinant,1988,conseils-communaux
PSC,8.0,2756,Dinant,1988,conseils-communaux
PRL-I,7.0,2289,Dinant,1988,conseils-communaux
PS,17.0,4909,Dison,1988,conseils-communaux
PSC,4.0,1505,Dison,1988,conseils-communaux
ECOLO,1.0,626,Dison,1988,conseils-communaux
PRL,1.0,632,Dison,1988,conseils-communaux
PLT,,434,Dison,1988,conseils-communaux
SP,4.0,2061,Dixsmude,1988,conseils-communaux
CVP,12.0,4947,Dixsmude,1988,conseils-communaux
AGALEV,,379,Dixsmude,1988,conseils-communaux
D2000,9.0,3554,Dixsmude,1988,conseils-communaux
RC,1.0,311,Doische,1988,conseils-communaux
UDC,2.0,440,Doische,1988,conseils-communaux
PS-PSC,8.0,1177,Doische,1988,conseils-communaux
PS,5.0,747,Donceel,1988,conseils-communaux
IC,6.0,857,Donceel,1988,conseils-communaux
PS,11.0,4425,Dour,1988,conseils-communaux
UDC,14.0,5531,Dour,1988,conseils-communaux
ADW,,257,Dour,1988,conseils-communaux
LB,13.0,2402,Drogenbos,1988,conseils-communaux
GS-EC,2.0,531,Drogenbos,1988,conseils-communaux
SP,2.0,1153,Duffel,1988,conseils-communaux
CVP,18.0,6138,Duffel,1988,conseils-communaux
VU,2.0,1056,Duffel,1988,conseils-communaux
AGALEV,1.0,888,Duffel,1988,conseils-communaux
PVV,,546,Duffel,1988,conseils-communaux
SAP,,42,Duffel,1988,conseils-communaux
GBD,,505,Duffel,1988,conseils-communaux
PS,5.0,1443,Durbuy,1988,conseils-communaux
PSC,10.0,2730,Durbuy,1988,conseils-communaux
ECOLO,,175,Durbuy,1988,conseils-communaux
PRL-IC,4.0,1434,Durbuy,1988,conseils-communaux
UPW,,128,Durbuy,1988,conseils-communaux
PS,12.0,3168,Ecaussinnes,1988,conseils-communaux
IC,7.0,1982,Ecaussinnes,1988,conseils-communaux
USDW,2.0,699,Ecaussinnes,1988,conseils-communaux
VA,,385,Ecaussinnes,1988,conseils-communaux
SP,3.0,1981,Edegem,1988,conseils-communaux
CVP,15.0,7568,Edegem,1988,conseils-communaux
VU,2.0,1661,Edegem,1988,conseils-communaux
AGALEV,3.0,2035,Edegem,1988,conseils-communaux
PVV,3.0,2201,Edegem,1988,conseils-communaux
VLAAMS BLOK,1.0,898,Edegem,1988,conseils-communaux
SP,5.0,2447,Eeklo,1988,conseils-communaux
CVP,12.0,5496,Eeklo,1988,conseils-communaux
VU,1.0,872,Eeklo,1988,conseils-communaux
AGALEV,2.0,1203,Eeklo,1988,conseils-communaux
PVV,5.0,2551,Eeklo,1988,conseils-communaux
ED,,657,Eeklo,1988,conseils-communaux
PS,9.0,3120,Eghezee,1988,conseils-communaux
PRL,2.0,985,Eghezee,1988,conseils-communaux
ECOLO,,478,Eghezee,1988,conseils-communaux
PC,,29,Eghezee,1988,conseils-communaux
IC,10.0,3273,Eghezee,1988,conseils-communaux
PSC,5.0,1293,Ellezelles,1988,conseils-communaux
IC,12.0,2419,Ellezelles,1988,conseils-communaux
PS,5.0,1603,Enghien,1988,conseils-communaux
PSC,14.0,3982,Enghien,1988,conseils-communaux
PRL,2.0,974,Enghien,1988,conseils-communaux
PS,12.0,2217,Engis,1988,conseils-communaux
PSC,4.0,866,Engis,1988,conseils-communaux
RCE,1.0,476,Engis,1988,conseils-communaux
PSC,7.0,897,Erezée,1988,conseils-communaux
URC,4.0,572,Erezée,1988,conseils-communaux
GN,,184,Erezée,1988,conseils-communaux
SP,5.0,2579,Erpe-Mere,1988,conseils-communaux
CVP,11.0,5114,Erpe-Mere,1988,conseils-communaux
VU,3.0,1981,Erpe-Mere,1988,conseils-communaux
PVV,2.0,1565,Erpe-Mere,1988,conseils-communaux
LVB,4.0,2005,Erpe-Mere,1988,conseils-communaux
VRIEND,,130,Erpe-Mere,1988,conseils-communaux
PS,11.0,2650,Erquelinnes,1988,conseils-communaux
AGCR,9.0,2252,Erquelinnes,1988,conseils-communaux
GCN,1.0,623,Erquelinnes,1988,conseils-communaux
JIM,,39,Erquelinnes,1988,conseils-communaux
IP,,243,Erquelinnes,1988,conseils-communaux
PS,6.0,2198,Esneux,1988,conseils-communaux
PSC,5.0,1743,Esneux,1988,conseils-communaux
ECOLO,2.0,1070,Esneux,1988,conseils-communaux
PRL,5.0,1912,Esneux,1988,conseils-communaux
PC,,96,Esneux,1988,conseils-communaux
RC,3.0,1112,Esneux,1988,conseils-communaux
EEN-UNI,2.0,307,Espierres-Helchin,1988,conseils-communaux
TA2000,5.0,633,Espierres-Helchin,1988,conseils-communaux
GB-IC,2.0,306,Espierres-Helchin,1988,conseils-communaux
SP,3.0,1134,Essen,1988,conseils-communaux
CVP,16.0,4985,Essen,1988,conseils-communaux
VU,2.0,1061,Essen,1988,conseils-communaux
AGALEV,2.0,839,Essen,1988,conseils-communaux
PVV,,488,Essen,1988,conseils-communaux
PS,7.0,1784,Estaimpuis,1988,conseils-communaux
PSC,12.0,2835,Estaimpuis,1988,conseils-communaux
UC,2.0,796,Estaimpuis,1988,conseils-communaux
PS,5.0,1459,Estinnes,1988,conseils-communaux
ECP,12.0,3152,Estinnes,1988,conseils-communaux
MAYEUR,9.0,1422,Etalle,1988,conseils-communaux
OP,4.0,722,Etalle,1988,conseils-communaux
ECOLO,2.0,1642,Etterbeek,1988,conseils-communaux
PRL,8.0,4067,Etterbeek,1988,conseils-communaux
PTB-PVA,,45,Etterbeek,1988,conseils-communaux
PSC,5.0,2981,Etterbeek,1988,conseils-communaux
LB,8.0,4002,Etterbeek,1988,conseils-communaux
KARTEL,1.0,1095,Etterbeek,1988,conseils-communaux
EVA,,104,Etterbeek,1988,conseils-communaux
FDF,10.0,4845,Etterbeek,1988,conseils-communaux
ECE,1.0,931,Etterbeek,1988,conseils-communaux
NOEL,,737,Etterbeek,1988,conseils-communaux
L17,,36,Etterbeek,1988,conseils-communaux
ET,,51,Etterbeek,1988,conseils-communaux
ECOLO,1.0,874,Eupen,1988,conseils-communaux
SP-PS,2.0,1177,Eupen,1988,conseils-communaux
PFF-PRL,9.0,3075,Eupen,1988,conseils-communaux
CSP-PSC,8.0,3020,Eupen,1988,conseils-communaux
PDB,4.0,1620,Eupen,1988,conseils-communaux
SI,1.0,612,Eupen,1988,conseils-communaux
SEP,,200,Eupen,1988,conseils-communaux
PRL,4.0,2675,Evere,1988,conseils-communaux
VU,,603,Evere,1988,conseils-communaux
PS-SP,19.0,9978,Evere,1988,conseils-communaux
FDF,3.0,2170,Evere,1988,conseils-communaux
PSC/CVP,5.0,2920,Evere,1988,conseils-communaux
SP,3.0,2188,Evergem,1988,conseils-communaux
CVP,12.0,7236,Evergem,1988,conseils-communaux
VU,9.0,5944,Evergem,1988,conseils-communaux
AGALEV,2.0,1677,Evergem,1988,conseils-communaux
PVV,3.0,2491,Evergem,1988,conseils-communaux
PVDA,,79,Evergem,1988,conseils-communaux
GEMBEL,,779,Evergem,1988,conseils-communaux
PS,5.0,863,Faimes,1988,conseils-communaux
UC,6.0,1006,Faimes,1988,conseils-communaux
LIF,,142,Faimes,1988,conseils-communaux
PS,17.0,3466,Farciennes,1988,conseils-communaux
PSC,5.0,1257,Farciennes,1988,conseils-communaux
PRL,1.0,504,Farciennes,1988,conseils-communaux
RC,6.0,674,Fauvillers,1988,conseils-communaux
GP,3.0,443,Fauvillers,1988,conseils-communaux
PS,3.0,799,Fernelmont,1988,conseils-communaux
PSC,9.0,1891,Fernelmont,1988,conseils-communaux
FEP,5.0,1069,Fernelmont,1988,conseils-communaux
REGAIN,7.0,1205,Ferrières,1988,conseils-communaux
UGC,6.0,1150,Ferrières,1988,conseils-communaux
EC,,173,Ferrières,1988,conseils-communaux
PS,8.0,1251,Fexhe-le-Haut-Clocher,1988,conseils-communaux
ECOLO,,74,Fexhe-le-Haut-Clocher,1988,conseils-communaux
EC,3.0,556,Fexhe-le-Haut-Clocher,1988,conseils-communaux
PS,21.0,10232,Flémalle,1988,conseils-communaux
ECOLO,2.0,1741,Flémalle,1988,conseils-communaux
PRL,1.0,1051,Flémalle,1988,conseils-communaux
IC,5.0,2689,Flémalle,1988,conseils-communaux
PTB,,110,Flémalle,1988,conseils-communaux
POS,,44,Flémalle,1988,conseils-communaux
PCB,,672,Flémalle,1988,conseils-communaux
PS,12.0,4360,Fléron,1988,conseils-communaux
PC,,229,Fléron,1988,conseils-communaux
IC,13.0,4370,Fléron,1988,conseils-communaux
RW,,159,Fléron,1988,conseils-communaux
PS,20.0,8338,Fleurus,1988,conseils-communaux
PSC,5.0,2727,Fleurus,1988,conseils-communaux
PRL,2.0,1281,Fleurus,1988,conseils-communaux
PCN,,136,Fleurus,1988,conseils-communaux
PS,4.0,718,Flobecq,1988,conseils-communaux
PSC,3.0,527,Flobecq,1988,conseils-communaux
PRL,6.0,907,Flobecq,1988,conseils-communaux
PS,2.0,633,Floreffe,1988,conseils-communaux
ECOLO,,303,Floreffe,1988,conseils-communaux
AGIR,7.0,1371,Floreffe,1988,conseils-communaux
INT.COM.,7.0,1517,Floreffe,1988,conseils-communaux
UDS,1.0,368,Floreffe,1988,conseils-communaux
PS,7.0,1985,Florennes,1988,conseils-communaux
PSC,7.0,2033,Florennes,1988,conseils-communaux
Union 11 C,7.0,1918,Florennes,1988,conseils-communaux
RW,,52,Florennes,1988,conseils-communaux
P.O.S.,,34,Florennes,1988,conseils-communaux
NGC,9.0,1676,Florenville,1988,conseils-communaux
GS,3.0,658,Florenville,1988,conseils-communaux
EC,3.0,792,Florenville,1988,conseils-communaux
ENTITE,2.0,617,Florenville,1988,conseils-communaux
PS,14.0,4710,Fontaine-l'Evêque,1988,conseils-communaux
PC,,344,Fontaine-l'Evêque,1988,conseils-communaux
AGIR,11.0,3851,Fontaine-l'Evêque,1988,conseils-communaux
ECOLO,2.0,1647,Forest,1988,conseils-communaux
PRL,11.0,6135,Forest,1988,conseils-communaux
PS,11.0,5729,Forest,1988,conseils-communaux
PSC,3.0,2376,Forest,1988,conseils-communaux
PTB,,64,Forest,1988,conseils-communaux
EVA,,366,Forest,1988,conseils-communaux
FDF,9.0,5066,Forest,1988,conseils-communaux
VORST,1.0,1026,Forest,1988,conseils-communaux
IC_GB,,427,Forest,1988,conseils-communaux
AF,,159,Forest,1988,conseils-communaux
PS,9.0,2214,Fosses-la-Ville,1988,conseils-communaux
UIC,1.0,619,Fosses-la-Ville,1988,conseils-communaux
VERITE,,146,Fosses-la-Ville,1988,conseils-communaux
UD,9.0,2360,Fosses-la-Ville,1988,conseils-communaux
VOERBL,6.0,1083,Fourons,1988,conseils-communaux
R.LIEGE,9.0,1610,Fourons,1988,conseils-communaux
PS,15.0,6278,Frameries,1988,conseils-communaux
PRL,1.0,1060,Frameries,1988,conseils-communaux
PC,,525,Frameries,1988,conseils-communaux
UCF-PSC,11.0,4787,Frameries,1988,conseils-communaux
PS,10.0,3041,Frasnes-lez-Anvaing,1988,conseils-communaux
PSC,4.0,1651,Frasnes-lez-Anvaing,1988,conseils-communaux
ECOLO,,363,Frasnes-lez-Anvaing,1988,conseils-communaux
PRL,7.0,2368,Frasnes-lez-Anvaing,1988,conseils-communaux
PS,3.0,547,Froidchapelle,1988,conseils-communaux
ENT.COM,8.0,1281,Froidchapelle,1988,conseils-communaux
CVP,10.0,3342,Furnes,1988,conseils-communaux
PVV,1.0,861,Furnes,1988,conseils-communaux
V2000,10.0,3413,Furnes,1988,conseils-communaux
CVP,14.0,3724,Gammerages,1988,conseils-communaux
PVV-SP,5.0,1550,Gammerages,1988,conseils-communaux
SP,16.0,42999,Gand,1988,conseils-communaux
CVP,15.0,41589,Gand,1988,conseils-communaux
VU,3.0,12396,Gand,1988,conseils-communaux
AGALEV,3.0,11445,Gand,1988,conseils-communaux
PVV,12.0,33749,Gand,1988,conseils-communaux
VLAAMS BLOK,2.0,8017,Gand,1988,conseils-communaux
VD,,595,Gand,1988,conseils-communaux
KP-SAP,,849,Gand,1988,conseils-communaux
GROEN,,3794,Gand,1988,conseils-communaux
ECOLO,1.0,1066,Ganshoren,1988,conseils-communaux
PS,2.0,1540,Ganshoren,1988,conseils-communaux
PRL-VLD,3.0,1555,Ganshoren,1988,conseils-communaux
LBRB,18.0,7607,Ganshoren,1988,conseils-communaux
FDF,3.0,1706,Ganshoren,1988,conseils-communaux
SP,3.0,1015,Gavere,1988,conseils-communaux
CVP,5.0,1642,Gavere,1988,conseils-communaux
VU,,505,Gavere,1988,conseils-communaux
AGALEV,,269,Gavere,1988,conseils-communaux
VOG,13.0,3713,Gavere,1988,conseils-communaux
NGG,,257,Gavere,1988,conseils-communaux
OSKAR,,319,Gavere,1988,conseils-communaux
UC,3.0,579,Gedinne,1988,conseils-communaux
RC,4.0,730,Gedinne,1988,conseils-communaux
GN,3.0,581,Gedinne,1988,conseils-communaux
LISTE 15,2.0,532,Gedinne,1988,conseils-communaux
EPR,3.0,564,Gedinne,1988,conseils-communaux
SP,6.0,4037,Geel,1988,conseils-communaux
CVP,19.0,10403,Geel,1988,conseils-communaux
VU,2.0,1718,Geel,1988,conseils-communaux
AGALEV,1.0,1522,Geel,1988,conseils-communaux
PVV,3.0,2372,Geel,1988,conseils-communaux
PVDA,,109,Geel,1988,conseils-communaux
GNG,,1024,Geel,1988,conseils-communaux
GO,,679,Geel,1988,conseils-communaux
PS,2.0,425,Geer,1988,conseils-communaux
INT.COM,9.0,1205,Geer,1988,conseils-communaux
SP,2.0,724,Geetbets,1988,conseils-communaux
CVP,7.0,1540,Geetbets,1988,conseils-communaux
PVV,6.0,1435,Geetbets,1988,conseils-communaux
FBL,2.0,554,Geetbets,1988,conseils-communaux
PS,8.0,3724,Gembloux,1988,conseils-communaux
PRL,8.0,3523,Gembloux,1988,conseils-communaux
PSC,9.0,4286,Gembloux,1988,conseils-communaux
ECOLO,,711,Gembloux,1988,conseils-communaux
PS,6.0,2282,Genappe,1988,conseils-communaux
ECOLO,1.0,803,Genappe,1988,conseils-communaux
PRL-IND,10.0,3272,Genappe,1988,conseils-communaux
IC,4.0,1621,Genappe,1988,conseils-communaux
SP,9.0,6177,Genk,1988,conseils-communaux
CVP,22.0,14361,Genk,1988,conseils-communaux
VU,3.0,2496,Genk,1988,conseils-communaux
AGALEV,,938,Genk,1988,conseils-communaux
PVV,5.0,4016,Genk,1988,conseils-communaux
VLAAMS BLOK,,662,Genk,1988,conseils-communaux
PVDA,,894,Genk,1988,conseils-communaux
SAP-KP,,45,Genk,1988,conseils-communaux
PS,5.0,1526,Gerpinnes,1988,conseils-communaux
ECOLO,,437,Gerpinnes,1988,conseils-communaux
PRL,1.0,691,Gerpinnes,1988,conseils-communaux
RC,6.0,1771,Gerpinnes,1988,conseils-communaux
INT.COM,1.0,514,Gerpinnes,1988,conseils-communaux
LB,8.0,2357,Gerpinnes,1988,conseils-communaux
AGIR,9.0,1713,Gesves,1988,conseils-communaux
ICG,6.0,1359,Gesves,1988,conseils-communaux
SP,6.0,1808,Gingelom,1988,conseils-communaux
CVP,9.0,2267,Gingelom,1988,conseils-communaux
PVV,2.0,726,Gingelom,1988,conseils-communaux
GBL,2.0,736,Gingelom,1988,conseils-communaux
SP,4.0,1289,Gistel,1988,conseils-communaux
CVP,6.0,1859,Gistel,1988,conseils-communaux
VU,5.0,1420,Gistel,1988,conseils-communaux
KVD,2.0,782,Gistel,1988,conseils-communaux
SPE,,163,Gistel,1988,conseils-communaux
GOAL,,219,Gistel,1988,conseils-communaux
G2000,4.0,1246,Gistel,1988,conseils-communaux
SP,,878,Glabbeek,1988,conseils-communaux
CVP,,1294,Glabbeek,1988,conseils-communaux
PVV,,693,Glabbeek,1988,conseils-communaux
GEMBEL,,132,Glabbeek,1988,conseils-communaux
VFP,,638,Glabbeek,1988,conseils-communaux
CVP,10.0,2965,Gooik,1988,conseils-communaux
NCP,9.0,2762,Gooik,1988,conseils-communaux
ICP,8.0,1517,Gouvy,1988,conseils-communaux
AE,7.0,1437,Gouvy,1988,conseils-communaux
PS,21.0,8211,Grâce-Hollogne,1988,conseils-communaux
ECOLO,2.0,1080,Grâce-Hollogne,1988,conseils-communaux
ACV,4.0,1878,Grâce-Hollogne,1988,conseils-communaux
SP,8.0,5792,Grammont,1988,conseils-communaux
CVP,14.0,8744,Grammont,1988,conseils-communaux
VU,1.0,1223,Grammont,1988,conseils-communaux
AGALEV,,860,Grammont,1988,conseils-communaux
PVV,8.0,5333,Grammont,1988,conseils-communaux
KP,,189,Grammont,1988,conseils-communaux
ECOLO,1.0,458,Grez-Doiceau,1988,conseils-communaux
IC,3.0,1004,Grez-Doiceau,1988,conseils-communaux
PRL-IN,6.0,1826,Grez-Doiceau,1988,conseils-communaux
GREZ.88,,309,Grez-Doiceau,1988,conseils-communaux
MVE,,280,Grez-Doiceau,1988,conseils-communaux
EQUIPE,9.0,2494,Grez-Doiceau,1988,conseils-communaux
SP,3.0,2398,Grimbergen,1988,conseils-communaux
CVP,16.0,8901,Grimbergen,1988,conseils-communaux
VU,3.0,2592,Grimbergen,1988,conseils-communaux
AGALEV,2.0,1854,Grimbergen,1988,conseils-communaux
PVV,4.0,3029,Grimbergen,1988,conseils-communaux
VLAAMS BLOK,,773,Grimbergen,1988,conseils-communaux
PVDA,,124,Grimbergen,1988,conseils-communaux
RB-GB,3.0,2103,Grimbergen,1988,conseils-communaux
SP,3.0,1100,Grobbendonk,1988,conseils-communaux
CVP,7.0,2042,Grobbendonk,1988,conseils-communaux
AGALEV,,484,Grobbendonk,1988,conseils-communaux
PVV,9.0,2693,Grobbendonk,1988,conseils-communaux
GVP,,265,Grobbendonk,1988,conseils-communaux
PS,6.0,1137,Héron,1988,conseils-communaux
IC,7.0,1395,Héron,1988,conseils-communaux
SP,9.0,2982,Haacht,1988,conseils-communaux
CVP,7.0,2544,Haacht,1988,conseils-communaux
VU,2.0,1015,Haacht,1988,conseils-communaux
AGALEV,,513,Haacht,1988,conseils-communaux
GBH,3.0,1299,Haacht,1988,conseils-communaux
SP,2.0,1446,Haaltert,1988,conseils-communaux
CVP,9.0,3994,Haaltert,1988,conseils-communaux
VU,2.0,1318,Haaltert,1988,conseils-communaux
PVV,2.0,1134,Haaltert,1988,conseils-communaux
CL,10.0,4475,Haaltert,1988,conseils-communaux
PS,3.0,791,Habay,1988,conseils-communaux
PSC,8.0,1888,Habay,1988,conseils-communaux
INT.COM.,6.0,1368,Habay,1988,conseils-communaux
SP,8.0,5353,Hal,1988,conseils-communaux
CVP,14.0,8333,Hal,1988,conseils-communaux
VU,2.0,1877,Hal,1988,conseils-communaux
AGALEV,1.0,1085,Hal,1988,conseils-communaux
PVV,5.0,3540,Hal,1988,conseils-communaux
PVDA,,253,Hal,1988,conseils-communaux
DVA,1.0,1489,Hal,1988,conseils-communaux
SP,4.0,1197,Halen,1988,conseils-communaux
CVP,9.0,2210,Halen,1988,conseils-communaux
VU,1.0,620,Halen,1988,conseils-communaux
PVV,1.0,547,Halen,1988,conseils-communaux
CVB,4.0,1083,Halen,1988,conseils-communaux
SP,3.0,1112,Ham,1988,conseils-communaux
CVP,6.0,1580,Ham,1988,conseils-communaux
VU,,231,Ham,1988,conseils-communaux
AGALEV,1.0,577,Ham,1988,conseils-communaux
PVV,9.0,2401,Ham,1988,conseils-communaux
PS,4.0,1457,Ham-sur-Heure,1988,conseils-communaux
ECOLO,1.0,667,Ham-sur-Heure,1988,conseils-communaux
PRL,5.0,1831,Ham-sur-Heure,1988,conseils-communaux
INT.COM,8.0,2705,Ham-sur-Heure,1988,conseils-communaux
ENTITE,3.0,1312,Ham-sur-Heure,1988,conseils-communaux
VERT,,65,Ham-sur-Heure,1988,conseils-communaux
SP,4.0,2456,Hamme,1988,conseils-communaux
CVP,15.0,6970,Hamme,1988,conseils-communaux
VU,3.0,2015,Hamme,1988,conseils-communaux
AGALEV,,869,Hamme,1988,conseils-communaux
PVV,4.0,2262,Hamme,1988,conseils-communaux
PVDA,,66,Hamme,1988,conseils-communaux
KP,,40,Hamme,1988,conseils-communaux
GEMBEL,1.0,1137,Hamme,1988,conseils-communaux
IC,9.0,1476,Hamoir,1988,conseils-communaux
AP,4.0,792,Hamoir,1988,conseils-communaux
RC,10.0,2021,Hamois,1988,conseils-communaux
IC,7.0,1539,Hamois,1988,conseils-communaux
RR,,138,Hamois,1988,conseils-communaux
CVP,13.0,3900,Hamont-Achel,1988,conseils-communaux
GD,3.0,1367,Hamont-Achel,1988,conseils-communaux
NCD,5.0,1828,Hamont-Achel,1988,conseils-communaux
PS,8.0,2979,Hannut,1988,conseils-communaux
PSC,5.0,1822,Hannut,1988,conseils-communaux
PRL,7.0,2536,Hannut,1988,conseils-communaux
IC,1.0,857,Hannut,1988,conseils-communaux
SP,12.0,7208,Harelbeke,1988,conseils-communaux
CVP,16.0,9598,Harelbeke,1988,conseils-communaux
AGALEV,,689,Harelbeke,1988,conseils-communaux
PVV,1.0,1412,Harelbeke,1988,conseils-communaux
SP,15.0,15737,Hasselt,1988,conseils-communaux
CVP,18.0,18430,Hasselt,1988,conseils-communaux
VU,1.0,2462,Hasselt,1988,conseils-communaux
AGALEV,1.0,2681,Hasselt,1988,conseils-communaux
PVV,4.0,5448,Hasselt,1988,conseils-communaux
PVDA,,140,Hasselt,1988,conseils-communaux
SAP-KP,,96,Hasselt,1988,conseils-communaux
NH,,879,Hasselt,1988,conseils-communaux
PS,6.0,1107,Hastière,1988,conseils-communaux
INT.COM.,3.0,664,Hastière,1988,conseils-communaux
CM,4.0,849,Hastière,1988,conseils-communaux
TAM,,125,Hastière,1988,conseils-communaux
RC,8.0,1564,Havelange,1988,conseils-communaux
LDM,7.0,1379,Havelange,1988,conseils-communaux
SP,4.0,1075,Hechtel-Eksel,1988,conseils-communaux
CVP,12.0,2783,Hechtel-Eksel,1988,conseils-communaux
VU,,299,Hechtel-Eksel,1988,conseils-communaux
AGALEV,,415,Hechtel-Eksel,1988,conseils-communaux
PVV,1.0,423,Hechtel-Eksel,1988,conseils-communaux
GB,3.0,947,Hechtel-Eksel,1988,conseils-communaux
CDK,1.0,580,Hechtel-Eksel,1988,conseils-communaux
SP,5.0,1428,Heers,1988,conseils-communaux
CVP,8.0,2359,Heers,1988,conseils-communaux
PVV,4.0,1225,Heers,1988,conseils-communaux
SP,8.0,6160,Heist-op-den-Berg,1988,conseils-communaux
CVP,17.0,12650,Heist-op-den-Berg,1988,conseils-communaux
VU,2.0,2663,Heist-op-den-Berg,1988,conseils-communaux
AGALEV,1.0,1413,Heist-op-den-Berg,1988,conseils-communaux
PVV,3.0,2817,Heist-op-den-Berg,1988,conseils-communaux
PVDA,,156,Heist-op-den-Berg,1988,conseils-communaux
PS,3.0,630,Helecine,1988,conseils-communaux
NEC,2.0,459,Helecine,1988,conseils-communaux
UNI,6.0,1042,Helecine,1988,conseils-communaux
SP,10.0,2857,Hemiksem,1988,conseils-communaux
CVP,10.0,2814,Hemiksem,1988,conseils-communaux
VU,,301,Hemiksem,1988,conseils-communaux
PVV,1.0,686,Hemiksem,1988,conseils-communaux
PVDA,,161,Hemiksem,1988,conseils-communaux
PS,6.0,1355,Hensies,1988,conseils-communaux
ECOLO,,132,Hensies,1988,conseils-communaux
UC,11.0,2099,Hensies,1988,conseils-communaux
PLC,,114,Hensies,1988,conseils-communaux
UCD,,166,Hensies,1988,conseils-communaux
L.D.M.,6.0,594,Herbeumont,1988,conseils-communaux
G.H.,3.0,390,Herbeumont,1988,conseils-communaux
H.T.,,54,Herbeumont,1988,conseils-communaux
SP,6.0,2644,Herent,1988,conseils-communaux
CVP,9.0,3577,Herent,1988,conseils-communaux
VU,8.0,3178,Herent,1988,conseils-communaux
AGALEV,1.0,1041,Herent,1988,conseils-communaux
PVV,1.0,1044,Herent,1988,conseils-communaux
SP,5.0,2863,Herentals,1988,conseils-communaux
CVP,12.0,6658,Herentals,1988,conseils-communaux
AGALEV,1.0,1120,Herentals,1988,conseils-communaux
PVV,1.0,1386,Herentals,1988,conseils-communaux
VLAAMS BLOK,,214,Herentals,1988,conseils-communaux
EH,8.0,4626,Herentals,1988,conseils-communaux
SP,2.0,865,Herenthout,1988,conseils-communaux
VU,5.0,1534,Herenthout,1988,conseils-communaux
HVP,6.0,1594,Herenthout,1988,conseils-communaux
GBL,6.0,1557,Herenthout,1988,conseils-communaux
SP,10.0,2953,Herk-de-Stad,1988,conseils-communaux
CVP,5.0,1871,Herk-de-Stad,1988,conseils-communaux
VU,4.0,1520,Herk-de-Stad,1988,conseils-communaux
PVV,2.0,1049,Herk-de-Stad,1988,conseils-communaux
CVP,10.0,2505,Herne,1988,conseils-communaux
PVV-SP,7.0,1829,Herne,1988,conseils-communaux
SP,1.0,927,Herselt,1988,conseils-communaux
CVP,11.0,4175,Herselt,1988,conseils-communaux
AGALEV,,477,Herselt,1988,conseils-communaux
KARTEL,9.0,3304,Herselt,1988,conseils-communaux
PS,18.0,9069,Herstal,1988,conseils-communaux
ECOLO,2.0,1594,Herstal,1988,conseils-communaux
PC,,518,Herstal,1988,conseils-communaux
RW,,334,Herstal,1988,conseils-communaux
RAB,13.0,7154,Herstal,1988,conseils-communaux
FWDP,,59,Herstal,1988,conseils-communaux
PTB,,316,Herstal,1988,conseils-communaux
POS,,38,Herstal,1988,conseils-communaux
GB-IC,7.0,63,Herstappe,1988,conseils-communaux
PS,5.0,2097,Herve,1988,conseils-communaux
PSC,17.0,6236,Herve,1988,conseils-communaux
PRL,1.0,1023,Herve,1988,conseils-communaux
FWDP,,87,Herve,1988,conseils-communaux
SP,5.0,2132,Herzele,1988,conseils-communaux
CVP,11.0,4515,Herzele,1988,conseils-communaux
VU,2.0,1075,Herzele,1988,conseils-communaux
PVV,7.0,2959,Herzele,1988,conseils-communaux
GEMBEL,,702,Herzele,1988,conseils-communaux
SP,6.0,3044,Heusden-Zolder,1988,conseils-communaux
CVP,11.0,4759,Heusden-Zolder,1988,conseils-communaux
VU,10.0,4655,Heusden-Zolder,1988,conseils-communaux
AGALEV,,561,Heusden-Zolder,1988,conseils-communaux
PVV,,793,Heusden-Zolder,1988,conseils-communaux
VLAAMS BLOK,,560,Heusden-Zolder,1988,conseils-communaux
KDP,2.0,1236,Heusden-Zolder,1988,conseils-communaux
CVP,10.0,2725,Heuvelland,1988,conseils-communaux
AGALEV,,239,Heuvelland,1988,conseils-communaux
PVV,,304,Heuvelland,1988,conseils-communaux
SAMEN,9.0,2482,Heuvelland,1988,conseils-communaux
SP,2.0,657,Hoegaarden,1988,conseils-communaux
CVP,11.0,2277,Hoegaarden,1988,conseils-communaux
VU,,110,Hoegaarden,1988,conseils-communaux
PVV,4.0,1094,Hoegaarden,1988,conseils-communaux
CVP,13.0,3069,Hoeilaart,1988,conseils-communaux
VU,1.0,480,Hoeilaart,1988,conseils-communaux
PVV,4.0,1193,Hoeilaart,1988,conseils-communaux
UNION,,320,Hoeilaart,1988,conseils-communaux
PW,1.0,473,Hoeilaart,1988,conseils-communaux
ICL-LGB,,308,Hoeilaart,1988,conseils-communaux
SP,1.0,584,Hoeselt,1988,conseils-communaux
CVP,5.0,1555,Hoeselt,1988,conseils-communaux
VU,8.0,2000,Hoeselt,1988,conseils-communaux
PVV,5.0,1464,Hoeselt,1988,conseils-communaux
HIH,,265,Hoeselt,1988,conseils-communaux
ADDA,,106,Hoeselt,1988,conseils-communaux
SP,2.0,778,Holsbeek,1988,conseils-communaux
CVP,6.0,1448,Holsbeek,1988,conseils-communaux
PVV,7.0,1837,Holsbeek,1988,conseils-communaux
NIEUW,2.0,628,Holsbeek,1988,conseils-communaux
