Parti,Nombre de sièges,Nombre de voix,canton,date,election
open vld,,6300,Canton d'Aarschot,2019,parlement-européen
N-VA,,7537,Canton d'Aarschot,2019,parlement-européen
VLAAMS BELANG,,7151,Canton d'Aarschot,2019,parlement-européen
CD&V,,4941,Canton d'Aarschot,2019,parlement-européen
PVDA,,1625,Canton d'Aarschot,2019,parlement-européen
GROEN,,3900,Canton d'Aarschot,2019,parlement-européen
SP.A,,3337,Canton d'Aarschot,2019,parlement-européen
Volt,,241,Canton d'Aarschot,2019,parlement-européen
open vld,,12622,Canton d'Alost,2019,parlement-européen
N-VA,,19059,Canton d'Alost,2019,parlement-européen
VLAAMS BELANG,,21133,Canton d'Alost,2019,parlement-européen
CD&V,,9444,Canton d'Alost,2019,parlement-européen
PVDA,,2820,Canton d'Alost,2019,parlement-européen
GROEN,,7693,Canton d'Alost,2019,parlement-européen
SP.A,,7569,Canton d'Alost,2019,parlement-européen
Volt,,357,Canton d'Alost,2019,parlement-européen
ECOLO,,4414,Canton d'Andenne,2019,parlement-européen
CDH,,2300,Canton d'Andenne,2019,parlement-européen
MR,,3962,Canton d'Andenne,2019,parlement-européen
Parti Populaire,,1165,Canton d'Andenne,2019,parlement-européen
DéFI,,1494,Canton d'Andenne,2019,parlement-européen
PTB,,3716,Canton d'Andenne,2019,parlement-européen
PS,,6738,Canton d'Andenne,2019,parlement-européen
ECOLO,,9534,Canton d'Anderlecht,2019,parlement-européen
CDH,,2764,Canton d'Anderlecht,2019,parlement-européen
MR,,6910,Canton d'Anderlecht,2019,parlement-européen
Parti Populaire,,1481,Canton d'Anderlecht,2019,parlement-européen
DéFI,,3257,Canton d'Anderlecht,2019,parlement-européen
PTB,,9907,Canton d'Anderlecht,2019,parlement-européen
PS,,13018,Canton d'Anderlecht,2019,parlement-européen
open vld,,1828,Canton d'Anderlecht,2019,parlement-européen
N-VA,,2176,Canton d'Anderlecht,2019,parlement-européen
VLAAMS BELANG,,1498,Canton d'Anderlecht,2019,parlement-européen
CD&V,,750,Canton d'Anderlecht,2019,parlement-européen
PVDA,,434,Canton d'Anderlecht,2019,parlement-européen
GROEN,,1343,Canton d'Anderlecht,2019,parlement-européen
SP.A,,953,Canton d'Anderlecht,2019,parlement-européen
Volt,,91,Canton d'Anderlecht,2019,parlement-européen
ECOLO,,665,Canton d'Anderlues,2019,parlement-européen
CDH,,320,Canton d'Anderlues,2019,parlement-européen
MR,,687,Canton d'Anderlues,2019,parlement-européen
Parti Populaire,,378,Canton d'Anderlues,2019,parlement-européen
DéFI,,322,Canton d'Anderlues,2019,parlement-européen
PTB,,1292,Canton d'Anderlues,2019,parlement-européen
PS,,2972,Canton d'Anderlues,2019,parlement-européen
ECOLO,,1885,Canton d'Antoing,2019,parlement-européen
CDH,,1144,Canton d'Antoing,2019,parlement-européen
MR,,1754,Canton d'Antoing,2019,parlement-européen
Parti Populaire,,519,Canton d'Antoing,2019,parlement-européen
DéFI,,605,Canton d'Antoing,2019,parlement-européen
PTB,,1872,Canton d'Antoing,2019,parlement-européen
PS,,4395,Canton d'Antoing,2019,parlement-européen
open vld,,31135,Canton d'Anvers,2019,parlement-européen
N-VA,,71933,Canton d'Anvers,2019,parlement-européen
VLAAMS BELANG,,42410,Canton d'Anvers,2019,parlement-européen
CD&V,,18558,Canton d'Anvers,2019,parlement-européen
PVDA,,33439,Canton d'Anvers,2019,parlement-européen
