Parti,Nombre de sièges,Nombre de voix,commune,date,election
open vld,,3467,Aalter,2019,parlement-européen
N-VA,,3861,Aalter,2019,parlement-européen
VLAAMS BELANG,,3485,Aalter,2019,parlement-européen
CD&V,,4551,Aalter,2019,parlement-européen
PVDA,,536,Aalter,2019,parlement-européen
GROEN,,2593,Aalter,2019,parlement-européen
SP.A,,1506,Aalter,2019,parlement-européen
Volt,,70,Aalter,2019,parlement-européen
open vld,,3864,Aarschot,2019,parlement-européen
N-VA,,4080,Aarschot,2019,parlement-européen
VLAAMS BELANG,,4074,Aarschot,2019,parlement-européen
CD&V,,2844,Aarschot,2019,parlement-européen
PVDA,,1010,Aarschot,2019,parlement-européen
GROEN,,2338,Aarschot,2019,parlement-européen
SP.A,,2116,Aarschot,2019,parlement-européen
Volt,,145,Aarschot,2019,parlement-européen
open vld,,1654,Aartselaar,2019,parlement-européen
N-VA,,3573,Aartselaar,2019,parlement-européen
VLAAMS BELANG,,1630,Aartselaar,2019,parlement-européen
CD&V,,1064,Aartselaar,2019,parlement-européen
PVDA,,350,Aartselaar,2019,parlement-européen
GROEN,,970,Aartselaar,2019,parlement-européen
SP.A,,565,Aartselaar,2019,parlement-européen
Volt,,43,Aartselaar,2019,parlement-européen
open vld,,1677,Affligem,2019,parlement-européen
N-VA,,2406,Affligem,2019,parlement-européen
VLAAMS BELANG,,1797,Affligem,2019,parlement-européen
CD&V,,1356,Affligem,2019,parlement-européen
PVDA,,281,Affligem,2019,parlement-européen
GROEN,,788,Affligem,2019,parlement-européen
SP.A,,588,Affligem,2019,parlement-européen
Volt,,28,Affligem,2019,parlement-européen
ECOLO,,709,Aiseau-Presles,2019,parlement-européen
CDH,,474,Aiseau-Presles,2019,parlement-européen
MR,,649,Aiseau-Presles,2019,parlement-européen
Parti Populaire,,388,Aiseau-Presles,2019,parlement-européen
DéFI,,285,Aiseau-Presles,2019,parlement-européen
PTB,,1155,Aiseau-Presles,2019,parlement-européen
PS,,2208,Aiseau-Presles,2019,parlement-européen
open vld,,1437,Alken,2019,parlement-européen
N-VA,,1966,Alken,2019,parlement-européen
VLAAMS BELANG,,1395,Alken,2019,parlement-européen
CD&V,,1337,Alken,2019,parlement-européen
PVDA,,280,Alken,2019,parlement-européen
GROEN,,910,Alken,2019,parlement-européen
SP.A,,726,Alken,2019,parlement-européen
Volt,,34,Alken,2019,parlement-européen
open vld,,8195,Alost,2019,parlement-européen
N-VA,,12979,Alost,2019,parlement-européen
VLAAMS BELANG,,14157,Alost,2019,parlement-européen
CD&V,,5614,Alost,2019,parlement-européen
PVDA,,2172,Alost,2019,parlement-européen
GROEN,,5437,Alost,2019,parlement-européen
SP.A,,5507,Alost,2019,parlement-européen
Volt,,189,Alost,2019,parlement-européen
open vld,,412,Alveringem,2019,parlement-européen
N-VA,,748,Alveringem,2019,parlement-européen
VLAAMS BELANG,,794,Alveringem,2019,parlement-européen
CD&V,,783,Alveringem,2019,parlement-européen
PVDA,,83,Alveringem,2019,parlement-européen
GROEN,,244,Alveringem,2019,parlement-européen
SP.A,,286,Alveringem,2019,parlement-européen
Volt,,20,Alveringem,2019,parlement-européen
ECOLO,,2072,Amay,2019,parlement-européen
CDH,,319,Amay,2019,parlement-européen
MR,,835,Amay,2019,parlement-européen
Parti Populaire,,454,Amay,2019,parlement-européen
DéFI,,358,Amay,2019,parlement-européen
PTB,,1579,Amay,2019,parlement-européen
PS,,3010,Amay,2019,parlement-européen
VIVANT,,598,Amblève,2019,parlement-européen
ECOLO,,376,Amblève,2019,parlement-européen
ProDG,,455,Amblève,2019,parlement-européen
CSP,,1369,Amblève,2019,parlement-européen
PFF-MR,,281,Amblève,2019,parlement-européen
SP,,311,Amblève,2019,parlement-européen
DierAnimal,,33,Amblève,2019,parlement-européen
ECOLO,,2649,Andenne,2019,parlement-européen
CDH,,1312,Andenne,2019,parlement-européen
MR,,2232,Andenne,2019,parlement-européen
Parti Populaire,,848,Andenne,2019,parlement-européen
DéFI,,904,Andenne,2019,parlement-européen
PTB,,2745,Andenne,2019,parlement-européen
PS,,5255,Andenne,2019,parlement-européen
ECOLO,,7385,Anderlecht,2019,parlement-européen
open vld,,1142,Anderlecht,2019,parlement-européen
CDH,,1893,Anderlecht,2019,parlement-européen
MR,,5233,Anderlecht,2019,parlement-européen
Parti Populaire,,1210,Anderlecht,2019,parlement-européen
N-VA,,1538,Anderlecht,2019,parlement-européen
VLAAMS BELANG,,1160,Anderlecht,2019,parlement-européen
CD&V,,534,Anderlecht,2019,parlement-européen
DéFI,,2413,Anderlecht,2019,parlement-européen
PVDA,,336,Anderlecht,2019,parlement-européen
PTB,,8425,Anderlecht,2019,parlement-européen
GROEN,,1025,Anderlecht,2019,parlement-européen
SP.A,,799,Anderlecht,2019,parlement-européen
PS,,10822,Anderlecht,2019,parlement-européen
Volt,,62,Anderlecht,2019,parlement-européen
ECOLO,,665,Anderlues,2019,parlement-européen
CDH,,320,Anderlues,2019,parlement-européen
MR,,687,Anderlues,2019,parlement-européen
Parti Populaire,,378,Anderlues,2019,parlement-européen
DéFI,,322,Anderlues,2019,parlement-européen
PTB,,1292,Anderlues,2019,parlement-européen
PS,,2972,Anderlues,2019,parlement-européen
ECOLO,,686,Anhée,2019,parlement-européen
CDH,,764,Anhée,2019,parlement-européen
MR,,742,Anhée,2019,parlement-européen
Parti Populaire,,171,Anhée,2019,parlement-européen
DéFI,,265,Anhée,2019,parlement-européen
PTB,,650,Anhée,2019,parlement-européen
PS,,1038,Anhée,2019,parlement-européen
ECOLO,,2233,Ans,2019,parlement-européen
CDH,,830,Ans,2019,parlement-européen
MR,,2101,Ans,2019,parlement-européen
Parti Populaire,,837,Ans,2019,parlement-européen
DéFI,,841,Ans,2019,parlement-européen
PTB,,2511,Ans,2019,parlement-européen
PS,,5130,Ans,2019,parlement-européen
ECOLO,,485,Anthisnes,2019,parlement-européen
CDH,,108,Anthisnes,2019,parlement-européen
MR,,425,Anthisnes,2019,parlement-européen
Parti Populaire,,100,Anthisnes,2019,parlement-européen
DéFI,,97,Anthisnes,2019,parlement-européen
PTB,,245,Anthisnes,2019,parlement-européen
PS,,1347,Anthisnes,2019,parlement-européen
ECOLO,,643,Antoing,2019,parlement-européen
CDH,,227,Antoing,2019,parlement-européen
MR,,618,Antoing,2019,parlement-européen
Parti Populaire,,216,Antoing,2019,parlement-européen
DéFI,,173,Antoing,2019,parlement-européen
PTB,,758,Antoing,2019,parlement-européen
PS,,1817,Antoing,2019,parlement-européen
open vld,,30097,Anvers,2019,parlement-européen
N-VA,,68399,Anvers,2019,parlement-européen
VLAAMS BELANG,,39606,Anvers,2019,parlement-européen
CD&V,,17398,Anvers,2019,parlement-européen
PVDA,,32573,Anvers,2019,parlement-européen
GROEN,,53868,Anvers,2019,parlement-européen
SP.A,,29220,Anvers,2019,parlement-européen
Volt,,1369,Anvers,2019,parlement-européen
open vld,,1657,Anzegem,2019,parlement-européen
N-VA,,2156,Anzegem,2019,parlement-européen
VLAAMS BELANG,,2297,Anzegem,2019,parlement-européen
CD&V,,2010,Anzegem,2019,parlement-européen
PVDA,,256,Anzegem,2019,parlement-européen
GROEN,,919,Anzegem,2019,parlement-européen
SP.A,,856,Anzegem,2019,parlement-européen
Volt,,48,Anzegem,2019,parlement-européen
open vld,,938,Ardooie,2019,parlement-européen
N-VA,,1120,Ardooie,2019,parlement-européen
VLAAMS BELANG,,1526,Ardooie,2019,parlement-européen
CD&V,,1204,Ardooie,2019,parlement-européen
PVDA,,174,Ardooie,2019,parlement-européen
GROEN,,448,Ardooie,2019,parlement-européen
SP.A,,572,Ardooie,2019,parlement-européen
Volt,,32,Ardooie,2019,parlement-européen
open vld,,624,Arendonk,2019,parlement-européen
N-VA,,2431,Arendonk,2019,parlement-européen
VLAAMS BELANG,,1908,Arendonk,2019,parlement-européen
CD&V,,1521,Arendonk,2019,parlement-européen
PVDA,,243,Arendonk,2019,parlement-européen
GROEN,,786,Arendonk,2019,parlement-européen
SP.A,,647,Arendonk,2019,parlement-européen
Volt,,23,Arendonk,2019,parlement-européen
ECOLO,,4772,Arlon,2019,parlement-européen
CDH,,2869,Arlon,2019,parlement-européen
MR,,3337,Arlon,2019,parlement-européen
Parti Populaire,,730,Arlon,2019,parlement-européen
DéFI,,615,Arlon,2019,parlement-européen
PTB,,1089,Arlon,2019,parlement-européen
PS,,2466,Arlon,2019,parlement-européen
open vld,,709,As,2019,parlement-européen
N-VA,,1256,As,2019,parlement-européen
VLAAMS BELANG,,1256,As,2019,parlement-européen
CD&V,,947,As,2019,parlement-européen
PVDA,,249,As,2019,parlement-européen
GROEN,,422,As,2019,parlement-européen
SP.A,,588,As,2019,parlement-européen
Volt,,17,As,2019,parlement-européen
open vld,,3392,Asse,2019,parlement-européen
N-VA,,5064,Asse,2019,parlement-européen
VLAAMS BELANG,,2827,Asse,2019,parlement-européen
CD&V,,2783,Asse,2019,parlement-européen
PVDA,,959,Asse,2019,parlement-européen
GROEN,,2682,Asse,2019,parlement-européen
SP.A,,1707,Asse,2019,parlement-européen
Volt,,129,Asse,2019,parlement-européen
open vld,,1876,Assenede,2019,parlement-européen
N-VA,,1620,Assenede,2019,parlement-européen
VLAAMS BELANG,,2220,Assenede,2019,parlement-européen
CD&V,,1726,Assenede,2019,parlement-européen
PVDA,,476,Assenede,2019,parlement-européen
GROEN,,831,Assenede,2019,parlement-européen
SP.A,,944,Assenede,2019,parlement-européen
Volt,,70,Assenede,2019,parlement-européen
ECOLO,,1122,Assesse,2019,parlement-européen
CDH,,734,Assesse,2019,parlement-européen
MR,,1108,Assesse,2019,parlement-européen
Parti Populaire,,155,Assesse,2019,parlement-européen
DéFI,,335,Assesse,2019,parlement-européen
PTB,,398,Assesse,2019,parlement-européen
PS,,688,Assesse,2019,parlement-européen
ECOLO,,3516,Ath,2019,parlement-européen
CDH,,1280,Ath,2019,parlement-européen
MR,,3227,Ath,2019,parlement-européen
Parti Populaire,,872,Ath,2019,parlement-européen
DéFI,,970,Ath,2019,parlement-européen
PTB,,2328,Ath,2019,parlement-européen
PS,,6285,Ath,2019,parlement-européen
ECOLO,,939,Attert,2019,parlement-européen
CDH,,919,Attert,2019,parlement-européen
MR,,752,Attert,2019,parlement-européen
Parti Populaire,,94,Attert,2019,parlement-européen
DéFI,,136,Attert,2019,parlement-européen
PTB,,156,Attert,2019,parlement-européen
PS,,285,Attert,2019,parlement-européen
ECOLO,,1519,Aubange,2019,parlement-européen
CDH,,1461,Aubange,2019,parlement-européen
MR,,1056,Aubange,2019,parlement-européen
Parti Populaire,,411,Aubange,2019,parlement-européen
DéFI,,208,Aubange,2019,parlement-européen
PTB,,684,Aubange,2019,parlement-européen
PS,,1729,Aubange,2019,parlement-européen
ECOLO,,553,Aubel,2019,parlement-européen
CDH,,454,Aubel,2019,parlement-européen
MR,,1194,Aubel,2019,parlement-européen
Parti Populaire,,147,Aubel,2019,parlement-européen
DéFI,,194,Aubel,2019,parlement-européen
PTB,,247,Aubel,2019,parlement-européen
PS,,565,Aubel,2019,parlement-européen
open vld,,5027,Audenarde,2019,parlement-européen
N-VA,,3708,Audenarde,2019,parlement-européen
VLAAMS BELANG,,3862,Audenarde,2019,parlement-européen
CD&V,,3313,Audenarde,2019,parlement-européen
PVDA,,586,Audenarde,2019,parlement-européen
GROEN,,2801,Audenarde,2019,parlement-européen
SP.A,,1883,Audenarde,2019,parlement-européen
Volt,,89,Audenarde,2019,parlement-européen
ECOLO,,5087,Auderghem,2019,parlement-européen
open vld,,942,Auderghem,2019,parlement-européen
CDH,,621,Auderghem,2019,parlement-européen
MR,,2772,Auderghem,2019,parlement-européen
Parti Populaire,,379,Auderghem,2019,parlement-européen
N-VA,,337,Auderghem,2019,parlement-européen
VLAAMS BELANG,,175,Auderghem,2019,parlement-européen
CD&V,,136,Auderghem,2019,parlement-européen
DéFI,,2724,Auderghem,2019,parlement-européen
PVDA,,51,Auderghem,2019,parlement-européen
PTB,,910,Auderghem,2019,parlement-européen
GROEN,,357,Auderghem,2019,parlement-européen
SP.A,,106,Auderghem,2019,parlement-européen
PS,,1563,Auderghem,2019,parlement-européen
Volt,,34,Auderghem,2019,parlement-européen
open vld,,1129,Avelgem,2019,parlement-européen
N-VA,,970,Avelgem,2019,parlement-européen
VLAAMS BELANG,,1457,Avelgem,2019,parlement-européen
CD&V,,1224,Avelgem,2019,parlement-européen
PVDA,,258,Avelgem,2019,parlement-européen
GROEN,,549,Avelgem,2019,parlement-européen
SP.A,,1048,Avelgem,2019,parlement-européen
Volt,,27,Avelgem,2019,parlement-européen
ECOLO,,777,Awans,2019,parlement-européen
CDH,,400,Awans,2019,parlement-européen
MR,,1016,Awans,2019,parlement-européen
Parti Populaire,,304,Awans,2019,parlement-européen
DéFI,,276,Awans,2019,parlement-européen
PTB,,944,Awans,2019,parlement-européen
PS,,1779,Awans,2019,parlement-européen
ECOLO,,1482,Aywaille,2019,parlement-européen
CDH,,833,Aywaille,2019,parlement-européen
MR,,1890,Aywaille,2019,parlement-européen
Parti Populaire,,478,Aywaille,2019,parlement-européen
DéFI,,413,Aywaille,2019,parlement-européen
PTB,,1029,Aywaille,2019,parlement-européen
PS,,1519,Aywaille,2019,parlement-européen
ECOLO,,583,Baelen,2019,parlement-européen
CDH,,325,Baelen,2019,parlement-européen
MR,,672,Baelen,2019,parlement-européen
Parti Populaire,,199,Baelen,2019,parlement-européen
DéFI,,104,Baelen,2019,parlement-européen
PTB,,324,Baelen,2019,parlement-européen
PS,,433,Baelen,2019,parlement-européen
open vld,,120,Baerle-Duc,2019,parlement-européen
N-VA,,275,Baerle-Duc,2019,parlement-européen
VLAAMS BELANG,,159,Baerle-Duc,2019,parlement-européen
CD&V,,250,Baerle-Duc,2019,parlement-européen
PVDA,,42,Baerle-Duc,2019,parlement-européen
GROEN,,105,Baerle-Duc,2019,parlement-européen
SP.A,,40,Baerle-Duc,2019,parlement-européen
Volt,,2,Baerle-Duc,2019,parlement-européen
open vld,,1244,Balen,2019,parlement-européen
N-VA,,3779,Balen,2019,parlement-européen
VLAAMS BELANG,,4052,Balen,2019,parlement-européen
CD&V,,2407,Balen,2019,parlement-européen
PVDA,,807,Balen,2019,parlement-européen
GROEN,,1007,Balen,2019,parlement-européen
SP.A,,1485,Balen,2019,parlement-européen
Volt,,50,Balen,2019,parlement-européen
ECOLO,,828,Bassenge,2019,parlement-européen
CDH,,794,Bassenge,2019,parlement-européen
MR,,1063,Bassenge,2019,parlement-européen
Parti Populaire,,356,Bassenge,2019,parlement-européen
DéFI,,228,Bassenge,2019,parlement-européen
PTB,,852,Bassenge,2019,parlement-européen
PS,,1199,Bassenge,2019,parlement-européen
ECOLO,,1187,Bastogne,2019,parlement-européen
CDH,,4449,Bastogne,2019,parlement-européen
MR,,1559,Bastogne,2019,parlement-européen
Parti Populaire,,325,Bastogne,2019,parlement-européen
DéFI,,281,Bastogne,2019,parlement-européen
PTB,,698,Bastogne,2019,parlement-européen
PS,,847,Bastogne,2019,parlement-européen
ECOLO,,548,Beaumont,2019,parlement-européen
CDH,,625,Beaumont,2019,parlement-européen
MR,,858,Beaumont,2019,parlement-européen
Parti Populaire,,274,Beaumont,2019,parlement-européen
DéFI,,193,Beaumont,2019,parlement-européen
PTB,,641,Beaumont,2019,parlement-européen
PS,,1129,Beaumont,2019,parlement-européen
ECOLO,,803,Beauraing,2019,parlement-européen
CDH,,1080,Beauraing,2019,parlement-européen
MR,,1165,Beauraing,2019,parlement-européen
Parti Populaire,,262,Beauraing,2019,parlement-européen
DéFI,,213,Beauraing,2019,parlement-européen
PTB,,645,Beauraing,2019,parlement-européen
PS,,1382,Beauraing,2019,parlement-européen
ECOLO,,1190,Beauvechain,2019,parlement-européen
CDH,,374,Beauvechain,2019,parlement-européen
MR,,1668,Beauvechain,2019,parlement-européen
Parti Populaire,,188,Beauvechain,2019,parlement-européen
DéFI,,269,Beauvechain,2019,parlement-européen
PTB,,269,Beauvechain,2019,parlement-européen
PS,,637,Beauvechain,2019,parlement-européen
open vld,,1403,Beernem,2019,parlement-européen
N-VA,,2426,Beernem,2019,parlement-européen
VLAAMS BELANG,,2011,Beernem,2019,parlement-européen
CD&V,,2395,Beernem,2019,parlement-européen
PVDA,,267,Beernem,2019,parlement-européen
GROEN,,1201,Beernem,2019,parlement-européen
SP.A,,1157,Beernem,2019,parlement-européen
Volt,,44,Beernem,2019,parlement-européen
open vld,,1286,Beerse,2019,parlement-européen
N-VA,,3364,Beerse,2019,parlement-européen
VLAAMS BELANG,,3316,Beerse,2019,parlement-européen
CD&V,,1891,Beerse,2019,parlement-européen
PVDA,,490,Beerse,2019,parlement-européen
GROEN,,977,Beerse,2019,parlement-européen
SP.A,,706,Beerse,2019,parlement-européen
Volt,,33,Beerse,2019,parlement-européen
open vld,,3405,Beersel,2019,parlement-européen
N-VA,,3307,Beersel,2019,parlement-européen
VLAAMS BELANG,,1555,Beersel,2019,parlement-européen
CD&V,,1744,Beersel,2019,parlement-européen
PVDA,,560,Beersel,2019,parlement-européen
GROEN,,3179,Beersel,2019,parlement-européen
SP.A,,1000,Beersel,2019,parlement-européen
Volt,,149,Beersel,2019,parlement-européen
open vld,,1063,Begijnendijk,2019,parlement-européen
N-VA,,1719,Begijnendijk,2019,parlement-européen
VLAAMS BELANG,,1617,Begijnendijk,2019,parlement-européen
CD&V,,953,Begijnendijk,2019,parlement-européen
PVDA,,300,Begijnendijk,2019,parlement-européen
GROEN,,760,Begijnendijk,2019,parlement-européen
SP.A,,593,Begijnendijk,2019,parlement-européen
Volt,,66,Begijnendijk,2019,parlement-européen
open vld,,682,Bekkevoort,2019,parlement-européen
N-VA,,989,Bekkevoort,2019,parlement-européen
VLAAMS BELANG,,822,Bekkevoort,2019,parlement-européen
CD&V,,815,Bekkevoort,2019,parlement-européen
PVDA,,173,Bekkevoort,2019,parlement-européen
GROEN,,296,Bekkevoort,2019,parlement-européen
SP.A,,459,Bekkevoort,2019,parlement-européen
Volt,,26,Bekkevoort,2019,parlement-européen
ECOLO,,1165,Beloeil,2019,parlement-européen
CDH,,473,Beloeil,2019,parlement-européen
MR,,1649,Beloeil,2019,parlement-européen
Parti Populaire,,524,Beloeil,2019,parlement-européen
DéFI,,304,Beloeil,2019,parlement-européen
PTB,,1300,Beloeil,2019,parlement-européen
PS,,2897,Beloeil,2019,parlement-européen
ECOLO,,2149,Berchem-Sainte-Agathe,2019,parlement-européen
open vld,,686,Berchem-Sainte-Agathe,2019,parlement-européen
CDH,,871,Berchem-Sainte-Agathe,2019,parlement-européen
MR,,1677,Berchem-Sainte-Agathe,2019,parlement-européen
Parti Populaire,,271,Berchem-Sainte-Agathe,2019,parlement-européen
N-VA,,638,Berchem-Sainte-Agathe,2019,parlement-européen
VLAAMS BELANG,,338,Berchem-Sainte-Agathe,2019,parlement-européen
CD&V,,216,Berchem-Sainte-Agathe,2019,parlement-européen
DéFI,,844,Berchem-Sainte-Agathe,2019,parlement-européen
PVDA,,98,Berchem-Sainte-Agathe,2019,parlement-européen
PTB,,1482,Berchem-Sainte-Agathe,2019,parlement-européen
GROEN,,318,Berchem-Sainte-Agathe,2019,parlement-européen
SP.A,,154,Berchem-Sainte-Agathe,2019,parlement-européen
PS,,2196,Berchem-Sainte-Agathe,2019,parlement-européen
Volt,,29,Berchem-Sainte-Agathe,2019,parlement-européen
open vld,,2760,Beringen,2019,parlement-européen
N-VA,,5839,Beringen,2019,parlement-européen
VLAAMS BELANG,,6165,Beringen,2019,parlement-européen
CD&V,,5137,Beringen,2019,parlement-européen
PVDA,,1659,Beringen,2019,parlement-européen
GROEN,,2079,Beringen,2019,parlement-européen
SP.A,,5425,Beringen,2019,parlement-européen
Volt,,93,Beringen,2019,parlement-européen
open vld,,1002,Berlaar,2019,parlement-européen
N-VA,,2093,Berlaar,2019,parlement-européen
VLAAMS BELANG,,1750,Berlaar,2019,parlement-européen
CD&V,,1186,Berlaar,2019,parlement-européen
PVDA,,353,Berlaar,2019,parlement-européen
GROEN,,792,Berlaar,2019,parlement-européen
SP.A,,717,Berlaar,2019,parlement-européen
Volt,,40,Berlaar,2019,parlement-européen
open vld,,2435,Berlare,2019,parlement-européen
N-VA,,1965,Berlare,2019,parlement-européen
VLAAMS BELANG,,2599,Berlare,2019,parlement-européen
CD&V,,1342,Berlare,2019,parlement-européen
PVDA,,330,Berlare,2019,parlement-européen
GROEN,,728,Berlare,2019,parlement-européen
SP.A,,925,Berlare,2019,parlement-européen
Volt,,28,Berlare,2019,parlement-européen
ECOLO,,289,Berloz,2019,parlement-européen
CDH,,160,Berloz,2019,parlement-européen
MR,,357,Berloz,2019,parlement-européen
Parti Populaire,,107,Berloz,2019,parlement-européen
DéFI,,111,Berloz,2019,parlement-européen
PTB,,302,Berloz,2019,parlement-européen
PS,,631,Berloz,2019,parlement-européen
ECOLO,,938,Bernissart,2019,parlement-européen
CDH,,294,Bernissart,2019,parlement-européen
MR,,1082,Bernissart,2019,parlement-européen
Parti Populaire,,340,Bernissart,2019,parlement-européen
DéFI,,269,Bernissart,2019,parlement-européen
PTB,,1169,Bernissart,2019,parlement-européen
PS,,2593,Bernissart,2019,parlement-européen
open vld,,1435,Bertem,2019,parlement-européen
N-VA,,1496,Bertem,2019,parlement-européen
VLAAMS BELANG,,762,Bertem,2019,parlement-européen
CD&V,,940,Bertem,2019,parlement-européen
PVDA,,210,Bertem,2019,parlement-européen
GROEN,,1038,Bertem,2019,parlement-européen
SP.A,,501,Bertem,2019,parlement-européen
Volt,,22,Bertem,2019,parlement-européen
ECOLO,,254,Bertogne,2019,parlement-européen
CDH,,884,Bertogne,2019,parlement-européen
MR,,500,Bertogne,2019,parlement-européen
Parti Populaire,,84,Bertogne,2019,parlement-européen
DéFI,,78,Bertogne,2019,parlement-européen
PTB,,185,Bertogne,2019,parlement-européen
PS,,167,Bertogne,2019,parlement-européen
ECOLO,,775,Bertrix,2019,parlement-européen
CDH,,970,Bertrix,2019,parlement-européen
MR,,1620,Bertrix,2019,parlement-européen
Parti Populaire,,168,Bertrix,2019,parlement-européen
DéFI,,210,Bertrix,2019,parlement-européen
PTB,,565,Bertrix,2019,parlement-européen
PS,,914,Bertrix,2019,parlement-européen
open vld,,3532,Beveren,2019,parlement-européen
N-VA,,8877,Beveren,2019,parlement-européen
VLAAMS BELANG,,8027,Beveren,2019,parlement-européen
CD&V,,5010,Beveren,2019,parlement-européen
PVDA,,1214,Beveren,2019,parlement-européen
GROEN,,3092,Beveren,2019,parlement-européen
SP.A,,2307,Beveren,2019,parlement-européen
Volt,,152,Beveren,2019,parlement-européen
ECOLO,,908,Beyne-Heusay,2019,parlement-européen
CDH,,440,Beyne-Heusay,2019,parlement-européen
MR,,906,Beyne-Heusay,2019,parlement-européen
Parti Populaire,,443,Beyne-Heusay,2019,parlement-européen
DéFI,,306,Beyne-Heusay,2019,parlement-européen
PTB,,1387,Beyne-Heusay,2019,parlement-européen
PS,,2229,Beyne-Heusay,2019,parlement-européen
ECOLO,,252,Bièvre,2019,parlement-européen
CDH,,248,Bièvre,2019,parlement-européen
MR,,809,Bièvre,2019,parlement-européen
Parti Populaire,,87,Bièvre,2019,parlement-européen
DéFI,,94,Bièvre,2019,parlement-européen
PTB,,247,Bièvre,2019,parlement-européen
PS,,370,Bièvre,2019,parlement-européen
open vld,,309,Biévène,2019,parlement-européen
N-VA,,219,Biévène,2019,parlement-européen
VLAAMS BELANG,,240,Biévène,2019,parlement-européen
CD&V,,256,Biévène,2019,parlement-européen
PVDA,,52,Biévène,2019,parlement-européen
GROEN,,217,Biévène,2019,parlement-européen
SP.A,,106,Biévène,2019,parlement-européen
Volt,,13,Biévène,2019,parlement-européen
open vld,,1197,Bierbeek,2019,parlement-européen
N-VA,,1646,Bierbeek,2019,parlement-européen
VLAAMS BELANG,,631,Bierbeek,2019,parlement-européen
CD&V,,1152,Bierbeek,2019,parlement-européen
PVDA,,247,Bierbeek,2019,parlement-européen
GROEN,,1315,Bierbeek,2019,parlement-européen
SP.A,,524,Bierbeek,2019,parlement-européen
Volt,,27,Bierbeek,2019,parlement-européen
open vld,,3223,Bilzen,2019,parlement-européen
N-VA,,4614,Bilzen,2019,parlement-européen
VLAAMS BELANG,,4577,Bilzen,2019,parlement-européen
CD&V,,4362,Bilzen,2019,parlement-européen
PVDA,,808,Bilzen,2019,parlement-européen
GROEN,,1767,Bilzen,2019,parlement-européen
SP.A,,1998,Bilzen,2019,parlement-européen
Volt,,100,Bilzen,2019,parlement-européen
ECOLO,,2115,Binche,2019,parlement-européen
CDH,,1014,Binche,2019,parlement-européen
MR,,2457,Binche,2019,parlement-européen
Parti Populaire,,872,Binche,2019,parlement-européen
DéFI,,668,Binche,2019,parlement-européen
PTB,,3721,Binche,2019,parlement-européen
PS,,8216,Binche,2019,parlement-européen
open vld,,2473,Blankenberge,2019,parlement-européen
N-VA,,3181,Blankenberge,2019,parlement-européen
VLAAMS BELANG,,2982,Blankenberge,2019,parlement-européen
CD&V,,1369,Blankenberge,2019,parlement-européen
PVDA,,530,Blankenberge,2019,parlement-européen
GROEN,,1022,Blankenberge,2019,parlement-européen
SP.A,,2360,Blankenberge,2019,parlement-européen
Volt,,97,Blankenberge,2019,parlement-européen
ECOLO,,1455,Blegny,2019,parlement-européen
CDH,,887,Blegny,2019,parlement-européen
MR,,1778,Blegny,2019,parlement-européen
Parti Populaire,,543,Blegny,2019,parlement-européen
DéFI,,362,Blegny,2019,parlement-européen
PTB,,1052,Blegny,2019,parlement-européen
PS,,2367,Blegny,2019,parlement-européen
open vld,,909,Bocholt,2019,parlement-européen
N-VA,,1801,Bocholt,2019,parlement-européen
VLAAMS BELANG,,1954,Bocholt,2019,parlement-européen
CD&V,,1987,Bocholt,2019,parlement-européen
PVDA,,272,Bocholt,2019,parlement-européen
GROEN,,515,Bocholt,2019,parlement-européen
SP.A,,652,Bocholt,2019,parlement-européen
Volt,,21,Bocholt,2019,parlement-européen
open vld,,1416,Boechout,2019,parlement-européen
N-VA,,2911,Boechout,2019,parlement-européen
VLAAMS BELANG,,1361,Boechout,2019,parlement-européen
CD&V,,907,Boechout,2019,parlement-européen
PVDA,,314,Boechout,2019,parlement-européen
GROEN,,1695,Boechout,2019,parlement-européen
SP.A,,471,Boechout,2019,parlement-européen
Volt,,51,Boechout,2019,parlement-européen
open vld,,1992,Bonheiden,2019,parlement-européen
N-VA,,2958,Bonheiden,2019,parlement-européen
VLAAMS BELANG,,1504,Bonheiden,2019,parlement-européen
CD&V,,1461,Bonheiden,2019,parlement-européen
PVDA,,376,Bonheiden,2019,parlement-européen
GROEN,,1438,Bonheiden,2019,parlement-européen
SP.A,,594,Bonheiden,2019,parlement-européen
Volt,,39,Bonheiden,2019,parlement-européen
open vld,,1202,Boom,2019,parlement-européen
N-VA,,2699,Boom,2019,parlement-européen
VLAAMS BELANG,,2197,Boom,2019,parlement-européen
CD&V,,1189,Boom,2019,parlement-européen
PVDA,,953,Boom,2019,parlement-européen
GROEN,,1138,Boom,2019,parlement-européen
SP.A,,1372,Boom,2019,parlement-européen
Volt,,38,Boom,2019,parlement-européen
open vld,,1920,Boortmeerbeek,2019,parlement-européen
N-VA,,2155,Boortmeerbeek,2019,parlement-européen
VLAAMS BELANG,,1248,Boortmeerbeek,2019,parlement-européen
CD&V,,972,Boortmeerbeek,2019,parlement-européen
PVDA,,300,Boortmeerbeek,2019,parlement-européen
GROEN,,1137,Boortmeerbeek,2019,parlement-européen
SP.A,,692,Boortmeerbeek,2019,parlement-européen
Volt,,34,Boortmeerbeek,2019,parlement-européen
open vld,,1651,Bornem,2019,parlement-européen
N-VA,,3593,Bornem,2019,parlement-européen
VLAAMS BELANG,,3195,Bornem,2019,parlement-européen
CD&V,,2838,Bornem,2019,parlement-européen
