Parti,Nombre de sièges,Nombre de voix,province,date,election
CDH,,53863,Province de Hainaut,2019,parlement-européen
MR,,113528,Province de Hainaut,2019,parlement-européen
Parti Populaire,,38966,Province de Hainaut,2019,parlement-européen
DéFI,,33482,Province de Hainaut,2019,parlement-européen
PTB,,125171,Province de Hainaut,2019,parlement-européen
PS,,253100,Province de Hainaut,2019,parlement-européen
ECOLO,,106543,Province de Liège,2019,parlement-européen
CDH,,43496,Province de Liège,2019,parlement-européen
MR,,110686,Province de Liège,2019,parlement-européen
Parti Populaire,,33805,Province de Liège,2019,parlement-européen
DéFI,,27820,Province de Liège,2019,parlement-européen
PTB,,96573,Province de Liège,2019,parlement-européen
PS,,158344,Province de Liège,2019,parlement-européen
open vld,,78203,Province de Limbourg,2019,parlement-européen
N-VA,,109912,Province de Limbourg,2019,parlement-européen
VLAAMS BELANG,,112847,Province de Limbourg,2019,parlement-européen
CD&V,,103721,Province de Limbourg,2019,parlement-européen
PVDA,,28971,Province de Limbourg,2019,parlement-européen
GROEN,,44162,Province de Limbourg,2019,parlement-européen
SP.A,,74541,Province de Limbourg,2019,parlement-européen
Volt,,1731,Province de Limbourg,2019,parlement-européen
ECOLO,,31214,Province de Luxembourg,2019,parlement-européen
CDH,,38600,Province de Luxembourg,2019,parlement-européen
MR,,34984,Province de Luxembourg,2019,parlement-européen
Parti Populaire,,6796,Province de Luxembourg,2019,parlement-européen
DéFI,,6620,Province de Luxembourg,2019,parlement-européen
PTB,,15759,Province de Luxembourg,2019,parlement-européen
PS,,30858,Province de Luxembourg,2019,parlement-européen
ECOLO,,57567,Province de Namur,2019,parlement-européen
CDH,,38029,Province de Namur,2019,parlement-européen
MR,,58837,Province de Namur,2019,parlement-européen
Parti Populaire,,13980,Province de Namur,2019,parlement-européen
DéFI,,18361,Province de Namur,2019,parlement-européen
PTB,,38925,Province de Namur,2019,parlement-européen
PS,,73292,Province de Namur,2019,parlement-européen
open vld,,128819,Province du Brabant flamand,2019,parlement-européen
N-VA,,155712,Province du Brabant flamand,2019,parlement-européen
VLAAMS BELANG,,96520,Province du Brabant flamand,2019,parlement-européen
CD&V,,90681,Province du Brabant flamand,2019,parlement-européen
PVDA,,29934,Province du Brabant flamand,2019,parlement-européen
GROEN,,102011,Province du Brabant flamand,2019,parlement-européen
SP.A,,63909,Province du Brabant flamand,2019,parlement-européen
Volt,,3905,Province du Brabant flamand,2019,parlement-européen
ECOLO,,63364,Province du Brabant wallon,2019,parlement-européen
CDH,,18165,Province du Brabant wallon,2019,parlement-européen
MR,,78281,Province du Brabant wallon,2019,parlement-européen
Parti Populaire,,9380,Province du Brabant wallon,2019,parlement-européen
DéFI,,15778,Province du Brabant wallon,2019,parlement-européen
PTB,,18758,Province du Brabant wallon,2019,parlement-européen
PS,,39270,Province du Brabant wallon,2019,parlement-européen
