Parti,Nombre de sièges,Nombre de voix,canton,date,election
Socialistische Partij/ P,,3857,Aarschot,1950,sénat
KPB/PCB,,475,Aarschot,1950,sénat
PSC/CVP,,11714,Aarschot,1950,sénat
Parti Liberale/Liberale,,2406,Aarschot,1950,sénat
Socialistische Partij/ P,,11806,Alost,1950,sénat
KPB/PCB,,4780,Alost,1950,sénat
PSC/CVP,,28173,Alost,1950,sénat
Parti Liberale/Liberale,,9457,Alost,1950,sénat
Socialistische Partij/ P,,6291,Andenne,1950,sénat
KPB/PCB,,623,Andenne,1950,sénat
PSC/CVP,,4618,Andenne,1950,sénat
Parti Liberale/Liberale,,954,Andenne,1950,sénat
Socialistische Partij/ P,,30810,Anderlecht,1950,sénat
KPB/PCB,,4824,Anderlecht,1950,sénat
PSC/CVP,,23405,Anderlecht,1950,sénat
Parti Liberale/Liberale,,9358,Anderlecht,1950,sénat
Socialistische Partij/ P,,6297,Antoing,1950,sénat
KPB/PCB,,1797,Antoing,1950,sénat
PSC/CVP,,5430,Antoing,1950,sénat
Parti Liberale/Liberale,,1786,Antoing,1950,sénat
Socialistische Partij/ P,,70576,Anvers,1950,sénat
KPB/PCB,,7897,Anvers,1950,sénat
PSC/CVP,,82130,Anvers,1950,sénat
Parti Liberale/Liberale,,21480,Anvers,1950,sénat
Socialistische Partij/ P,,1304,Ardooie,1950,sénat
KPB/PCB,,45,Ardooie,1950,sénat
PSC/CVP,,6013,Ardooie,1950,sénat
Parti Liberale/Liberale,,173,Ardooie,1950,sénat
Socialistische Partij/ P,,1874,Arendonk,1950,sénat
KPB/PCB,,40,Arendonk,1950,sénat
PSC/CVP,,10163,Arendonk,1950,sénat
Parti Liberale/Liberale,,110,Arendonk,1950,sénat
KPB/PCB,,518,Arlon,1950,sénat
PSC/CVP,,6495,Arlon,1950,sénat
KARTEL,,5794,Arlon,1950,sénat
Socialistische Partij/ P,,5528,Asse,1950,sénat
KPB/PCB,,551,Asse,1950,sénat
PSC/CVP,,21116,Asse,1950,sénat
Parti Liberale/Liberale,,3866,Asse,1950,sénat
Socialistische Partij/ P,,4812,Assenede,1950,sénat
KPB/PCB,,219,Assenede,1950,sénat
PSC/CVP,,7410,Assenede,1950,sénat
Parti Liberale/Liberale,,1307,Assenede,1950,sénat
Socialistische Partij/ P,,5632,Ath,1950,sénat
KPB/PCB,,802,Ath,1950,sénat
PSC/CVP,,2973,Ath,1950,sénat
Parti Liberale/Liberale,,2038,Ath,1950,sénat
Socialistische Partij/ P,,1644,Aubel,1950,sénat
KPB/PCB,,159,Aubel,1950,sénat
PSC/CVP,,7523,Aubel,1950,sénat
Parti Liberale/Liberale,,510,Aubel,1950,sénat
Socialistische Partij/ P,,5485,Audenarde,1950,sénat
KPB/PCB,,349,Audenarde,1950,sénat
PSC/CVP,,11837,Audenarde,1950,sénat
Parti Liberale/Liberale,,4769,Audenarde,1950,sénat
Socialistische Partij/ P,,2472,Avelgem,1950,sénat
KPB/PCB,,194,Avelgem,1950,sénat
PSC/CVP,,5459,Avelgem,1950,sénat
Parti Liberale/Liberale,,1138,Avelgem,1950,sénat
KPB/PCB,,157,Bastogne,1950,sénat
PSC/CVP,,4613,Bastogne,1950,sénat
KARTEL,,1473,Bastogne,1950,sénat
Socialistische Partij/ P,,1962,Beaumont,1950,sénat
KPB/PCB,,173,Beaumont,1950,sénat
PSC/CVP,,3673,Beaumont,1950,sénat
Parti Liberale/Liberale,,1274,Beaumont,1950,sénat
