Parti,Nombre de sièges,Nombre de voix,canton,date,election
N-VA,,1229,Aarschot,2003,chambre-des-représentants
sp.a-spirit,,7189,Aarschot,2003,chambre-des-représentants
VLAAMS BLOK,,5755,Aarschot,2003,chambre-des-représentants
CD&V,,6941,Aarschot,2003,chambre-des-représentants
VLD,,9838,Aarschot,2003,chambre-des-représentants
AGALEV,,1203,Aarschot,2003,chambre-des-représentants
LIB. APPEL,,436,Aarschot,2003,chambre-des-représentants
VIVANT,,653,Aarschot,2003,chambre-des-représentants
BELG.UNIE-BUB,,73,Aarschot,2003,chambre-des-représentants
Maria,,197,Aarschot,2003,chambre-des-représentants
UFE,,38,Aarschot,2003,chambre-des-représentants
N-VA,,55,AEAnvers,2003,chambre-des-représentants
sp.a-spirit,,214,AEAnvers,2003,chambre-des-représentants
VLAAMS BLOK,,347,AEAnvers,2003,chambre-des-représentants
CD&V,,211,AEAnvers,2003,chambre-des-représentants
VLD,,571,AEAnvers,2003,chambre-des-représentants
AGALEV,,177,AEAnvers,2003,chambre-des-représentants
LIB. APPEL,,69,AEAnvers,2003,chambre-des-représentants
RESIST,,20,AEAnvers,2003,chambre-des-représentants
VIVANT,,19,AEAnvers,2003,chambre-des-représentants
BELG.UNIE-BUB,,19,AEAnvers,2003,chambre-des-représentants
MR,,395,AEBrabant Wallon,2003,chambre-des-représentants
ECOLO,,103,AEBrabant Wallon,2003,chambre-des-représentants
CDH,,74,AEBrabant Wallon,2003,chambre-des-représentants
PS,,95,AEBrabant Wallon,2003,chambre-des-représentants
FN,,24,AEBrabant Wallon,2003,chambre-des-représentants
VIVANT.,,10,AEBrabant Wallon,2003,chambre-des-représentants
RWF RBF,,16,AEBrabant Wallon,2003,chambre-des-représentants
CDF,,30,AEBrabant Wallon,2003,chambre-des-représentants
PC,,3,AEBrabant Wallon,2003,chambre-des-représentants
BELG.UNIE-BUB,,13,AEBrabant Wallon,2003,chambre-des-représentants
N-VA,,63,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
sp.a-spirit,,88,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
VLAAMS BLOK,,170,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
CD&V,,154,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
VLD,,294,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
AGALEV,,79,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
LIB. APPEL,,125,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
veilig blauw,,10,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
MR,,1252,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
ECOLO,,764,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
CDH,,354,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
PS,,671,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
FN,,71,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
VIVANT..,,57,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
RWF RBF,,49,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
CDF,,171,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
BELG.UNIE-BUB,,77,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
FNB,,20,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
NATION,,26,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
RDS-PC,,24,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
Maria,,44,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
NOOR,,16,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
PCP,,35,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
PH-HP,,4,AEBruxelles-Hal-Vilvorde,2003,chambre-des-représentants
N-VA,,40,AEFlandre occidentale,2003,chambre-des-représentants
sp.a-spirit,,92,AEFlandre occidentale,2003,chambre-des-représentants
VLAAMS BLOK,,147,AEFlandre occidentale,2003,chambre-des-représentants
CD&V,,231,AEFlandre occidentale,2003,chambre-des-représentants
VLD,,214,AEFlandre occidentale,2003,chambre-des-représentants
AGALEV,,48,AEFlandre occidentale,2003,chambre-des-représentants
LIB. APPEL,,15,AEFlandre occidentale,2003,chambre-des-représentants
VIVANT,,12,AEFlandre occidentale,2003,chambre-des-représentants
PVDA,,4,AEFlandre occidentale,2003,chambre-des-représentants
omnium,,3,AEFlandre occidentale,2003,chambre-des-représentants
vital,,3,AEFlandre occidentale,2003,chambre-des-représentants
veilig blauw,,8,AEFlandre occidentale,2003,chambre-des-représentants
N-VA,,34,AEFlandre Orientale,2003,chambre-des-représentants
sp.a-spirit,,87,AEFlandre Orientale,2003,chambre-des-représentants
VLAAMS BLOK,,126,AEFlandre Orientale,2003,chambre-des-représentants
CD&V,,170,AEFlandre Orientale,2003,chambre-des-représentants
VLD,,290,AEFlandre Orientale,2003,chambre-des-représentants
AGALEV,,90,AEFlandre Orientale,2003,chambre-des-représentants
LIB. APPEL,,10,AEFlandre Orientale,2003,chambre-des-représentants
VIVANT,,14,AEFlandre Orientale,2003,chambre-des-représentants
BUB-BEB,,4,AEFlandre Orientale,2003,chambre-des-représentants
PVDA,,4,AEFlandre Orientale,2003,chambre-des-représentants
LSP,,9,AEFlandre Orientale,2003,chambre-des-représentants
MR,,265,AEHainaut,2003,chambre-des-représentants
ECOLO,,179,AEHainaut,2003,chambre-des-représentants
CDH,,109,AEHainaut,2003,chambre-des-représentants
PS,,301,AEHainaut,2003,chambre-des-représentants
FN,,24,AEHainaut,2003,chambre-des-représentants
VIVANT.,,18,AEHainaut,2003,chambre-des-représentants
RWF RBF,,22,AEHainaut,2003,chambre-des-représentants
CDF,,40,AEHainaut,2003,chambre-des-représentants
MS,,1,AEHainaut,2003,chambre-des-représentants
PC,,9,AEHainaut,2003,chambre-des-représentants
FNB,,1,AEHainaut,2003,chambre-des-représentants
FRANCE,,9,AEHainaut,2003,chambre-des-représentants
DL,,6,AEHainaut,2003,chambre-des-représentants
NATION,,5,AEHainaut,2003,chambre-des-représentants
Vlaams BlokF,,10,AEHainaut,2003,chambre-des-représentants
PTB,,8,AEHainaut,2003,chambre-des-représentants
MR,,509,AELiège,2003,chambre-des-représentants
ECOLO,,240,AELiège,2003,chambre-des-représentants
CDH,,157,AELiège,2003,chambre-des-représentants
PS,,255,AELiège,2003,chambre-des-représentants
FN,,32,AELiège,2003,chambre-des-représentants
VIVANT.,,24,AELiège,2003,chambre-des-représentants
RWF RBF,,16,AELiège,2003,chambre-des-représentants
CDF,,35,AELiège,2003,chambre-des-représentants
MS,,6,AELiège,2003,chambre-des-représentants
FRANCE,,13,AELiège,2003,chambre-des-représentants
PTB,,14,AELiège,2003,chambre-des-représentants
MDT,,2,AELiège,2003,chambre-des-représentants
PC-RDS,,6,AELiège,2003,chambre-des-représentants
PDA,,2,AELiège,2003,chambre-des-représentants
N-VA,,20,AELimbourg,2003,chambre-des-représentants
sp.a-spirit,,74,AELimbourg,2003,chambre-des-représentants
VLAAMS BLOK,,30,AELimbourg,2003,chambre-des-représentants
CD&V,,67,AELimbourg,2003,chambre-des-représentants
VLD,,86,AELimbourg,2003,chambre-des-représentants
AGALEV,,22,AELimbourg,2003,chambre-des-représentants
LIB. APPEL,,8,AELimbourg,2003,chambre-des-représentants
VIVANT,,7,AELimbourg,2003,chambre-des-représentants
PVDA,,4,AELimbourg,2003,chambre-des-représentants
N-VA,,35,AELouvain,2003,chambre-des-représentants
sp.a-spirit,,28,AELouvain,2003,chambre-des-représentants
VLAAMS BLOK,,37,AELouvain,2003,chambre-des-représentants
CD&V,,108,AELouvain,2003,chambre-des-représentants
VLD,,99,AELouvain,2003,chambre-des-représentants
AGALEV,,35,AELouvain,2003,chambre-des-représentants
LIB. APPEL,,2,AELouvain,2003,chambre-des-représentants
VIVANT,,7,AELouvain,2003,chambre-des-représentants
