Parti,Nombre de sièges,Nombre de voix,canton,date,election
AGALEV,,3182,Aarschot,1999,sénat
SP,,5408,Aarschot,1999,sénat
VLD,,9111,Aarschot,1999,sénat
VLAAMS BLOK,,4107,Aarschot,1999,sénat
VU-ID,,2340,Aarschot,1999,sénat
CVP,,7332,Aarschot,1999,sénat
PVDA-AE,,137,Aarschot,1999,sénat
PNPB,,152,Aarschot,1999,sénat
VIVANT,,657,Aarschot,1999,sénat
SOLIDE,,97,Aarschot,1999,sénat
UDDU,,65,Aarschot,1999,sénat
AGALEV,,6936,Alost,1999,sénat
SP,,11250,Alost,1999,sénat
VLD,,22412,Alost,1999,sénat
VLAAMS BLOK,,13015,Alost,1999,sénat
VU-ID,,7130,Alost,1999,sénat
CVP,,15800,Alost,1999,sénat
PVDA-AE,,292,Alost,1999,sénat
PNPB,,230,Alost,1999,sénat
VIVANT,,1045,Alost,1999,sénat
SOLIDE,,151,Alost,1999,sénat
UDDU,,154,Alost,1999,sénat
ECOLO,,3618,Andenne,1999,sénat
PRL-FDF,,4546,Andenne,1999,sénat
PS,,7199,Andenne,1999,sénat
PSC,,2794,Andenne,1999,sénat
VIVANT.,,401,Andenne,1999,sénat
FN,,705,Andenne,1999,sénat
FNB,,88,Andenne,1999,sénat
PNPb.,,42,Andenne,1999,sénat
PC,,108,Andenne,1999,sénat
PCN,,23,Andenne,1999,sénat
PTB-UA,,39,Andenne,1999,sénat
V.L.A.A.M.S.,,23,Andenne,1999,sénat
PJU-PDB,,16,Andenne,1999,sénat
AGALEV,,952,Anderlecht,1999,sénat
SP,,1614,Anderlecht,1999,sénat
VLD,,2221,Anderlecht,1999,sénat
VLAAMS BLOK,,2962,Anderlecht,1999,sénat
VU-ID,,569,Anderlecht,1999,sénat
CVP,,2082,Anderlecht,1999,sénat
PVDA-AE,,52,Anderlecht,1999,sénat
PNPB,,50,Anderlecht,1999,sénat
VIVANT,,167,Anderlecht,1999,sénat
SOLIDE,,25,Anderlecht,1999,sénat
UDDU,,30,Anderlecht,1999,sénat
ECOLO,,8969,Anderlecht,1999,sénat
PRL-FDF,,12859,Anderlecht,1999,sénat
PS,,9106,Anderlecht,1999,sénat
PSC,,3241,Anderlecht,1999,sénat
VIVANT.,,930,Anderlecht,1999,sénat
FN,,2045,Anderlecht,1999,sénat
FNB,,989,Anderlecht,1999,sénat
PNPb.,,161,Anderlecht,1999,sénat
PC,,465,Anderlecht,1999,sénat
PCN,,93,Anderlecht,1999,sénat
PTB-UA,,211,Anderlecht,1999,sénat
V.L.A.A.M.S.,,148,Anderlecht,1999,sénat
PJU-PDB,,49,Anderlecht,1999,sénat
ECOLO,,1945,Antoing,1999,sénat
PRL-FDF,,2321,Antoing,1999,sénat
PS,,4265,Antoing,1999,sénat
PSC,,1703,Antoing,1999,sénat
VIVANT.,,269,Antoing,1999,sénat
FN,,423,Antoing,1999,sénat
FNB,,62,Antoing,1999,sénat
PNPb.,,38,Antoing,1999,sénat
PC,,129,Antoing,1999,sénat
PCN,,24,Antoing,1999,sénat
PTB-UA,,21,Antoing,1999,sénat
V.L.A.A.M.S.,,12,Antoing,1999,sénat
PJU-PDB,,13,Antoing,1999,sénat
AGALEV,,36593,Anvers,1999,sénat
SP,,40329,Anvers,1999,sénat
VLD,,55856,Anvers,1999,sénat
VLAAMS BLOK,,75749,Anvers,1999,sénat
VU-ID,,18328,Anvers,1999,sénat
CVP,,37498,Anvers,1999,sénat
PVDA-AE,,4719,Anvers,1999,sénat
PNPB,,632,Anvers,1999,sénat
VIVANT,,6897,Anvers,1999,sénat
SOLIDE,,720,Anvers,1999,sénat
UDDU,,831,Anvers,1999,sénat
AGALEV,,2712,Arendonk,1999,sénat
SP,,2835,Arendonk,1999,sénat
VLD,,4976,Arendonk,1999,sénat
VLAAMS BLOK,,3070,Arendonk,1999,sénat
