Parti,Nombre de sièges,Nombre de voix,province,date,election
AGALEV,,131189,Anvers,1999,sénat
SP,,130770,Anvers,1999,sénat
VLD,,227816,Anvers,1999,sénat
VLAAMS BLOK,,208349,Anvers,1999,sénat
VU-ID,,95186,Anvers,1999,sénat
CVP,,224349,Anvers,1999,sénat
PVDA-AE,,9560,Anvers,1999,sénat
PNPB,,2687,Anvers,1999,sénat
VIVANT,,21362,Anvers,1999,sénat
SOLIDE,,2464,Anvers,1999,sénat
UDDU,,3159,Anvers,1999,sénat
AGALEV,,38256,Brabant flamand,1999,sénat
SP,,51526,Brabant flamand,1999,sénat
VLD,,80316,Brabant flamand,1999,sénat
VLAAMS BLOK,,34994,Brabant flamand,1999,sénat
VU-ID,,24531,Brabant flamand,1999,sénat
CVP,,62838,Brabant flamand,1999,sénat
PVDA-AE,,1585,Brabant flamand,1999,sénat
PNPB,,1595,Brabant flamand,1999,sénat
VIVANT,,6614,Brabant flamand,1999,sénat
SOLIDE,,592,Brabant flamand,1999,sénat
UDDU,,537,Brabant flamand,1999,sénat
ECOLO,,42969,Brabant wallon,1999,sénat
PRL-FDF,,80294,Brabant wallon,1999,sénat
PS,,35813,Brabant wallon,1999,sénat
PSC,,31331,Brabant wallon,1999,sénat
VIVANT.,,5227,Brabant wallon,1999,sénat
FN,,5736,Brabant wallon,1999,sénat
FNB,,1307,Brabant wallon,1999,sénat
PNPb.,,1064,Brabant wallon,1999,sénat
PC,,909,Brabant wallon,1999,sénat
PCN,,135,Brabant wallon,1999,sénat
PTB-UA,,558,Brabant wallon,1999,sénat
V.L.A.A.M.S.,,470,Brabant wallon,1999,sénat
PJU-PDB,,130,Brabant wallon,1999,sénat
AGALEV,,78440,Flandre occidentale,1999,sénat
SP,,122087,Flandre occidentale,1999,sénat
VLD,,180557,Flandre occidentale,1999,sénat
VLAAMS BLOK,,82053,Flandre occidentale,1999,sénat
VU-ID,,56185,Flandre occidentale,1999,sénat
CVP,,211115,Flandre occidentale,1999,sénat
PVDA-AE,,3053,Flandre occidentale,1999,sénat
PNPB,,3647,Flandre occidentale,1999,sénat
VIVANT,,11124,Flandre occidentale,1999,sénat
SOLIDE,,1267,Flandre occidentale,1999,sénat
UDDU,,939,Flandre occidentale,1999,sénat
AGALEV,,102830,Flandre orientale,1999,sénat
SP,,118706,Flandre orientale,1999,sénat
VLD,,254199,Flandre orientale,1999,sénat
VLAAMS BLOK,,134582,Flandre orientale,1999,sénat
VU-ID,,74111,Flandre orientale,1999,sénat
CVP,,211912,Flandre orientale,1999,sénat
PVDA-AE,,5305,Flandre orientale,1999,sénat
PNPB,,2517,Flandre orientale,1999,sénat
VIVANT,,15681,Flandre orientale,1999,sénat
SOLIDE,,1610,Flandre orientale,1999,sénat
UDDU,,1367,Flandre orientale,1999,sénat
ECOLO,,121335,Hainaut,1999,sénat
PRL-FDF,,154618,Hainaut,1999,sénat
PS,,219236,Hainaut,1999,sénat
PSC,,115215,Hainaut,1999,sénat
VIVANT.,,18055,Hainaut,1999,sénat
FN,,39828,Hainaut,1999,sénat
FNB,,9247,Hainaut,1999,sénat
PNPb.,,2843,Hainaut,1999,sénat
PC,,8740,Hainaut,1999,sénat
PCN,,1055,Hainaut,1999,sénat
PTB-UA,,4055,Hainaut,1999,sénat
V.L.A.A.M.S.,,1638,Hainaut,1999,sénat
PJU-PDB,,1020,Hainaut,1999,sénat
ECOLO,,114095,Liège,1999,sénat
PRL-FDF,,137829,Liège,1999,sénat
PS,,172249,Liège,1999,sénat
PSC,,91698,Liège,1999,sénat
VIVANT.,,15595,Liège,1999,sénat
FN,,19340,Liège,1999,sénat
FNB,,4500,Liège,1999,sénat
PNPb.,,3888,Liège,1999,sénat
PC,,6546,Liège,1999,sénat
PCN,,848,Liège,1999,sénat
PTB-UA,,3541,Liège,1999,sénat
V.L.A.A.M.S.,,890,Liège,1999,sénat
PJU-PDB,,4426,Liège,1999,sénat
AGALEV,,51414,Limbourg,1999,sénat
SP,,94288,Limbourg,1999,sénat
VLD,,111293,Limbourg,1999,sénat
VLAAMS BLOK,,62026,Limbourg,1999,sénat
VU-ID,,38277,Limbourg,1999,sénat
CVP,,126251,Limbourg,1999,sénat
PVDA-AE,,3412,Limbourg,1999,sénat
PNPB,,3899,Limbourg,1999,sénat
VIVANT,,6382,Limbourg,1999,sénat
SOLIDE,,1021,Limbourg,1999,sénat
UDDU,,858,Limbourg,1999,sénat
ECOLO,,27312,Luxembourg,1999,sénat
PRL-FDF,,41908,Luxembourg,1999,sénat
PS,,26965,Luxembourg,1999,sénat
PSC,,37255,Luxembourg,1999,sénat
VIVANT.,,2428,Luxembourg,1999,sénat
FN,,3703,Luxembourg,1999,sénat
FNB,,446,Luxembourg,1999,sénat
PNPb.,,549,Luxembourg,1999,sénat
PC,,750,Luxembourg,1999,sénat
PCN,,146,Luxembourg,1999,sénat
PTB-UA,,212,Luxembourg,1999,sénat
V.L.A.A.M.S.,,180,Luxembourg,1999,sénat
PJU-PDB,,107,Luxembourg,1999,sénat
ECOLO,,51201,Namur,1999,sénat
PRL-FDF,,71045,Namur,1999,sénat
PS,,68604,Namur,1999,sénat
PSC,,52622,Namur,1999,sénat
VIVANT.,,6130,Namur,1999,sénat
FN,,10904,Namur,1999,sénat
FNB,,1179,Namur,1999,sénat
PNPb.,,815,Namur,1999,sénat
PC,,1268,Namur,1999,sénat
PCN,,256,Namur,1999,sénat
PTB-UA,,765,Namur,1999,sénat
V.L.A.A.M.S.,,266,Namur,1999,sénat
PJU-PDB,,182,Namur,1999,sénat
