Parti,Nombre de sièges,Nombre de voix,canton,date,election
ECOLO,,5936,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PRL,,6721,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PSC,,3672,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PS,,14470,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PTB,,219,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
POS,,159,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
FDF-ERE,,4857,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
VERS.G.A.,,183,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PFN,,691,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
LIBRE,,346,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
LA,,196,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
FN-NF,,2105,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PLI,,72,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PFU,,62,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,1686,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
AGALEV,,845,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
VU,,1672,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
SP,,2775,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PVV,,1938,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
CVP,,3324,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
PVDA,,81,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
BRU,,125,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
SAP,,68,Anderlecht,1989,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,5322,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
PRL,,9770,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
PSC,,10330,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
PS,,9049,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
PTB,,174,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
POS,,164,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
FDF-ERE,,5120,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
VERS.G.A.,,210,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
PFN,,665,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
LIBRE,,431,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
LA,,281,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
FN-NF,,2010,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
PLI,,41,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
PFU,,62,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,1428,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
AGALEV,,839,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
VU,,1711,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
SP,,1379,Bruxelles,1989,parlement-de-la-région-de-bruxelles-capitale
