Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,3,66841,Anvers,1904,sénat
Liberal/Liberaal,3,52099,Anvers,1904,sénat
Cath/Kath,1,25420,Bruges,1904,sénat
Liberal/Liberaal,1,13531,Bruges,1904,sénat
Cath/Kath,5,89794,Bruxelles,1904,sénat
Socialist,1,37570,Bruxelles,1904,sénat
Liberal/Liberaal,4,74563,Bruxelles,1904,sénat
NATIONAL INDEPENDANT,1,19991,Bruxelles,1904,sénat
Cath/Kath,3,59664,Courtrai-Ypres,1904,sénat
Liberal/Liberaal,1,25578,Courtrai-Ypres,1904,sénat
Cath/Kath,1,29135,Furnes-Dixmude-Ostende,1904,sénat
Liberal/Liberaal,1,16049,Furnes-Dixmude-Ostende,1904,sénat
Cath/Kath,2,42991,Louvain,1904,sénat
Liberal/Liberaal,1,26056,Louvain,1904,sénat
Cath/Kath,3,62051,Malines-Turnhout,1904,sénat
Liberal/Liberaal,1,25552,Malines-Turnhout,1904,sénat
Cath/Kath,1,25804,Nivelles,1904,sénat
Liberal/Liberaal,1,32493,Nivelles,1904,sénat
Cath/Kath,2,2,Roulers-Tielt,1904,sénat
