Parti,Nombre de sièges,Nombre de voix,province,date,election
Socialistische Partij/ P,10.0,233684,Anvers,1950,chambre-des-représentants
KPB/PCB,,18654,Anvers,1950,chambre-des-représentants
PSC/CVP,20.0,426383,Anvers,1950,chambre-des-représentants
Parti Liberale/Liberale,2.0,54222,Anvers,1950,chambre-des-représentants
COSMOCRATEN,,1535,Anvers,1950,chambre-des-représentants
PARTI PATRIOTIQUE BELGE,,656,Anvers,1950,chambre-des-représentants
Socialistische Partij/ P,17.0,409351,Brabant,1950,chambre-des-représentants
KPB/PCB,2.0,49174,Brabant,1950,chambre-des-représentants
PSC/CVP,18.0,440900,Brabant,1950,chambre-des-représentants
Parti Liberale/Liberale,7.0,175867,Brabant,1950,chambre-des-représentants
Socialistische Partij/ P,6.0,144144,Flandre occidentale,1950,chambre-des-représentants
KPB/PCB,,11222,Flandre occidentale,1950,chambre-des-représentants
PSC/CVP,16.0,345876,Flandre occidentale,1950,chambre-des-représentants
Parti Liberale/Liberale,2.0,58109,Flandre occidentale,1950,chambre-des-représentants
onafh/isolés,,332,Flandre occidentale,1950,chambre-des-représentants
Socialistische Partij/ P,8.0,192642,Flandre orientale,1950,chambre-des-représentants
KPB/PCB,,22709,Flandre orientale,1950,chambre-des-représentants
PSC/CVP,19.0,417214,Flandre orientale,1950,chambre-des-représentants
Parti Liberale/Liberale,3.0,87001,Flandre orientale,1950,chambre-des-représentants
Socialistische Partij/ P,17.0,375160,Hainaut,1950,chambre-des-représentants
KPB/PCB,3.0,70208,Hainaut,1950,chambre-des-représentants
PSC/CVP,9.0,198221,Hainaut,1950,chambre-des-représentants
Parti Liberale/Liberale,3.0,86235,Hainaut,1950,chambre-des-représentants
Socialistische Partij/ P,11.0,262896,Liège,1950,chambre-des-représentants
KPB/PCB,2.0,48524,Liège,1950,chambre-des-représentants
PSC/CVP,8.0,188195,Liège,1950,chambre-des-représentants
Parti Liberale/Liberale,3.0,73750,Liège,1950,chambre-des-représentants
KPB/PCB,,3350,Limbourg,1950,chambre-des-représentants
PSC/CVP,9.0,169183,Limbourg,1950,chambre-des-représentants
Kartel Lib Soc,2.0,44531,Limbourg,1950,chambre-des-représentants
KPB/PCB,,3684,Luxembourg,1950,chambre-des-représentants
PSC/CVP,4.0,74862,Luxembourg,1950,chambre-des-représentants
Kartel Lib Soc,2.0,42721,Luxembourg,1950,chambre-des-représentants
Socialistische Partij/ P,4.0,87904,Namur,1950,chambre-des-représentants
KPB/PCB,,7016,Namur,1950,chambre-des-représentants
PSC/CVP,5.0,95774,Namur,1950,chambre-des-représentants
Parti Liberale/Liberale,,20918,Namur,1950,chambre-des-représentants
