Parti,Nombre de sièges,Nombre de voix,canton,date,election
AGALEV,,2429,Aarschot,2000,conseils-provinciaux
SP,,6404,Aarschot,2000,conseils-provinciaux
CVP,,8805,Aarschot,2000,conseils-provinciaux
VU-ID,,1601,Aarschot,2000,conseils-provinciaux
VLD,,8639,Aarschot,2000,conseils-provinciaux
VLAAMS BLOK,,4237,Aarschot,2000,conseils-provinciaux
PVDA,,195,Aarschot,2000,conseils-provinciaux
UF,,70,Aarschot,2000,conseils-provinciaux
VIVANT,,618,Aarschot,2000,conseils-provinciaux
AGALEV,,6213,Alost,2000,conseils-provinciaux
SP,,13792,Alost,2000,conseils-provinciaux
CVP,,17585,Alost,2000,conseils-provinciaux
VU-ID,,6465,Alost,2000,conseils-provinciaux
VLD,,22193,Alost,2000,conseils-provinciaux
VLAAMS BLOK,,13142,Alost,2000,conseils-provinciaux
PVDA,,453,Alost,2000,conseils-provinciaux
ECOLO,,2754,Andenne,2000,conseils-provinciaux
P.S.,,8436,Andenne,2000,conseils-provinciaux
PSC,,3420,Andenne,2000,conseils-provinciaux
P.R.L.M.C.C.,,4516,Andenne,2000,conseils-provinciaux
FN,,395,Andenne,2000,conseils-provinciaux
FNB,,192,Andenne,2000,conseils-provinciaux
ECOLO,,1497,Antoing,2000,conseils-provinciaux
P.S.,,5567,Antoing,2000,conseils-provinciaux
PSC,,1983,Antoing,2000,conseils-provinciaux
P.R.L.M.C.C.,,1747,Antoing,2000,conseils-provinciaux
R.W.F.,,346,Antoing,2000,conseils-provinciaux
PTB,,97,Antoing,2000,conseils-provinciaux
AGALEV,,35780,Anvers,2000,conseils-provinciaux
SP,,48994,Anvers,2000,conseils-provinciaux
CVP,,32249,Anvers,2000,conseils-provinciaux
VU-ID,,10482,Anvers,2000,conseils-provinciaux
VLD,,51190,Anvers,2000,conseils-provinciaux
VLAAMS BLOK,,89188,Anvers,2000,conseils-provinciaux
VIVANT,,5021,Anvers,2000,conseils-provinciaux
PVDA,,4888,Anvers,2000,conseils-provinciaux
W.O.W.,,2588,Anvers,2000,conseils-provinciaux
E.D.B.,,777,Anvers,2000,conseils-provinciaux
AGALEV,,2123,Arendonk,2000,conseils-provinciaux
SP,,3399,Arendonk,2000,conseils-provinciaux
CVP,,10000,Arendonk,2000,conseils-provinciaux
VU-ID,,3295,Arendonk,2000,conseils-provinciaux
VLD,,5161,Arendonk,2000,conseils-provinciaux
VLAAMS BLOK,,2938,Arendonk,2000,conseils-provinciaux
PVDA,,242,Arendonk,2000,conseils-provinciaux
ECOLO,,2965,Arlon,2000,conseils-provinciaux
P.S.,,4018,Arlon,2000,conseils-provinciaux
PSC,,4978,Arlon,2000,conseils-provinciaux
P.R.L.M.C.C.,,5078,Arlon,2000,conseils-provinciaux
R.L.,,710,Arlon,2000,conseils-provinciaux
UDDU,,227,Arlon,2000,conseils-provinciaux
AGALEV,,7412,Asse,2000,conseils-provinciaux
SP,,7576,Asse,2000,conseils-provinciaux
CVP,,22452,Asse,2000,conseils-provinciaux
VU-ID,,7120,Asse,2000,conseils-provinciaux
VLD,,27199,Asse,2000,conseils-provinciaux
VLAAMS BLOK,,11765,Asse,2000,conseils-provinciaux
PVDA,,512,Asse,2000,conseils-provinciaux
UF,,4860,Asse,2000,conseils-provinciaux
VIVANT,,905,Asse,2000,conseils-provinciaux
AGALEV,,1176,Assenede,2000,conseils-provinciaux
SP,,3746,Assenede,2000,conseils-provinciaux
CVP,,3392,Assenede,2000,conseils-provinciaux
VU-ID,,859,Assenede,2000,conseils-provinciaux
VLD,,5200,Assenede,2000,conseils-provinciaux
VLAAMS BLOK,,1910,Assenede,2000,conseils-provinciaux
PVDA,,1403,Assenede,2000,conseils-provinciaux
ECOLO,,1685,Ath,2000,conseils-provinciaux
P.S.,,8829,Ath,2000,conseils-provinciaux
PSC,,1725,Ath,2000,conseils-provinciaux
P.R.L.M.C.C.,,3364,Ath,2000,conseils-provinciaux
R.W.F.,,196,Ath,2000,conseils-provinciaux
PTB,,164,Ath,2000,conseils-provinciaux
VIVANT,,313,Ath,2000,conseils-provinciaux
ECOLO,,730,Aubel,2000,conseils-provinciaux
P.S.,,1496,Aubel,2000,conseils-provinciaux
PSC,,2156,Aubel,2000,conseils-provinciaux
P.R.L.M.C.C.,,2331,Aubel,2000,conseils-provinciaux
R.W.F.,,48,Aubel,2000,conseils-provinciaux
FNB,,73,Aubel,2000,conseils-provinciaux
PDA,,93,Aubel,2000,conseils-provinciaux
AGALEV,,2220,Audenarde,2000,conseils-provinciaux
SP,,3289,Audenarde,2000,conseils-provinciaux
