Parti,Nombre de sièges,Nombre de voix,district,date,election
P.R.L.M.C.C.,1.0,9358,Binche,2000,conseils-provinciaux
R.W.F.,,1937,Binche,2000,conseils-provinciaux
PTB,,702,Binche,2000,conseils-provinciaux
MPW,,455,Binche,2000,conseils-provinciaux
AGALEV,1.0,16078,Boom,2000,conseils-provinciaux
SP,1.0,14860,Boom,2000,conseils-provinciaux
CVP,2.0,24534,Boom,2000,conseils-provinciaux
VU-ID,,8162,Boom,2000,conseils-provinciaux
VLD,2.0,25539,Boom,2000,conseils-provinciaux
VLAAMS BLOK,3.0,26140,Boom,2000,conseils-provinciaux
VIVANT,,2761,Boom,2000,conseils-provinciaux
PVDA,,821,Boom,2000,conseils-provinciaux
ECOLO,,1813,Bouillon,2000,conseils-provinciaux
P.S.,1.0,3464,Bouillon,2000,conseils-provinciaux
PSC,2.0,4961,Bouillon,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,6402,Bouillon,2000,conseils-provinciaux
P.A.P.,,135,Bouillon,2000,conseils-provinciaux
ECOLO,1.0,6185,Boussu,2000,conseils-provinciaux
P.S.,3.0,21108,Boussu,2000,conseils-provinciaux
PSC,,6108,Boussu,2000,conseils-provinciaux
P.R.L.M.C.C.,1.0,7833,Boussu,2000,conseils-provinciaux
R.W.F.,,851,Boussu,2000,conseils-provinciaux
PC,,1139,Boussu,2000,conseils-provinciaux
PTB,,527,Boussu,2000,conseils-provinciaux
AGALEV,,1329,Bree,2000,conseils-provinciaux
SP,1.0,2916,Bree,2000,conseils-provinciaux
CVP,1.0,8353,Bree,2000,conseils-provinciaux
VU-ID,,1037,Bree,2000,conseils-provinciaux
VLD,2.0,10264,Bree,2000,conseils-provinciaux
VLAAMS BLOK,,2031,Bree,2000,conseils-provinciaux
PVDA,,124,Bree,2000,conseils-provinciaux
AGALEV,2.0,18670,Bruges,2000,conseils-provinciaux
SP,4.0,33114,Bruges,2000,conseils-provinciaux
CVP,7.0,59305,Bruges,2000,conseils-provinciaux
VU-ID,1.0,10124,Bruges,2000,conseils-provinciaux
VLD,4.0,38564,Bruges,2000,conseils-provinciaux
VLAAMS BLOK,2.0,21652,Bruges,2000,conseils-provinciaux
V.N.P.,,473,Bruges,2000,conseils-provinciaux
VIVANT,,1562,Bruges,2000,conseils-provinciaux
PVDA,,664,Bruges,2000,conseils-provinciaux
Z.O.O.Z.,,727,Bruges,2000,conseils-provinciaux
ECOLO,1.0,6177,Châtelet,2000,conseils-provinciaux
P.S.,3.0,19848,Châtelet,2000,conseils-provinciaux
PSC,1.0,7405,Châtelet,2000,conseils-provinciaux
P.R.L.M.C.C.,1.0,7378,Châtelet,2000,conseils-provinciaux
FN,,2786,Châtelet,2000,conseils-provinciaux
R.W.F.,,577,Châtelet,2000,conseils-provinciaux
PC,,427,Châtelet,2000,conseils-provinciaux
PTB,,551,Châtelet,2000,conseils-provinciaux
BLOC.W,,138,Châtelet,2000,conseils-provinciaux
VIVANT,,1689,Châtelet,2000,conseils-provinciaux
ECOLO,2.0,13246,Charleroi,2000,conseils-provinciaux
P.S.,6.0,44728,Charleroi,2000,conseils-provinciaux
PSC,2.0,10773,Charleroi,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,17169,Charleroi,2000,conseils-provinciaux
FN,1.0,7197,Charleroi,2000,conseils-provinciaux
R.W.F.,,1370,Charleroi,2000,conseils-provinciaux
PTB,,1521,Charleroi,2000,conseils-provinciaux
BLOC.W,,376,Charleroi,2000,conseils-provinciaux
VIVANT,,2518,Charleroi,2000,conseils-provinciaux
FNB,,1225,Charleroi,2000,conseils-provinciaux
ECOLO,,2756,Ciney,2000,conseils-provinciaux
P.S.,1.0,6542,Ciney,2000,conseils-provinciaux
PSC,1.0,5054,Ciney,2000,conseils-provinciaux
P.R.L.M.C.C.,3.0,9585,Ciney,2000,conseils-provinciaux
AGALEV,1.0,8902,Courtrai,2000,conseils-provinciaux
SP,2.0,15073,Courtrai,2000,conseils-provinciaux
CVP,4.0,34532,Courtrai,2000,conseils-provinciaux
VU-ID,1.0,5987,Courtrai,2000,conseils-provinciaux
VLD,2.0,18107,Courtrai,2000,conseils-provinciaux
VLAAMS BLOK,1.0,10892,Courtrai,2000,conseils-provinciaux
V.N.P.,,333,Courtrai,2000,conseils-provinciaux
VIVANT,,1035,Courtrai,2000,conseils-provinciaux
PVDA,,491,Courtrai,2000,conseils-provinciaux
AGALEV,1.0,7541,Deinze,2000,conseils-provinciaux
SP,,6301,Deinze,2000,conseils-provinciaux
CVP,2.0,23640,Deinze,2000,conseils-provinciaux
VU-ID,,4766,Deinze,2000,conseils-provinciaux
VLD,2.0,20933,Deinze,2000,conseils-provinciaux
VLAAMS BLOK,1.0,6290,Deinze,2000,conseils-provinciaux
PVDA,,439,Deinze,2000,conseils-provinciaux
AGALEV,1.0,9642,Diest,2000,conseils-provinciaux
SP,3.0,24165,Diest,2000,conseils-provinciaux
CVP,4.0,30701,Diest,2000,conseils-provinciaux
VU-ID,1.0,5641,Diest,2000,conseils-provinciaux
VLD,4.0,34694,Diest,2000,conseils-provinciaux
VLAAMS BLOK,2.0,15171,Diest,2000,conseils-provinciaux
PVDA,,601,Diest,2000,conseils-provinciaux
UF,,268,Diest,2000,conseils-provinciaux
VIVANT,,2135,Diest,2000,conseils-provinciaux
ECOLO,1.0,4012,Dinant,2000,conseils-provinciaux
P.S.,2.0,9565,Dinant,2000,conseils-provinciaux
PSC,2.0,10800,Dinant,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,11783,Dinant,2000,conseils-provinciaux
ECOLO,1.0,6254,Dison,2000,conseils-provinciaux
P.S.,2.0,12435,Dison,2000,conseils-provinciaux
PSC,1.0,11144,Dison,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,10599,Dison,2000,conseils-provinciaux
R.W.F.,,617,Dison,2000,conseils-provinciaux
FNB,,1051,Dison,2000,conseils-provinciaux
PDA,,304,Dison,2000,conseils-provinciaux
AGALEV,,1421,Dixsmude,2000,conseils-provinciaux
SP,1.0,6223,Dixsmude,2000,conseils-provinciaux
CVP,2.0,12508,Dixsmude,2000,conseils-provinciaux
VU-ID,,1812,Dixsmude,2000,conseils-provinciaux
VLD,1.0,7892,Dixsmude,2000,conseils-provinciaux
VLAAMS BLOK,,2653,Dixsmude,2000,conseils-provinciaux
V.N.P.,,107,Dixsmude,2000,conseils-provinciaux
ECOLO,1.0,6176,Dour,2000,conseils-provinciaux
P.S.,3.0,18104,Dour,2000,conseils-provinciaux
PSC,,6141,Dour,2000,conseils-provinciaux
P.R.L.M.C.C.,1.0,7284,Dour,2000,conseils-provinciaux
FN,,2007,Dour,2000,conseils-provinciaux
R.W.F.,,979,Dour,2000,conseils-provinciaux
PC,,989,Dour,2000,conseils-provinciaux
PTB,,356,Dour,2000,conseils-provinciaux
AGALEV,,5207,Eeklo,2000,conseils-provinciaux
SP,1.0,6263,Eeklo,2000,conseils-provinciaux
CVP,2.0,17989,Eeklo,2000,conseils-provinciaux
VU-ID,,2635,Eeklo,2000,conseils-provinciaux
VLD,2.0,15793,Eeklo,2000,conseils-provinciaux
VLAAMS BLOK,,5366,Eeklo,2000,conseils-provinciaux
PVDA,,1651,Eeklo,2000,conseils-provinciaux
ECOLO,1.0,2534,Eghezée,2000,conseils-provinciaux
P.S.,1.0,3371,Eghezée,2000,conseils-provinciaux
PSC,1.0,5476,Eghezée,2000,conseils-provinciaux
P.R.L.M.C.C.,1.0,5961,Eghezée,2000,conseils-provinciaux
FN,,405,Eghezée,2000,conseils-provinciaux
ECOLO,,4181,Eupen,2000,conseils-provinciaux
R.W.F.,,155,Eupen,2000,conseils-provinciaux
VIVANT,,1884,Eupen,2000,conseils-provinciaux
SP.,1.0,5318,Eupen,2000,conseils-provinciaux
PFF,2.0,8019,Eupen,2000,conseils-provinciaux
CSP,3.0,11809,Eupen,2000,conseils-provinciaux
PDB,,4881,Eupen,2000,conseils-provinciaux
AGALEV,,5050,Evergem,2000,conseils-provinciaux
SP,,3438,Evergem,2000,conseils-provinciaux
CVP,2.0,14885,Evergem,2000,conseils-provinciaux
VU-ID,1.0,4861,Evergem,2000,conseils-provinciaux
VLD,1.0,10714,Evergem,2000,conseils-provinciaux
VLAAMS BLOK,,5462,Evergem,2000,conseils-provinciaux
PVDA,,622,Evergem,2000,conseils-provinciaux
ECOLO,2.0,12188,Fléron,2000,conseils-provinciaux
P.S.,3.0,26445,Fléron,2000,conseils-provinciaux
PSC,2.0,10963,Fléron,2000,conseils-provinciaux
P.R.L.M.C.C.,3.0,19789,Fléron,2000,conseils-provinciaux
FN,,1766,Fléron,2000,conseils-provinciaux
BLOC.W,,851,Fléron,2000,conseils-provinciaux
R.W.F.,,853,Fléron,2000,conseils-provinciaux
PTB,,541,Fléron,2000,conseils-provinciaux
PC,,1137,Fléron,2000,conseils-provinciaux
ECOLO,,2595,Florennes,2000,conseils-provinciaux
P.S.,2.0,5691,Florennes,2000,conseils-provinciaux
PSC,1.0,3641,Florennes,2000,conseils-provinciaux
P.R.L.M.C.C.,1.0,4335,Florennes,2000,conseils-provinciaux
ECOLO,,2024,Florenville,2000,conseils-provinciaux
P.S.,1.0,3489,Florenville,2000,conseils-provinciaux
PSC,2.0,3768,Florenville,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,6411,Florenville,2000,conseils-provinciaux
ECOLO,1.0,9717,Fontaine-l'Evêque,2000,conseils-provinciaux
P.S.,4.0,27054,Fontaine-l'Evêque,2000,conseils-provinciaux
PSC,1.0,9262,Fontaine-l'Evêque,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,14804,Fontaine-l'Evêque,2000,conseils-provinciaux
FN,,3133,Fontaine-l'Evêque,2000,conseils-provinciaux
R.W.F.,,976,Fontaine-l'Evêque,2000,conseils-provinciaux
PC,,1061,Fontaine-l'Evêque,2000,conseils-provinciaux
PTB,,652,Fontaine-l'Evêque,2000,conseils-provinciaux
BLOC.W,,509,Fontaine-l'Evêque,2000,conseils-provinciaux
VIVANT,,1775,Fontaine-l'Evêque,2000,conseils-provinciaux
ECOLO,1.0,3710,Fosses-la-Ville,2000,conseils-provinciaux
P.S.,1.0,5982,Fosses-la-Ville,2000,conseils-provinciaux
PSC,1.0,5362,Fosses-la-Ville,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,6047,Fosses-la-Ville,2000,conseils-provinciaux
FN,,846,Fosses-la-Ville,2000,conseils-provinciaux
VIVANT,,695,Fosses-la-Ville,2000,conseils-provinciaux
R.W.F.,,223,Fosses-la-Ville,2000,conseils-provinciaux
AGALEV,,1876,Furnes,2000,conseils-provinciaux
SP,1.0,5720,Furnes,2000,conseils-provinciaux
CVP,1.0,10562,Furnes,2000,conseils-provinciaux
VU-ID,,1719,Furnes,2000,conseils-provinciaux
VLD,2.0,12043,Furnes,2000,conseils-provinciaux
VLAAMS BLOK,,4593,Furnes,2000,conseils-provinciaux
VIVANT,,567,Furnes,2000,conseils-provinciaux
AGALEV,2.0,19978,Gand,2000,conseils-provinciaux
SP,3.0,27684,Gand,2000,conseils-provinciaux
CVP,2.0,24246,Gand,2000,conseils-provinciaux
VU-ID,1.0,7443,Gand,2000,conseils-provinciaux
VLD,3.0,32229,Gand,2000,conseils-provinciaux
VLAAMS BLOK,3.0,29502,Gand,2000,conseils-provinciaux
PVDA,,1170,Gand,2000,conseils-provinciaux
VIVANT,,3001,Gand,2000,conseils-provinciaux
DIGTER,,1112,Gand,2000,conseils-provinciaux
ECOLO,1.0,6253,Gembloux,2000,conseils-provinciaux
P.S.,4.0,17323,Gembloux,2000,conseils-provinciaux
PSC,2.0,7759,Gembloux,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,9805,Gembloux,2000,conseils-provinciaux
FN,,1854,Gembloux,2000,conseils-provinciaux
AGALEV,,3669,Genk,2000,conseils-provinciaux
SP,2.0,7580,Genk,2000,conseils-provinciaux
CVP,4.0,19516,Genk,2000,conseils-provinciaux
VU-ID,,2832,Genk,2000,conseils-provinciaux
VLD,1.0,8649,Genk,2000,conseils-provinciaux
VLAAMS BLOK,1.0,5843,Genk,2000,conseils-provinciaux
PVDA,,1412,Genk,2000,conseils-provinciaux
AGALEV,,3960,Grammont,2000,conseils-provinciaux
SP,1.0,13059,Grammont,2000,conseils-provinciaux
CVP,1.0,11292,Grammont,2000,conseils-provinciaux
VU-ID,,3204,Grammont,2000,conseils-provinciaux
VLD,2.0,18657,Grammont,2000,conseils-provinciaux
VLAAMS BLOK,1.0,7769,Grammont,2000,conseils-provinciaux
PVDA,,326,Grammont,2000,conseils-provinciaux
AGALEV,2.0,15443,Hal,2000,conseils-provinciaux
SP,2.0,17427,Hal,2000,conseils-provinciaux
CVP,7.0,51795,Hal,2000,conseils-provinciaux
VU-ID,2.0,15245,Hal,2000,conseils-provinciaux
VLD,6.0,47301,Hal,2000,conseils-provinciaux
VLAAMS BLOK,3.0,24395,Hal,2000,conseils-provinciaux
PVDA,,1330,Hal,2000,conseils-provinciaux
UF,2.0,18393,Hal,2000,conseils-provinciaux
VIVANT,,2393,Hal,2000,conseils-provinciaux
AGALEV,1.0,4087,Harelbeke,2000,conseils-provinciaux
SP,1.0,9373,Harelbeke,2000,conseils-provinciaux
CVP,2.0,20648,Harelbeke,2000,conseils-provinciaux
VU-ID,,2877,Harelbeke,2000,conseils-provinciaux
VLD,,7452,Harelbeke,2000,conseils-provinciaux
VLAAMS BLOK,1.0,5662,Harelbeke,2000,conseils-provinciaux
VIVANT,,720,Harelbeke,2000,conseils-provinciaux
PVDA,,183,Harelbeke,2000,conseils-provinciaux
AGALEV,,4621,Hasselt,2000,conseils-provinciaux
SP,4.0,29150,Hasselt,2000,conseils-provinciaux
CVP,2.0,14179,Hasselt,2000,conseils-provinciaux
VU-ID,,3412,Hasselt,2000,conseils-provinciaux
VLD,2.0,13262,Hasselt,2000,conseils-provinciaux
VLAAMS BLOK,2.0,7218,Hasselt,2000,conseils-provinciaux
PVDA,,396,Hasselt,2000,conseils-provinciaux
VIVANT,,757,Hasselt,2000,conseils-provinciaux
AGALEV,1.0,9921,Herentals,2000,conseils-provinciaux
SP,1.0,14748,Herentals,2000,conseils-provinciaux
CVP,3.0,40269,Herentals,2000,conseils-provinciaux
VU-ID,,7540,Herentals,2000,conseils-provinciaux
VLD,2.0,20310,Herentals,2000,conseils-provinciaux
VLAAMS BLOK,1.0,14772,Herentals,2000,conseils-provinciaux
PVDA,,695,Herentals,2000,conseils-provinciaux
AGALEV,,1394,Herk-la-Ville,2000,conseils-provinciaux
SP,1.0,6369,Herk-la-Ville,2000,conseils-provinciaux
CVP,1.0,6788,Herk-la-Ville,2000,conseils-provinciaux
VU-ID,,1833,Herk-la-Ville,2000,conseils-provinciaux
VLD,1.0,4520,Herk-la-Ville,2000,conseils-provinciaux
VLAAMS BLOK,,2645,Herk-la-Ville,2000,conseils-provinciaux
PVDA,,163,Herk-la-Ville,2000,conseils-provinciaux
ECOLO,,2076,Herstal,2000,conseils-provinciaux
P.S.,2.0,8507,Herstal,2000,conseils-provinciaux
PSC,1.0,2838,Herstal,2000,conseils-provinciaux
P.R.L.M.C.C.,,2330,Herstal,2000,conseils-provinciaux
BLOC.W,,644,Herstal,2000,conseils-provinciaux
R.W.F.,,166,Herstal,2000,conseils-provinciaux
PTB,,1221,Herstal,2000,conseils-provinciaux
PC,,302,Herstal,2000,conseils-provinciaux
ECOLO,1.0,9884,Huy,2000,conseils-provinciaux
P.S.,4.0,25112,Huy,2000,conseils-provinciaux
PSC,1.0,9900,Huy,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,13049,Huy,2000,conseils-provinciaux
R.W.F.,,850,Huy,2000,conseils-provinciaux
PTB,,393,Huy,2000,conseils-provinciaux
PC,,990,Huy,2000,conseils-provinciaux
VIVANT,,1476,Huy,2000,conseils-provinciaux
AGALEV,,2964,Ieper,2000,conseils-provinciaux
SP,2.0,11250,Ieper,2000,conseils-provinciaux
CVP,3.0,19189,Ieper,2000,conseils-provinciaux
VU-ID,,3094,Ieper,2000,conseils-provinciaux
VLD,1.0,8066,Ieper,2000,conseils-provinciaux
VLAAMS BLOK,,4566,Ieper,2000,conseils-provinciaux
V.N.P.,,242,Ieper,2000,conseils-provinciaux
PVDA,,340,Ieper,2000,conseils-provinciaux
AGALEV,,2881,Izegem,2000,conseils-provinciaux
SP,1.0,7407,Izegem,2000,conseils-provinciaux
CVP,2.0,16361,Izegem,2000,conseils-provinciaux
VU-ID,1.0,6519,Izegem,2000,conseils-provinciaux
VLD,1.0,8185,Izegem,2000,conseils-provinciaux
VLAAMS BLOK,,3592,Izegem,2000,conseils-provinciaux
VIVANT,,537,Izegem,2000,conseils-provinciaux
AGALEV,2.0,21496,Kapellen,2000,conseils-provinciaux
SP,2.0,15695,Kapellen,2000,conseils-provinciaux
CVP,3.0,43973,Kapellen,2000,conseils-provinciaux
VU-ID,1.0,12150,Kapellen,2000,conseils-provinciaux
VLD,4.0,46841,Kapellen,2000,conseils-provinciaux
VLAAMS BLOK,3.0,43566,Kapellen,2000,conseils-provinciaux
VIVANT,,4261,Kapellen,2000,conseils-provinciaux
PVDA,,1289,Kapellen,2000,conseils-provinciaux
ECOLO,1.0,4412,La Louvière,2000,conseils-provinciaux
P.S.,3.0,18131,La Louvière,2000,conseils-provinciaux
PSC,1.0,5094,La Louvière,2000,conseils-provinciaux
P.R.L.M.C.C.,1.0,6900,La Louvière,2000,conseils-provinciaux
FN,,1670,La Louvière,2000,conseils-provinciaux
R.W.F.,,243,La Louvière,2000,conseils-provinciaux
PC,,1475,La Louvière,2000,conseils-provinciaux
PTB,,478,La Louvière,2000,conseils-provinciaux
BLOC.W,,316,La Louvière,2000,conseils-provinciaux
VIVANT,,769,La Louvière,2000,conseils-provinciaux
MD,,461,La Louvière,2000,conseils-provinciaux
FRANCE,,502,La Louvière,2000,conseils-provinciaux
ECOLO,,982,La Roche-en-Ardenne,2000,conseils-provinciaux
P.S.,,1748,La Roche-en-Ardenne,2000,conseils-provinciaux
PSC,1.0,3021,La Roche-en-Ardenne,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,3818,La Roche-en-Ardenne,2000,conseils-provinciaux
ECOLO,3.0,17123,Liège,2000,conseils-provinciaux
P.S.,6.0,30795,Liège,2000,conseils-provinciaux
PSC,2.0,15416,Liège,2000,conseils-provinciaux
P.R.L.M.C.C.,4.0,21821,Liège,2000,conseils-provinciaux
FN,,2899,Liège,2000,conseils-provinciaux
BLOC.W,,1084,Liège,2000,conseils-provinciaux
R.W.F.,,773,Liège,2000,conseils-provinciaux
PTB,,807,Liège,2000,conseils-provinciaux
PC,,2266,Liège,2000,conseils-provinciaux
VIVANT,,1682,Liège,2000,conseils-provinciaux
AGIR,,1188,Liège,2000,conseils-provinciaux
AGALEV,1.0,10580,Lierre,2000,conseils-provinciaux
SP,1.0,11891,Lierre,2000,conseils-provinciaux
CVP,3.0,32021,Lierre,2000,conseils-provinciaux
VU-ID,,7723,Lierre,2000,conseils-provinciaux
VLD,2.0,28210,Lierre,2000,conseils-provinciaux
VLAAMS BLOK,1.0,20157,Lierre,2000,conseils-provinciaux
PVDA,,565,Lierre,2000,conseils-provinciaux
W.O.W.,,944,Lierre,2000,conseils-provinciaux
E.T.A.,,2294,Lierre,2000,conseils-provinciaux
AGALEV,1.0,7671,Lochristi,2000,conseils-provinciaux
SP,1.0,7472,Lochristi,2000,conseils-provinciaux
CVP,2.0,20528,Lochristi,2000,conseils-provinciaux
VU-ID,,4964,Lochristi,2000,conseils-provinciaux
VLD,2.0,23670,Lochristi,2000,conseils-provinciaux
VLAAMS BLOK,1.0,9058,Lochristi,2000,conseils-provinciaux
PVDA,,617,Lochristi,2000,conseils-provinciaux
AGALEV,,2053,Looz,2000,conseils-provinciaux
SP,1.0,6252,Looz,2000,conseils-provinciaux
CVP,2.0,7533,Looz,2000,conseils-provinciaux
VU-ID,,1160,Looz,2000,conseils-provinciaux
VLD,1.0,10355,Looz,2000,conseils-provinciaux
VLAAMS BLOK,,3063,Looz,2000,conseils-provinciaux
PVDA,,161,Looz,2000,conseils-provinciaux
AGALEV,2.0,18613,Louvain,2000,conseils-provinciaux
SP,3.0,20662,Louvain,2000,conseils-provinciaux
CVP,4.0,24016,Louvain,2000,conseils-provinciaux
VU-ID,1.0,10215,Louvain,2000,conseils-provinciaux
VLD,4.0,25901,Louvain,2000,conseils-provinciaux
VLAAMS BLOK,1.0,10942,Louvain,2000,conseils-provinciaux
PVDA,,817,Louvain,2000,conseils-provinciaux
UF,,2365,Louvain,2000,conseils-provinciaux
VIVANT,,2062,Louvain,2000,conseils-provinciaux
AGALEV,,1139,Maaseik,2000,conseils-provinciaux
SP,1.0,8107,Maaseik,2000,conseils-provinciaux
CVP,3.0,11154,Maaseik,2000,conseils-provinciaux
VU-ID,,1128,Maaseik,2000,conseils-provinciaux
VLD,1.0,7551,Maaseik,2000,conseils-provinciaux
VLAAMS BLOK,,3753,Maaseik,2000,conseils-provinciaux
PVDA,,80,Maaseik,2000,conseils-provinciaux
VIVANT,,1004,Maaseik,2000,conseils-provinciaux
AGALEV,,1806,Maasmechelen,2000,conseils-provinciaux
SP,1.0,5777,Maasmechelen,2000,conseils-provinciaux
CVP,2.0,9932,Maasmechelen,2000,conseils-provinciaux
VU-ID,,1082,Maasmechelen,2000,conseils-provinciaux
VLD,2.0,10198,Maasmechelen,2000,conseils-provinciaux
VLAAMS BLOK,,3735,Maasmechelen,2000,conseils-provinciaux
PVDA,,173,Maasmechelen,2000,conseils-provinciaux
VIVANT,,392,Maasmechelen,2000,conseils-provinciaux
AGALEV,,10064,Malines,2000,conseils-provinciaux
SP,1.0,17703,Malines,2000,conseils-provinciaux
CVP,2.0,23436,Malines,2000,conseils-provinciaux
VU-ID,,5233,Malines,2000,conseils-provinciaux
VLD,2.0,16309,Malines,2000,conseils-provinciaux
VLAAMS BLOK,2.0,20762,Malines,2000,conseils-provinciaux
PVDA,,651,Malines,2000,conseils-provinciaux
W.O.W.,,744,Malines,2000,conseils-provinciaux
ECOLO,1.0,2686,Marche-en-Famenne,2000,conseils-provinciaux
P.S.,2.0,5454,Marche-en-Famenne,2000,conseils-provinciaux
PSC,2.0,6749,Marche-en-Famenne,2000,conseils-provinciaux
P.R.L.M.C.C.,2.0,7082,Marche-en-Famenne,2000,conseils-provinciaux
AGALEV,,3688,Menen,2000,conseils-provinciaux
SP,1.0,9196,Menen,2000,conseils-provinciaux
CVP,2.0,12311,Menen,2000,conseils-provinciaux
VU-ID,,2325,Menen,2000,conseils-provinciaux
VLD,2.0,7589,Menen,2000,conseils-provinciaux
VLAAMS BLOK,,4506,Menen,2000,conseils-provinciaux
V.N.P.,,173,Menen,2000,conseils-provinciaux
VIVANT,,907,Menen,2000,conseils-provinciaux
PVDA,,184,Menen,2000,conseils-provinciaux
GEBE,,682,Menen,2000,conseils-provinciaux
AGALEV,,7285,Mol,2000,conseils-provinciaux
SP,1.0,16563,Mol,2000,conseils-provinciaux
CVP,3.0,30619,Mol,2000,conseils-provinciaux
VU-ID,,7573,Mol,2000,conseils-provinciaux
VLD,2.0,17046,Mol,2000,conseils-provinciaux
VLAAMS BLOK,1.0,12007,Mol,2000,conseils-provinciaux
PVDA,,650,Mol,2000,conseils-provinciaux
ECOLO,1.0,7030,Mons,2000,conseils-provinciaux
P.S.,3.0,21595,Mons,2000,conseils-provinciaux
PSC,1.0,6596,Mons,2000,conseils-provinciaux
P.R.L.M.C.C.,1.0,9737,Mons,2000,conseils-provinciaux
R.W.F.,,488,Mons,2000,conseils-provinciaux
PC,,682,Mons,2000,conseils-provinciaux
PTB,,494,Mons,2000,conseils-provinciaux
BLOC.W,,1116,Mons,2000,conseils-provinciaux
ECOLO,1.0,6695,Mouscron,2000,conseils-provinciaux
P.S.,1.0,9815,Mouscron,2000,conseils-provinciaux
PSC,2.0,10366,Mouscron,2000,conseils-provinciaux
P.R.L.M.C.C.,1.0,7198,Mouscron,2000,conseils-provinciaux
R.W.F.,,514,Mouscron,2000,conseils-provinciaux
FNB,,1958,Mouscron,2000,conseils-provinciaux
ECOLO,3.0,13291,Namur,2000,conseils-provinciaux
P.S.,5.0,20229,Namur,2000,conseils-provinciaux
PSC,3.0,13015,Namur,2000,conseils-provinciaux
