Parti,Nombre de sièges,Nombre de voix,canton,date,election
FN,,400,Canton d'Étalle,2007,sénat
CDH,,2484,Canton d'Étalle,2007,sénat
MR,,3212,Canton d'Étalle,2007,sénat
PS,,1784,Canton d'Étalle,2007,sénat
ECOLO,,1650,Canton d'Étalle,2007,sénat
PC,,71,Canton d'Étalle,2007,sénat
R.W.F.,,206,Canton d'Étalle,2007,sénat
PTB+,,19,Canton d'Étalle,2007,sénat
FORCE NATIONALE,,43,Canton d'Étalle,2007,sénat
CDF,,41,Canton d'Étalle,2007,sénat
CAP,,22,Canton d'Étalle,2007,sénat
CD&V NVA,,10454,Canton d'Aarschot,2007,sénat
VLAAMS BELANG,,6332,Canton d'Aarschot,2007,sénat
open vld,,7591,Canton d'Aarschot,2007,sénat
GROEN!,,1864,Canton d'Aarschot,2007,sénat
sp.a-spirit,,4877,Canton d'Aarschot,2007,sénat
Lijst Dedecker,,2463,Canton d'Aarschot,2007,sénat
CAP,,135,Canton d'Aarschot,2007,sénat
PVDA+,,190,Canton d'Aarschot,2007,sénat
NEE,,113,Canton d'Aarschot,2007,sénat
stijn,,186,Canton d'Aarschot,2007,sénat
CD&V NVA,,21517,Canton d'Alost,2007,sénat
VLAAMS BELANG,,19320,Canton d'Alost,2007,sénat
open vld,,18918,Canton d'Alost,2007,sénat
GROEN!,,3767,Canton d'Alost,2007,sénat
sp.a-spirit,,11867,Canton d'Alost,2007,sénat
Lijst Dedecker,,4712,Canton d'Alost,2007,sénat
CAP,,261,Canton d'Alost,2007,sénat
PVDA+,,520,Canton d'Alost,2007,sénat
NEE,,162,Canton d'Alost,2007,sénat
stijn,,233,Canton d'Alost,2007,sénat
CD&V NVA,,1602,Canton d'Anderlecht,2007,sénat
VLAAMS BELANG,,2525,Canton d'Anderlecht,2007,sénat
open vld,,1866,Canton d'Anderlecht,2007,sénat
GROEN!,,506,Canton d'Anderlecht,2007,sénat
sp.a-spirit,,1214,Canton d'Anderlecht,2007,sénat
Lijst Dedecker,,251,Canton d'Anderlecht,2007,sénat
CAP,,44,Canton d'Anderlecht,2007,sénat
PVDA+,,91,Canton d'Anderlecht,2007,sénat
NEE,,44,Canton d'Anderlecht,2007,sénat
stijn,,28,Canton d'Anderlecht,2007,sénat
FN,,2857,Canton d'Anderlecht,2007,sénat
CDH,,6904,Canton d'Anderlecht,2007,sénat
MR,,14950,Canton d'Anderlecht,2007,sénat
PS,,13335,Canton d'Anderlecht,2007,sénat
ECOLO,,6332,Canton d'Anderlecht,2007,sénat
PC,,221,Canton d'Anderlecht,2007,sénat
R.W.F.,,204,Canton d'Anderlecht,2007,sénat
PTB+,,297,Canton d'Anderlecht,2007,sénat
FORCE NATIONALE,,272,Canton d'Anderlecht,2007,sénat
CDF,,315,Canton d'Anderlecht,2007,sénat
CAP,,135,Canton d'Anderlecht,2007,sénat
FN,,743,Canton d'Antoing,2007,sénat
CDH,,1634,Canton d'Antoing,2007,sénat
MR,,3095,Canton d'Antoing,2007,sénat
PS,,4628,Canton d'Antoing,2007,sénat
ECOLO,,1561,Canton d'Antoing,2007,sénat
PC,,172,Canton d'Antoing,2007,sénat
R.W.F.,,152,Canton d'Antoing,2007,sénat
PTB+,,28,Canton d'Antoing,2007,sénat
FORCE NATIONALE,,73,Canton d'Antoing,2007,sénat
CDF,,40,Canton d'Antoing,2007,sénat
CAP,,44,Canton d'Antoing,2007,sénat
CD&V NVA,,51690,Canton d'Anvers,2007,sénat
VLAAMS BELANG,,79859,Canton d'Anvers,2007,sénat
open vld,,45742,Canton d'Anvers,2007,sénat
GROEN!,,23236,Canton d'Anvers,2007,sénat
sp.a-spirit,,64439,Canton d'Anvers,2007,sénat
Lijst Dedecker,,10599,Canton d'Anvers,2007,sénat
CAP,,935,Canton d'Anvers,2007,sénat
PVDA+,,6420,Canton d'Anvers,2007,sénat
NEE,,1934,Canton d'Anvers,2007,sénat
stijn,,784,Canton d'Anvers,2007,sénat
CD&V NVA,,13057,Canton d'Arendonk,2007,sénat
VLAAMS BELANG,,4918,Canton d'Arendonk,2007,sénat
open vld,,3416,Canton d'Arendonk,2007,sénat
GROEN!,,1172,Canton d'Arendonk,2007,sénat
sp.a-spirit,,3194,Canton d'Arendonk,2007,sénat
Lijst Dedecker,,1209,Canton d'Arendonk,2007,sénat
CAP,,85,Canton d'Arendonk,2007,sénat
PVDA+,,197,Canton d'Arendonk,2007,sénat
NEE,,83,Canton d'Arendonk,2007,sénat
stijn,,78,Canton d'Arendonk,2007,sénat
FN,,1012,Canton d'Arlon,2007,sénat
CDH,,5819,Canton d'Arlon,2007,sénat
MR,,6514,Canton d'Arlon,2007,sénat
PS,,3839,Canton d'Arlon,2007,sénat
ECOLO,,4165,Canton d'Arlon,2007,sénat
PC,,155,Canton d'Arlon,2007,sénat
R.W.F.,,293,Canton d'Arlon,2007,sénat
PTB+,,45,Canton d'Arlon,2007,sénat
