Parti,Nombre de sièges,Nombre de voix,province,date,election
CD&V NVA,,102037,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
VLAAMS BELANG,,75476,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
open vld,,86668,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
GROEN!,,20734,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
sp.a-spirit,,40143,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
Lijst Dedecker,,14773,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
CAP,,742,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
PVDA+,,1717,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
NEE,,773,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
stijn,,777,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
FN,,18036,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
CDH,,71565,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
MR,,184856,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
PS,,108474,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
ECOLO,,82989,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
PC,,2362,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
R.W.F.,,2397,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
PTB+,,3540,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
FORCE NATIONALE,,1951,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
CDF,,3864,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
CAP,,1694,Circonscription électorale de Bruxelles-Hal-Vilvorde,2007,sénat
CD&V NVA,,326740,Province d' Anvers,2007,sénat
VLAAMS BELANG,,264432,Province d' Anvers,2007,sénat
open vld,,187922,Province d' Anvers,2007,sénat
GROEN!,,71939,Province d' Anvers,2007,sénat
sp.a-spirit,,179349,Province d' Anvers,2007,sénat
Lijst Dedecker,,54419,Province d' Anvers,2007,sénat
CAP,,3323,Province d' Anvers,2007,sénat
PVDA+,,13236,Province d' Anvers,2007,sénat
NEE,,5160,Province d' Anvers,2007,sénat
stijn,,3257,Province d' Anvers,2007,sénat
CD&V NVA,,302930,Province de Flandre occidentale,2007,sénat
VLAAMS BELANG,,118492,Province de Flandre occidentale,2007,sénat
open vld,,137877,Province de Flandre occidentale,2007,sénat
GROEN!,,39813,Province de Flandre occidentale,2007,sénat
sp.a-spirit,,137292,Province de Flandre occidentale,2007,sénat
Lijst Dedecker,,60193,Province de Flandre occidentale,2007,sénat
CAP,,2127,Province de Flandre occidentale,2007,sénat
PVDA+,,4055,Province de Flandre occidentale,2007,sénat
NEE,,1529,Province de Flandre occidentale,2007,sénat
stijn,,2094,Province de Flandre occidentale,2007,sénat
CD&V NVA,,278187,Province de Flandre orientale,2007,sénat
VLAAMS BELANG,,178008,Province de Flandre orientale,2007,sénat
open vld,,234885,Province de Flandre orientale,2007,sénat
GROEN!,,62768,Province de Flandre orientale,2007,sénat
sp.a-spirit,,149437,Province de Flandre orientale,2007,sénat
Lijst Dedecker,,55161,Province de Flandre orientale,2007,sénat
CAP,,2972,Province de Flandre orientale,2007,sénat
PVDA+,,8010,Province de Flandre orientale,2007,sénat
NEE,,2235,Province de Flandre orientale,2007,sénat
stijn,,2372,Province de Flandre orientale,2007,sénat
FN,,66513,Province de Hainaut,2007,sénat
CDH,,105066,Province de Hainaut,2007,sénat
MR,,196558,Province de Hainaut,2007,sénat
PS,,233780,Province de Hainaut,2007,sénat
ECOLO,,93237,Province de Hainaut,2007,sénat
PC,,9112,Province de Hainaut,2007,sénat
R.W.F.,,12785,Province de Hainaut,2007,sénat
PTB+,,7282,Province de Hainaut,2007,sénat
FORCE NATIONALE,,5968,Province de Hainaut,2007,sénat
CDF,,3027,Province de Hainaut,2007,sénat
CAP,,2951,Province de Hainaut,2007,sénat
FN,,31884,Province de Liège,2007,sénat
CDH,,89972,Province de Liège,2007,sénat
MR,,181519,Province de Liège,2007,sénat
PS,,188921,Province de Liège,2007,sénat
ECOLO,,95484,Province de Liège,2007,sénat
PC,,3669,Province de Liège,2007,sénat
R.W.F.,,6541,Province de Liège,2007,sénat
PTB+,,6733,Province de Liège,2007,sénat
FORCE NATIONALE,,3265,Province de Liège,2007,sénat
CDF,,2727,Province de Liège,2007,sénat
CAP,,2097,Province de Liège,2007,sénat
CD&V NVA,,181188,Province de Limbourg,2007,sénat
VLAAMS BELANG,,100030,Province de Limbourg,2007,sénat
open vld,,100976,Province de Limbourg,2007,sénat
GROEN!,,21142,Province de Limbourg,2007,sénat
sp.a-spirit,,102413,Province de Limbourg,2007,sénat
Lijst Dedecker,,21768,Province de Limbourg,2007,sénat
CAP,,2662,Province de Limbourg,2007,sénat
PVDA+,,5152,Province de Limbourg,2007,sénat
NEE,,1441,Province de Limbourg,2007,sénat
stijn,,1558,Province de Limbourg,2007,sénat
FN,,7582,Province de Luxembourg,2007,sénat
CDH,,38715,Province de Luxembourg,2007,sénat
MR,,51487,Province de Luxembourg,2007,sénat
PS,,35202,Province de Luxembourg,2007,sénat
ECOLO,,23271,Province de Luxembourg,2007,sénat
PC,,1280,Province de Luxembourg,2007,sénat
R.W.F.,,2206,Province de Luxembourg,2007,sénat
PTB+,,339,Province de Luxembourg,2007,sénat
FORCE NATIONALE,,617,Province de Luxembourg,2007,sénat
CDF,,773,Province de Luxembourg,2007,sénat
CAP,,249,Province de Luxembourg,2007,sénat
FN,,17180,Province de Namur,2007,sénat
CDH,,49880,Province de Namur,2007,sénat
MR,,93711,Province de Namur,2007,sénat
PS,,71354,Province de Namur,2007,sénat
ECOLO,,46926,Province de Namur,2007,sénat
PC,,1772,Province de Namur,2007,sénat
R.W.F.,,4813,Province de Namur,2007,sénat
PTB+,,1295,Province de Namur,2007,sénat
FORCE NATIONALE,,1852,Province de Namur,2007,sénat
CDF,,1326,Province de Namur,2007,sénat
CAP,,632,Province de Namur,2007,sénat
CD&V NVA,,94819,Province du Brabant flamand (Louvain),2007,sénat
VLAAMS BELANG,,50197,Province du Brabant flamand (Louvain),2007,sénat
open vld,,71033,Province du Brabant flamand (Louvain),2007,sénat
GROEN!,,23640,Province du Brabant flamand (Louvain),2007,sénat
sp.a-spirit,,55978,Province du Brabant flamand (Louvain),2007,sénat
Lijst Dedecker,,17515,Province du Brabant flamand (Louvain),2007,sénat
CAP,,1070,Province du Brabant flamand (Louvain),2007,sénat
PVDA+,,2502,Province du Brabant flamand (Louvain),2007,sénat
NEE,,944,Province du Brabant flamand (Louvain),2007,sénat
stijn,,1021,Province du Brabant flamand (Louvain),2007,sénat
FN,,8805,Province du Brabant wallon,2007,sénat
CDH,,33633,Province du Brabant wallon,2007,sénat
MR,,101426,Province du Brabant wallon,2007,sénat
PS,,37691,Province du Brabant wallon,2007,sénat
ECOLO,,39705,Province du Brabant wallon,2007,sénat
PC,,1271,Province du Brabant wallon,2007,sénat
R.W.F.,,3057,Province du Brabant wallon,2007,sénat
PTB+,,760,Province du Brabant wallon,2007,sénat
FORCE NATIONALE,,1068,Province du Brabant wallon,2007,sénat
CDF,,1245,Province du Brabant wallon,2007,sénat
CAP,,612,Province du Brabant wallon,2007,sénat
