Parti,Nombre de sièges,Nombre de voix,province,date,election
CVP,9.0,268259,Anvers,1991,chambre-des-représentants
SP,6.0,183306,Anvers,1991,chambre-des-représentants
PVV,5.0,156898,Anvers,1991,chambre-des-représentants
AGALEV,3.0,97033,Anvers,1991,chambre-des-représentants
VU,3.0,84382,Anvers,1991,chambre-des-représentants
VLAAMS BLOK,6.0,177316,Anvers,1991,chambre-des-représentants
PVDA/PTB,,8627,Anvers,1991,chambre-des-représentants
ROSSEM,2.0,76205,Anvers,1991,chambre-des-représentants
REGEBO,,5584,Anvers,1991,chambre-des-représentants
B.E.B,,3976,Anvers,1991,chambre-des-représentants
VCD/PCS,,2941,Anvers,1991,chambre-des-représentants
CVP,7.0,165354,Brabant,1991,chambre-des-représentants
SP,5.0,120943,Brabant,1991,chambre-des-représentants
PVV,5.0,140123,Brabant,1991,chambre-des-représentants
AGALEV,2.0,48428,Brabant,1991,chambre-des-représentants
VU,2.0,61658,Brabant,1991,chambre-des-représentants
VLAAMS BLOK,2.0,69658,Brabant,1991,chambre-des-représentants
PSC,3.0,89377,Brabant,1991,chambre-des-représentants
PS,6.0,144171,Brabant,1991,chambre-des-représentants
PRL,8.0,183626,Brabant,1991,chambre-des-représentants
ECOLO,3.0,85370,Brabant,1991,chambre-des-représentants
RW,,960,Brabant,1991,chambre-des-représentants
FDF/PPW,3.0,78728,Brabant,1991,chambre-des-représentants
RAD/UDRT,,2416,Brabant,1991,chambre-des-représentants
FN,1.0,40560,Brabant,1991,chambre-des-représentants
SAP/POS,,1420,Brabant,1991,chambre-des-représentants
PVDA/PTB,,4116,Brabant,1991,chambre-des-représentants
ROSSEM,1.0,32861,Brabant,1991,chambre-des-représentants
ROSSUM,,1012,Brabant,1991,chambre-des-représentants
REGEBO,,2420,Brabant,1991,chambre-des-représentants
B.E.B,,6096,Brabant,1991,chambre-des-représentants
PFN/PCN,,1233,Brabant,1991,chambre-des-représentants
PVCS,,532,Brabant,1991,chambre-des-représentants
D.V.A.,,1139,Brabant,1991,chambre-des-représentants
PLI-POL,,709,Brabant,1991,chambre-des-représentants
CVP,10.0,230966,Flandre occidentale,1991,chambre-des-représentants
SP,7.0,149385,Flandre occidentale,1991,chambre-des-représentants
PVV,6.0,142812,Flandre occidentale,1991,chambre-des-représentants
AGALEV,,58902,Flandre occidentale,1991,chambre-des-représentants
VU,,68955,Flandre occidentale,1991,chambre-des-représentants
VLAAMS BLOK,,41003,Flandre occidentale,1991,chambre-des-représentants
PVDA/PTB,,2634,Flandre occidentale,1991,chambre-des-représentants
ROSSEM,,39354,Flandre occidentale,1991,chambre-des-représentants
B.E.B,,1016,Flandre occidentale,1991,chambre-des-représentants
SRD,,368,Flandre occidentale,1991,chambre-des-représentants
O.A.T.N.B.,,2413,Flandre occidentale,1991,chambre-des-représentants
CVP,8.0,244478,Flandre orientale,1991,chambre-des-représentants
SP,6.0,173865,Flandre orientale,1991,chambre-des-représentants
PVV,7.0,213476,Flandre orientale,1991,chambre-des-représentants
AGALEV,2.0,65929,Flandre orientale,1991,chambre-des-représentants
VU,2.0,79090,Flandre orientale,1991,chambre-des-représentants
VLAAMS BLOK,3.0,84384,Flandre orientale,1991,chambre-des-représentants
PVDA/PTB,,3857,Flandre orientale,1991,chambre-des-représentants
ROSSEM,,38014,Flandre orientale,1991,chambre-des-représentants
REGEBO,,2931,Flandre orientale,1991,chambre-des-représentants
B.E.B,,2155,Flandre orientale,1991,chambre-des-représentants
N.V.,,693,Flandre orientale,1991,chambre-des-représentants
V.D.,,4467,Flandre orientale,1991,chambre-des-représentants
PSC,6.0,148518,Hainaut,1991,chambre-des-représentants
PS,13.0,305715,Hainaut,1991,chambre-des-représentants
PRL,5.0,124452,Hainaut,1991,chambre-des-représentants
ECOLO,4.0,103397,Hainaut,1991,chambre-des-représentants
RW,,2796,Hainaut,1991,chambre-des-représentants
FDF/PPW,,1593,Hainaut,1991,chambre-des-représentants
FN,,11064,Hainaut,1991,chambre-des-représentants
F.N.B.B.,,1128,Hainaut,1991,chambre-des-représentants
PC,,5706,Hainaut,1991,chambre-des-représentants
SAP/POS,,1492,Hainaut,1991,chambre-des-représentants
PVDA/PTB,,4056,Hainaut,1991,chambre-des-représentants
B.E.B,,1633,Hainaut,1991,chambre-des-représentants
PFN/PCN,,637,Hainaut,1991,chambre-des-représentants
PSC,5.0,125358,Liège,1991,chambre-des-représentants
PS,10.0,244954,Liège,1991,chambre-des-représentants
PRL,4.0,105996,Liège,1991,chambre-des-représentants
ECOLO,2.0,71155,Liège,1991,chambre-des-représentants
FDF/PPW,,10492,Liège,1991,chambre-des-représentants
FN,,4889,Liège,1991,chambre-des-représentants
SAP/POS,,1674,Liège,1991,chambre-des-représentants
PVDA/PTB,,2879,Liège,1991,chambre-des-représentants
U.C.D.,,721,Liège,1991,chambre-des-représentants
AGIR,,11189,Liège,1991,chambre-des-représentants
CVP,5.0,127108,Limbourg,1991,chambre-des-représentants
SP,4.0,110477,Limbourg,1991,chambre-des-représentants
PVV,3.0,84707,Limbourg,1991,chambre-des-représentants
AGALEV,,29258,Limbourg,1991,chambre-des-représentants
VU,3.0,69039,Limbourg,1991,chambre-des-représentants
VLAAMS BLOK,1.0,32886,Limbourg,1991,chambre-des-représentants
PVDA/PTB,,2785,Limbourg,1991,chambre-des-représentants
ROSSEM,,11748,Limbourg,1991,chambre-des-représentants
REGEBO,,1009,Limbourg,1991,chambre-des-représentants
PVCS,,1237,Limbourg,1991,chambre-des-représentants
PSC,2.0,46869,Luxembourg,1991,chambre-des-représentants
PS,2.0,38804,Luxembourg,1991,chambre-des-représentants
PRL,1.0,36924,Luxembourg,1991,chambre-des-représentants
ECOLO,,16466,Luxembourg,1991,chambre-des-représentants
FN,,1188,Luxembourg,1991,chambre-des-représentants
SAP/POS,,108,Luxembourg,1991,chambre-des-représentants
PVDA/PTB,,406,Luxembourg,1991,chambre-des-représentants
B.E.B,,553,Luxembourg,1991,chambre-des-représentants
PSC,2.0,66608,Namur,1991,chambre-des-représentants
PS,4.0,97555,Namur,1991,chambre-des-représentants
PRL,2.0,50649,Namur,1991,chambre-des-représentants
ECOLO,1.0,36236,Namur,1991,chambre-des-représentants
FN,,7291,Namur,1991,chambre-des-représentants
SAP/POS,,549,Namur,1991,chambre-des-représentants
PVDA/PTB,,1131,Namur,1991,chambre-des-représentants
S.N.W.,,491,Namur,1991,chambre-des-représentants
