Parti,Nombre de sièges,Nombre de voix,district,date,election
PLP-PVV,1.0,16878,Tirlemont,1968,conseils-provinciaux
BSP,1.0,15251,Tirlemont,1968,conseils-provinciaux
CVP,3.0,12804,Tongres,1968,conseils-provinciaux
BSP,1.0,5077,Tongres,1968,conseils-provinciaux
PVV,1.0,4778,Tongres,1968,conseils-provinciaux
VU,1.0,2728,Tongres,1968,conseils-provinciaux
Retour à Liège,,1452,Tongres,1968,conseils-provinciaux
RW,,3024,Tournai,1968,conseils-provinciaux
PSB,2.0,12072,Tournai,1968,conseils-provinciaux
PCB,1.0,6180,Tournai,1968,conseils-provinciaux
PSC,1.0,11475,Tournai,1968,conseils-provinciaux
PLP,2.0,13072,Tournai,1968,conseils-provinciaux
CVP,3.0,25052,Turnhout,1968,conseils-provinciaux
BSP,1.0,9502,Turnhout,1968,conseils-provinciaux
PVV,1.0,5899,Turnhout,1968,conseils-provinciaux
VU,,5805,Turnhout,1968,conseils-provinciaux
Communist,,574,Turnhout,1968,conseils-provinciaux
RW,,2343,Verviers,1968,conseils-provinciaux
PSB,1.0,7669,Verviers,1968,conseils-provinciaux
PCB,,1282,Verviers,1968,conseils-provinciaux
PSC,1.0,4621,Verviers,1968,conseils-provinciaux
PLP,2.0,8766,Verviers,1968,conseils-provinciaux
PSB,1.0,1953,Vielsalm,1968,conseils-provinciaux
PSC,2.0,3556,Vielsalm,1968,conseils-provinciaux
PLP,1.0,3289,Vielsalm,1968,conseils-provinciaux
FDF-RW,1.0,5736,Vilvorde,1968,conseils-provinciaux
Volksunie,2.0,20554,Vilvorde,1968,conseils-provinciaux
COMMUNIST MOSCOU,,2447,Vilvorde,1968,conseils-provinciaux
VDB,3.0,41319,Vilvorde,1968,conseils-provinciaux
PLP-PVV,2.0,20737,Vilvorde,1968,conseils-provinciaux
BSP,1.0,22370,Vilvorde,1968,conseils-provinciaux
PSB,1.0,3600,Virton,1968,conseils-provinciaux
PSC,2.0,3989,Virton,1968,conseils-provinciaux
PLP,1.0,2649,Virton,1968,conseils-provinciaux
RW,,1774,Waremme,1968,conseils-provinciaux
PSB,3.0,16237,Waremme,1968,conseils-provinciaux
PCB,,1346,Waremme,1968,conseils-provinciaux
PSC,1.0,7391,Waremme,1968,conseils-provinciaux
PLP,1.0,8485,Waremme,1968,conseils-provinciaux
FDF-RW,1.0,12503,Wavre,1968,conseils-provinciaux
PSB,1.0,17404,Wavre,1968,conseils-provinciaux
COMMUNIST MOSCOU,,2007,Wavre,1968,conseils-provinciaux
PSC,1.0,10606,Wavre,1968,conseils-provinciaux
PLP-PVV,2.0,23187,Wavre,1968,conseils-provinciaux
CVP,2.0,16968,Zele,1968,conseils-provinciaux
BSP,1.0,7783,Zele,1968,conseils-provinciaux
PVV,1.0,6658,Zele,1968,conseils-provinciaux
VU,,4910,Zele,1968,conseils-provinciaux
CVP,3.0,17356,Zottegem,1968,conseils-provinciaux
BSP,1.0,10513,Zottegem,1968,conseils-provinciaux
PVV,1.0,9385,Zottegem,1968,conseils-provinciaux
VU,1.0,8735,Zottegem,1968,conseils-provinciaux
Communist,,356,Zottegem,1968,conseils-provinciaux
