Parti,Nombre de sièges,Nombre de voix,canton,date,election
CSP,,7352,Canton d'Eupen,2004,parlement-de-la-communauté-germanophone
PFF MR,,3877,Canton d'Eupen,2004,parlement-de-la-communauté-germanophone
ECOLO,,1966,Canton d'Eupen,2004,parlement-de-la-communauté-germanophone
SP,,3181,Canton d'Eupen,2004,parlement-de-la-communauté-germanophone
PJU-PDB,,1578,Canton d'Eupen,2004,parlement-de-la-communauté-germanophone
VIVANT,,1534,Canton d'Eupen,2004,parlement-de-la-communauté-germanophone
CSP,,4553,Canton de Saint-Vith,2004,parlement-de-la-communauté-germanophone
PFF MR,,3738,Canton de Saint-Vith,2004,parlement-de-la-communauté-germanophone
ECOLO,,1006,Canton de Saint-Vith,2004,parlement-de-la-communauté-germanophone
SP,,3722,Canton de Saint-Vith,2004,parlement-de-la-communauté-germanophone
PJU-PDB,,2665,Canton de Saint-Vith,2004,parlement-de-la-communauté-germanophone
VIVANT,,1131,Canton de Saint-Vith,2004,parlement-de-la-communauté-germanophone
