Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,2.0,36040,Alost-Audenarde,1921,sénat
Socialist,1.0,17774,Alost-Audenarde,1921,sénat
Liberal,1.0,15057,Alost-Audenarde,1921,sénat
DEMOCRAT,,6907,Alost-Audenarde,1921,sénat
Cath/Kath,2.0,14429,Anvers,1921,sénat
Cath unis,2.0,41657,Anvers,1921,sénat
Socialist,2.0,54052,Anvers,1921,sénat
Liberal,1.0,31600,Anvers,1921,sénat
Frontpartij,,8955,Anvers,1921,sénat
Cath/Kath,1.0,20833,Bruges,1921,sénat
Socialist,,8711,Bruges,1921,sénat
Liberal,1.0,7782,Bruges,1921,sénat
Cath/Kath,4.0,64054,Bruxelles,1921,sénat
Socialist,4.0,70232,Bruxelles,1921,sénat
Liberal,4.0,64805,Bruxelles,1921,sénat
Frontpartij,,5376,Bruxelles,1921,sénat
Christene Volkspartij,1.0,20767,Bruxelles,1921,sénat
RADICAL,,1603,Bruxelles,1921,sénat
Classe moy/Middenklasse,,4401,Bruxelles,1921,sénat
Lib Volksbond,,3506,Bruxelles,1921,sénat
Cartel Nat,,3917,Bruxelles,1921,sénat
Combattants,,12513,Bruxelles,1921,sénat
Cath/Kath,1.0,32631,Charleroi-Thuin,1921,sénat
Socialist,5.0,95801,Charleroi-Thuin,1921,sénat
Liberal,1.0,29471,Charleroi-Thuin,1921,sénat
Cath/Kath,1.0,27276,Courtrai-Ypres,1921,sénat
Socialist,2.0,21445,Courtrai-Ypres,1921,sénat
Liberal,,9577,Courtrai-Ypres,1921,sénat
ALLIANCE OUVRIERE CATH,1.0,16588,Courtrai-Ypres,1921,sénat
Cath/Kath,1.0,22080,Furnes-Dixmude-Ostende,1921,sénat
Liberal,1.0,13763,Furnes-Dixmude-Ostende,1921,sénat
Cath/Kath,3.0,58242,Gand-Eeklo,1921,sénat
Socialist,2.0,36758,Gand-Eeklo,1921,sénat
Liberal,1.0,18353,Gand-Eeklo,1921,sénat
Frontpartij,,5912,Gand-Eeklo,1921,sénat
Cath/Kath,4.0,41147,Hasselt-Tongeren-Maaseik,1921,sénat
Cath unis,,6944,Hasselt-Tongeren-Maaseik,1921,sénat
Socialist,,4162,Hasselt-Tongeren-Maaseik,1921,sénat
Liberal,,9431,Hasselt-Tongeren-Maaseik,1921,sénat
LIB,,3589,Hasselt-Tongeren-Maaseik,1921,sénat
Cath/Kath,1.0,14886,Huy-Waremme,1921,sénat
Socialist,1.0,22835,Huy-Waremme,1921,sénat
Liberal,,11071,Huy-Waremme,1921,sénat
Cath/Kath,1.0,31701,Liège,1921,sénat
Socialist,4.0,83205,Liège,1921,sénat
Liberal,2.0,28081,Liège,1921,sénat
Parti National,,2427,Liège,1921,sénat
Socialist,1.0,16280,Louvain,1921,sénat
Liberal,1.0,11971,Louvain,1921,sénat
Frontpartij,,3883,Louvain,1921,sénat
Christene Volkspartij,1.0,31161,Louvain,1921,sénat
Cartel Nat,,1279,Louvain,1921,sénat
Combattants,,1733,Louvain,1921,sénat
Cath/Kath,,6177,Malines-Turnhout,1921,sénat
Cath unis,3.0,44460,Malines-Turnhout,1921,sénat
Socialist,2.0,21406,Malines-Turnhout,1921,sénat
Liberal,,9321,Malines-Turnhout,1921,sénat
Frontpartij,,5600,Malines-Turnhout,1921,sénat
Cath/Kath,1.0,28472,Mons-Soignies,1921,sénat
Socialist,3.0,74213,Mons-Soignies,1921,sénat
Liberal,1.0,18932,Mons-Soignies,1921,sénat
Cath/Kath,2.0,45376,Namur-Dinant-Philippeville,1921,sénat
Socialist,2.0,32449,Namur-Dinant-Philippeville,1921,sénat
Liberal,1.0,18285,Namur-Dinant-Philippeville,1921,sénat
Cath/Kath,1.0,16010,Nivelles,1921,sénat
Socialist,1.0,20957,Nivelles,1921,sénat
Liberal,,11440,Nivelles,1921,sénat
Cath/Kath,3.0,32347,Roulers-Tielt,1921,sénat
Socialist,,6912,Roulers-Tielt,1921,sénat
Liberal,,1233,Roulers-Tielt,1921,sénat
Cath/Kath,3.0,40464,Termonde-Saint-Nicolas,1921,sénat
Socialist,1.0,20255,Termonde-Saint-Nicolas,1921,sénat
Liberal,,10725,Termonde-Saint-Nicolas,1921,sénat
Cath/Kath,1.0,23988,Tournai-Ath,1921,sénat
Socialist,1.0,24529,Tournai-Ath,1921,sénat
Liberal,1.0,17745,Tournai-Ath,1921,sénat
Cath/Kath,1.0,18617,Verviers,1921,sénat
Socialist,1.0,16885,Verviers,1921,sénat
Liberal,,9359,Verviers,1921,sénat
