Parti,Nombre de sièges,Nombre de voix,district,date,election
VU,3.0,22169,Bruges,1974,conseils-provinciaux
KP,,1544,Bruges,1974,conseils-provinciaux
CVP,10.0,59721,Bruges,1974,conseils-provinciaux
andere/autres,,953,Bruges,1974,conseils-provinciaux
PSC,2.0,16790,Bruxelles,1974,conseils-provinciaux
FDF-PLDP,3.0,29601,Bruxelles,1974,conseils-provinciaux
PSB,1.0,12852,Bruxelles,1974,conseils-provinciaux
VU,,5861,Bruxelles,1974,conseils-provinciaux
PCB/BKP,,3508,Bruxelles,1974,conseils-provinciaux
BSP,,1819,Bruxelles,1974,conseils-provinciaux
PLP-PVV,1.0,5645,Bruxelles,1974,conseils-provinciaux
URB,,276,Bruxelles,1974,conseils-provinciaux
PLP,1.0,6060,Châtelet,1974,conseils-provinciaux
PSB,5.0,28116,Châtelet,1974,conseils-provinciaux
PSC,1.0,11345,Châtelet,1974,conseils-provinciaux
RW,2.0,11848,Châtelet,1974,conseils-provinciaux
UDP-PC,,2622,Châtelet,1974,conseils-provinciaux
PLP,1.0,6055,Charleroi,1974,conseils-provinciaux
PSB,5.0,30974,Charleroi,1974,conseils-provinciaux
PSC,1.0,11542,Charleroi,1974,conseils-provinciaux
RW,3.0,19601,Charleroi,1974,conseils-provinciaux
UDP-PC,,3622,Charleroi,1974,conseils-provinciaux
PLW,,1354,Charleroi,1974,conseils-provinciaux
PLP,1.0,4784,Ciney,1974,conseils-provinciaux
PSB,1.0,5039,Ciney,1974,conseils-provinciaux
PSC,3.0,7379,Ciney,1974,conseils-provinciaux
RW,1.0,3642,Ciney,1974,conseils-provinciaux
PVV,1.0,10849,Courtrai,1974,conseils-provinciaux
BSP,2.0,14965,Courtrai,1974,conseils-provinciaux
VU,2.0,11383,Courtrai,1974,conseils-provinciaux
KP,,1469,Courtrai,1974,conseils-provinciaux
CVP,6.0,34839,Courtrai,1974,conseils-provinciaux
PVV,1.0,11019,Deinze,1974,conseils-provinciaux
BSP,1.0,6077,Deinze,1974,conseils-provinciaux
VU,1.0,11248,Deinze,1974,conseils-provinciaux
KP,,438,Deinze,1974,conseils-provinciaux
CVP,3.0,20866,Deinze,1974,conseils-provinciaux
PVV,2.0,18652,Diest,1974,conseils-provinciaux
VU,1.0,10595,Diest,1974,conseils-provinciaux
BSP,1.0,17855,Diest,1974,conseils-provinciaux
CVP,2.0,27341,Diest,1974,conseils-provinciaux
PDP,,677,Diest,1974,conseils-provinciaux
BKP,,1091,Diest,1974,conseils-provinciaux
PLP,2.0,5077,Dinant,1974,conseils-provinciaux
PSB,2.0,6470,Dinant,1974,conseils-provinciaux
PSC,2.0,8401,Dinant,1974,conseils-provinciaux
RW,2.0,6548,Dinant,1974,conseils-provinciaux
UDP-DN,,198,Dinant,1974,conseils-provinciaux
PLP,1.0,7342,Dison,1974,conseils-provinciaux
PSB,3.0,13982,Dison,1974,conseils-provinciaux
PSC,4.0,20177,Dison,1974,conseils-provinciaux
RW,1.0,6039,Dison,1974,conseils-provinciaux
PC,,1068,Dison,1974,conseils-provinciaux
AUTRE,,3931,Dison,1974,conseils-provinciaux
PVV,1.0,4815,Dixsmude,1974,conseils-provinciaux
BSP,,4013,Dixsmude,1974,conseils-provinciaux
VU,1.0,5054,Dixsmude,1974,conseils-provinciaux
CVP,2.0,11911,Dixsmude,1974,conseils-provinciaux
PLP,,4398,Dour,1974,conseils-provinciaux
PSB,4.0,17346,Dour,1974,conseils-provinciaux
PSC,1.0,6508,Dour,1974,conseils-provinciaux
RW,,4727,Dour,1974,conseils-provinciaux
UDP-PC,,4448,Dour,1974,conseils-provinciaux
PLW,,554,Dour,1974,conseils-provinciaux
PVV,1.0,8479,Eeklo,1974,conseils-provinciaux
BSP,1.0,9012,Eeklo,1974,conseils-provinciaux
VU,1.0,7260,Eeklo,1974,conseils-provinciaux
KP,,576,Eeklo,1974,conseils-provinciaux
CVP,3.0,23269,Eeklo,1974,conseils-provinciaux
PLP,1.0,2546,Eghezée,1974,conseils-provinciaux
PSB,1.0,4163,Eghezée,1974,conseils-provinciaux
PSC,1.0,3092,Eghezée,1974,conseils-provinciaux
RW,,1934,Eghezée,1974,conseils-provinciaux
PVV,2.0,15391,Ekeren,1974,conseils-provinciaux
BSP,3.0,23308,Ekeren,1974,conseils-provinciaux
VU,3.0,24648,Ekeren,1974,conseils-provinciaux
KP,,3303,Ekeren,1974,conseils-provinciaux
CVP,5.0,50625,Ekeren,1974,conseils-provinciaux
andere/autres,,1062,Ekeren,1974,conseils-provinciaux
PVV,1.0,8184,Evergem,1974,conseils-provinciaux
BSP,1.0,8573,Evergem,1974,conseils-provinciaux
VU,1.0,10763,Evergem,1974,conseils-provinciaux
KP,,1127,Evergem,1974,conseils-provinciaux
CVP,3.0,24694,Evergem,1974,conseils-provinciaux
PLP,1.0,5953,Fexhe-Slens,1974,conseils-provinciaux
PSB,3.0,14421,Fexhe-Slens,1974,conseils-provinciaux
PSC,2.0,10231,Fexhe-Slens,1974,conseils-provinciaux
RW,1.0,7285,Fexhe-Slens,1974,conseils-provinciaux
PC,,2225,Fexhe-Slens,1974,conseils-provinciaux
PLP,1.0,7559,Fléron,1974,conseils-provinciaux
PSB,3.0,20119,Fléron,1974,conseils-provinciaux
PSC,3.0,11050,Fléron,1974,conseils-provinciaux
RW,2.0,9881,Fléron,1974,conseils-provinciaux
PC,,3509,Fléron,1974,conseils-provinciaux
AUTRE,,399,Fléron,1974,conseils-provinciaux
PLP,1.0,3056,Florennes,1974,conseils-provinciaux
PSB,2.0,5343,Florennes,1974,conseils-provinciaux
PSC,1.0,5401,Florennes,1974,conseils-provinciaux
RW,1.0,3062,Florennes,1974,conseils-provinciaux
PLP,1.0,2874,Florenville,1974,conseils-provinciaux
PSB,1.0,2980,Florenville,1974,conseils-provinciaux
PSC,3.0,5056,Florenville,1974,conseils-provinciaux
RW,,1644,Florenville,1974,conseils-provinciaux
IND.,,50,Florenville,1974,conseils-provinciaux
PLP,1.0,5592,Fontaine-l'Evêque,1974,conseils-provinciaux
PSB,4.0,24054,Fontaine-l'Evêque,1974,conseils-provinciaux
PSC,1.0,7627,Fontaine-l'Evêque,1974,conseils-provinciaux
RW,1.0,10366,Fontaine-l'Evêque,1974,conseils-provinciaux
UDP-PC,,4114,Fontaine-l'Evêque,1974,conseils-provinciaux
PLW,,358,Fontaine-l'Evêque,1974,conseils-provinciaux
ISOLE,,174,Fontaine-l'Evêque,1974,conseils-provinciaux
PLP,1.0,2978,Fosses-la-Ville,1974,conseils-provinciaux
PSB,4.0,11962,Fosses-la-Ville,1974,conseils-provinciaux
PSC,2.0,8539,Fosses-la-Ville,1974,conseils-provinciaux
RW,1.0,4247,Fosses-la-Ville,1974,conseils-provinciaux
UDP-DN,,637,Fosses-la-Ville,1974,conseils-provinciaux
PVV,1.0,5973,Furnes,1974,conseils-provinciaux
BSP,1.0,6533,Furnes,1974,conseils-provinciaux
VU,1.0,4858,Furnes,1974,conseils-provinciaux
CVP,1.0,9025,Furnes,1974,conseils-provinciaux
andere/autres,,178,Furnes,1974,conseils-provinciaux
PVV,3.0,23883,Gand,1974,conseils-provinciaux
BSP,4.0,27735,Gand,1974,conseils-provinciaux
VU,2.0,15597,Gand,1974,conseils-provinciaux
KP,,3614,Gand,1974,conseils-provinciaux
CVP,3.0,29497,Gand,1974,conseils-provinciaux
andere/autres,,592,Gand,1974,conseils-provinciaux
PLP,1.0,3906,Gembloux,1974,conseils-provinciaux
PSB,2.0,6689,Gembloux,1974,conseils-provinciaux
PSC,1.0,3508,Gembloux,1974,conseils-provinciaux
RW,1.0,3782,Gembloux,1974,conseils-provinciaux
UDP-DN,,242,Gembloux,1974,conseils-provinciaux
PVV,,1401,Genk,1974,conseils-provinciaux
BSP,2.0,5103,Genk,1974,conseils-provinciaux
VU,1.0,4857,Genk,1974,conseils-provinciaux
CVP,5.0,14940,Genk,1974,conseils-provinciaux
andere/autres,,225,Genk,1974,conseils-provinciaux
PVV,1.0,9708,Grammont,1974,conseils-provinciaux
BSP,2.0,14088,Grammont,1974,conseils-provinciaux
VU,1.0,6885,Grammont,1974,conseils-provinciaux
KP,,1140,Grammont,1974,conseils-provinciaux
CVP,1.0,15676,Grammont,1974,conseils-provinciaux
andere/autres,,95,Grammont,1974,conseils-provinciaux
PVV,1.0,17127,Hal,1974,conseils-provinciaux
FDF-PLDP,,3090,Hal,1974,conseils-provinciaux
PSB,,4706,Hal,1974,conseils-provinciaux
VU,1.0,10192,Hal,1974,conseils-provinciaux
PCB/BKP,,840,Hal,1974,conseils-provinciaux
BSP,1.0,5990,Hal,1974,conseils-provinciaux
CVP,2.0,22449,Hal,1974,conseils-provinciaux
PVV,1.0,2989,Harelbeke,1974,conseils-provinciaux
BSP,1.0,8526,Harelbeke,1974,conseils-provinciaux
VU,,3183,Harelbeke,1974,conseils-provinciaux
KP,,327,Harelbeke,1974,conseils-provinciaux
CVP,3.0,18675,Harelbeke,1974,conseils-provinciaux
PVV,1.0,6498,Hasselt,1974,conseils-provinciaux
BSP,2.0,11716,Hasselt,1974,conseils-provinciaux
VU,1.0,5513,Hasselt,1974,conseils-provinciaux
CVP,4.0,17866,Hasselt,1974,conseils-provinciaux
andere/autres,,352,Hasselt,1974,conseils-provinciaux
PVV,1.0,11753,Herentals,1974,conseils-provinciaux
BSP,1.0,8971,Herentals,1974,conseils-provinciaux
VU,1.0,9977,Herentals,1974,conseils-provinciaux
CVP,4.0,30169,Herentals,1974,conseils-provinciaux
andere/autres,,601,Herentals,1974,conseils-provinciaux
PVV,1.0,2002,Herk-la-Ville,1974,conseils-provinciaux
BSP,1.0,5057,Herk-la-Ville,1974,conseils-provinciaux
VU,1.0,3602,Herk-la-Ville,1974,conseils-provinciaux
CVP,1.0,9236,Herk-la-Ville,1974,conseils-provinciaux
PLP,1.0,7207,Herstal,1974,conseils-provinciaux
PSB,4.0,22700,Herstal,1974,conseils-provinciaux
PSC,2.0,9272,Herstal,1974,conseils-provinciaux
RW,2.0,11894,Herstal,1974,conseils-provinciaux
PC,1.0,4261,Herstal,1974,conseils-provinciaux
PLP,1.0,5943,Huy,1974,conseils-provinciaux
PSB,4.0,24987,Huy,1974,conseils-provinciaux
PSC,2.0,11761,Huy,1974,conseils-provinciaux
RW,1.0,6851,Huy,1974,conseils-provinciaux
PC,,3001,Huy,1974,conseils-provinciaux
PVV,1.0,6703,Ieper,1974,conseils-provinciaux
BSP,1.0,9326,Ieper,1974,conseils-provinciaux
VU,1.0,7034,Ieper,1974,conseils-provinciaux
CVP,3.0,17619,Ieper,1974,conseils-provinciaux
PSC,1.0,15245,Ixelles,1974,conseils-provinciaux
FDF-PLDP,4.0,46687,Ixelles,1974,conseils-provinciaux
PSB,1.0,10114,Ixelles,1974,conseils-provinciaux
VU,,5492,Ixelles,1974,conseils-provinciaux
PCB/BKP,,3616,Ixelles,1974,conseils-provinciaux
BSP,,2081,Ixelles,1974,conseils-provinciaux
PLP-PVV,1.0,5687,Ixelles,1974,conseils-provinciaux
PRS,,209,Ixelles,1974,conseils-provinciaux
FR,,503,Ixelles,1974,conseils-provinciaux
PVV,,3760,Izegem,1974,conseils-provinciaux
BSP,1.0,8080,Izegem,1974,conseils-provinciaux
VU,1.0,7928,Izegem,1974,conseils-provinciaux
CVP,4.0,20305,Izegem,1974,conseils-provinciaux
PLP,,4117,Jumet,1974,conseils-provinciaux
PSB,2.0,14085,Jumet,1974,conseils-provinciaux
PSC,1.0,6114,Jumet,1974,conseils-provinciaux
RW,2.0,11365,Jumet,1974,conseils-provinciaux
UDP-PC,,2653,Jumet,1974,conseils-provinciaux
PLW,,281,Jumet,1974,conseils-provinciaux
PLP,,3811,La Louvière,1974,conseils-provinciaux
PSB,3.0,20479,La Louvière,1974,conseils-provinciaux
PSC,1.0,7722,La Louvière,1974,conseils-provinciaux
RW,1.0,6066,La Louvière,1974,conseils-provinciaux
UDP-PC,1.0,4706,La Louvière,1974,conseils-provinciaux
PLP,,1443,La Roche-en-Ardenne,1974,conseils-provinciaux
PSB,,958,La Roche-en-Ardenne,1974,conseils-provinciaux
PSC,2.0,4168,La Roche-en-Ardenne,1974,conseils-provinciaux
RW,1.0,1052,La Roche-en-Ardenne,1974,conseils-provinciaux
PVV,2.0,17276,Ledeberg,1974,conseils-provinciaux
BSP,1.0,13334,Ledeberg,1974,conseils-provinciaux
VU,2.0,12709,Ledeberg,1974,conseils-provinciaux
KP,,1177,Ledeberg,1974,conseils-provinciaux
CVP,3.0,23564,Ledeberg,1974,conseils-provinciaux
PLP,2.0,12517,Liège,1974,conseils-provinciaux
PSB,4.0,20440,Liège,1974,conseils-provinciaux
PSC,3.0,15949,Liège,1974,conseils-provinciaux
RW,3.0,18874,Liège,1974,conseils-provinciaux
PC,1.0,5176,Liège,1974,conseils-provinciaux
PVV,1.0,10567,Lierre,1974,conseils-provinciaux
BSP,2.0,17430,Lierre,1974,conseils-provinciaux
VU,2.0,20555,Lierre,1974,conseils-provinciaux
CVP,4.0,38040,Lierre,1974,conseils-provinciaux
PVV,1.0,4542,Looz,1974,conseils-provinciaux
BSP,1.0,5175,Looz,1974,conseils-provinciaux
VU,,1498,Looz,1974,conseils-provinciaux
CVP,2.0,9392,Looz,1974,conseils-provinciaux
PVV,1.0,18369,Louvain,1974,conseils-provinciaux
VU,1.0,14326,Louvain,1974,conseils-provinciaux
BSP,2.0,20271,Louvain,1974,conseils-provinciaux
CVP,2.0,29760,Louvain,1974,conseils-provinciaux
PDP,,3932,Louvain,1974,conseils-provinciaux
BKP,,1733,Louvain,1974,conseils-provinciaux
PMO,,640,Louvain,1974,conseils-provinciaux
PVV,1.0,3881,Maaseik,1974,conseils-provinciaux
BSP,1.0,3043,Maaseik,1974,conseils-provinciaux
VU,1.0,3641,Maaseik,1974,conseils-provinciaux
CVP,2.0,9521,Maaseik,1974,conseils-provinciaux
PVV,1.0,2884,Maasmechelen,1974,conseils-provinciaux
BSP,1.0,3791,Maasmechelen,1974,conseils-provinciaux
VU,,2135,Maasmechelen,1974,conseils-provinciaux
CVP,3.0,9045,Maasmechelen,1974,conseils-provinciaux
andere/autres,,475,Maasmechelen,1974,conseils-provinciaux
PVV,1.0,9909,Malines,1974,conseils-provinciaux
BSP,2.0,23943,Malines,1974,conseils-provinciaux
VU,2.0,13601,Malines,1974,conseils-provinciaux
KP,,1704,Malines,1974,conseils-provinciaux
CVP,3.0,29241,Malines,1974,conseils-provinciaux
andere/autres,,690,Malines,1974,conseils-provinciaux
PLP,1.0,2515,Marche-en-Famenne,1974,conseils-provinciaux
PSB,2.0,4409,Marche-en-Famenne,1974,conseils-provinciaux
PSC,2.0,4991,Marche-en-Famenne,1974,conseils-provinciaux
RW,1.0,3058,Marche-en-Famenne,1974,conseils-provinciaux
PVV,1.0,4527,Menen,1974,conseils-provinciaux
BSP,2.0,12422,Menen,1974,conseils-provinciaux
VU,1.0,8746,Menen,1974,conseils-provinciaux
KP,,795,Menen,1974,conseils-provinciaux
CVP,2.0,16956,Menen,1974,conseils-provinciaux
PVV,1.0,5940,Mol,1974,conseils-provinciaux
BSP,2.0,13183,Mol,1974,conseils-provinciaux
VU,1.0,12744,Mol,1974,conseils-provinciaux
CVP,3.0,28040,Mol,1974,conseils-provinciaux
andere/autres,,1025,Mol,1974,conseils-provinciaux
PSC,1.0,11777,Molenbeek-Saint-Jean,1974,conseils-provinciaux
FDF-PLDP,3.0,25333,Molenbeek-Saint-Jean,1974,conseils-provinciaux
PSB,2.0,25942,Molenbeek-Saint-Jean,1974,conseils-provinciaux
VU,,6150,Molenbeek-Saint-Jean,1974,conseils-provinciaux
PCB/BKP,,3215,Molenbeek-Saint-Jean,1974,conseils-provinciaux
BSP,,1424,Molenbeek-Saint-Jean,1974,conseils-provinciaux
PLP-PVV,,5246,Molenbeek-Saint-Jean,1974,conseils-provinciaux
URB,,350,Molenbeek-Saint-Jean,1974,conseils-provinciaux
PLP,1.0,5786,Mons,1974,conseils-provinciaux
PSB,2.0,16630,Mons,1974,conseils-provinciaux
PSC,1.0,7079,Mons,1974,conseils-provinciaux
RW,1.0,6112,Mons,1974,conseils-provinciaux
UDP-PC,1.0,7875,Mons,1974,conseils-provinciaux
PLW,,1570,Mons,1974,conseils-provinciaux
PLP,1.0,6138,Mouscron,1974,conseils-provinciaux
PSB,2.0,11004,Mouscron,1974,conseils-provinciaux
PSC,2.0,13202,Mouscron,1974,conseils-provinciaux
RW,,3774,Mouscron,1974,conseils-provinciaux
UDP-PC,,3140,Mouscron,1974,conseils-provinciaux
PLP,2.0,8556,Namur,1974,conseils-provinciaux
PSB,6.0,19906,Namur,1974,conseils-provinciaux
PSC,5.0,16333,Namur,1974,conseils-provinciaux
RW,5.0,15809,Namur,1974,conseils-provinciaux
UDP-DN,,1640,Namur,1974,conseils-provinciaux
PVV,1.0,2163,Neerpelt,1974,conseils-provinciaux
BSP,1.0,7189,Neerpelt,1974,conseils-provinciaux
VU,1.0,4874,Neerpelt,1974,conseils-provinciaux
CVP,3.0,14488,Neerpelt,1974,conseils-provinciaux
PLP,1.0,3551,Neufchâteau,1974,conseils-provinciaux
PSB,1.0,2933,Neufchâteau,1974,conseils-provinciaux
PSC,4.0,7491,Neufchâteau,1974,conseils-provinciaux
RW,1.0,2509,Neufchâteau,1974,conseils-provinciaux
PSC,2.0,13128,Nivelles,1974,conseils-provinciaux
PSB,2.0,19410,Nivelles,1974,conseils-provinciaux
URB,,538,Nivelles,1974,conseils-provinciaux
PLP,,7734,Nivelles,1974,conseils-provinciaux
RW,1.0,17547,Nivelles,1974,conseils-provinciaux
UDP,,2821,Nivelles,1974,conseils-provinciaux
PVV,3.0,16767,Ostende,1974,conseils-provinciaux
BSP,3.0,17931,Ostende,1974,conseils-provinciaux
VU,2.0,15557,Ostende,1974,conseils-provinciaux
KP,,1751,Ostende,1974,conseils-provinciaux
CVP,3.0,19227,Ostende,1974,conseils-provinciaux
PVV,1.0,8386,Oudenaarde,1974,conseils-provinciaux
BSP,1.0,5341,Oudenaarde,1974,conseils-provinciaux
VU,,3556,Oudenaarde,1974,conseils-provinciaux
CVP,2.0,13090,Oudenaarde,1974,conseils-provinciaux
PLP,1.0,7326,Péruwelz,1974,conseils-provinciaux
PSB,2.0,15347,Péruwelz,1974,conseils-provinciaux
PSC,1.0,5919,Péruwelz,1974,conseils-provinciaux
RW,,3767,Péruwelz,1974,conseils-provinciaux
UDP-PC,,2872,Péruwelz,1974,conseils-provinciaux
PVV,,1481,Peer,1974,conseils-provinciaux
BSP,1.0,3023,Peer,1974,conseils-provinciaux
VU,,2778,Peer,1974,conseils-provinciaux
CVP,3.0,9954,Peer,1974,conseils-provinciaux
PLP,1.0,2747,Phillippeville,1974,conseils-provinciaux
PSB,1.0,4973,Phillippeville,1974,conseils-provinciaux
PSC,2.0,4902,Phillippeville,1974,conseils-provinciaux
RW,,2195,Phillippeville,1974,conseils-provinciaux
UDP-DN,,187,Phillippeville,1974,conseils-provinciaux
PVV,,3595,Poperinge,1974,conseils-provinciaux
BSP,1.0,2825,Poperinge,1974,conseils-provinciaux
VU,,3073,Poperinge,1974,conseils-provinciaux
CVP,2.0,8291,Poperinge,1974,conseils-provinciaux
PVV,1.0,10735,Renaix,1974,conseils-provinciaux
BSP,1.0,9079,Renaix,1974,conseils-provinciaux
VU,,2209,Renaix,1974,conseils-provinciaux
CVP,2.0,12705,Renaix,1974,conseils-provinciaux
andere/autres,,2233,Renaix,1974,conseils-provinciaux
PVV,,3835,Roulers,1974,conseils-provinciaux
BSP,1.0,7727,Roulers,1974,conseils-provinciaux
VU,2.0,9988,Roulers,1974,conseils-provinciaux
CVP,3.0,18101,Roulers,1974,conseils-provinciaux
PSC,1.0,16419,Saint-Gilles,1974,conseils-provinciaux
FDF-PLDP,4.0,53676,Saint-Gilles,1974,conseils-provinciaux
PSB,2.0,23523,Saint-Gilles,1974,conseils-provinciaux
VU,1.0,6691,Saint-Gilles,1974,conseils-provinciaux
PCB/BKP,,5001,Saint-Gilles,1974,conseils-provinciaux
BSP,,1471,Saint-Gilles,1974,conseils-provinciaux
PLP-PVV,1.0,5855,Saint-Gilles,1974,conseils-provinciaux
PSC,2.0,19561,Saint-Josse,1974,conseils-provinciaux
FDF-PLDP,4.0,49965,Saint-Josse,1974,conseils-provinciaux
PSB,1.0,15000,Saint-Josse,1974,conseils-provinciaux
VU,1.0,7887,Saint-Josse,1974,conseils-provinciaux
PCB/BKP,,3253,Saint-Josse,1974,conseils-provinciaux
BSP,,1470,Saint-Josse,1974,conseils-provinciaux
PLP-PVV,,3455,Saint-Josse,1974,conseils-provinciaux
URB,,349,Saint-Josse,1974,conseils-provinciaux
PVV,1.0,8464,Saint-Nicolas,1974,conseils-provinciaux
BSP,2.0,12094,Saint-Nicolas,1974,conseils-provinciaux
VU,1.0,9619,Saint-Nicolas,1974,conseils-provinciaux
KP,,1343,Saint-Nicolas,1974,conseils-provinciaux
CVP,2.0,21170,Saint-Nicolas,1974,conseils-provinciaux
andere/autres,,859,Saint-Nicolas,1974,conseils-provinciaux
PLP,1.0,5386,Saint-Nicolas,1974,conseils-provinciaux
PSB,6.0,31294,Saint-Nicolas,1974,conseils-provinciaux
PSC,1.0,8799,Saint-Nicolas,1974,conseils-provinciaux
RW,2.0,8299,Saint-Nicolas,1974,conseils-provinciaux
PC,1.0,4507,Saint-Nicolas,1974,conseils-provinciaux
PVV,1.0,4797,Saint-Trond,1974,conseils-provinciaux
BSP,2.0,8607,Saint-Trond,1974,conseils-provinciaux
VU,,2862,Saint-Trond,1974,conseils-provinciaux
CVP,2.0,10887,Saint-Trond,1974,conseils-provinciaux
PSC,1.0,13274,Schaerbeek,1974,conseils-provinciaux
FDF-PLDP,3.0,35903,Schaerbeek,1974,conseils-provinciaux
PSB,1.0,16729,Schaerbeek,1974,conseils-provinciaux
VU,1.0,8571,Schaerbeek,1974,conseils-provinciaux
PCB/BKP,,3303,Schaerbeek,1974,conseils-provinciaux
BSP,1.0,4029,Schaerbeek,1974,conseils-provinciaux
PLP-PVV,,3026,Schaerbeek,1974,conseils-provinciaux
URB,,519,Schaerbeek,1974,conseils-provinciaux
PLP,1.0,3028,Seraing,1974,conseils-provinciaux
PSB,3.0,17623,Seraing,1974,conseils-provinciaux
PSC,,4011,Seraing,1974,conseils-provinciaux
RW,1.0,6586,Seraing,1974,conseils-provinciaux
PC,1.0,4289,Seraing,1974,conseils-provinciaux
PLP,1.0,6727,Soignies,1974,conseils-provinciaux
PSB,2.0,15208,Soignies,1974,conseils-provinciaux
PSC,1.0,8404,Soignies,1974,conseils-provinciaux
RW,1.0,6570,Soignies,1974,conseils-provinciaux
UDP-PC,,1836,Soignies,1974,conseils-provinciaux
PLW,,861,Soignies,1974,conseils-provinciaux
PLP,2.0,10433,Spa,1974,conseils-provinciaux
PSB,2.0,10503,Spa,1974,conseils-provinciaux
PSC,2.0,13543,Spa,1974,conseils-provinciaux
RW,1.0,7418,Spa,1974,conseils-provinciaux
PC,,1388,Spa,1974,conseils-provinciaux
AUTRE,1.0,5250,Spa,1974,conseils-provinciaux
PVV,,5203,Tamise,1974,conseils-provinciaux
BSP,1.0,9842,Tamise,1974,conseils-provinciaux
VU,2.0,13779,Tamise,1974,conseils-provinciaux
KP,,1634,Tamise,1974,conseils-provinciaux
