Parti,Nombre de sièges,Nombre de voix,province,date,election
CVP,16.0,426283,Anvers,1978,chambre-des-représentants
BSP,8.0,202206,Anvers,1978,chambre-des-représentants
PVV,5.0,131508,Anvers,1978,chambre-des-représentants
VU,3.0,95239,Anvers,1978,chambre-des-représentants
VLAAMS BLOK,1.0,26631,Anvers,1978,chambre-des-représentants
AGALEV,,5556,Anvers,1978,chambre-des-représentants
RAD,,3655,Anvers,1978,chambre-des-représentants
KPB,,21572,Anvers,1978,chambre-des-représentants
AMADA,,16510,Anvers,1978,chambre-des-représentants
RAL,,2868,Anvers,1978,chambre-des-représentants
KAGANO,,1376,Anvers,1978,chambre-des-représentants
PVCM,,993,Anvers,1978,chambre-des-représentants
CVP,10.0,233889,Brabant,1978,chambre-des-représentants
BSP,4.0,101947,Brabant,1978,chambre-des-représentants
PVV,4.0,110080,Brabant,1978,chambre-des-représentants
VU,3.0,71408,Brabant,1978,chambre-des-représentants
VLAAMS BLOK,,20052,Brabant,1978,chambre-des-représentants
PSC,6.0,135915,Brabant,1978,chambre-des-représentants
PSB,5.0,129557,Brabant,1978,chambre-des-représentants
PL,1.0,41460,Brabant,1978,chambre-des-représentants
PLF,,2313,Brabant,1978,chambre-des-représentants
ECOLO,,4266,Brabant,1978,chambre-des-représentants
PRLW,2.0,27095,Brabant,1978,chambre-des-représentants
FDF-RW,11.0,259019,Brabant,1978,chambre-des-représentants
RW,,23914,Brabant,1978,chambre-des-représentants
RAD/UDRT,1.0,25106,Brabant,1978,chambre-des-représentants
KPB/PCB,1.0,23118,Brabant,1978,chambre-des-représentants
KPB,,5096,Brabant,1978,chambre-des-représentants
PCB,,5202,Brabant,1978,chambre-des-représentants
AMADA,,6704,Brabant,1978,chambre-des-représentants
TPO,,386,Brabant,1978,chambre-des-représentants
RAL,,618,Brabant,1978,chambre-des-représentants
LRT,,251,Brabant,1978,chambre-des-représentants
ECOLOG,,8360,Brabant,1978,chambre-des-représentants
PFU,,1686,Brabant,1978,chambre-des-représentants
LSDP,,3678,Brabant,1978,chambre-des-représentants
LP-PL,,698,Brabant,1978,chambre-des-représentants
BNP-PNB,,3465,Brabant,1978,chambre-des-représentants
ECOPOL,,3922,Brabant,1978,chambre-des-représentants
CVP,11.0,284819,Flandre occidentale,1978,chambre-des-représentants
BSP,5.0,140192,Flandre occidentale,1978,chambre-des-représentants
PVV,4.0,103234,Flandre occidentale,1978,chambre-des-représentants
VU,3.0,79326,Flandre occidentale,1978,chambre-des-représentants
VLAAMS BLOK,,7675,Flandre occidentale,1978,chambre-des-représentants
KPB,,9152,Flandre occidentale,1978,chambre-des-représentants
AMADA,,5243,Flandre occidentale,1978,chambre-des-représentants
RAL,,883,Flandre occidentale,1978,chambre-des-représentants
GROEN,,1761,Flandre occidentale,1978,chambre-des-représentants
CVP,13.0,332210,Flandre orientale,1978,chambre-des-représentants
BSP,6.0,159037,Flandre orientale,1978,chambre-des-représentants
PVV,7.0,176645,Flandre orientale,1978,chambre-des-représentants
VU,3.0,94583,Flandre orientale,1978,chambre-des-représentants
VLAAMS BLOK,,16866,Flandre orientale,1978,chambre-des-représentants
RAD/UDRT,,2750,Flandre orientale,1978,chambre-des-représentants
KPB,,18171,Flandre orientale,1978,chambre-des-représentants
AMADA,,6361,Flandre orientale,1978,chambre-des-représentants
RAL,,2014,Flandre orientale,1978,chambre-des-représentants
PF-ECO,,1512,Flandre orientale,1978,chambre-des-représentants
PSC,7.0,159145,Hainaut,1978,chambre-des-représentants
PSB,14.0,282002,Hainaut,1978,chambre-des-représentants
ECOLO,,2423,Hainaut,1978,chambre-des-représentants
PRLW,5.0,99968,Hainaut,1978,chambre-des-représentants
RW,2.0,59363,Hainaut,1978,chambre-des-représentants
UDRT,,5731,Hainaut,1978,chambre-des-représentants
PCB,,59076,Hainaut,1978,chambre-des-représentants
TPO,,2177,Hainaut,1978,chambre-des-représentants
LRT,,2029,Hainaut,1978,chambre-des-représentants
UDP,,1843,Hainaut,1978,chambre-des-représentants
PLW,,7015,Hainaut,1978,chambre-des-représentants
PDRT,,311,Hainaut,1978,chambre-des-représentants
PDE,,375,Hainaut,1978,chambre-des-représentants
BSP/PSB,,30718,Liège,1978,chambre-des-représentants
PSC/CSP,,44230,Liège,1978,chambre-des-représentants
PRLW/PRF,,31280,Liège,1978,chambre-des-représentants
PSC,6.0,99867,Liège,1978,chambre-des-représentants
PSB,9.0,176791,Liège,1978,chambre-des-représentants
ECOLO,,6634,Liège,1978,chambre-des-représentants
PRLW,4.0,58581,Liège,1978,chambre-des-représentants
RW,2.0,44323,Liège,1978,chambre-des-représentants
UDRT,,4010,Liège,1978,chambre-des-représentants
KPB/PCB,1.0,4185,Liège,1978,chambre-des-représentants
PCB,,26535,Liège,1978,chambre-des-représentants
TPO,,1285,Liège,1978,chambre-des-représentants
LRT,,317,Liège,1978,chambre-des-représentants
PDB,,9032,Liège,1978,chambre-des-représentants
PFN,,729,Liège,1978,chambre-des-représentants
PLW,,2846,Liège,1978,chambre-des-représentants
PPB,,2123,Liège,1978,chambre-des-représentants
CVP,7.0,169911,Limbourg,1978,chambre-des-représentants
BSP,3.0,81594,Limbourg,1978,chambre-des-représentants
PVV,2.0,51920,Limbourg,1978,chambre-des-représentants
VU,2.0,48206,Limbourg,1978,chambre-des-représentants
VLAAMS BLOK,,4411,Limbourg,1978,chambre-des-représentants
KPB,,2725,Limbourg,1978,chambre-des-représentants
AMADA,,4407,Limbourg,1978,chambre-des-représentants
PSC,3.0,54505,Luxembourg,1978,chambre-des-représentants
PSB(LUX),1.0,30222,Luxembourg,1978,chambre-des-représentants
ECOLO,,1068,Luxembourg,1978,chambre-des-représentants
PRLW,,25271,Luxembourg,1978,chambre-des-représentants
RW,1.0,6493,Luxembourg,1978,chambre-des-représentants
UDRT,,4113,Luxembourg,1978,chambre-des-représentants
TPO,,410,Luxembourg,1978,chambre-des-représentants
PSC,3.0,66778,Namur,1978,chambre-des-représentants
PSB,3.0,70808,Namur,1978,chambre-des-représentants
ECOLO,,6833,Namur,1978,chambre-des-représentants
PRLW,2.0,45770,Namur,1978,chambre-des-représentants
RW,,24467,Namur,1978,chambre-des-représentants
UDRT,,3251,Namur,1978,chambre-des-représentants
PCB,,5402,Namur,1978,chambre-des-représentants
