Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,3.0,56094,Alost-Audenarde,1908,sénat
Liberal/Liberaal,1.0,31657,Alost-Audenarde,1908,sénat
Cath/Kath,2.0,62432,Charleroi-Thuin,1908,sénat
Socialist,3.0,84684,Charleroi-Thuin,1908,sénat
Liberal/Liberaal,1.0,47588,Charleroi-Thuin,1908,sénat
Cath/Kath,3.0,71926,Gand-Eeklo,1908,sénat
Socialist,,18267,Gand-Eeklo,1908,sénat
Liberal/Liberaal,2.0,36941,Gand-Eeklo,1908,sénat
Cath/Kath,1.0,22323,Huy-Waremme,1908,sénat
Liberal/Liberaal,1.0,34117,Huy-Waremme,1908,sénat
Cath/Kath,2.0,42387,Liège,1908,sénat
Socialist,2.0,59830,Liège,1908,sénat
Liberal/Liberaal,2.0,43090,Liège,1908,sénat
Cath/Kath,2.0,54043,Mons-Soignies,1908,sénat
Socialist,3.0,95664,Mons-Soignies,1908,sénat
Cath/Kath,3.0,62916,Termonde-Saint-Nicolas,1908,sénat
Liberal/Liberaal,1.0,20303,Termonde-Saint-Nicolas,1908,sénat
Cath/Kath,1.0,39501,Tournai-Ath,1908,sénat
Liberal/Liberaal,2.0,51770,Tournai-Ath,1908,sénat
Cath/Kath,1.0,25548,Verviers,1908,sénat
Liberal/Liberaal,1.0,26640,Verviers,1908,sénat
