Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Liberal/Liberaal,1.0,336,Arlon,1848,chambre-des-représentants
Cath/Kath,,961,Ath,1848,chambre-des-représentants
Liberal/Liberaal,2.0,1339,Ath,1848,chambre-des-représentants
Cath/Kath,,45,Bastogne,1848,chambre-des-représentants
Liberal/Liberaal,1.0,281,Bastogne,1848,chambre-des-représentants
Cath/Kath,2.0,939,Dinant,1848,chambre-des-représentants
Liberal/Liberaal,,342,Dinant,1848,chambre-des-représentants
Cath/Kath,,304,Huy,1848,chambre-des-représentants
Liberal/Liberaal,2.0,808,Huy,1848,chambre-des-représentants
Liberal/Liberaal,5.0,9945,Liège,1848,chambre-des-représentants
Cath/Kath,,184,Marche,1848,chambre-des-représentants
Liberal/Liberaal,1.0,199,Marche,1848,chambre-des-représentants
Liberal/Liberaal,4.0,5563,Mons,1848,chambre-des-représentants
Cath/Kath,,2268,Namur,1848,chambre-des-représentants
Liberal/Liberaal,,2031,Namur,1848,chambre-des-représentants
Liberal/Liberaal,1.0,405,Neufchâteau,1848,chambre-des-représentants
Cath/Kath,2.0,1681,Nivelles,1848,chambre-des-représentants
Liberal/Liberaal,2.0,1579,Nivelles,1848,chambre-des-représentants
Liberal/Liberaal,1.0,407,Philippeville,1848,chambre-des-représentants
Cath/Kath,1.0,1486,Soignies,1848,chambre-des-représentants
Liberal/Liberaal,2.0,2111,Soignies,1848,chambre-des-représentants
Liberal/Liberaal,3.0,3791,Verviers,1848,chambre-des-représentants
Cath/Kath,,240,Virton,1848,chambre-des-représentants
Liberal/Liberaal,1.0,281,Virton,1848,chambre-des-représentants
