Parti,Nombre de sièges,Nombre de voix,canton,date,election
CDH,,5090,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
FN,,3713,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
VLD Vivant,,1662,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
MR,,12923,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,2937,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
sp.a-spirit,,1526,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
PS,,16023,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
CD&V/N-VA,,1930,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
GROEN!,,527,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,4243,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
CDF,,319,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
RWF-RBF,,161,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
VDB,,45,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
BELG. UNIE-BUB,,50,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
Ludocratie,,68,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
PCP,,515,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
FNB,,419,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
FIRE,,56,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
PTB+PVDA+,,226,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
PH,,42,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
BUB - NB,,77,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
PJM,,823,Canton d'Anderlecht,2004,parlement-de-la-région-de-bruxelles-capitale
CDH,,6224,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
FN,,2013,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
VLD Vivant,,1231,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
MR,,21649,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,7626,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
sp.a-spirit,,968,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
PS,,14328,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
CD&V/N-VA,,1103,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
GROEN!,,788,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,1421,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
CDF,,523,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
RWF-RBF,,291,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
VDB,,34,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
BELG. UNIE-BUB,,58,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
Ludocratie,,108,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
PCP,,138,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
FNB,,269,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
FIRE,,24,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
PTB+PVDA+,,313,Canton d'Ixelles,2004,parlement-de-la-région-de-bruxelles-capitale
