Parti,Nombre de sièges,Nombre de voix,district,date,election
Socialist,5.0,33628,Herstal,1958,conseils-provinciaux
PSC,2.0,14878,Herstal,1958,conseils-provinciaux
Liberal,1.0,7637,Herstal,1958,conseils-provinciaux
Communist,,4405,Herstal,1958,conseils-provinciaux
AUTRE,,351,Herstal,1958,conseils-provinciaux
Socialist,5.0,29788,Huy,1958,conseils-provinciaux
PSC,3.0,17967,Huy,1958,conseils-provinciaux
Liberal,,5509,Huy,1958,conseils-provinciaux
Communist,,3449,Huy,1958,conseils-provinciaux
AUTRE,,1302,Huy,1958,conseils-provinciaux
Socialist,1.0,11159,Ieper,1958,conseils-provinciaux
CVP,4.0,27640,Ieper,1958,conseils-provinciaux
Liberal,1.0,8259,Ieper,1958,conseils-provinciaux
Volksunie,,1074,Ieper,1958,conseils-provinciaux
Socialist,3.0,33613,Ixelles,1958,conseils-provinciaux
PSC/CVP,2.0,33700,Ixelles,1958,conseils-provinciaux
Liberal,2.0,23097,Ixelles,1958,conseils-provinciaux
Communist,,2105,Ixelles,1958,conseils-provinciaux
autres/andere,,1290,Ixelles,1958,conseils-provinciaux
Socialist,1.0,8859,Izegem,1958,conseils-provinciaux
CVP,4.0,30368,Izegem,1958,conseils-provinciaux
Liberal,,1284,Izegem,1958,conseils-provinciaux
Volksunie,,1194,Izegem,1958,conseils-provinciaux
Socialist,4.0,26516,Jumet,1958,conseils-provinciaux
PSC,1.0,9234,Jumet,1958,conseils-provinciaux
Liberal,1.0,3996,Jumet,1958,conseils-provinciaux
Communist,,3281,Jumet,1958,conseils-provinciaux
AUTRE,,1008,Jumet,1958,conseils-provinciaux
Socialist,5.0,31197,La Louvière,1958,conseils-provinciaux
PSC,2.0,11983,La Louvière,1958,conseils-provinciaux
Liberal,,4056,La Louvière,1958,conseils-provinciaux
Communist,,3443,La Louvière,1958,conseils-provinciaux
PSC,3.0,6395,La Roche-en-Ardenne,1958,conseils-provinciaux
CARTEL LIB/SOC,1.0,2364,La Roche-en-Ardenne,1958,conseils-provinciaux
Socialist,2.0,18216,Ledeberg,1958,conseils-provinciaux
CVP,5.0,37920,Ledeberg,1958,conseils-provinciaux
Liberal,1.0,11559,Ledeberg,1958,conseils-provinciaux
Volksunie,,2183,Ledeberg,1958,conseils-provinciaux
Socialist,6.0,38899,Liège,1958,conseils-provinciaux
PSC,5.0,29188,Liège,1958,conseils-provinciaux
Liberal,2.0,15962,Liège,1958,conseils-provinciaux
Communist,1.0,4666,Liège,1958,conseils-provinciaux
AUTRE,,1647,Liège,1958,conseils-provinciaux
Socialist,2.0,21006,Lierre,1958,conseils-provinciaux
CVP,6.0,50505,Lierre,1958,conseils-provinciaux
Liberal,1.0,6505,Lierre,1958,conseils-provinciaux
Volksunie,,3532,Lierre,1958,conseils-provinciaux
CVP,3.0,23918,Looz,1958,conseils-provinciaux
Volksunie,,2413,Looz,1958,conseils-provinciaux
KARTEL,1.0,6079,Looz,1958,conseils-provinciaux
Socialist,2.0,28900,Louvain,1958,conseils-provinciaux
PSC/CVP,3.0,40962,Louvain,1958,conseils-provinciaux
Liberal,1.0,11098,Louvain,1958,conseils-provinciaux
Communist,,503,Louvain,1958,conseils-provinciaux
Volksunie,,1616,Louvain,1958,conseils-provinciaux
CVP,2.0,9765,Maaseik,1958,conseils-provinciaux
Volksunie,,383,Maaseik,1958,conseils-provinciaux
KARTEL,1.0,2351,Maaseik,1958,conseils-provinciaux
ANDERE,,1948,Maaseik,1958,conseils-provinciaux
Socialist,4.0,32026,Malines,1958,conseils-provinciaux
CVP,5.0,41559,Malines,1958,conseils-provinciaux
Liberal,,6346,Malines,1958,conseils-provinciaux
Volksunie,,2286,Malines,1958,conseils-provinciaux
PSC,3.0,8632,Marche-en-Famenne,1958,conseils-provinciaux
CARTEL LIB/SOC,3.0,6753,Marche-en-Famenne,1958,conseils-provinciaux
Socialist,2.0,15885,Menen,1958,conseils-provinciaux
CVP,3.0,24301,Menen,1958,conseils-provinciaux
Liberal,,3466,Menen,1958,conseils-provinciaux
Volksunie,,735,Menen,1958,conseils-provinciaux
Socialist,1.0,11657,Mol,1958,conseils-provinciaux
CVP,5.0,37374,Mol,1958,conseils-provinciaux
Liberal,,1756,Mol,1958,conseils-provinciaux
Volksunie,,1326,Mol,1958,conseils-provinciaux
Socialist,3.0,36757,Molenbeek-Saint-Jean,1958,conseils-provinciaux
PSC/CVP,2.0,22839,Molenbeek-Saint-Jean,1958,conseils-provinciaux
Liberal,1.0,12625,Molenbeek-Saint-Jean,1958,conseils-provinciaux
Communist,,2469,Molenbeek-Saint-Jean,1958,conseils-provinciaux
Volksunie,,841,Molenbeek-Saint-Jean,1958,conseils-provinciaux
autres/andere,,1479,Molenbeek-Saint-Jean,1958,conseils-provinciaux
Socialist,4.0,26384,Mons,1958,conseils-provinciaux
PSC,2.0,12618,Mons,1958,conseils-provinciaux
Liberal,,5145,Mons,1958,conseils-provinciaux
Communist,,3649,Mons,1958,conseils-provinciaux
AUTRE,,399,Mons,1958,conseils-provinciaux
Socialist,2.0,17385,Mouscron,1958,conseils-provinciaux
CVP,4.0,22266,Mouscron,1958,conseils-provinciaux
Liberal,,3471,Mouscron,1958,conseils-provinciaux
Socialist,7.0,25004,Namur,1958,conseils-provinciaux
PSC,7.0,25900,Namur,1958,conseils-provinciaux
Liberal,2.0,8608,Namur,1958,conseils-provinciaux
AUTRE,,224,Namur,1958,conseils-provinciaux
CVP,4.0,17329,Neerpelt,1958,conseils-provinciaux
Volksunie,,1159,Neerpelt,1958,conseils-provinciaux
KARTEL,1.0,3326,Neerpelt,1958,conseils-provinciaux
PSC,5.0,11825,Neufchâteau,1958,conseils-provinciaux
CARTEL LIB/SOC,2.0,5853,Neufchâteau,1958,conseils-provinciaux
Socialist,3.0,28192,Nivelles,1958,conseils-provinciaux
PSC/CVP,1.0,17403,Nivelles,1958,conseils-provinciaux
Liberal,,7036,Nivelles,1958,conseils-provinciaux
Communist,,2012,Nivelles,1958,conseils-provinciaux
autres/andere,,763,Nivelles,1958,conseils-provinciaux
Socialist,3.0,22337,Ostende,1958,conseils-provinciaux
CVP,4.0,29918,Ostende,1958,conseils-provinciaux
Liberal,2.0,13494,Ostende,1958,conseils-provinciaux
Volksunie,,1622,Ostende,1958,conseils-provinciaux
Socialist,1.0,6278,Oudenaarde,1958,conseils-provinciaux
CVP,2.0,19221,Oudenaarde,1958,conseils-provinciaux
Liberal,1.0,6975,Oudenaarde,1958,conseils-provinciaux
Volksunie,,629,Oudenaarde,1958,conseils-provinciaux
Socialist,3.0,19385,Péruwelz,1958,conseils-provinciaux
PSC,2.0,12687,Péruwelz,1958,conseils-provinciaux
Liberal,,6179,Péruwelz,1958,conseils-provinciaux
Communist,,2375,Péruwelz,1958,conseils-provinciaux
Socialist,1.0,5598,Phillippeville,1958,conseils-provinciaux
PSC,3.0,8041,Phillippeville,1958,conseils-provinciaux
Liberal,1.0,2207,Phillippeville,1958,conseils-provinciaux
Socialist,1.0,4537,Poperinge,1958,conseils-provinciaux
CVP,2.0,14111,Poperinge,1958,conseils-provinciaux
Liberal,,4837,Poperinge,1958,conseils-provinciaux
Volksunie,,581,Poperinge,1958,conseils-provinciaux
Socialist,1.0,12400,Renaix,1958,conseils-provinciaux
CVP,3.0,18614,Renaix,1958,conseils-provinciaux
Liberal,1.0,8276,Renaix,1958,conseils-provinciaux
Volksunie,,500,Renaix,1958,conseils-provinciaux
Socialist,1.0,9250,Roulers,1958,conseils-provinciaux
CVP,4.0,23850,Roulers,1958,conseils-provinciaux
Liberal,,1951,Roulers,1958,conseils-provinciaux
Volksunie,,1067,Roulers,1958,conseils-provinciaux
Socialist,5.0,54074,Saint-Gilles,1958,conseils-provinciaux
PSC/CVP,3.0,39530,Saint-Gilles,1958,conseils-provinciaux
Liberal,2.0,22457,Saint-Gilles,1958,conseils-provinciaux
Communist,,3297,Saint-Gilles,1958,conseils-provinciaux
Volksunie,,754,Saint-Gilles,1958,conseils-provinciaux
autres/andere,,1639,Saint-Gilles,1958,conseils-provinciaux
Socialist,2.0,32028,Saint-Josse,1958,conseils-provinciaux
PSC/CVP,4.0,39234,Saint-Josse,1958,conseils-provinciaux
Liberal,1.0,19712,Saint-Josse,1958,conseils-provinciaux
Communist,,1686,Saint-Josse,1958,conseils-provinciaux
autres/andere,,1439,Saint-Josse,1958,conseils-provinciaux
Socialist,2.0,16973,Saint-Nicolas,1958,conseils-provinciaux
CVP,4.0,30232,Saint-Nicolas,1958,conseils-provinciaux
Liberal,1.0,4527,Saint-Nicolas,1958,conseils-provinciaux
Volksunie,,1663,Saint-Nicolas,1958,conseils-provinciaux
PSC,2.0,13532,Saint-Nicolas,1958,conseils-provinciaux
Communist,1.0,4409,Saint-Nicolas,1958,conseils-provinciaux
AUTRE,,754,Saint-Nicolas,1958,conseils-provinciaux
CVP,4.0,15686,Saint-Trond,1958,conseils-provinciaux
Volksunie,,507,Saint-Trond,1958,conseils-provinciaux
KARTEL,2.0,9525,Saint-Trond,1958,conseils-provinciaux
Socialist,3.0,40157,Schaerbeek,1958,conseils-provinciaux
PSC/CVP,3.0,32178,Schaerbeek,1958,conseils-provinciaux
Liberal,2.0,19103,Schaerbeek,1958,conseils-provinciaux
Communist,,2411,Schaerbeek,1958,conseils-provinciaux
Volksunie,,1291,Schaerbeek,1958,conseils-provinciaux
autres/andere,,1520,Schaerbeek,1958,conseils-provinciaux
Socialist,4.0,21145,Seraing,1958,conseils-provinciaux
PSC,1.0,6920,Seraing,1958,conseils-provinciaux
Liberal,1.0,4134,Seraing,1958,conseils-provinciaux
Communist,1.0,6201,Seraing,1958,conseils-provinciaux
AUTRE,,590,Seraing,1958,conseils-provinciaux
Socialist,2.0,22429,Soignies,1958,conseils-provinciaux
PSC,2.0,15063,Soignies,1958,conseils-provinciaux
Liberal,1.0,6983,Soignies,1958,conseils-provinciaux
Communist,,1682,Soignies,1958,conseils-provinciaux
AUTRE,,154,Soignies,1958,conseils-provinciaux
Socialist,2.0,15162,Spa,1958,conseils-provinciaux
PSC,5.0,26978,Spa,1958,conseils-provinciaux
Liberal,1.0,5685,Spa,1958,conseils-provinciaux
Communist,,1173,Spa,1958,conseils-provinciaux
AUTRE,,1461,Spa,1958,conseils-provinciaux
Socialist,2.0,13728,Tamise,1958,conseils-provinciaux
CVP,5.0,41538,Tamise,1958,conseils-provinciaux
Liberal,,2278,Tamise,1958,conseils-provinciaux
Volksunie,,1780,Tamise,1958,conseils-provinciaux
Socialist,2.0,19245,Termonde,1958,conseils-provinciaux
CVP,4.0,36375,Termonde,1958,conseils-provinciaux
Liberal,1.0,6927,Termonde,1958,conseils-provinciaux
Volksunie,,1343,Termonde,1958,conseils-provinciaux
Socialist,2.0,9830,Thuin,1958,conseils-provinciaux
PSC,2.0,13382,Thuin,1958,conseils-provinciaux
Liberal,,4195,Thuin,1958,conseils-provinciaux
Communist,,765,Thuin,1958,conseils-provinciaux
AUTRE,,370,Thuin,1958,conseils-provinciaux
Socialist,1.0,7127,Tielt,1958,conseils-provinciaux
CVP,5.0,36384,Tielt,1958,conseils-provinciaux
Volksunie,,1426,Tielt,1958,conseils-provinciaux
Socialist,1.0,13700,Tirlemont,1958,conseils-provinciaux
PSC/CVP,2.0,23695,Tirlemont,1958,conseils-provinciaux
Liberal,1.0,13124,Tirlemont,1958,conseils-provinciaux
Communist,,260,Tirlemont,1958,conseils-provinciaux
Volksunie,,802,Tirlemont,1958,conseils-provinciaux
CVP,4.0,18578,Tongres,1958,conseils-provinciaux
Volksunie,,944,Tongres,1958,conseils-provinciaux
KARTEL,2.0,8700,Tongres,1958,conseils-provinciaux
Socialist,2.0,16770,Tournai,1958,conseils-provinciaux
PSC,3.0,20708,Tournai,1958,conseils-provinciaux
Liberal,1.0,7762,Tournai,1958,conseils-provinciaux
Communist,,3548,Tournai,1958,conseils-provinciaux
Socialist,1.0,9297,Turnhout,1958,conseils-provinciaux
CVP,4.0,34168,Turnhout,1958,conseils-provinciaux
Liberal,,577,Turnhout,1958,conseils-provinciaux
Volksunie,,624,Turnhout,1958,conseils-provinciaux
Socialist,2.0,12142,Verviers,1958,conseils-provinciaux
PSC,2.0,10310,Verviers,1958,conseils-provinciaux
Liberal,,3592,Verviers,1958,conseils-provinciaux
Communist,,887,Verviers,1958,conseils-provinciaux
AUTRE,,721,Verviers,1958,conseils-provinciaux
PSC,3.0,7075,Vielsalm,1958,conseils-provinciaux
CARTEL LIB/SOC,1.0,2617,Vielsalm,1958,conseils-provinciaux
Socialist,2.0,30319,Vilvorde,1958,conseils-provinciaux
PSC/CVP,5.0,60750,Vilvorde,1958,conseils-provinciaux
Liberal,1.0,15056,Vilvorde,1958,conseils-provinciaux
Communist,,1450,Vilvorde,1958,conseils-provinciaux
Volksunie,,2941,Vilvorde,1958,conseils-provinciaux
autres/andere,,242,Vilvorde,1958,conseils-provinciaux
Socialist,1.0,3255,Virton,1958,conseils-provinciaux
PSC,2.0,5347,Virton,1958,conseils-provinciaux
Liberal,1.0,1996,Virton,1958,conseils-provinciaux
Socialist,3.0,22226,Waremme,1958,conseils-provinciaux
PSC,3.0,16677,Waremme,1958,conseils-provinciaux
Liberal,,5065,Waremme,1958,conseils-provinciaux
Communist,,846,Waremme,1958,conseils-provinciaux
Socialist,2.0,27811,Wavre,1958,conseils-provinciaux
PSC/CVP,2.0,21572,Wavre,1958,conseils-provinciaux
Liberal,1.0,12369,Wavre,1958,conseils-provinciaux
Communist,,1693,Wavre,1958,conseils-provinciaux
autres/andere,,608,Wavre,1958,conseils-provinciaux
Socialist,1.0,8693,Zele,1958,conseils-provinciaux
CVP,3.0,22196,Zele,1958,conseils-provinciaux
Liberal,,5318,Zele,1958,conseils-provinciaux
Volksunie,,709,Zele,1958,conseils-provinciaux
Socialist,1.0,11393,Zottegem,1958,conseils-provinciaux
CVP,3.0,22828,Zottegem,1958,conseils-provinciaux
Liberal,1.0,9186,Zottegem,1958,conseils-provinciaux
Volksunie,,2354,Zottegem,1958,conseils-provinciaux
