Parti,Nombre de sièges,Nombre de voix,province,date,election
Parti Liberale/Liberale,1.0,61632,Anvers,1958,sénat
Volksunie,,23948,Anvers,1958,sénat
PSB/BSP,6.0,289907,Anvers,1958,sénat
PSC/CVP,9.0,449299,Anvers,1958,sénat
Parti Liberale/Liberale,4.0,198038,Brabant,1958,sénat
Volksunie,,13767,Brabant,1958,sénat
PSB/BSP,11.0,449268,Brabant,1958,sénat
PSC/CVP,9.0,459306,Brabant,1958,sénat
Democratische partij der,,5486,Brabant,1958,sénat
KPB/PCB,,24317,Brabant,1958,sénat
Onafhankelijk/indépendan,,5172,Brabant,1958,sénat
Parti Liberale/Liberale,1.0,57740,Flandre occidentale,1958,sénat
Volksunie,,11951,Flandre occidentale,1958,sénat
onafh/isolés,,227,Flandre occidentale,1958,sénat
PSB/BSP,3.0,174728,Flandre occidentale,1958,sénat
PSC/CVP,8.0,371356,Flandre occidentale,1958,sénat
Parti Liberale/Liberale,2.0,93951,Flandre orientale,1958,sénat
Volksunie,,21430,Flandre orientale,1958,sénat
PSB/BSP,4.0,219268,Flandre orientale,1958,sénat
PSC/CVP,9.0,432229,Flandre orientale,1958,sénat
Parti Liberale/Liberale,1.0,77590,Hainaut,1958,sénat
PSB/BSP,9.0,385937,Hainaut,1958,sénat
PSC/CVP,5.0,202376,Hainaut,1958,sénat
Democratische partij der,,5823,Hainaut,1958,sénat
KPB/PCB,1.0,45404,Hainaut,1958,sénat
Parti Liberale/Liberale,1.0,61819,Liège,1958,sénat
onafh/isolés,,4615,Liège,1958,sénat
PSB/BSP,7.0,276011,Liège,1958,sénat
PSC/CVP,4.0,196976,Liège,1958,sénat
KPB/PCB,,31067,Liège,1958,sénat
Onafhankelijk/indépendan,,6131,Liège,1958,sénat
Volksunie,,8102,Limbourg,1958,sénat
KARTEL,1.0,64557,Limbourg,1958,sénat
PSC/CVP,4.0,191041,Limbourg,1958,sénat
KARTEL,1.0,46742,Luxembourg,1958,sénat
Parti Liberale/Liberale,,23460,Namur,1958,sénat
PSB/BSP,2.0,91123,Namur,1958,sénat
PSC/CVP,3.0,99176,Namur,1958,sénat
