Parti,Nombre de sièges,Nombre de voix,canton,date,election
AGALEV,,3014,Aarschot,1999,chambre-des-représentants
SP,,5225,Aarschot,1999,chambre-des-représentants
VLD,,10452,Aarschot,1999,chambre-des-représentants
VLAAMS BLOK,,4010,Aarschot,1999,chambre-des-représentants
VU-ID,,2525,Aarschot,1999,chambre-des-représentants
CVP,,6384,Aarschot,1999,chambre-des-représentants
PNPB,,75,Aarschot,1999,chambre-des-représentants
VIVANT,,820,Aarschot,1999,chambre-des-représentants
BIZON,,153,Aarschot,1999,chambre-des-représentants
PVDA-AE,,95,Aarschot,1999,chambre-des-représentants
AGALEV,,7166,Alost,1999,chambre-des-représentants
SP,,11342,Alost,1999,chambre-des-représentants
VLD,,20553,Alost,1999,chambre-des-représentants
VLAAMS BLOK,,14083,Alost,1999,chambre-des-représentants
VU-ID,,8479,Alost,1999,chambre-des-représentants
CVP,,14280,Alost,1999,chambre-des-représentants
PNPB,,167,Alost,1999,chambre-des-représentants
VIVANT,,1375,Alost,1999,chambre-des-représentants
LEEF,,480,Alost,1999,chambre-des-représentants
PVDA-AE,,307,Alost,1999,chambre-des-représentants
ECOLO,,3490,Andenne,1999,chambre-des-représentants
PRL-FDF,,3721,Andenne,1999,chambre-des-représentants
PS,,8826,Andenne,1999,chambre-des-représentants
PSC,,2550,Andenne,1999,chambre-des-représentants
FN,,656,Andenne,1999,chambre-des-représentants
FNB,,110,Andenne,1999,chambre-des-représentants
RAD/UDRT,,102,Andenne,1999,chambre-des-représentants
FRANCE,,84,Andenne,1999,chambre-des-représentants
PNPB,,50,Andenne,1999,chambre-des-représentants
VIVANT.,,373,Andenne,1999,chambre-des-représentants
PTB-UA,,42,Andenne,1999,chambre-des-représentants
A.,,28,Andenne,1999,chambre-des-représentants
ECOLO,,9621,Anderlecht,1999,chambre-des-représentants
AGALEV,,825,Anderlecht,1999,chambre-des-représentants
SP,,2196,Anderlecht,1999,chambre-des-représentants
VLD,,1854,Anderlecht,1999,chambre-des-représentants
PRL-FDF,,12075,Anderlecht,1999,chambre-des-représentants
VLAAMS BLOK,,3547,Anderlecht,1999,chambre-des-représentants
VU-ID,,575,Anderlecht,1999,chambre-des-représentants
CVP,,1955,Anderlecht,1999,chambre-des-représentants
PS,,9155,Anderlecht,1999,chambre-des-représentants
PSC,,3337,Anderlecht,1999,chambre-des-représentants
PNPb.,,130,Anderlecht,1999,chambre-des-représentants
FN,,1896,Anderlecht,1999,chambre-des-représentants
VIVANT,,962,Anderlecht,1999,chambre-des-représentants
FNB,,914,Anderlecht,1999,chambre-des-représentants
RAD/UDRT,,393,Anderlecht,1999,chambre-des-représentants
UDDU,,34,Anderlecht,1999,chambre-des-représentants
P.T.B.-P.V.D.A.,,208,Anderlecht,1999,chambre-des-représentants
PSD,,164,Anderlecht,1999,chambre-des-représentants
A..,,80,Anderlecht,1999,chambre-des-représentants
W.O.W.,,37,Anderlecht,1999,chambre-des-représentants
PMTJ,,32,Anderlecht,1999,chambre-des-représentants
P.H.,,31,Anderlecht,1999,chambre-des-représentants
NOOR,,116,Anderlecht,1999,chambre-des-représentants
DD,,43,Anderlecht,1999,chambre-des-représentants
STDUST,,67,Anderlecht,1999,chambre-des-représentants
ECOLO,,2025,Antoing,1999,chambre-des-représentants
PRL-FDF,,2108,Antoing,1999,chambre-des-représentants
PS,,4119,Antoing,1999,chambre-des-représentants
PSC,,1766,Antoing,1999,chambre-des-représentants
FN,,411,Antoing,1999,chambre-des-représentants
FNB,,56,Antoing,1999,chambre-des-représentants
RAD/UDRT,,175,Antoing,1999,chambre-des-représentants
WALLON,,143,Antoing,1999,chambre-des-représentants
PNPB,,36,Antoing,1999,chambre-des-représentants
VIVANT.,,283,Antoing,1999,chambre-des-représentants
PTB-UA,,24,Antoing,1999,chambre-des-représentants
A.,,18,Antoing,1999,chambre-des-représentants
AGALEV,,38644,Anvers,1999,chambre-des-représentants
SP,,40976,Anvers,1999,chambre-des-représentants
VLD,,50684,Anvers,1999,chambre-des-représentants
VLAAMS BLOK,,79929,Anvers,1999,chambre-des-représentants
VU-ID,,18039,Anvers,1999,chambre-des-représentants
CVP,,34384,Anvers,1999,chambre-des-représentants
W.O.W.,,1919,Anvers,1999,chambre-des-représentants
PNPB,,527,Anvers,1999,chambre-des-représentants
VIVANT,,7149,Anvers,1999,chambre-des-représentants
SOLIDE,,624,Anvers,1999,chambre-des-représentants
PVDA-AE,,4346,Anvers,1999,chambre-des-représentants
N.P.,,487,Anvers,1999,chambre-des-représentants
V.I.C.,,353,Anvers,1999,chambre-des-représentants
AGALEV,,2711,Arendonk,1999,chambre-des-représentants
SP,,2892,Arendonk,1999,chambre-des-représentants
VLD,,4800,Arendonk,1999,chambre-des-représentants
VLAAMS BLOK,,3150,Arendonk,1999,chambre-des-représentants
VU-ID,,4091,Arendonk,1999,chambre-des-représentants
CVP,,8288,Arendonk,1999,chambre-des-représentants
W.O.W.,,131,Arendonk,1999,chambre-des-représentants
PNPB,,69,Arendonk,1999,chambre-des-représentants
VIVANT,,331,Arendonk,1999,chambre-des-représentants
PVDA-AE,,104,Arendonk,1999,chambre-des-représentants
ECOLO,,3845,Arlon,1999,chambre-des-représentants
PRL-FDF,,4170,Arlon,1999,chambre-des-représentants
PS,,3985,Arlon,1999,chambre-des-représentants
PSC,,4455,Arlon,1999,chambre-des-représentants
FN,,440,Arlon,1999,chambre-des-représentants
FNB,,23,Arlon,1999,chambre-des-représentants
RAD/UDRT,,74,Arlon,1999,chambre-des-représentants
P.A.P,,10,Arlon,1999,chambre-des-représentants
FRANCE,,52,Arlon,1999,chambre-des-représentants
PNPB,,55,Arlon,1999,chambre-des-représentants
UDDU.,,64,Arlon,1999,chambre-des-représentants
VIVANT.,,317,Arlon,1999,chambre-des-représentants
PTB-UA,,30,Arlon,1999,chambre-des-représentants
ECOLO,,2983,Asse,1999,chambre-des-représentants
AGALEV,,7620,Asse,1999,chambre-des-représentants
SP,,7138,Asse,1999,chambre-des-représentants
VLD,,23864,Asse,1999,chambre-des-représentants
PRL-FDF,,3261,Asse,1999,chambre-des-représentants
VLAAMS BLOK,,13289,Asse,1999,chambre-des-représentants
VU-ID,,8863,Asse,1999,chambre-des-représentants
CVP,,16555,Asse,1999,chambre-des-représentants
PS,,1057,Asse,1999,chambre-des-représentants
PSC,,844,Asse,1999,chambre-des-représentants
PNPb.,,219,Asse,1999,chambre-des-représentants
FN,,344,Asse,1999,chambre-des-représentants
VIVANT,,1315,Asse,1999,chambre-des-représentants
FNB,,130,Asse,1999,chambre-des-représentants
RAD/UDRT,,97,Asse,1999,chambre-des-représentants
UDDU,,50,Asse,1999,chambre-des-représentants
P.T.B.-P.V.D.A.,,131,Asse,1999,chambre-des-représentants
PSD,,156,Asse,1999,chambre-des-représentants
A..,,70,Asse,1999,chambre-des-représentants
W.O.W.,,84,Asse,1999,chambre-des-représentants
PMTJ,,22,Asse,1999,chambre-des-représentants
P.H.,,25,Asse,1999,chambre-des-représentants
NOOR,,42,Asse,1999,chambre-des-représentants
DD,,47,Asse,1999,chambre-des-représentants
STDUST,,59,Asse,1999,chambre-des-représentants
AGALEV,,1508,Assenede,1999,chambre-des-représentants
SP,,3207,Assenede,1999,chambre-des-représentants
VLD,,3848,Assenede,1999,chambre-des-représentants
VLAAMS BLOK,,2136,Assenede,1999,chambre-des-représentants
VU-ID,,1565,Assenede,1999,chambre-des-représentants
CVP,,3828,Assenede,1999,chambre-des-représentants
PNPB,,34,Assenede,1999,chambre-des-représentants
VIVANT,,301,Assenede,1999,chambre-des-représentants
PVDA-AE,,738,Assenede,1999,chambre-des-représentants
W.I.T.,,44,Assenede,1999,chambre-des-représentants
A,,37,Assenede,1999,chambre-des-représentants
MLINKS,,12,Assenede,1999,chambre-des-représentants
ECOLO,,1843,Ath,1999,chambre-des-représentants
PRL-FDF,,3464,Ath,1999,chambre-des-représentants
PS,,8588,Ath,1999,chambre-des-représentants
PSC,,1345,Ath,1999,chambre-des-représentants
FN,,560,Ath,1999,chambre-des-représentants
FNB,,59,Ath,1999,chambre-des-représentants
RAD/UDRT,,113,Ath,1999,chambre-des-représentants
WALLON,,200,Ath,1999,chambre-des-représentants
PNPB,,62,Ath,1999,chambre-des-représentants
VIVANT.,,348,Ath,1999,chambre-des-représentants
PTB-UA,,64,Ath,1999,chambre-des-représentants
A.,,31,Ath,1999,chambre-des-représentants
ECOLO,,1164,Aubel,1999,chambre-des-représentants
PRL-FDF,,2515,Aubel,1999,chambre-des-représentants
PS,,1415,Aubel,1999,chambre-des-représentants
PSC,,2174,Aubel,1999,chambre-des-représentants
FN,,169,Aubel,1999,chambre-des-représentants
FNB,,27,Aubel,1999,chambre-des-représentants
RAD/UDRT,,60,Aubel,1999,chambre-des-représentants
FRANCE,,29,Aubel,1999,chambre-des-représentants
PNPB,,17,Aubel,1999,chambre-des-représentants
VIVANT.,,207,Aubel,1999,chambre-des-représentants
PJU-PDB,,5,Aubel,1999,chambre-des-représentants
PTB-UA,,11,Aubel,1999,chambre-des-représentants
AGALEV,,2252,Audenarde,1999,chambre-des-représentants
SP,,5346,Audenarde,1999,chambre-des-représentants
VLD,,9240,Audenarde,1999,chambre-des-représentants
VLAAMS BLOK,,2278,Audenarde,1999,chambre-des-représentants
