Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,1.0,780,Ath,1852,chambre-des-représentants
Liberal/Liberaal,1.0,1850,Ath,1852,chambre-des-représentants
Cath/Kath,2.0,2113,Charleroi,1852,chambre-des-représentants
Liberal/Liberaal,1.0,1850,Charleroi,1852,chambre-des-représentants
Cath/Kath,,379,Huy,1852,chambre-des-représentants
Liberal/Liberaal,2.0,1124,Huy,1852,chambre-des-représentants
Liberal/Liberaal,5.0,10016,Liège,1852,chambre-des-représentants
Liberal/Liberaal,4.0,6338,Mons,1852,chambre-des-représentants
Cath/Kath,2.0,1745,Soignies,1852,chambre-des-représentants
Liberal/Liberaal,1.0,3027,Soignies,1852,chambre-des-représentants
Cath/Kath,1.0,1487,Thuin,1852,chambre-des-représentants
Liberal/Liberaal,1.0,883,Thuin,1852,chambre-des-représentants
Cath/Kath,,2447,Tournai,1852,chambre-des-représentants
Liberal/Liberaal,2.0,4538,Tournai,1852,chambre-des-représentants
Liberal/Liberaal,3.0,3478,Verviers,1852,chambre-des-représentants
Cath/Kath,,301,Waremme,1852,chambre-des-représentants
Liberal/Liberaal,1.0,478,Waremme,1852,chambre-des-représentants
