Parti,Nombre de sièges,Nombre de voix,province,date,election
CVP,13.0,359496,Anvers,1985,chambre-des-représentants
SP,8.0,236052,Anvers,1985,chambre-des-représentants
PVV,5.0,152417,Anvers,1985,chambre-des-représentants
AGALEV,3.0,83501,Anvers,1985,chambre-des-représentants
VU,4.0,128050,Anvers,1985,chambre-des-représentants
VLAAMS BLOK,1.0,41472,Anvers,1985,chambre-des-représentants
RAD,,4834,Anvers,1985,chambre-des-représentants
KPB,,5619,Anvers,1985,chambre-des-représentants
SAP,,3798,Anvers,1985,chambre-des-représentants
PVDA,,22357,Anvers,1985,chambre-des-représentants
CVP,9.0,213645,Brabant,1985,chambre-des-représentants
SP,6.0,141777,Brabant,1985,chambre-des-représentants
PVV,5.0,119506,Brabant,1985,chambre-des-représentants
AGALEV,,34272,Brabant,1985,chambre-des-représentants
VU,3.0,81131,Brabant,1985,chambre-des-représentants
VLAAMS BLOK,,16467,Brabant,1985,chambre-des-représentants
PSC,4.0,93471,Brabant,1985,chambre-des-représentants
PS,6.0,151403,Brabant,1985,chambre-des-représentants
PRL,9.0,225700,Brabant,1985,chambre-des-représentants
ECOLO,2.0,47961,Brabant,1985,chambre-des-représentants
FDF,3.0,72361,Brabant,1985,chambre-des-représentants
PW,,1011,Brabant,1985,chambre-des-représentants
RAD/UDRT,1.0,40306,Brabant,1985,chambre-des-représentants
NF-FN,,3738,Brabant,1985,chambre-des-représentants
KPB/PCB,,12325,Brabant,1985,chambre-des-représentants
SAP/POS,,1722,Brabant,1985,chambre-des-représentants
PVDA/PTB,,3747,Brabant,1985,chambre-des-représentants
NCP/PCN,,600,Brabant,1985,chambre-des-représentants
SEP,,9412,Brabant,1985,chambre-des-représentants
UND,,4783,Brabant,1985,chambre-des-représentants
PFU,,1201,Brabant,1985,chambre-des-représentants
PLC,,2858,Brabant,1985,chambre-des-représentants
FORCES,,6035,Brabant,1985,chambre-des-représentants
HP-PH,,518,Brabant,1985,chambre-des-représentants
CVP,10.0,261894,Flandre occidentale,1985,chambre-des-représentants
SP,6.0,173141,Flandre occidentale,1985,chambre-des-représentants
PVV,4.0,123484,Flandre occidentale,1985,chambre-des-représentants
AGALEV,,39714,Flandre occidentale,1985,chambre-des-représentants
VU,3.0,88005,Flandre occidentale,1985,chambre-des-représentants
VLAAMS BLOK,,7804,Flandre occidentale,1985,chambre-des-représentants
VVP,,678,Flandre occidentale,1985,chambre-des-représentants
RAD,,643,Flandre occidentale,1985,chambre-des-représentants
KPB,,3228,Flandre occidentale,1985,chambre-des-représentants
SAP,,1180,Flandre occidentale,1985,chambre-des-représentants
PVDA,,3325,Flandre occidentale,1985,chambre-des-représentants
GROEN,,4187,Flandre occidentale,1985,chambre-des-représentants
PLC,,129,Flandre occidentale,1985,chambre-des-représentants
ZOMAAR,,1630,Flandre occidentale,1985,chambre-des-représentants
CVP,11.0,305479,Flandre orientale,1985,chambre-des-représentants
SP,7.0,209415,Flandre orientale,1985,chambre-des-représentants
PVV,6.0,188514,Flandre orientale,1985,chambre-des-représentants
AGALEV,1.0,48171,Flandre orientale,1985,chambre-des-représentants
VU,3.0,109539,Flandre orientale,1985,chambre-des-représentants
VLAAMS BLOK,,15720,Flandre orientale,1985,chambre-des-représentants
RAD,,929,Flandre orientale,1985,chambre-des-représentants
KPB,,5072,Flandre orientale,1985,chambre-des-représentants
SAP,,1638,Flandre orientale,1985,chambre-des-représentants
PVDA,,5074,Flandre orientale,1985,chambre-des-représentants
GROEN,,5532,Flandre orientale,1985,chambre-des-représentants
GIOT,,640,Flandre orientale,1985,chambre-des-représentants
PSC,6.0,154859,Hainaut,1985,chambre-des-représentants
PS,14.0,313882,Hainaut,1985,chambre-des-représentants
