Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,9440,Aarschot,1985,chambre-des-représentants
SP,,6613,Aarschot,1985,chambre-des-représentants
PVV,,7104,Aarschot,1985,chambre-des-représentants
AGALEV,,1665,Aarschot,1985,chambre-des-représentants
VU,,2497,Aarschot,1985,chambre-des-représentants
VLAAMS BLOK,,393,Aarschot,1985,chambre-des-représentants
PSC,,38,Aarschot,1985,chambre-des-représentants
PS,,157,Aarschot,1985,chambre-des-représentants
PRL,,85,Aarschot,1985,chambre-des-représentants
FDF,,13,Aarschot,1985,chambre-des-représentants
RAD,,447,Aarschot,1985,chambre-des-représentants
KPB,,124,Aarschot,1985,chambre-des-représentants
SAP,,37,Aarschot,1985,chambre-des-représentants
PVDA,,153,Aarschot,1985,chambre-des-représentants
SEP,,47,Aarschot,1985,chambre-des-représentants
CVP,,22474,Alost,1985,chambre-des-représentants
SP,,19631,Alost,1985,chambre-des-représentants
PVV,,15868,Alost,1985,chambre-des-représentants
AGALEV,,4336,Alost,1985,chambre-des-représentants
VU,,12788,Alost,1985,chambre-des-représentants
VLAAMS BLOK,,1712,Alost,1985,chambre-des-représentants
KPB,,939,Alost,1985,chambre-des-représentants
SAP,,183,Alost,1985,chambre-des-représentants
PVDA,,264,Alost,1985,chambre-des-représentants
PSC,,3182,Andenne,1985,chambre-des-représentants
PS,,10053,Andenne,1985,chambre-des-représentants
PRL,,3157,Andenne,1985,chambre-des-représentants
ECOLO,,1173,Andenne,1985,chambre-des-représentants
PW,,114,Andenne,1985,chambre-des-représentants
UDRT,,272,Andenne,1985,chambre-des-représentants
PCB,,158,Andenne,1985,chambre-des-représentants
POS,,34,Andenne,1985,chambre-des-représentants
PTB,,47,Andenne,1985,chambre-des-représentants
SEP,,239,Andenne,1985,chambre-des-représentants
CVP,,10827,Anderlecht,1985,chambre-des-représentants
SP,,6696,Anderlecht,1985,chambre-des-représentants
PVV,,5254,Anderlecht,1985,chambre-des-représentants
AGALEV,,1475,Anderlecht,1985,chambre-des-représentants
VU,,5995,Anderlecht,1985,chambre-des-représentants
VLAAMS BLOK,,1374,Anderlecht,1985,chambre-des-représentants
PSC,,3674,Anderlecht,1985,chambre-des-représentants
PS,,12723,Anderlecht,1985,chambre-des-représentants
PRL,,16621,Anderlecht,1985,chambre-des-représentants
ECOLO,,4128,Anderlecht,1985,chambre-des-représentants
FDF,,5995,Anderlecht,1985,chambre-des-représentants
PW,,131,Anderlecht,1985,chambre-des-représentants
RAD/UDRT,,4360,Anderlecht,1985,chambre-des-représentants
NF-FN,,623,Anderlecht,1985,chambre-des-représentants
KPB/PCB,,1081,Anderlecht,1985,chambre-des-représentants
SAP/POS,,109,Anderlecht,1985,chambre-des-représentants
PVDA/PTB,,242,Anderlecht,1985,chambre-des-représentants
NCP/PCN,,62,Anderlecht,1985,chambre-des-représentants
SEP,,466,Anderlecht,1985,chambre-des-représentants
UND,,953,Anderlecht,1985,chambre-des-représentants
PFU,,128,Anderlecht,1985,chambre-des-représentants
PLC,,305,Anderlecht,1985,chambre-des-représentants
FORCES,,863,Anderlecht,1985,chambre-des-représentants
HP-PH,,64,Anderlecht,1985,chambre-des-représentants
PSC,,3082,Antoing,1985,chambre-des-représentants
PS,,6295,Antoing,1985,chambre-des-représentants
PRL,,2218,Antoing,1985,chambre-des-représentants
ECOLO,,479,Antoing,1985,chambre-des-représentants
PW,,33,Antoing,1985,chambre-des-représentants
UDRT,,87,Antoing,1985,chambre-des-représentants
PCB,,556,Antoing,1985,chambre-des-représentants
POS,,12,Antoing,1985,chambre-des-représentants
PCN,,5,Antoing,1985,chambre-des-représentants
SEP,,76,Antoing,1985,chambre-des-représentants
CVP,,80508,Anvers,1985,chambre-des-représentants
SP,,90762,Anvers,1985,chambre-des-représentants
PVV,,48133,Anvers,1985,chambre-des-représentants
AGALEV,,27618,Anvers,1985,chambre-des-représentants
VU,,41351,Anvers,1985,chambre-des-représentants
VLAAMS BLOK,,21394,Anvers,1985,chambre-des-représentants
RAD,,2293,Anvers,1985,chambre-des-représentants
KPB,,2939,Anvers,1985,chambre-des-représentants
SAP,,1701,Anvers,1985,chambre-des-représentants
PVDA,,11800,Anvers,1985,chambre-des-représentants
CVP,,11658,Arendonk,1985,chambre-des-représentants
SP,,4352,Arendonk,1985,chambre-des-représentants
PVV,,3238,Arendonk,1985,chambre-des-représentants
AGALEV,,1288,Arendonk,1985,chambre-des-représentants
VU,,2593,Arendonk,1985,chambre-des-représentants
VLAAMS BLOK,,195,Arendonk,1985,chambre-des-représentants
RAD,,44,Arendonk,1985,chambre-des-représentants
KPB,,51,Arendonk,1985,chambre-des-représentants
SAP,,52,Arendonk,1985,chambre-des-représentants
PVDA,,186,Arendonk,1985,chambre-des-représentants
PSC,,5931,Arlon,1985,chambre-des-représentants
PS,,3789,Arlon,1985,chambre-des-représentants
PRL,,4895,Arlon,1985,chambre-des-représentants
ECOLO,,1123,Arlon,1985,chambre-des-représentants
UDRT,,334,Arlon,1985,chambre-des-représentants
POS,,38,Arlon,1985,chambre-des-représentants
PTB,,36,Arlon,1985,chambre-des-représentants
SEP,,445,Arlon,1985,chambre-des-représentants
CVP,,19399,Asse,1985,chambre-des-représentants
SP,,9733,Asse,1985,chambre-des-représentants
PVV,,10534,Asse,1985,chambre-des-représentants
AGALEV,,2302,Asse,1985,chambre-des-représentants
VU,,8354,Asse,1985,chambre-des-représentants
VLAAMS BLOK,,1132,Asse,1985,chambre-des-représentants
PSC,,181,Asse,1985,chambre-des-représentants
PS,,313,Asse,1985,chambre-des-représentants
PRL,,576,Asse,1985,chambre-des-représentants
ECOLO,,228,Asse,1985,chambre-des-représentants
FDF,,87,Asse,1985,chambre-des-représentants
PW,,73,Asse,1985,chambre-des-représentants
RAD/UDRT,,217,Asse,1985,chambre-des-représentants
NF-FN,,25,Asse,1985,chambre-des-représentants
KPB/PCB,,196,Asse,1985,chambre-des-représentants
SAP/POS,,26,Asse,1985,chambre-des-représentants
PVDA/PTB,,54,Asse,1985,chambre-des-représentants
NCP/PCN,,23,Asse,1985,chambre-des-représentants
SEP,,63,Asse,1985,chambre-des-représentants
UND,,63,Asse,1985,chambre-des-représentants
PFU,,35,Asse,1985,chambre-des-représentants
