Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,10386,Aarschot,1978,sénat
BSP,,4199,Aarschot,1978,sénat
PVV,,7862,Aarschot,1978,sénat
VU,,1421,Aarschot,1978,sénat
VLAAMS BLOK,,335,Aarschot,1978,sénat
FDF,,27,Aarschot,1978,sénat
KPB,,480,Aarschot,1978,sénat
AMADA,,190,Aarschot,1978,sénat
RAL,,48,Aarschot,1978,sénat
LSDP,,236,Aarschot,1978,sénat
LP,,19,Aarschot,1978,sénat
CVP,,23972,Alost,1978,sénat
BSP,,15257,Alost,1978,sénat
PVV,,15840,Alost,1978,sénat
VU,,10352,Alost,1978,sénat
VLAAMS BLOK,,2670,Alost,1978,sénat
KPB,,2598,Alost,1978,sénat
AMADA,,321,Alost,1978,sénat
RAL,,259,Alost,1978,sénat
PSC,,4182,Andenne,1978,sénat
PSB,,7122,Andenne,1978,sénat
ECOLO,,588,Andenne,1978,sénat
PRLW,,2138,Andenne,1978,sénat
RW,,1363,Andenne,1978,sénat
UDRT,,141,Andenne,1978,sénat
PCB,,530,Andenne,1978,sénat
CVP,,13354,Anderlecht,1978,sénat
BSP,,3829,Anderlecht,1978,sénat
PVV,,5062,Anderlecht,1978,sénat
VU,,5032,Anderlecht,1978,sénat
VLAAMS BLOK,,1975,Anderlecht,1978,sénat
PSC,,5140,Anderlecht,1978,sénat
PSB,,16851,Anderlecht,1978,sénat
PL,,4715,Anderlecht,1978,sénat
FDF,,21672,Anderlecht,1978,sénat
RAD/UDRT,,2113,Anderlecht,1978,sénat
KPB/PCB,,2847,Anderlecht,1978,sénat
AMADA,,491,Anderlecht,1978,sénat
ECOLOG,,922,Anderlecht,1978,sénat
PFU,,210,Anderlecht,1978,sénat
PSC,,3171,Antoing,1978,sénat
PSB,,5716,Antoing,1978,sénat
PRLW,,1271,Antoing,1978,sénat
RW,,410,Antoing,1978,sénat
UDRT,,101,Antoing,1978,sénat
PCB,,1142,Antoing,1978,sénat
LRT,,20,Antoing,1978,sénat
UDP,,35,Antoing,1978,sénat
CVP,,46775,Anvers,1978,sénat
BSP,,47664,Anvers,1978,sénat
PVV,,22022,Anvers,1978,sénat
VU,,13741,Anvers,1978,sénat
VLAAMS BLOK,,5265,Anvers,1978,sénat
AGALEV,,1609,Anvers,1978,sénat
RAD,,1023,Anvers,1978,sénat
KPB,,6003,Anvers,1978,sénat
AMADA,,4963,Anvers,1978,sénat
PVCM,,468,Anvers,1978,sénat
CVP,,12103,Arendonk,1978,sénat
BSP,,2845,Arendonk,1978,sénat
PVV,,1723,Arendonk,1978,sénat
